CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr5,20059494,20059506,MA1710.1,-,3.79e-08,L1P3,L1,LINE
chr18,20144402,20144414,MA1710.1,-,3.79e-08,MIR3,MIR,SINE
chr13,20871259,20871271,MA1710.1,-,3.79e-08,HAL1,L1,LINE
chr20,20954919,20954931,MA1710.1,-,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr11,21606009,21606021,MA1710.1,+,3.79e-08,L1PA17,L1,LINE
chr3,21631808,21631820,MA1710.1,+,3.79e-08,L1ME3E,L1,LINE
chr13,22166094,22166106,MA1710.1,+,3.79e-08,L1PA8A,L1,LINE
chr10,23197045,23197057,MA1710.1,-,3.79e-08,THE1B-int,ERVL-MaLR,LTR
chr10,23299746,23299758,MA1710.1,-,3.79e-08,HAL1-3A_ME,L1,LINE
chr1,28396485,28396497,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr17,28467627,28467639,MA1710.1,-,3.79e-08,AluSg,Alu,SINE
chr9,28567659,28567671,MA1710.1,+,3.79e-08,L1PA17,L1,LINE
chr21,29235968,29235980,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr13,32214594,32214606,MA1710.1,+,3.79e-08,L1M4b,L1,LINE
chr21,32890463,32890475,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr21,33539223,33539235,MA1710.1,+,3.79e-08,L1PA17,L1,LINE
chr17,33781134,33781146,MA1710.1,+,3.79e-08,HERVL-int,ERVL,LTR
chr4,34879900,34879912,MA1710.1,+,3.79e-08,L1PA8,L1,LINE
chr7,35360057,35360069,MA1710.1,-,3.79e-08,MIRc,MIR,SINE
chr3,39005225,39005237,MA1710.1,+,3.79e-08,L1PB1,L1,LINE
chr18,40719487,40719499,MA1710.1,+,3.79e-08,LTR12C,ERV1,LTR
chr7,40771888,40771900,MA1710.1,-,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr20,40917140,40917152,MA1710.1,-,3.79e-08,L1PA17,L1,LINE
chrX,43161843,43161855,MA1710.1,-,3.79e-08,L1MCc,L1,LINE
chr2,43244306,43244318,MA1710.1,-,3.79e-08,L1ME3F,L1,LINE
chrX,43384121,43384133,MA1710.1,-,3.79e-08,Charlie2b,hAT-Charlie,DNA
chr5,44617551,44617563,MA1710.1,-,3.79e-08,L1PA17,L1,LINE
chr13,44709546,44709558,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr7,44820524,44820536,MA1710.1,+,3.79e-08,L1MEc,L1,LINE
chr13,44863474,44863486,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chrX,44883035,44883047,MA1710.1,-,3.79e-08,L1PB1,L1,LINE
chr14,46384805,46384817,MA1710.1,-,3.79e-08,MSTB-int,ERVL-MaLR,LTR
chr12,47272572,47272584,MA1710.1,+,3.79e-08,L1PA8A,L1,LINE
chrX,47897605,47897617,MA1710.1,+,3.79e-08,L1PA8,L1,LINE
chr19,48011181,48011193,MA1710.1,-,3.79e-08,MIRb,MIR,SINE
chr2,50095802,50095814,MA1710.1,-,3.79e-08,Tigger1,TcMar-Tigger,DNA
chr19,51296696,51296708,MA1710.1,+,3.79e-08,AluSx,Alu,SINE
chr1,51326758,51326770,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chrX,52174896,52174908,MA1710.1,-,3.79e-08,MER68-int,ERVL,LTR
chrX,52199883,52199895,MA1710.1,+,3.79e-08,MER68-int,ERVL,LTR
chrX,52299278,52299290,MA1710.1,-,3.79e-08,MER68-int,ERVL,LTR
chrX,52324265,52324277,MA1710.1,+,3.79e-08,MER68-int,ERVL,LTR
chrX,52447836,52447848,MA1710.1,-,3.79e-08,MER68-int,ERVL,LTR
chrX,52472823,52472835,MA1710.1,+,3.79e-08,MER68-int,ERVL,LTR
chrX,52593637,52593649,MA1710.1,-,3.79e-08,MER68-int,ERVL,LTR
chrX,52832742,52832754,MA1710.1,-,3.79e-08,MER68-int,ERVL,LTR
chr14,53548293,53548305,MA1710.1,+,3.79e-08,MER20,hAT-Charlie,DNA
chr5,53825865,53825877,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr15,54009874,54009886,MA1710.1,+,3.79e-08,MER20,hAT-Charlie,DNA
chr7,54982418,54982430,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr10,56124789,56124801,MA1710.1,-,3.79e-08,MLT1E2,ERVL-MaLR,LTR
chr1,56255039,56255051,MA1710.1,-,3.79e-08,ERVL-int,ERVL,LTR
chr5,56959951,56959963,MA1710.1,-,3.79e-08,L1PA8,L1,LINE
chr10,58114618,58114630,MA1710.1,+,3.79e-08,L1MD,L1,LINE
chr10,58123451,58123463,MA1710.1,+,3.79e-08,L1MEc,L1,LINE
chr8,58440963,58440975,MA1710.1,+,3.79e-08,MLT1B,ERVL-MaLR,LTR
chr8,62705379,62705391,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr2,63647732,63647744,MA1710.1,-,3.79e-08,L1ME3C,L1,LINE
chr18,63740284,63740296,MA1710.1,-,3.79e-08,THE1C-int,ERVL-MaLR,LTR
chr7,65795257,65795269,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr6,65975000,65975012,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr14,68692852,68692864,MA1710.1,+,3.79e-08,MIR3,MIR,SINE
chr6,68879825,68879837,MA1710.1,-,3.79e-08,L1PA17,L1,LINE
chr1,70408361,70408373,MA1710.1,-,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr7,70510783,70510795,MA1710.1,+,3.79e-08,L1PA17,L1,LINE
chr2,71248374,71248386,MA1710.1,+,3.79e-08,HERVE-int,ERV1,LTR
chr9,71696843,71696855,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr12,71767607,71767619,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr16,72225978,72225990,MA1710.1,-,3.79e-08,L1ME3F,L1,LINE
chr12,72817961,72817973,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr6,74049055,74049067,MA1710.1,+,3.79e-08,LTR78,ERV1,LTR
chrX,76210851,76210863,MA1710.1,+,3.79e-08,L1PA8A,L1,LINE
chrX,76560417,76560429,MA1710.1,+,3.79e-08,L1PA6,L1,LINE
chr5,76834264,76834276,MA1710.1,-,3.79e-08,L1PA16,L1,LINE
chr2,77817617,77817629,MA1710.1,+,3.79e-08,LTR12C,ERV1,LTR
chr4,78162935,78162947,MA1710.1,-,3.79e-08,LTR16A2,ERVL,LTR
chr9,78381024,78381036,MA1710.1,-,3.79e-08,L1PA7,L1,LINE
chr1,79024997,79025009,MA1710.1,+,3.79e-08,L1PA17,L1,LINE
chr8,79273967,79273979,MA1710.1,-,3.79e-08,LTR40a,ERVL,LTR
chr4,79819009,79819021,MA1710.1,-,3.79e-08,L2c,L2,LINE
chr11,81364693,81364705,MA1710.1,-,3.79e-08,L1PA17,L1,LINE
chrX,82623732,82623744,MA1710.1,+,3.79e-08,L1P3,L1,LINE
chr5,84480285,84480297,MA1710.1,+,3.79e-08,MLT1C-int,ERVL-MaLR,LTR
chr8,85075298,85075310,MA1710.1,-,3.79e-08,AluJb,Alu,SINE
chr6,87769843,87769855,MA1710.1,-,3.79e-08,LTR12C,ERV1,LTR
chr10,89878079,89878091,MA1710.1,+,3.79e-08,MIRb,MIR,SINE
chr8,91349018,91349030,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr6,92268554,92268566,MA1710.1,+,3.79e-08,L1ME1,L1,LINE
chr12,92333840,92333852,MA1710.1,-,3.79e-08,L1PA16,L1,LINE
chrX,92648856,92648868,MA1710.1,+,3.79e-08,L1PA8,L1,LINE
chr15,95507554,95507566,MA1710.1,+,3.79e-08,L1MA6,L1,LINE
chr6,95900797,95900809,MA1710.1,-,3.79e-08,L1PA7,L1,LINE
chr2,95914103,95914115,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr1,96717781,96717793,MA1710.1,+,3.79e-08,MIR3,MIR,SINE
chr7,98618764,98618776,MA1710.1,+,3.79e-08,L1M4c,L1,LINE
chr7,99048136,99048148,MA1710.1,-,3.79e-08,MIRb,MIR,SINE
chr11,99296189,99296201,MA1710.1,-,3.79e-08,MER52A,ERV1,LTR
chr8,99881862,99881874,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr5,104771243,104771255,MA1710.1,-,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr10,105076848,105076860,MA1710.1,-,3.79e-08,AluSx,Alu,SINE
chr1,105725689,105725701,MA1710.1,-,3.79e-08,L1PA16,L1,LINE
chr12,105833099,105833111,MA1710.1,-,3.79e-08,L1PA8,L1,LINE
chr4,108010940,108010952,MA1710.1,+,3.79e-08,Tigger1,TcMar-Tigger,DNA
chr1,108381582,108381594,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr10,108736447,108736459,MA1710.1,-,3.79e-08,L1PA8,L1,LINE
chr5,110166637,110166649,MA1710.1,+,3.79e-08,LTR27,ERV1,LTR
chr9,110908132,110908144,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr3,111798761,111798773,MA1710.1,-,3.79e-08,MIR,MIR,SINE
chr12,116003359,116003371,MA1710.1,+,3.79e-08,L1M5,L1,LINE
chr4,120088524,120088536,MA1710.1,+,3.79e-08,Tigger1,TcMar-Tigger,DNA
chr3,120713455,120713467,MA1710.1,-,3.79e-08,L1MA4A,L1,LINE
chr1,120792269,120792281,MA1710.1,-,3.79e-08,L1PA7,L1,LINE
chr8,121525695,121525707,MA1710.1,-,3.79e-08,Kanga1c,TcMar-Tc2,DNA
chr9,122779515,122779527,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr8,123442766,123442778,MA1710.1,+,3.79e-08,L1PA16,L1,LINE
chr2,126479581,126479593,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr9,127195690,127195702,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr11,128966068,128966080,MA1710.1,+,3.79e-08,L1MEf,L1,LINE
chr10,130301927,130301939,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr3,131790064,131790076,MA1710.1,-,3.79e-08,LTR85b,Gypsy,LTR
chr7,132199920,132199932,MA1710.1,+,3.79e-08,MLT1K,ERVL-MaLR,LTR
chr2,134849115,134849127,MA1710.1,+,3.79e-08,MER20,hAT-Charlie,DNA
chr4,136325764,136325776,MA1710.1,+,3.79e-08,HERVL-int,ERVL,LTR
chr7,136805697,136805709,MA1710.1,-,3.79e-08,MLT1I-int,ERVL-MaLR,LTR
chr3,137250384,137250396,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr8,137535675,137535687,MA1710.1,-,3.79e-08,HERVL-int,ERVL,LTR
chr8,140585351,140585363,MA1710.1,-,3.79e-08,ERV3-16A3_I-int,ERVL,LTR
chr5,143162642,143162654,MA1710.1,+,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr1,143959813,143959825,MA1710.1,+,3.79e-08,L1PA7,L1,LINE
chrX,144430437,144430449,MA1710.1,+,3.79e-08,L1MCc,L1,LINE
chr4,146981178,146981190,MA1710.1,+,3.79e-08,HAL1,L1,LINE
chrX,147156585,147156597,MA1710.1,-,3.79e-08,MIRb,MIR,SINE
chr3,147437940,147437952,MA1710.1,+,3.79e-08,HERVL-int,ERVL,LTR
chr5,147557844,147557856,MA1710.1,-,3.79e-08,L1PA8,L1,LINE
chr3,148950839,148950851,MA1710.1,+,3.79e-08,LTR85b,Gypsy,LTR
chrX,151367937,151367949,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr3,153173018,153173030,MA1710.1,+,3.79e-08,MLT1K,ERVL-MaLR,LTR
chrX,153779554,153779566,MA1710.1,-,3.79e-08,MLT1D,ERVL-MaLR,LTR
chr4,159071617,159071629,MA1710.1,+,3.79e-08,LTR40a,ERVL,LTR
chr6,161185540,161185552,MA1710.1,+,3.79e-08,HAL1,L1,LINE
chr6,164038740,164038752,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr1,172930517,172930529,MA1710.1,-,3.79e-08,L1PA8,L1,LINE
chr3,175711545,175711557,MA1710.1,+,3.79e-08,MLT1A0-int,ERVL-MaLR,LTR
chr2,178926053,178926065,MA1710.1,+,3.79e-08,MER20,hAT-Charlie,DNA
chr1,182589730,182589742,MA1710.1,-,3.79e-08,AluSx,Alu,SINE
chr3,194590869,194590881,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr2,195041038,195041050,MA1710.1,+,3.79e-08,LTR12C,ERV1,LTR
chr1,206091741,206091753,MA1710.1,-,3.79e-08,L1PA7,L1,LINE
chr2,207670185,207670197,MA1710.1,+,3.79e-08,MIR3,MIR,SINE
chr1,215493626,215493638,MA1710.1,-,3.79e-08,L1PA17,L1,LINE
chr2,239910277,239910289,MA1710.1,+,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr1,246985667,246985679,MA1710.1,-,3.79e-08,MLT1C,ERVL-MaLR,LTR
chr5,9943973,9943985,MA1710.1,+,6.91e-08,L1PA10,L1,LINE
chr19,14128056,14128068,MA1710.1,+,6.91e-08,AluSg,Alu,SINE
chrY,14300607,14300619,MA1710.1,+,6.91e-08,AluSx1,Alu,SINE
chr5,17062341,17062353,MA1710.1,+,6.91e-08,LTR12C,ERV1,LTR
chr11,18153464,18153476,MA1710.1,+,6.91e-08,L1PB1,L1,LINE
chrY,22653318,22653330,MA1710.1,+,6.91e-08,L1M1,L1,LINE
chr6,24656668,24656680,MA1710.1,+,6.91e-08,HAL1,L1,LINE
chr10,25935148,25935160,MA1710.1,-,6.91e-08,AluJo,Alu,SINE
chr17,26177295,26177307,MA1710.1,+,6.91e-08,AluJb,Alu,SINE
chr1,28035372,28035384,MA1710.1,-,6.91e-08,L1PB1,L1,LINE
chr11,37629676,37629688,MA1710.1,+,6.91e-08,L1PA16,L1,LINE
chr22,41128764,41128776,MA1710.1,+,6.91e-08,L2c,L2,LINE
chr8,48307111,48307123,MA1710.1,+,6.91e-08,MER20,hAT-Charlie,DNA
chr6,56195440,56195452,MA1710.1,-,6.91e-08,L1PB4,L1,LINE
chr10,65490757,65490769,MA1710.1,+,6.91e-08,L1PA17,L1,LINE
chr13,65500150,65500162,MA1710.1,-,6.91e-08,MER52D,ERV1,LTR
chr6,67779880,67779892,MA1710.1,+,6.91e-08,THE1B-int,ERVL-MaLR,LTR
chrX,69164423,69164435,MA1710.1,-,6.91e-08,L1MA3,L1,LINE
chr11,72367182,72367194,MA1710.1,+,6.91e-08,MIR3,MIR,SINE
chr17,74173612,74173624,MA1710.1,+,6.91e-08,MER52D,ERV1,LTR
chr6,78910981,78910993,MA1710.1,+,6.91e-08,L1PA4,L1,LINE
chr9,81868236,81868248,MA1710.1,+,6.91e-08,L1MA4,L1,LINE
chr15,83544898,83544910,MA1710.1,-,6.91e-08,LTR33,ERVL,LTR
chr2,87168914,87168926,MA1710.1,-,6.91e-08,AluSx1,Alu,SINE
chr2,88261145,88261157,MA1710.1,+,6.91e-08,AluSx1,Alu,SINE
chr1,98618668,98618680,MA1710.1,-,6.91e-08,L1PA4,L1,LINE
chr5,102087772,102087784,MA1710.1,+,6.91e-08,LTR12C,ERV1,LTR
chr2,104870153,104870165,MA1710.1,+,6.91e-08,L1MA1,L1,LINE
chr9,106819537,106819549,MA1710.1,+,6.91e-08,L1PA7,L1,LINE
chr2,109334881,109334893,MA1710.1,-,6.91e-08,AluSx1,Alu,SINE
chr5,114187457,114187469,MA1710.1,-,6.91e-08,L1PB1,L1,LINE
chr2,114462351,114462363,MA1710.1,-,6.91e-08,LTR12C,ERV1,LTR
chr13,115040718,115040730,MA1710.1,-,6.91e-08,Tigger1,TcMar-Tigger,DNA
chr4,118618109,118618121,MA1710.1,-,6.91e-08,L1PB1,L1,LINE
chr6,119311979,119311991,MA1710.1,+,6.91e-08,AluSz,Alu,SINE
chr12,121812267,121812279,MA1710.1,+,6.91e-08,LTR12C,ERV1,LTR
chr7,129575177,129575189,MA1710.1,+,6.91e-08,AluSg,Alu,SINE
chr9,131138082,131138094,MA1710.1,-,6.91e-08,AluJb,Alu,SINE
chr11,132173218,132173230,MA1710.1,-,6.91e-08,MLT1C,ERVL-MaLR,LTR
chr7,148911238,148911250,MA1710.1,-,6.91e-08,MLT1C,ERVL-MaLR,LTR
chr5,175982332,175982344,MA1710.1,+,6.91e-08,MIRb,MIR,SINE
chr4,188509570,188509582,MA1710.1,-,6.91e-08,AluSq2,Alu,SINE
chr1,196006815,196006827,MA1710.1,-,6.91e-08,AluSx1,Alu,SINE
chr1,247217712,247217724,MA1710.1,+,6.91e-08,L1MA3,L1,LINE
chr17_ctg5_hap1,153237,153249,MA1710.1,-,1e-07,AluJb,Alu,SINE
chr3,155463,155475,MA1710.1,-,1e-07,MLT1D,ERVL-MaLR,LTR
chr6,253881,253893,MA1710.1,-,1e-07,L1ME3F,L1,LINE
chr9,397446,397458,MA1710.1,+,1e-07,AluSz,Alu,SINE
chr17,734457,734469,MA1710.1,+,1e-07,FLAM_C,Alu,SINE
chr9,824025,824037,MA1710.1,+,1e-07,AluJb,Alu,SINE
chr9,957088,957100,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr11,1346662,1346674,MA1710.1,+,1e-07,AluSg,Alu,SINE
chr7,2061865,2061877,MA1710.1,+,1e-07,L1MCa,L1,LINE
chr4,2536421,2536433,MA1710.1,-,1e-07,AluSp,Alu,SINE
chr5,2613907,2613919,MA1710.1,-,1e-07,L1PA8A,L1,LINE
chrY,3103645,3103657,MA1710.1,-,1e-07,HERV3-int,ERV1,LTR
chr2,3133404,3133416,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr9,3260008,3260020,MA1710.1,+,1e-07,MamRep1161,TcMar,DNA
chr16,4518791,4518803,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr20,4693704,4693716,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr20,6132301,6132313,MA1710.1,-,1e-07,L1PA16,L1,LINE
chrX,6436705,6436717,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr19,6956797,6956809,MA1710.1,+,1e-07,MLT1I,ERVL-MaLR,LTR
chr10,6980052,6980064,MA1710.1,+,1e-07,MER21C,ERVL,LTR
chr1,7076406,7076418,MA1710.1,+,1e-07,L2c,L2,LINE
chr4,7331770,7331782,MA1710.1,-,1e-07,MLT1D,ERVL-MaLR,LTR
chr10,8260031,8260043,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr5,9592259,9592271,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr10,10278971,10278983,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr12,10504077,10504089,MA1710.1,-,1e-07,L1PA8A,L1,LINE
chr19,10669299,10669311,MA1710.1,-,1e-07,AluSp,Alu,SINE
chr18,10788830,10788842,MA1710.1,-,1e-07,AluJr4,Alu,SINE
chr2,10806148,10806160,MA1710.1,-,1e-07,L1PA16,L1,LINE
chrX,11595152,11595164,MA1710.1,-,1e-07,MLT1D,ERVL-MaLR,LTR
chr1,11820977,11820989,MA1710.1,-,1e-07,AluSg,Alu,SINE
chr5,12756243,12756255,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr3,12885351,12885363,MA1710.1,+,1e-07,AluJr,Alu,SINE
chrX,12974718,12974730,MA1710.1,+,1e-07,MIRc,MIR,SINE
chr8,13262789,13262801,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr9,13392897,13392909,MA1710.1,+,1e-07,AluY,Alu,SINE
chrX,13407274,13407286,MA1710.1,+,1e-07,L1MC4,L1,LINE
chr11,13533260,13533272,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr18,13607587,13607599,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr9,13650744,13650756,MA1710.1,-,1e-07,L1PA7,L1,LINE
chr12,14309185,14309197,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr1,14563170,14563182,MA1710.1,+,1e-07,AluJb,Alu,SINE
chr1,15007103,15007115,MA1710.1,-,1e-07,L1PA8,L1,LINE
chrY,15258733,15258745,MA1710.1,+,1e-07,L1M3c,L1,LINE
chr11,15479266,15479278,MA1710.1,+,1e-07,L1PA8,L1,LINE
chrY,15823519,15823531,MA1710.1,+,1e-07,AluJb,Alu,SINE
chr11,15854478,15854490,MA1710.1,+,1e-07,L1PB1,L1,LINE
chr19,16028094,16028106,MA1710.1,+,1e-07,L1PB2,L1,LINE
chr8,16039163,16039175,MA1710.1,+,1e-07,L1PA7,L1,LINE
chr10,16039925,16039937,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr8,16046165,16046177,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr6,16204113,16204125,MA1710.1,+,1e-07,L1PA17,L1,LINE
chr11,17127088,17127100,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr5,17501032,17501044,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr20,17529565,17529577,MA1710.1,-,1e-07,AluJr,Alu,SINE
chr5,17607607,17607619,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr9,17682557,17682569,MA1710.1,+,1e-07,L1PA8A,L1,LINE
chr22,18574328,18574340,MA1710.1,+,1e-07,AluSq2,Alu,SINE
chr18,19191129,19191141,MA1710.1,+,1e-07,AluSz6,Alu,SINE
chr17,20212847,20212859,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr10,20473932,20473944,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr7,21074149,21074161,MA1710.1,-,1e-07,L1PB1,L1,LINE
chrX,21251089,21251101,MA1710.1,-,1e-07,L1PB1,L1,LINE
chr8,21371613,21371625,MA1710.1,-,1e-07,LTR16B2,ERVL,LTR
chr19,21373546,21373558,MA1710.1,-,1e-07,AluSp,Alu,SINE
chr13,22074305,22074317,MA1710.1,+,1e-07,LTR40a,ERVL,LTR
chr22,22087780,22087792,MA1710.1,+,1e-07,AluJo,Alu,SINE
chr21,23433036,23433048,MA1710.1,+,1e-07,L1PA7,L1,LINE
chr12,23534704,23534716,MA1710.1,+,1e-07,L1PA17,L1,LINE
chr10,24135990,24136002,MA1710.1,-,1e-07,L1PA7,L1,LINE
chr4,24230131,24230143,MA1710.1,+,1e-07,L1PA16,L1,LINE
chrY,24523518,24523530,MA1710.1,+,1e-07,AluSx,Alu,SINE
chr7,24669955,24669967,MA1710.1,+,1e-07,L1PA7,L1,LINE
chr4,24946221,24946233,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr3,25339754,25339766,MA1710.1,-,1e-07,AluSg,Alu,SINE
chr13,25347696,25347708,MA1710.1,+,1e-07,L1PA17,L1,LINE
chr10,25575191,25575203,MA1710.1,-,1e-07,L1ME1,L1,LINE
chr3,25607469,25607481,MA1710.1,-,1e-07,MIR3,MIR,SINE
chr11,25607889,25607901,MA1710.1,-,1e-07,L1PA8,L1,LINE
chrX,25620063,25620075,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr22,25792951,25792963,MA1710.1,+,1e-07,AluSz,Alu,SINE
chr13,25982055,25982067,MA1710.1,+,1e-07,L1PA8,L1,LINE
chr13,26138987,26138999,MA1710.1,-,1e-07,L1PB1,L1,LINE
chr16,26903718,26903730,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr22,26987359,26987371,MA1710.1,+,1e-07,AluSx,Alu,SINE
chr10,26994483,26994495,MA1710.1,-,1e-07,AluSx,Alu,SINE
chr13,27088846,27088858,MA1710.1,+,1e-07,AluSx,Alu,SINE
chr14,27096641,27096653,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr9,27264865,27264877,MA1710.1,-,1e-07,L1PA8,L1,LINE
chrX,27726264,27726276,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr1,28237794,28237806,MA1710.1,+,1e-07,FLAM_C,Alu,SINE
chr3,28301633,28301645,MA1710.1,-,1e-07,L1ME2,L1,LINE
chr8,28710854,28710866,MA1710.1,+,1e-07,AluSq,Alu,SINE
chr10,28766058,28766070,MA1710.1,+,1e-07,L1PA17,L1,LINE
chr19,28824195,28824207,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr12,29758780,29758792,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr19,29935452,29935464,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr20,29998178,29998190,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr1,30242612,30242624,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr12,30343102,30343114,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr12,30412589,30412601,MA1710.1,+,1e-07,L1MA2,L1,LINE
chr9,30638641,30638653,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr21,31055947,31055959,MA1710.1,+,1e-07,L1PA16,L1,LINE
chr1,31492895,31492907,MA1710.1,-,1e-07,L1PA17,L1,LINE
chr10,31535594,31535606,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr11,31632047,31632059,MA1710.1,-,1e-07,L1PA16,L1,LINE
chr20,32112721,32112733,MA1710.1,-,1e-07,AluSz,Alu,SINE
chr2,32473094,32473106,MA1710.1,+,1e-07,L1PB4,L1,LINE
chr7,32539353,32539365,MA1710.1,-,1e-07,L1PA8,L1,LINE
chr2,32624234,32624246,MA1710.1,-,1e-07,AluSz6,Alu,SINE
