CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr22,26166523,26166544,MA1987.1,+,8.79e-08,MER117,hAT-Charlie,DNA
chr17,8512665,8512686,MA1987.1,+,8.85e-08,L1M6,L1,LINE
chr9,28241503,28241524,MA1987.1,+,8.85e-08,L1PA10,L1,LINE
chr21,42498735,42498756,MA1987.1,-,8.92e-08,L1MA5A,L1,LINE
chr14,50978118,50978139,MA1987.1,+,8.92e-08,L1MA5A,L1,LINE
chr11,105455901,105455922,MA1987.1,-,8.92e-08,L1MA5A,L1,LINE
chr3,10678495,10678516,MA1987.1,+,8.99e-08,L1MEc,L1,LINE
chr4,12853465,12853486,MA1987.1,+,8.99e-08,HAL1,L1,LINE
chr1,185184432,185184453,MA1987.1,-,8.99e-08,L1MC4,L1,LINE
chr17,59848215,59848236,MA1987.1,+,9.06e-08,L1MB4,L1,LINE
chr1,86461260,86461281,MA1987.1,+,9.2e-08,L1ME1,L1,LINE
chr5,92124245,92124266,MA1987.1,+,9.2e-08,MST-int,ERVL-MaLR,LTR
chr3,106715223,106715244,MA1987.1,+,9.2e-08,L1MA6,L1,LINE
chr18,4035242,4035263,MA1987.1,+,9.28e-08,AluJr,Alu,SINE
chr5,51626532,51626553,MA1987.1,-,9.28e-08,L1MA9,L1,LINE
chr13,105135890,105135911,MA1987.1,-,9.35e-08,MER52D,ERV1,LTR
chr1,35146913,35146934,MA1987.1,+,9.42e-08,L2b,L2,LINE
chr2,152116618,152116639,MA1987.1,-,9.49e-08,AluSx,Alu,SINE
chr17,4201512,4201533,MA1987.1,+,9.56e-08,FRAM,Alu,SINE
chr2,69441927,69441948,MA1987.1,-,9.56e-08,LTR78,ERV1,LTR
chr4,148894817,148894838,MA1987.1,-,9.56e-08,L1MA3,L1,LINE
chr2,212467545,212467566,MA1987.1,+,9.56e-08,HAL1,L1,LINE
chr11,45141419,45141440,MA1987.1,+,9.63e-08,L1ME3,L1,LINE
chr7,65787393,65787414,MA1987.1,-,9.63e-08,L1MB2,L1,LINE
chr2,224573969,224573990,MA1987.1,+,9.63e-08,L1MEg,L1,LINE
chr2,136658664,136658685,MA1987.1,+,9.71e-08,L1PA15,L1,LINE
chr9,78381015,78381036,MA1987.1,-,9.86e-08,L1PA7,L1,LINE
chr10,96155372,96155393,MA1987.1,-,9.86e-08,MER52C,ERV1,LTR
chr6,115945047,115945068,MA1987.1,+,9.86e-08,L1PB4,L1,LINE
chr10,69137842,69137863,MA1987.1,-,9.94e-08,L1MA5A,L1,LINE
chr3,124988807,124988828,MA1987.1,+,1e-07,L1PA17,L1,LINE
chr11,32751550,32751571,MA1987.1,-,1.01e-07,L1MD3,L1,LINE
chr21,20286528,20286549,MA1987.1,-,1.02e-07,L1M1,L1,LINE
chr21,35961997,35962018,MA1987.1,+,1.02e-07,MLT2B1,ERVL,LTR
chr11,40382186,40382207,MA1987.1,+,1.02e-07,MER65D,ERV1,LTR
chr15,54378403,54378424,MA1987.1,-,1.02e-07,L1MA5,L1,LINE
chr6,156976652,156976673,MA1987.1,+,1.02e-07,MER5B,hAT-Charlie,DNA
chr1,21790936,21790957,MA1987.1,+,1.03e-07,L1MB7,L1,LINE
chr4,47859308,47859329,MA1987.1,-,1.03e-07,L1MA4A,L1,LINE
chr4,57453638,57453659,MA1987.1,-,1.03e-07,L1PB1,L1,LINE
chrX,23565283,23565304,MA1987.1,+,1.05e-07,L1MA3,L1,LINE
chr1,221259870,221259891,MA1987.1,+,1.05e-07,L1PB4,L1,LINE
chr18,13749811,13749832,MA1987.1,-,1.06e-07,AluJb,Alu,SINE
chr7,75872202,75872223,MA1987.1,-,1.06e-07,MER1A,hAT-Charlie,DNA
chr18,12667892,12667913,MA1987.1,+,1.06e-07,L1M4b,L1,LINE
chr4,4702491,4702512,MA1987.1,-,1.07e-07,L1PB1,L1,LINE
chr2,13237854,13237875,MA1987.1,-,1.08e-07,L1MA6,L1,LINE
chr2,24313209,24313230,MA1987.1,+,1.09e-07,AluSz,Alu,SINE
chr8,108967501,108967522,MA1987.1,-,1.1e-07,MIR3,MIR,SINE
chr10,114596216,114596237,MA1987.1,-,1.1e-07,MIR3,MIR,SINE
chr15,52052147,52052168,MA1987.1,-,1.11e-07,LTR33,ERVL,LTR
chr7,103803255,103803276,MA1987.1,-,1.11e-07,L1ME3C,L1,LINE
chr3,165223960,165223981,MA1987.1,-,1.11e-07,THE1D-int,ERVL-MaLR,LTR
chr18,65818510,65818531,MA1987.1,+,1.11e-07,L1MA2,L1,LINE
chr9,124158532,124158553,MA1987.1,-,1.11e-07,L1MA5A,L1,LINE
chr10,37723227,37723248,MA1987.1,+,1.12e-07,L1MEg,L1,LINE
chr8,82375675,82375696,MA1987.1,+,1.12e-07,MLT1L,ERVL-MaLR,LTR
chr4,122260869,122260890,MA1987.1,+,1.12e-07,AluJo,Alu,SINE
chr4,45168125,45168146,MA1987.1,-,1.13e-07,MLT1D,ERVL-MaLR,LTR
chr13,30210397,30210418,MA1987.1,-,1.14e-07,L1PA7,L1,LINE
chr6,45683004,45683025,MA1987.1,-,1.14e-07,MIR3,MIR,SINE
chr7,84351859,84351880,MA1987.1,+,1.14e-07,L1PA7,L1,LINE
chr1,166398296,166398317,MA1987.1,-,1.14e-07,L1PA7,L1,LINE
chr5,6649436,6649457,MA1987.1,-,1.15e-07,L1P2,L1,LINE
chrX,11042515,11042536,MA1987.1,-,1.15e-07,L1P3,L1,LINE
chrX,104073410,104073431,MA1987.1,-,1.15e-07,L1P3,L1,LINE
chr2,114976821,114976842,MA1987.1,+,1.15e-07,L1MEb,L1,LINE
chr2,39832815,39832836,MA1987.1,+,1.16e-07,MER117,hAT-Charlie,DNA
chr3,53728663,53728684,MA1987.1,+,1.16e-07,MIRc,MIR,SINE
chr11,62264241,62264262,MA1987.1,+,1.16e-07,AluSg,Alu,SINE
chrX,76012483,76012504,MA1987.1,+,1.16e-07,L1MA4,L1,LINE
chr15,46857188,46857209,MA1987.1,-,1.17e-07,L1MA2,L1,LINE
chr9,77406752,77406773,MA1987.1,-,1.17e-07,AluY,Alu,SINE
chr9,83942874,83942895,MA1987.1,-,1.17e-07,HAL1,L1,LINE
chrX,86508524,86508545,MA1987.1,-,1.17e-07,L1PA7,L1,LINE
chr5,177847377,177847398,MA1987.1,-,1.17e-07,HAL1-3A_ME,L1,LINE
chr6,2287298,2287319,MA1987.1,+,1.18e-07,L1PA7,L1,LINE
chr12,3623871,3623892,MA1987.1,+,1.18e-07,LTR33,ERVL,LTR
chrY,3867971,3867992,MA1987.1,+,1.18e-07,L1PA7,L1,LINE
chr10,5706529,5706550,MA1987.1,+,1.18e-07,HAL1,L1,LINE
chr5,19080390,19080411,MA1987.1,-,1.18e-07,L1P1,L1,LINE
chr19,57543061,57543082,MA1987.1,-,1.18e-07,L1ME3B,L1,LINE
chr5,60011344,60011365,MA1987.1,-,1.18e-07,L1PA7,L1,LINE
chr4,61284680,61284701,MA1987.1,-,1.18e-07,L1PA7,L1,LINE
chr8,66292718,66292739,MA1987.1,+,1.18e-07,L1PA7,L1,LINE
chr6,79904949,79904970,MA1987.1,+,1.18e-07,L3,CR1,LINE
chrX,89677961,89677982,MA1987.1,+,1.18e-07,L1PA7,L1,LINE
chr9,114097110,114097131,MA1987.1,+,1.18e-07,L1PA7,L1,LINE
chr11,127678880,127678901,MA1987.1,+,1.18e-07,MER45R,hAT-Tip100,DNA
chrX,134416024,134416045,MA1987.1,-,1.18e-07,L1PA7,L1,LINE
chr5,137119181,137119202,MA1987.1,+,1.18e-07,L1PA6,L1,LINE
chr7,21848159,21848180,MA1987.1,-,1.19e-07,L1MA4,L1,LINE
chrX,94969510,94969531,MA1987.1,+,1.19e-07,HERVL-int,ERVL,LTR
chr8,128727379,128727400,MA1987.1,+,1.21e-07,AluJb,Alu,SINE
chr12,129456151,129456172,MA1987.1,-,1.21e-07,HAL1-3A_ME,L1,LINE
chr12,129456189,129456210,MA1987.1,-,1.21e-07,HAL1-3A_ME,L1,LINE
chr12,129456394,129456415,MA1987.1,-,1.21e-07,HAL1-3A_ME,L1,LINE
chr5,149908711,149908732,MA1987.1,+,1.21e-07,AluJo,Alu,SINE
chr13,29665704,29665725,MA1987.1,-,1.22e-07,LTR52-int,ERVL,LTR
chr2,39337477,39337498,MA1987.1,-,1.22e-07,MER2,TcMar-Tigger,DNA
chrUn_gl000216,104596,104617,MA1987.1,+,1.23e-07,AluSx,Alu,SINE
chrUn_gl000216,117667,117688,MA1987.1,-,1.23e-07,AluSx,Alu,SINE
chrUn_gl000212,150676,150697,MA1987.1,+,1.23e-07,AluSx,Alu,SINE
chrUn_gl000225,154562,154583,MA1987.1,+,1.23e-07,AluSx,Alu,SINE
chr16,17712075,17712096,MA1987.1,+,1.23e-07,HAL1-3A_ME,L1,LINE
chr8,82565316,82565337,MA1987.1,+,1.23e-07,AluJo,Alu,SINE
chr2,91912745,91912766,MA1987.1,-,1.23e-07,AluSx,Alu,SINE
chr5,109001360,109001381,MA1987.1,-,1.23e-07,AluJr4,Alu,SINE
chr10,127608013,127608034,MA1987.1,-,1.23e-07,AluSx,Alu,SINE
chr1,56254418,56254439,MA1987.1,-,1.24e-07,LTR17,ERV1,LTR
chr10,91350664,91350685,MA1987.1,+,1.24e-07,L1MC5,L1,LINE
chrX,126086710,126086731,MA1987.1,+,1.24e-07,L1PA5,L1,LINE
chr15,27724155,27724176,MA1987.1,+,1.25e-07,L1MB7,L1,LINE
chr3,84423810,84423831,MA1987.1,+,1.25e-07,L1MB5,L1,LINE
chr6,20754314,20754335,MA1987.1,-,1.26e-07,AluJr4,Alu,SINE
chr15,22019261,22019282,MA1987.1,+,1.26e-07,L1MA7,L1,LINE
chr20,26197586,26197607,MA1987.1,+,1.26e-07,MER58C,hAT-Charlie,DNA
chr1,30289176,30289197,MA1987.1,-,1.26e-07,L1ME1,L1,LINE
chrX,33630006,33630027,MA1987.1,-,1.26e-07,LTR33,ERVL,LTR
chr18,45547351,45547372,MA1987.1,-,1.26e-07,HAL1-3A_ME,L1,LINE
chr3,76000539,76000560,MA1987.1,-,1.26e-07,MER58C,hAT-Charlie,DNA
chr2,178331322,178331343,MA1987.1,-,1.26e-07,MER52A,ERV1,LTR
chr12,11790556,11790577,MA1987.1,-,1.26e-07,ERVL-E-int,ERVL,LTR
chr1,44675957,44675978,MA1987.1,-,1.26e-07,L1ME3,L1,LINE
chr15,81276942,81276963,MA1987.1,+,1.26e-07,L1MB8,L1,LINE
chr1,76713111,76713132,MA1987.1,-,1.27e-07,L1PA8,L1,LINE
chr8,85075289,85075310,MA1987.1,-,1.27e-07,AluJb,Alu,SINE
