CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chrX,34906016,34906034,MA1600.1,-,3.07e-08,L1MC3,L1,LINE
chr6,117079437,117079455,MA1600.1,-,3.07e-08,L2,L2,LINE
chrY,16246061,16246079,MA1600.1,+,3.19e-08,LTR5A,ERVK,LTR
chr13,27083805,27083823,MA1600.1,+,3.19e-08,LTR5B,ERVK,LTR
chr11,64790675,64790693,MA1600.1,-,3.19e-08,LTR5B,ERVK,LTR
chr5,105594869,105594887,MA1600.1,-,3.19e-08,LTR5_Hs,ERVK,LTR
chr4,122318691,122318709,MA1600.1,+,3.19e-08,LTR5A,ERVK,LTR
chr3,129734417,129734435,MA1600.1,-,3.19e-08,LTR5A,ERVK,LTR
chr2,170949706,170949724,MA1600.1,+,3.19e-08,MIRb,MIR,SINE
chr5,180693862,180693880,MA1600.1,-,3.19e-08,LTR5_Hs,ERVK,LTR
chr9,78367582,78367600,MA1600.1,+,3.22e-08,MER58D,hAT-Charlie,DNA
chr12,76025511,76025529,MA1600.1,-,3.25e-08,MLT1A1,ERVL-MaLR,LTR
chr1,117132510,117132528,MA1600.1,-,3.25e-08,L2a,L2,LINE
chr5,109294447,109294465,MA1600.1,-,3.29e-08,L2a,L2,LINE
chr8,120228411,120228429,MA1600.1,-,3.29e-08,Charlie4z,hAT-Charlie,DNA
chr13,89193574,89193592,MA1600.1,+,3.41e-08,MSTC,ERVL-MaLR,LTR
chr7,127885205,127885223,MA1600.1,+,3.47e-08,L2c,L2,LINE
chr15,31023005,31023023,MA1600.1,-,3.5e-08,MLT1J,ERVL-MaLR,LTR
chr9,32743580,32743598,MA1600.1,-,3.58e-08,MER11A,ERVK,LTR
chr7,127406197,127406215,MA1600.1,+,3.62e-08,MLT1A1,ERVL-MaLR,LTR
chr12,129480286,129480304,MA1600.1,-,3.73e-08,MER41B,ERV1,LTR
chr11,44841897,44841915,MA1600.1,-,4.03e-08,MLT1M,ERVL-MaLR,LTR
chr8,112376847,112376865,MA1600.1,-,4.08e-08,THE1A-int,ERVL-MaLR,LTR
chr15,99768104,99768122,MA1600.1,+,4.13e-08,L2c,L2,LINE
chr4,64988267,64988285,MA1600.1,-,4.46e-08,L1PA13,L1,LINE
chr12,55961902,55961920,MA1600.1,+,4.55e-08,MSTA-int,ERVL-MaLR,LTR
chr20,60444477,60444495,MA1600.1,+,4.55e-08,MER58A,hAT-Charlie,DNA
chr5,73659666,73659684,MA1600.1,-,4.84e-08,MER115,hAT-Tip100,DNA
chr20,31707356,31707374,MA1600.1,-,5.01e-08,MER41E,ERV1,LTR
chr4,39207580,39207598,MA1600.1,+,5.01e-08,L1MD2,L1,LINE
chr7,17529268,17529286,MA1600.1,+,5.07e-08,MLT1J,ERVL-MaLR,LTR
chr8,25948358,25948376,MA1600.1,+,5.13e-08,LTR25,ERV1,LTR
chr12,19137311,19137329,MA1600.1,-,5.58e-08,MER50,ERV1,LTR
chr20,48341551,48341569,MA1600.1,-,5.81e-08,MLT1K,ERVL-MaLR,LTR
chr7,133518930,133518948,MA1600.1,+,5.81e-08,LTR10D,ERV1,LTR
chr11,85842278,85842296,MA1600.1,+,5.88e-08,MER58B,hAT-Charlie,DNA
chr6,55277699,55277717,MA1600.1,+,5.95e-08,L2,L2,LINE
chr1,9138124,9138142,MA1600.1,-,6.01e-08,MER41B,ERV1,LTR
chr6,19690762,19690780,MA1600.1,+,6.01e-08,MER41B,ERV1,LTR
chr3,40393772,40393790,MA1600.1,+,6.01e-08,MER41B,ERV1,LTR
chr14,89991807,89991825,MA1600.1,+,6.01e-08,MER41B,ERV1,LTR
chr11,100676417,100676435,MA1600.1,-,6.01e-08,MER41B,ERV1,LTR
chr16,77041239,77041257,MA1600.1,-,6.07e-08,L1ME3A,L1,LINE
chr5,103929900,103929918,MA1600.1,+,6.07e-08,HERVFH19-int,ERV1,LTR
chr14,37399665,37399683,MA1600.1,+,6.21e-08,L2c,L2,LINE
chr2,143999831,143999849,MA1600.1,-,6.21e-08,LTR16D,ERVL,LTR
chr16,14332181,14332199,MA1600.1,-,6.33e-08,L2a,L2,LINE
chr4,169852083,169852101,MA1600.1,+,6.39e-08,L1M2c,L1,LINE
chr5,153141822,153141840,MA1600.1,+,6.46e-08,L1MA6,L1,LINE
chr2,224052665,224052683,MA1600.1,-,6.53e-08,MER50,ERV1,LTR
chrUn_gl000240,33291,33309,MA1600.1,+,6.61e-08,MER57-int,ERV1,LTR
chrUn_gl000214,37453,37471,MA1600.1,-,6.61e-08,MER57-int,ERV1,LTR
chr11,35716414,35716432,MA1600.1,-,6.61e-08,MER57-int,ERV1,LTR
chr1,142624650,142624668,MA1600.1,-,6.61e-08,MER57-int,ERV1,LTR
chr6,160357240,160357258,MA1600.1,-,6.61e-08,MLT1F2,ERVL-MaLR,LTR
chr1,223232234,223232252,MA1600.1,-,6.61e-08,MER57-int,ERV1,LTR
chr17,69662711,69662729,MA1600.1,+,6.81e-08,MLT1J2,ERVL-MaLR,LTR
chr20,57085009,57085027,MA1600.1,+,6.89e-08,L2c,L2,LINE
chr18,71635378,71635396,MA1600.1,-,6.96e-08,MER50,ERV1,LTR
chr21,43354835,43354853,MA1600.1,-,7.1e-08,MIR,MIR,SINE
chr1,37380872,37380890,MA1600.1,+,7.17e-08,L2a,L2,LINE
chr15,68188255,68188273,MA1600.1,+,7.25e-08,MER51E,ERV1,LTR
chr1,95318739,95318757,MA1600.1,-,7.25e-08,L2a,L2,LINE
chr4,151238042,151238060,MA1600.1,-,7.42e-08,MER41E,ERV1,LTR
chr5,168845850,168845868,MA1600.1,-,8.09e-08,MER102c,hAT-Charlie,DNA
chrY,19638994,19639012,MA1600.1,+,8.25e-08,MER4D1,ERV1,LTR
chrY,20540765,20540783,MA1600.1,-,8.25e-08,MER4D1,ERV1,LTR
chr11,23341825,23341843,MA1600.1,+,8.25e-08,MER50,ERV1,LTR
chrX,26950199,26950217,MA1600.1,+,8.25e-08,MER50,ERV1,LTR
chr4,34359093,34359111,MA1600.1,-,8.25e-08,MER50,ERV1,LTR
chr13,53527176,53527194,MA1600.1,-,8.25e-08,MER50,ERV1,LTR
chr8,74801065,74801083,MA1600.1,+,8.25e-08,MER50,ERV1,LTR
chrX,89034335,89034353,MA1600.1,+,8.25e-08,ERVL-B4-int,ERVL,LTR
chr11,107653632,107653650,MA1600.1,-,8.25e-08,MER50,ERV1,LTR
chr3,172942982,172943000,MA1600.1,-,8.25e-08,MER50,ERV1,LTR
chr4,173462828,173462846,MA1600.1,-,8.25e-08,MER50,ERV1,LTR
chr11,30485001,30485019,MA1600.1,+,8.34e-08,MLT1K,ERVL-MaLR,LTR
chr6,67268515,67268533,MA1600.1,-,8.34e-08,L1PB4,L1,LINE
chr1,110986622,110986640,MA1600.1,-,8.34e-08,L2,L2,LINE
chr1,35336829,35336847,MA1600.1,+,8.44e-08,L2a,L2,LINE
chr20,22206535,22206553,MA1600.1,+,8.6e-08,L2a,L2,LINE
chr5,136464881,136464899,MA1600.1,+,8.69e-08,L2b,L2,LINE
chr22,39679032,39679050,MA1600.1,+,8.78e-08,MIRb,MIR,SINE
chr10,83814211,83814229,MA1600.1,-,8.78e-08,L2a,L2,LINE
chr14,70230980,70230998,MA1600.1,+,8.94e-08,MSTA,ERVL-MaLR,LTR
chr12,112636706,112636724,MA1600.1,-,9.03e-08,LTR87,ERVL,LTR
chr1,165384947,165384965,MA1600.1,-,9.13e-08,L2a,L2,LINE
chr9,32483725,32483743,MA1600.1,+,9.43e-08,L2c,L2,LINE
chr5,61562694,61562712,MA1600.1,+,9.43e-08,LTR33,ERVL,LTR
chr18,2716469,2716487,MA1600.1,-,9.54e-08,L1M2,L1,LINE
chr1,15197553,15197571,MA1600.1,-,9.76e-08,MamGypLTR1b,Gypsy,LTR
chrX,32145595,32145613,MA1600.1,+,9.76e-08,MER67B,ERV1,LTR
chr14,80399938,80399956,MA1600.1,-,9.76e-08,L2c,L2,LINE
chr11,105344330,105344348,MA1600.1,-,9.76e-08,L2a,L2,LINE
chr18,32096222,32096240,MA1600.1,-,9.97e-08,MER11B,ERVK,LTR
chr9,35574955,35574973,MA1600.1,+,1.01e-07,MER66B,ERV1,LTR
chr3,127074144,127074162,MA1600.1,-,1.01e-07,MER66B,ERV1,LTR
chrX,18415210,18415228,MA1600.1,-,1.02e-07,MSTC,ERVL-MaLR,LTR
chr3,152566631,152566649,MA1600.1,+,1.04e-07,MLT1G,ERVL-MaLR,LTR
chr22,21427532,21427550,MA1600.1,+,1.05e-07,LTR42,ERVL,LTR
chr3,10628611,10628629,MA1600.1,+,1.06e-07,L2a,L2,LINE
chr9,42496901,42496919,MA1600.1,+,1.09e-07,LTR79,ERVL,LTR
chr9,43004995,43005013,MA1600.1,-,1.09e-07,LTR79,ERVL,LTR
chr9,66340406,66340424,MA1600.1,-,1.09e-07,LTR79,ERVL,LTR
chr9,69504300,69504318,MA1600.1,+,1.09e-07,LTR79,ERVL,LTR
chr1,90746404,90746422,MA1600.1,+,1.09e-07,LTR79,ERVL,LTR
chr2,95398276,95398294,MA1600.1,-,1.09e-07,LTR79,ERVL,LTR
chr2,15385912,15385930,MA1600.1,-,1.11e-07,MER58C,hAT-Charlie,DNA
chr3,33652101,33652119,MA1600.1,-,1.11e-07,MER58C,hAT-Charlie,DNA
chr2,127428520,127428538,MA1600.1,+,1.11e-07,MER58A,hAT-Charlie,DNA
chr2,221371880,221371898,MA1600.1,+,1.11e-07,MER58B,hAT-Charlie,DNA
chr16,47898054,47898072,MA1600.1,+,1.12e-07,MLT1B,ERVL-MaLR,LTR
chr10,64498062,64498080,MA1600.1,-,1.12e-07,LTR33,ERVL,LTR
chr11,101301489,101301507,MA1600.1,+,1.12e-07,ERV3-16A3_I-int,ERVL,LTR
chr16,1981840,1981858,MA1600.1,+,1.15e-07,LTR5A,ERVK,LTR
chr10,18708668,18708686,MA1600.1,-,1.15e-07,MER41C,ERV1,LTR
chr12,31861541,31861559,MA1600.1,+,1.17e-07,MER11A,ERVK,LTR
chr12,26549411,26549429,MA1600.1,+,1.2e-07,L2c,L2,LINE
chr13,113083135,113083153,MA1600.1,-,1.2e-07,L1MEc,L1,LINE
chr3,163164938,163164956,MA1600.1,+,1.2e-07,L1PA15,L1,LINE
chr3,133738050,133738068,MA1600.1,+,1.23e-07,MIR,MIR,SINE
chr12,117629959,117629977,MA1600.1,+,1.24e-07,L2c,L2,LINE
chr10,25307320,25307338,MA1600.1,-,1.25e-07,MER58A,hAT-Charlie,DNA
chr3,71058605,71058623,MA1600.1,+,1.25e-07,MER58B,hAT-Charlie,DNA
chrX,41892848,41892866,MA1600.1,-,1.28e-07,L1M4b,L1,LINE
chr5,108564950,108564968,MA1600.1,-,1.28e-07,MLT2B1,ERVL,LTR
chrX,125870207,125870225,MA1600.1,-,1.28e-07,MSTB-int,ERVL-MaLR,LTR
chr9,123685030,123685048,MA1600.1,-,1.29e-07,MER58B,hAT-Charlie,DNA
chr1,44999385,44999403,MA1600.1,-,1.33e-07,L2c,L2,LINE
chrX,80135900,80135918,MA1600.1,-,1.33e-07,MLT1F2,ERVL-MaLR,LTR
chr10,132195484,132195502,MA1600.1,-,1.33e-07,LTR10C,ERV1,LTR
chr16,26804479,26804497,MA1600.1,+,1.37e-07,Charlie8,hAT-Charlie,DNA
chr7,41237006,41237024,MA1600.1,-,1.37e-07,LTR16E2,ERVL,LTR
chr18,49303263,49303281,MA1600.1,-,1.4e-07,L2a,L2,LINE
chr15,94727102,94727120,MA1600.1,+,1.4e-07,L1MD1,L1,LINE
chr10,64288870,64288888,MA1600.1,+,1.41e-07,L1ME1,L1,LINE
chr8,115995445,115995463,MA1600.1,+,1.41e-07,L1MC3,L1,LINE
chr5,152920315,152920333,MA1600.1,-,1.41e-07,L2a,L2,LINE
chr7,131581828,131581846,MA1600.1,-,1.46e-07,MER41C,ERV1,LTR
chr5,15056404,15056422,MA1600.1,-,1.47e-07,L1MA5,L1,LINE
chr11,6407107,6407125,MA1600.1,+,1.5e-07,LTR23,ERV1,LTR
chr22,40514711,40514729,MA1600.1,-,1.5e-07,L2c,L2,LINE
chr5,81777813,81777831,MA1600.1,+,1.5e-07,AluJr,Alu,SINE
chr9,105183334,105183352,MA1600.1,+,1.5e-07,L1MDa,L1,LINE
chr3,11821528,11821546,MA1600.1,+,1.52e-07,L2c,L2,LINE
chrX,154424882,154424900,MA1600.1,-,1.53e-07,L1PA10,L1,LINE
chr1,30669555,30669573,MA1600.1,+,1.55e-07,MIR,MIR,SINE
chr7,48513309,48513327,MA1600.1,-,1.55e-07,LTR56,ERV1,LTR
chr1,119141895,119141913,MA1600.1,-,1.55e-07,MER5A,hAT-Charlie,DNA
chr1,237423517,237423535,MA1600.1,+,1.55e-07,Tigger6a,TcMar-Tigger,DNA
chr1,94454382,94454400,MA1600.1,+,1.56e-07,MER58A,hAT-Charlie,DNA
chr5,167603575,167603593,MA1600.1,+,1.56e-07,L2a,L2,LINE
chr2,200073268,200073286,MA1600.1,+,1.56e-07,L2,L2,LINE
chr19,2330542,2330560,MA1600.1,-,1.58e-07,L2c,L2,LINE
chr13,30636080,30636098,MA1600.1,+,1.58e-07,MER39,ERV1,LTR
chr15,75098988,75099006,MA1600.1,-,1.59e-07,L2c,L2,LINE
chrX,104817581,104817599,MA1600.1,-,1.59e-07,L2,L2,LINE
chr1,50972103,50972121,MA1600.1,+,1.61e-07,L2c,L2,LINE
chr15,86434299,86434317,MA1600.1,+,1.61e-07,L2c,L2,LINE
chr2,88549873,88549891,MA1600.1,+,1.61e-07,MLT1L,ERVL-MaLR,LTR
chr2,120642021,120642039,MA1600.1,+,1.61e-07,MER58B,hAT-Charlie,DNA
chr1,217270010,217270028,MA1600.1,+,1.61e-07,L2c,L2,LINE
chr12,26096065,26096083,MA1600.1,-,1.62e-07,MSTB1,ERVL-MaLR,LTR
chr13,98532152,98532170,MA1600.1,+,1.62e-07,LTR33,ERVL,LTR
chr16,26872612,26872630,MA1600.1,+,1.63e-07,L2c,L2,LINE
chr17,39844170,39844188,MA1600.1,+,1.63e-07,MER102a,hAT-Charlie,DNA
chr18,55068743,55068761,MA1600.1,+,1.63e-07,LTR16A,ERVL,LTR
chr10,107511366,107511384,MA1600.1,+,1.63e-07,LTR33,ERVL,LTR
chrX,147770612,147770630,MA1600.1,-,1.63e-07,MLT1B,ERVL-MaLR,LTR
chr13,39054817,39054835,MA1600.1,+,1.65e-07,MLT1E1A,ERVL-MaLR,LTR
chr13,48240344,48240362,MA1600.1,+,1.65e-07,L2b,L2,LINE
chr1,104719816,104719834,MA1600.1,+,1.65e-07,MER41A,ERV1,LTR
chr2,10401535,10401553,MA1600.1,-,1.67e-07,MSTC,ERVL-MaLR,LTR
chr13,51631551,51631569,MA1600.1,+,1.67e-07,L2a,L2,LINE
chrX,56947455,56947473,MA1600.1,-,1.67e-07,L1PA6,L1,LINE
chr9,80209967,80209985,MA1600.1,+,1.67e-07,L2a,L2,LINE
chr12,99943696,99943714,MA1600.1,+,1.67e-07,LTR46,ERV1,LTR
chr17,18402927,18402945,MA1600.1,-,1.68e-07,L2c,L2,LINE
chr16,30147118,30147136,MA1600.1,-,1.7e-07,L3,CR1,LINE
chr9,101394707,101394725,MA1600.1,+,1.7e-07,MLT1G,ERVL-MaLR,LTR
chr12,132321757,132321775,MA1600.1,-,1.7e-07,MIR,MIR,SINE
chr12,101388911,101388929,MA1600.1,-,1.72e-07,L2a,L2,LINE
chr3,197626775,197626793,MA1600.1,+,1.72e-07,L1M1,L1,LINE
chr9,105021440,105021458,MA1600.1,+,1.74e-07,MER57-int,ERV1,LTR
chr12,97973886,97973904,MA1600.1,-,1.76e-07,L2a,L2,LINE
chr2,44225330,44225348,MA1600.1,-,1.79e-07,L2a,L2,LINE
chr18,63315204,63315222,MA1600.1,-,1.79e-07,L2a,L2,LINE
chr2,154676105,154676123,MA1600.1,+,1.81e-07,L1PA15-16,L1,LINE
chr17,6491437,6491455,MA1600.1,+,1.83e-07,HAL1,L1,LINE
chr11,36743759,36743777,MA1600.1,+,1.83e-07,L2c,L2,LINE
chr7,79446264,79446282,MA1600.1,-,1.83e-07,L2b,L2,LINE
chr3,166278682,166278700,MA1600.1,-,1.83e-07,L1PA17,L1,LINE
chr7,66826391,66826409,MA1600.1,+,1.84e-07,MER41B,ERV1,LTR
chr11,95913420,95913438,MA1600.1,+,1.86e-07,MLT1G1,ERVL-MaLR,LTR
chr20,52772674,52772692,MA1600.1,+,1.88e-07,MER58A,hAT-Charlie,DNA
chr2,82973688,82973706,MA1600.1,-,1.88e-07,L1PA12,L1,LINE
chr8,101274516,101274534,MA1600.1,-,1.88e-07,L2a,L2,LINE
chr5,126384980,126384998,MA1600.1,+,1.88e-07,L2c,L2,LINE
chr6,150800018,150800036,MA1600.1,-,1.88e-07,MLT1J,ERVL-MaLR,LTR
chr12,14031404,14031422,MA1600.1,+,1.9e-07,LTR33,ERVL,LTR
chr11,60672653,60672671,MA1600.1,+,1.9e-07,L2c,L2,LINE
chr2,33843261,33843279,MA1600.1,+,1.92e-07,HUERS-P1-int,ERV1,LTR
chr17,60177541,60177559,MA1600.1,+,1.92e-07,L2c,L2,LINE
chr4,142305854,142305872,MA1600.1,+,1.92e-07,MER20,hAT-Charlie,DNA
chr15,67191633,67191651,MA1600.1,+,1.94e-07,L2a,L2,LINE
chr15,24318592,24318610,MA1600.1,-,1.96e-07,MER50,ERV1,LTR
chr20,45186758,45186776,MA1600.1,-,1.96e-07,L2a,L2,LINE
chr6,50622829,50622847,MA1600.1,+,1.98e-07,MSTB,ERVL-MaLR,LTR
chrX,82209141,82209159,MA1600.1,+,1.98e-07,L1M2,L1,LINE
chr10,64479413,64479431,MA1600.1,+,2e-07,L2a,L2,LINE
chr7,30223056,30223074,MA1600.1,-,2.02e-07,MSTA,ERVL-MaLR,LTR
chr12,27858871,27858889,MA1600.1,-,2.04e-07,LTR28,ERV1,LTR
chr22,46251293,46251311,MA1600.1,-,2.04e-07,MLT2B1,ERVL,LTR
chr9,128860549,128860567,MA1600.1,-,2.04e-07,MLT1G,ERVL-MaLR,LTR
chr19,19276472,19276490,MA1600.1,-,2.06e-07,L2a,L2,LINE
chr9,107459754,107459772,MA1600.1,+,2.08e-07,L2a,L2,LINE
chr11,46363173,46363191,MA1600.1,-,2.1e-07,MIR3,MIR,SINE
chr5,145049825,145049843,MA1600.1,-,2.1e-07,MSTB,ERVL-MaLR,LTR
chr3,112334712,112334730,MA1600.1,+,2.12e-07,MER41A,ERV1,LTR
chr2,217473127,217473145,MA1600.1,-,2.12e-07,MER41B,ERV1,LTR
chr3,36182570,36182588,MA1600.1,-,2.15e-07,LTR5A,ERVK,LTR
chr17,71880717,71880735,MA1600.1,-,2.15e-07,L2a,L2,LINE
chr9,79918338,79918356,MA1600.1,-,2.15e-07,LTR5A,ERVK,LTR
chr5,146675980,146675998,MA1600.1,-,2.15e-07,MER50,ERV1,LTR
chr17,42967,42985,MA1600.1,-,2.19e-07,L2c,L2,LINE
chr7,25820728,25820746,MA1600.1,+,2.19e-07,MLT1A1,ERVL-MaLR,LTR
chr6,42168520,42168538,MA1600.1,+,2.19e-07,L2a,L2,LINE
chrX,102912855,102912873,MA1600.1,-,2.19e-07,MER66-int,ERV1,LTR
chr14,28909570,28909588,MA1600.1,-,2.21e-07,MER66-int,ERV1,LTR
chr18,54979106,54979124,MA1600.1,-,2.21e-07,L2a,L2,LINE
chrX,83936414,83936432,MA1600.1,-,2.21e-07,L1MA6,L1,LINE
chr8,117698928,117698946,MA1600.1,-,2.21e-07,L2b,L2,LINE
chr5,19687478,19687496,MA1600.1,+,2.23e-07,L1MA4A,L1,LINE
chr4,6163771,6163789,MA1600.1,-,2.25e-07,L2,L2,LINE
chr2,73061323,73061341,MA1600.1,+,2.25e-07,L2c,L2,LINE
chr6,130628715,130628733,MA1600.1,-,2.25e-07,L4,RTE,LINE
chr16,3769883,3769901,MA1600.1,-,2.27e-07,MER4D1,ERV1,LTR
chr6,45676573,45676591,MA1600.1,-,2.27e-07,L2b,L2,LINE
chr5,13256239,13256257,MA1600.1,-,2.29e-07,MLT1A1,ERVL-MaLR,LTR
chr6,151180413,151180431,MA1600.1,+,2.29e-07,L2a,L2,LINE
chr8,52903290,52903308,MA1600.1,+,2.31e-07,L1MD3,L1,LINE
chrX,82417221,82417239,MA1600.1,+,2.31e-07,MER83B-int,ERV1,LTR
chr19,6131750,6131768,MA1600.1,-,2.34e-07,LTR16A,ERVL,LTR
chr6_dbb_hap3,2584598,2584616,MA1600.1,-,2.36e-07,HERVIP10F-int,ERV1,LTR
chr6_mcf_hap5,2679232,2679250,MA1600.1,-,2.36e-07,HERVIP10F-int,ERV1,LTR
chr6_cox_hap2,2811966,2811984,MA1600.1,-,2.36e-07,HERVIP10F-int,ERV1,LTR
chrX,38295131,38295149,MA1600.1,+,2.38e-07,ERV3-16A3_I-int,ERVL,LTR
chr20,47142054,47142072,MA1600.1,+,2.4e-07,MER51E,ERV1,LTR
chr1,62636648,62636666,MA1600.1,-,2.4e-07,LTR5B,ERVK,LTR
chr16,12217650,12217668,MA1600.1,-,2.42e-07,MER58B,hAT-Charlie,DNA
chr22,37281559,37281577,MA1600.1,-,2.42e-07,LTR33,ERVL,LTR
chr16,66055971,66055989,MA1600.1,+,2.42e-07,MER5A1,hAT-Charlie,DNA
chr7,67081861,67081879,MA1600.1,+,2.42e-07,MER50,ERV1,LTR
chr7,68744728,68744746,MA1600.1,-,2.42e-07,MER50,ERV1,LTR
chr11,89111636,89111654,MA1600.1,+,2.42e-07,L2c,L2,LINE
chr4,106936618,106936636,MA1600.1,-,2.42e-07,L2a,L2,LINE
chr6,142695276,142695294,MA1600.1,+,2.42e-07,MER58A,hAT-Charlie,DNA
chr4,177108118,177108136,MA1600.1,-,2.42e-07,MER58B,hAT-Charlie,DNA
chr10,9479160,9479178,MA1600.1,-,2.45e-07,LTR25,ERV1,LTR
chrY,21046742,21046760,MA1600.1,-,2.45e-07,LTR25,ERV1,LTR
chr13,41724306,41724324,MA1600.1,-,2.45e-07,LTR25,ERV1,LTR
chr12,68153980,68153998,MA1600.1,+,2.45e-07,LTR25,ERV1,LTR
chr8,73713986,73714004,MA1600.1,-,2.45e-07,L2c,L2,LINE
chr1,75093234,75093252,MA1600.1,+,2.45e-07,L1M6,L1,LINE
chr4,117787624,117787642,MA1600.1,+,2.45e-07,LTR25,ERV1,LTR
chr2,226466864,226466882,MA1600.1,-,2.45e-07,LTR25,ERV1,LTR
chrX,3689590,3689608,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr22,18699979,18699997,MA1600.1,+,2.47e-07,L1MA10,L1,LINE
chr22,20313641,20313659,MA1600.1,-,2.47e-07,L1M3a,L1,LINE
chr22,20506812,20506830,MA1600.1,-,2.47e-07,L1M3a,L1,LINE
chr22,20677703,20677721,MA1600.1,-,2.47e-07,L1MA10,L1,LINE
chr22,21508615,21508633,MA1600.1,-,2.47e-07,L1M3a,L1,LINE
chr22,21692540,21692558,MA1600.1,+,2.47e-07,L1MA10,L1,LINE
chr4,25727277,25727295,MA1600.1,-,2.47e-07,MER41B,ERV1,LTR
chr20,42577801,42577819,MA1600.1,+,2.47e-07,L2a,L2,LINE
chr20,50395077,50395095,MA1600.1,+,2.47e-07,MER41A,ERV1,LTR
chr19,57789863,57789881,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr7,63707317,63707335,MA1600.1,-,2.47e-07,MER41B,ERV1,LTR
chr11,64251892,64251910,MA1600.1,-,2.47e-07,MER41B,ERV1,LTR
chrX,73020871,73020889,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr5,76139352,76139370,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr3,76835863,76835881,MA1600.1,-,2.47e-07,MER58B,hAT-Charlie,DNA
chr14,77146360,77146378,MA1600.1,+,2.47e-07,MER41A,ERV1,LTR
chr2,108238114,108238132,MA1600.1,+,2.47e-07,MER41B,ERV1,LTR
chr5,127882375,127882393,MA1600.1,-,2.47e-07,MER41B,ERV1,LTR
chr6,144061255,144061273,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr1,149215034,149215052,MA1600.1,-,2.47e-07,LTR4,ERV1,LTR
chr2,151829041,151829059,MA1600.1,-,2.47e-07,MER41A,ERV1,LTR
chr4,161408739,161408757,MA1600.1,+,2.47e-07,MER41B,ERV1,LTR
chr2,187244276,187244294,MA1600.1,+,2.47e-07,MIRb,MIR,SINE
