CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr10,33002748,33002760,MA1728.1,-,3.11e-08,MER76-int,ERVL,LTR
chr17,34830552,34830564,MA1728.1,-,3.11e-08,MER52-int,ERV1,LTR
chr20,37001190,37001202,MA1728.1,+,3.11e-08,MIRb,MIR,SINE
chr15,37063085,37063097,MA1728.1,+,3.11e-08,MER5B,hAT-Charlie,DNA
chr9,37427409,37427421,MA1728.1,+,3.11e-08,MER46C,TcMar-Tigger,DNA
chr21,38192652,38192664,MA1728.1,+,3.11e-08,MER52D,ERV1,LTR
chrX,39483492,39483504,MA1728.1,-,3.11e-08,MLT1A1-int,ERVL-MaLR,LTR
chr3,41493060,41493072,MA1728.1,-,3.11e-08,MIRc,MIR,SINE
chr18,41685753,41685765,MA1728.1,-,3.11e-08,MER66-int,ERV1,LTR
chr1,43705914,43705926,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr6,44782270,44782282,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr12,46089141,46089153,MA1728.1,+,3.11e-08,MER57B2,ERV1,LTR
chr10,48492228,48492240,MA1728.1,+,3.11e-08,ERV3-16A3_LTR,ERVL,LTR
chr20,49664038,49664050,MA1728.1,-,3.11e-08,LTR47A,ERVL,LTR
chr22,50154794,50154806,MA1728.1,+,3.11e-08,L1M2a1,L1,LINE
chr2,50228690,50228702,MA1728.1,+,3.11e-08,MIR,MIR,SINE
chr10,50969492,50969504,MA1728.1,-,3.11e-08,MIRb,MIR,SINE
chr14,51021475,51021487,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr16,55075393,55075405,MA1728.1,+,3.11e-08,MER102b,hAT-Charlie,DNA
chr1,55328886,55328898,MA1728.1,+,3.11e-08,L2a,L2,LINE
chr2,56192481,56192493,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr16,56951564,56951576,MA1728.1,-,3.11e-08,L2b,L2,LINE
chr5,57365038,57365050,MA1728.1,-,3.11e-08,LTR12C,ERV1,LTR
chrX,62601250,62601262,MA1728.1,+,3.11e-08,MER87,ERV1,LTR
chr12,63519287,63519299,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr13,65120053,65120065,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr11,65433662,65433674,MA1728.1,+,3.11e-08,MER87B,ERV1,LTR
chr16,66131373,66131385,MA1728.1,-,3.11e-08,L2c,L2,LINE
chr14,66837726,66837738,MA1728.1,+,3.11e-08,ERVL-int,ERVL,LTR
chr12,68462687,68462699,MA1728.1,-,3.11e-08,L1M2a1,L1,LINE
chr5,74316130,74316142,MA1728.1,+,3.11e-08,LTR18B,ERVL,LTR
chr9,78165357,78165369,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr9,81008026,81008038,MA1728.1,+,3.11e-08,MER34B,ERV1,LTR
chrX,83302697,83302709,MA1728.1,-,3.11e-08,L1PA15-16,L1,LINE
chr11,85171343,85171355,MA1728.1,-,3.11e-08,L1PA15,L1,LINE
chr10,85551568,85551580,MA1728.1,-,3.11e-08,L1M2,L1,LINE
chr16,85949886,85949898,MA1728.1,-,3.11e-08,MIR,MIR,SINE
chr13,91776576,91776588,MA1728.1,+,3.11e-08,L2a,L2,LINE
chrX,98229226,98229238,MA1728.1,+,3.11e-08,L1MD2,L1,LINE
chr13,99433721,99433733,MA1728.1,-,3.11e-08,L2,L2,LINE
chr15,101328621,101328633,MA1728.1,-,3.11e-08,MER91A,hAT-Tip100,DNA
chrX,101762104,101762116,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr3,103953012,103953024,MA1728.1,+,3.11e-08,ERVL-B4-int,ERVL,LTR
chr13,105110988,105111000,MA1728.1,+,3.11e-08,LTR16B2,ERVL,LTR
chr7,106096964,106096976,MA1728.1,-,3.11e-08,MER41-int,ERV1,LTR
chr13,109795181,109795193,MA1728.1,+,3.11e-08,MER51A,ERV1,LTR
chr13,110970946,110970958,MA1728.1,+,3.11e-08,MIR,MIR,SINE
chr7,113468817,113468829,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr11,113486119,113486131,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr3,115083497,115083509,MA1728.1,-,3.11e-08,L2c,L2,LINE
chr1,119018898,119018910,MA1728.1,+,3.11e-08,LTR12D,ERV1,LTR
chr1,120622610,120622622,MA1728.1,+,3.11e-08,L2c,L2,LINE
chr10,123121714,123121726,MA1728.1,+,3.11e-08,UCON26,UCON26,Unknown
chr6,124942280,124942292,MA1728.1,-,3.11e-08,MER5B,hAT-Charlie,DNA
chr7,125374297,125374309,MA1728.1,-,3.11e-08,MSTA,ERVL-MaLR,LTR
chr2,126272884,126272896,MA1728.1,+,3.11e-08,L1M2a1,L1,LINE
chr8,126645908,126645920,MA1728.1,+,3.11e-08,MIRc,MIR,SINE
chr12,126646362,126646374,MA1728.1,-,3.11e-08,LTR16A,ERVL,LTR
chrX,129564553,129564565,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr2,129762855,129762867,MA1728.1,+,3.11e-08,LTR78B,ERV1,LTR
chr2,131097217,131097229,MA1728.1,+,3.11e-08,L2a,L2,LINE
chr6,131652930,131652942,MA1728.1,+,3.11e-08,MER41-int,ERV1,LTR
chr10,132300716,132300728,MA1728.1,-,3.11e-08,L1ME3D,L1,LINE
chr11,133706115,133706127,MA1728.1,+,3.11e-08,L2b,L2,LINE
chr8,134017764,134017776,MA1728.1,-,3.11e-08,MIRb,MIR,SINE
chr7,134842822,134842834,MA1728.1,-,3.11e-08,L1M2a1,L1,LINE
chr8,135277861,135277873,MA1728.1,+,3.11e-08,LTR84b,ERVL,LTR
chr7,135539210,135539222,MA1728.1,-,3.11e-08,MER21C,ERVL,LTR
chr3,135610191,135610203,MA1728.1,-,3.11e-08,MLT1J2,ERVL-MaLR,LTR
chr9,138183127,138183139,MA1728.1,+,3.11e-08,LTR18B,ERVL,LTR
chrX,145006312,145006324,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr1,145197420,145197432,MA1728.1,-,3.11e-08,L2c,L2,LINE
chr7,147404781,147404793,MA1728.1,-,3.11e-08,L1M2,L1,LINE
chr7,147423662,147423674,MA1728.1,-,3.11e-08,MER87B,ERV1,LTR
chr4,148772451,148772463,MA1728.1,-,3.11e-08,AluJo,Alu,SINE
chr6,149417947,149417959,MA1728.1,+,3.11e-08,L1M2,L1,LINE
chrX,152732941,152732953,MA1728.1,+,3.11e-08,L2,L2,LINE
chr2,153635676,153635688,MA1728.1,-,3.11e-08,MLT2C1,ERVL,LTR
chrX,154362905,154362917,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr2,155765689,155765701,MA1728.1,-,3.11e-08,L1PA15-16,L1,LINE
chr1,156199227,156199239,MA1728.1,-,3.11e-08,MER63B,hAT-Blackjack,DNA
chr3,160890097,160890109,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr6,161653634,161653646,MA1728.1,-,3.11e-08,MIR,MIR,SINE
chr4,164613590,164613602,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr3,166712337,166712349,MA1728.1,-,3.11e-08,LTR1B,ERV1,LTR
chr3,169677580,169677592,MA1728.1,+,3.11e-08,LTR67B,ERVL,LTR
chr4,170803138,170803150,MA1728.1,+,3.11e-08,MSTC-int,ERVL-MaLR,LTR
chr2,176902580,176902592,MA1728.1,-,3.11e-08,AluJb,Alu,SINE
chr5,178911669,178911681,MA1728.1,+,3.11e-08,L2,L2,LINE
chr1,182734792,182734804,MA1728.1,-,3.11e-08,MLT1J2,ERVL-MaLR,LTR
chr2,228765538,228765550,MA1728.1,+,3.11e-08,Charlie17a,hAT-Charlie,DNA
chr4,1258931,1258943,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr19,1411295,1411307,MA1728.1,-,6.23e-08,MER20,hAT-Charlie,DNA
chr18,2406217,2406229,MA1728.1,-,6.23e-08,LTR16B2,ERVL,LTR
chr20,3055826,3055838,MA1728.1,+,6.23e-08,L1ME3A,L1,LINE
chr7,3312526,3312538,MA1728.1,-,6.23e-08,CR1_Mam,CR1,LINE
chr5,4709700,4709712,MA1728.1,+,6.23e-08,L1PA7,L1,LINE
chr8,5081586,5081598,MA1728.1,+,6.23e-08,LTR40a,ERVL,LTR
chr16,10901442,10901454,MA1728.1,+,6.23e-08,MER20,hAT-Charlie,DNA
chr1,12271333,12271345,MA1728.1,+,6.23e-08,L2a,L2,LINE
chr3,14408175,14408187,MA1728.1,-,6.23e-08,L2c,L2,LINE
chr1,15456634,15456646,MA1728.1,-,6.23e-08,MER57E2,ERV1,LTR
chrX,17330789,17330801,MA1728.1,+,6.23e-08,L1M3c,L1,LINE
chrX,19000535,19000547,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chrX,20359340,20359352,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr2,21259147,21259159,MA1728.1,+,6.23e-08,L2b,L2,LINE
chr16,22363879,22363891,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr5,26218497,26218509,MA1728.1,+,6.23e-08,L1M1,L1,LINE
chr2,26667712,26667724,MA1728.1,-,6.23e-08,L3,CR1,LINE
chr13,27022082,27022094,MA1728.1,+,6.23e-08,L1MA3,L1,LINE
chr8,27543384,27543396,MA1728.1,+,6.23e-08,L1MC5,L1,LINE
chr17,30858056,30858068,MA1728.1,+,6.23e-08,MLT1K,ERVL-MaLR,LTR
chr9,31828788,31828800,MA1728.1,+,6.23e-08,MER67C,ERV1,LTR
chr1,32148118,32148130,MA1728.1,-,6.23e-08,MER3,hAT-Charlie,DNA
chr10,32499072,32499084,MA1728.1,+,6.23e-08,MER5A,hAT-Charlie,DNA
chr11,33448678,33448690,MA1728.1,+,6.23e-08,L2a,L2,LINE
chr21,34664874,34664886,MA1728.1,-,6.23e-08,ERV3-16A3_I-int,ERVL,LTR
chr16,34974060,34974072,MA1728.1,-,6.23e-08,HERVH-int,ERV1,LTR
chr18,41342428,41342440,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr22,46873837,46873849,MA1728.1,-,6.23e-08,MER20,hAT-Charlie,DNA
chr1,46925161,46925173,MA1728.1,+,6.23e-08,LTR16A,ERVL,LTR
chr1,48186678,48186690,MA1728.1,-,6.23e-08,L2c,L2,LINE
chr20,54320121,54320133,MA1728.1,-,6.23e-08,MER70B,ERVL,LTR
chr19,57978196,57978208,MA1728.1,-,6.23e-08,L1M1,L1,LINE
chr20,58602776,58602788,MA1728.1,+,6.23e-08,MER3,hAT-Charlie,DNA
chr18,63623143,63623155,MA1728.1,-,6.23e-08,Eulor3,DNA,DNA?
chr15,66382881,66382893,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr14,66724855,66724867,MA1728.1,-,6.23e-08,MER5A,hAT-Charlie,DNA
chr7,67508621,67508633,MA1728.1,+,6.23e-08,MLT2A2,ERVL,LTR
chrX,73568000,73568012,MA1728.1,+,6.23e-08,HERVL74-int,ERVL,LTR
chr10,74462806,74462818,MA1728.1,-,6.23e-08,L2b,L2,LINE
chr1,96741392,96741404,MA1728.1,+,6.23e-08,THE1B-int,ERVL-MaLR,LTR
chr14,97775450,97775462,MA1728.1,+,6.23e-08,L2b,L2,LINE
chr7,104538838,104538850,MA1728.1,-,6.23e-08,MER67C,ERV1,LTR
chr12,111435834,111435846,MA1728.1,+,6.23e-08,LTR8,ERV1,LTR
chr12,111452872,111452884,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr13,112240378,112240390,MA1728.1,-,6.23e-08,MLT1C,ERVL-MaLR,LTR
chr6,113626538,113626550,MA1728.1,-,6.23e-08,MER74B,ERVL,LTR
chr1,118785656,118785668,MA1728.1,+,6.23e-08,L2a,L2,LINE
chr7,119458975,119458987,MA1728.1,+,6.23e-08,THE1B-int,ERVL-MaLR,LTR
chr4,122375019,122375031,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr11,123724027,123724039,MA1728.1,+,6.23e-08,MSTB-int,ERVL-MaLR,LTR
chr8,126005368,126005380,MA1728.1,+,6.23e-08,MER65B,ERV1,LTR
chr10,126917414,126917426,MA1728.1,+,6.23e-08,LTR16A,ERVL,LTR
chr2,129651466,129651478,MA1728.1,+,6.23e-08,MLT1B,ERVL-MaLR,LTR
chr7,130011726,130011738,MA1728.1,+,6.23e-08,L2a,L2,LINE
chr2,130411205,130411217,MA1728.1,-,6.23e-08,LTR16A,ERVL,LTR
chr9,138514377,138514389,MA1728.1,-,6.23e-08,MLT1B,ERVL-MaLR,LTR
chr6,142259290,142259302,MA1728.1,+,6.23e-08,L1MEc,L1,LINE
chr6,145374308,145374320,MA1728.1,+,6.23e-08,LTR16A,ERVL,LTR
chr5,154429957,154429969,MA1728.1,+,6.23e-08,MER57E1,ERV1,LTR
chr4,158482404,158482416,MA1728.1,-,6.23e-08,MER5B,hAT-Charlie,DNA
chr1,165887030,165887042,MA1728.1,-,6.23e-08,MER33,hAT-Charlie,DNA
chr6,169784548,169784560,MA1728.1,-,6.23e-08,HAL1,L1,LINE
chr5,176755151,176755163,MA1728.1,-,6.23e-08,MLT1J,ERVL-MaLR,LTR
chr4,185263833,185263845,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr4,186850347,186850359,MA1728.1,-,6.23e-08,MER5A,hAT-Charlie,DNA
chr3,195658673,195658685,MA1728.1,+,6.23e-08,L1M1,L1,LINE
chr20,801989,802001,MA1728.1,-,9.34e-08,MER113,hAT-Charlie,DNA
chr7,850174,850186,MA1728.1,-,9.34e-08,MSTB,ERVL-MaLR,LTR
chr19,1387466,1387478,MA1728.1,-,9.34e-08,L2b,L2,LINE
chr5,1894667,1894679,MA1728.1,+,9.34e-08,THE1B,ERVL-MaLR,LTR
chr7,2114148,2114160,MA1728.1,-,9.34e-08,LTR50,ERVL,LTR
chr20,2204567,2204579,MA1728.1,+,9.34e-08,MER41B,ERV1,LTR
chr6_dbb_hap3,2930913,2930925,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr6_qbl_hap6,2938975,2938987,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr6_ssto_hap7,2976137,2976149,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr6_mann_hap4,2988222,2988234,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr6_mcf_hap5,3025012,3025024,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr6_cox_hap2,3154952,3154964,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr12,3280270,3280282,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr1,4789603,4789615,MA1728.1,-,9.34e-08,MLT1B,ERVL-MaLR,LTR
chr11,6522490,6522502,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr16,7406624,7406636,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr19,7918599,7918611,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr1,8024992,8025004,MA1728.1,-,9.34e-08,MER94,hAT-Blackjack,DNA
chr8,8218935,8218947,MA1728.1,-,9.34e-08,HERVI-int,ERV1,LTR
chrX,10157432,10157444,MA1728.1,+,9.34e-08,MER5B,hAT-Charlie,DNA
chr11,11259681,11259693,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr8,11478557,11478569,MA1728.1,+,9.34e-08,L2c,L2,LINE
chr10,11682010,11682022,MA1728.1,-,9.34e-08,MLT1A0,ERVL-MaLR,LTR
chr2,12541964,12541976,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr9,12888807,12888819,MA1728.1,+,9.34e-08,L1MA2,L1,LINE
chr1,13468094,13468106,MA1728.1,+,9.34e-08,LTR57,ERVL,LTR
chr16,13626324,13626336,MA1728.1,+,9.34e-08,MIRb,MIR,SINE
chr1,13688930,13688942,MA1728.1,+,9.34e-08,LTR57,ERVL,LTR
chr3,13812556,13812568,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr17,16884437,16884449,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr1,17104831,17104843,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr1,17323394,17323406,MA1728.1,-,9.34e-08,MIR3,MIR,SINE
chr8,18000310,18000322,MA1728.1,-,9.34e-08,MER41B,ERV1,LTR
chr22,18647013,18647025,MA1728.1,-,9.34e-08,L1M3de,L1,LINE
chr11,19527897,19527909,MA1728.1,-,9.34e-08,LTR16D,ERVL,LTR
chr12,20157092,20157104,MA1728.1,+,9.34e-08,MLT1H,ERVL-MaLR,LTR
chr22,20727487,20727499,MA1728.1,+,9.34e-08,L1M3de,L1,LINE
chr19,21447835,21447847,MA1728.1,+,9.34e-08,SVA_F,SVA_F,SVA
chrY,21571719,21571731,MA1728.1,+,9.34e-08,MST-int,ERVL-MaLR,LTR
chr15,22808554,22808566,MA1728.1,-,9.34e-08,L1PA13,L1,LINE
chr11,22873207,22873219,MA1728.1,+,9.34e-08,L1MCa,L1,LINE
chr3,23010854,23010866,MA1728.1,-,9.34e-08,MLT1G,ERVL-MaLR,LTR
chr16,23250389,23250401,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
chr9,23524698,23524710,MA1728.1,+,9.34e-08,L2c,L2,LINE
chr3,23639518,23639530,MA1728.1,+,9.34e-08,MLT1J,ERVL-MaLR,LTR
chr1,23718084,23718096,MA1728.1,+,9.34e-08,MLT1A0,ERVL-MaLR,LTR
chr15,23819866,23819878,MA1728.1,+,9.34e-08,MSTB1-int,ERVL-MaLR,LTR
chr3,26256463,26256475,MA1728.1,-,9.34e-08,L1PA15,L1,LINE
chr9,26491767,26491779,MA1728.1,-,9.34e-08,L1MA1,L1,LINE
chr4,27737803,27737815,MA1728.1,+,9.34e-08,MER45C,hAT-Tip100,DNA
chr6,28178072,28178084,MA1728.1,+,9.34e-08,L2,L2,LINE
chr13,28417027,28417039,MA1728.1,+,9.34e-08,L1MB7,L1,LINE
chr4,29260762,29260774,MA1728.1,+,9.34e-08,MLT2C2,ERVL,LTR
chr16,30477215,30477227,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr4,31187040,31187052,MA1728.1,-,9.34e-08,LTR12C,ERV1,LTR
chr6,31645332,31645344,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr20,31656296,31656308,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr19,32169793,32169805,MA1728.1,-,9.34e-08,L2,L2,LINE
chr8,33275705,33275717,MA1728.1,+,9.34e-08,L1M2,L1,LINE
chr22,37368252,37368264,MA1728.1,-,9.34e-08,ERVL-E-int,ERVL,LTR
chr9,37806381,37806393,MA1728.1,-,9.34e-08,MamRep38,hAT,DNA
chr10,38376283,38376295,MA1728.1,-,9.34e-08,MER68-int,ERVL,LTR
chr19,38641739,38641751,MA1728.1,-,9.34e-08,MLT1L,ERVL-MaLR,LTR
chr22,40041393,40041405,MA1728.1,-,9.34e-08,MIR3,MIR,SINE
chr4,40299177,40299189,MA1728.1,+,9.34e-08,MLT1A,ERVL-MaLR,LTR
chr7,40514554,40514566,MA1728.1,-,9.34e-08,L3,CR1,LINE
chrX,40688932,40688944,MA1728.1,-,9.34e-08,HERVL40-int,ERVL,LTR
chr4,41573454,41573466,MA1728.1,-,9.34e-08,L2,L2,LINE
chr21,42272501,42272513,MA1728.1,-,9.34e-08,MER34B,ERV1,LTR
chr10,43055815,43055827,MA1728.1,+,9.34e-08,MER68-int,ERVL,LTR
chr3,46176151,46176163,MA1728.1,+,9.34e-08,L2c,L2,LINE
chr7,46394946,46394958,MA1728.1,-,9.34e-08,L2,L2,LINE
chr1,46888637,46888649,MA1728.1,+,9.34e-08,L2c,L2,LINE
chr1,46891597,46891609,MA1728.1,-,9.34e-08,L2b,L2,LINE
chr12,48006928,48006940,MA1728.1,+,9.34e-08,MSTB1-int,ERVL-MaLR,LTR
chr20,49633485,49633497,MA1728.1,+,9.34e-08,L1M5,L1,LINE
chr5,49654112,49654124,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr13,52031441,52031453,MA1728.1,-,9.34e-08,MER52A,ERV1,LTR
chr5,52504035,52504047,MA1728.1,-,9.34e-08,MER4B-int,ERV1,LTR
chr19,53488917,53488929,MA1728.1,-,9.34e-08,HERVK3-int,ERVK,LTR
chr1,54980468,54980480,MA1728.1,+,9.34e-08,MLT1K,ERVL-MaLR,LTR
chr19,56622705,56622717,MA1728.1,+,9.34e-08,MER45C,hAT-Tip100,DNA
chr6,57175652,57175664,MA1728.1,-,9.34e-08,SVA_A,SVA_A,SVA
chr15,59798903,59798915,MA1728.1,-,9.34e-08,ERVL-E-int,ERVL,LTR
chr13,60779772,60779784,MA1728.1,+,9.34e-08,SVA_F,SVA_F,SVA
chr4,60831357,60831369,MA1728.1,-,9.34e-08,THE1D,ERVL-MaLR,LTR
chr5,61991965,61991977,MA1728.1,-,9.34e-08,LTR78,ERV1,LTR
chrX,63105244,63105256,MA1728.1,+,9.34e-08,L1PA15,L1,LINE
chr13,65203809,65203821,MA1728.1,-,9.34e-08,MLT1D,ERVL-MaLR,LTR
chr17,66363271,66363283,MA1728.1,+,9.34e-08,MER3,hAT-Charlie,DNA
chr3,66628957,66628969,MA1728.1,-,9.34e-08,MIR,MIR,SINE
chr11,67201098,67201110,MA1728.1,+,9.34e-08,MIRc,MIR,SINE
chr7,68183641,68183653,MA1728.1,+,9.34e-08,MIR,MIR,SINE
chr1,68860839,68860851,MA1728.1,-,9.34e-08,THE1A,ERVL-MaLR,LTR
chr10,69601715,69601727,MA1728.1,+,9.34e-08,MSTA-int,ERVL-MaLR,LTR
chr10,69768137,69768149,MA1728.1,-,9.34e-08,L1MA3,L1,LINE
chr11,70603466,70603478,MA1728.1,+,9.34e-08,MER68B,ERVL,LTR
chr10,72666161,72666173,MA1728.1,+,9.34e-08,MIRc,MIR,SINE
chrX,73094210,73094222,MA1728.1,+,9.34e-08,L1PA15-16,L1,LINE
chr1,73528644,73528656,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr13,73871756,73871768,MA1728.1,-,9.34e-08,BLACKJACK,hAT-Blackjack,DNA
chr4,74647302,74647314,MA1728.1,-,9.34e-08,THE1D,ERVL-MaLR,LTR
chr14,75034442,75034454,MA1728.1,+,9.34e-08,L2b,L2,LINE
chr3,75816457,75816469,MA1728.1,+,9.34e-08,MLT1H1,ERVL-MaLR,LTR
chr4,77464747,77464759,MA1728.1,-,9.34e-08,MLT1I,ERVL-MaLR,LTR
chr5,77599277,77599289,MA1728.1,-,9.34e-08,MLT1D,ERVL-MaLR,LTR
chr18,77905932,77905944,MA1728.1,+,9.34e-08,MER66B,ERV1,LTR
chr5,80167300,80167312,MA1728.1,-,9.34e-08,MLT1F2,ERVL-MaLR,LTR
chr13,80431551,80431563,MA1728.1,+,9.34e-08,HERVL-int,ERVL,LTR
chr8,81582486,81582498,MA1728.1,-,9.34e-08,MIRc,MIR,SINE
chr15,83742581,83742593,MA1728.1,-,9.34e-08,MSTB1-int,ERVL-MaLR,LTR
chr4,85047346,85047358,MA1728.1,-,9.34e-08,THE1D,ERVL-MaLR,LTR
chr11,85601301,85601313,MA1728.1,+,9.34e-08,LTR78,ERV1,LTR
chr14,88734677,88734689,MA1728.1,-,9.34e-08,LTR16B2,ERVL,LTR
chr15,90326281,90326293,MA1728.1,+,9.34e-08,MER41B,ERV1,LTR
chr14,92753598,92753610,MA1728.1,+,9.34e-08,THE1A,ERVL-MaLR,LTR
chr15,93980573,93980585,MA1728.1,+,9.34e-08,MLT1A1,ERVL-MaLR,LTR
chr4,96901203,96901215,MA1728.1,+,9.34e-08,MER52D,ERV1,LTR
chr10,97259265,97259277,MA1728.1,+,9.34e-08,Charlie8,hAT-Charlie,DNA
chr8,98396962,98396974,MA1728.1,-,9.34e-08,MSTA-int,ERVL-MaLR,LTR
chr7,100435236,100435248,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr2,101281464,101281476,MA1728.1,+,9.34e-08,MLT2D,ERVL,LTR
chrX,102349148,102349160,MA1728.1,+,9.34e-08,LTR12C,ERV1,LTR
chr14,104324465,104324477,MA1728.1,+,9.34e-08,MLT1A0,ERVL-MaLR,LTR
chr1,104751305,104751317,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
chr13,106316463,106316475,MA1728.1,+,9.34e-08,MLT1F1,ERVL-MaLR,LTR
chr1,108330947,108330959,MA1728.1,+,9.34e-08,L2,L2,LINE
chr8,110108144,110108156,MA1728.1,+,9.34e-08,L2c,L2,LINE
chr5,111890534,111890546,MA1728.1,-,9.34e-08,MER102a,hAT-Charlie,DNA
chr12,112750202,112750214,MA1728.1,-,9.34e-08,Tigger13a,TcMar-Tigger,DNA
chr4,118837945,118837957,MA1728.1,-,9.34e-08,L1PBa,L1,LINE
chr2,119150300,119150312,MA1728.1,-,9.34e-08,L2b,L2,LINE
chr2,119526392,119526404,MA1728.1,+,9.34e-08,L2b,L2,LINE
chr9,119588191,119588203,MA1728.1,+,9.34e-08,L1M2a1,L1,LINE
