CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr5,107552395,107552410,MA1982.1,+,1.37e-07,LTR25,ERV1,LTR
chr12,125705467,125705482,MA1982.1,+,1.37e-07,L2a,L2,LINE
chrX,22474611,22474626,MA1982.1,+,1.39e-07,AluY,Alu,SINE
chr17,38527011,38527026,MA1982.1,+,1.39e-07,AluSx,Alu,SINE
chrX,69123902,69123917,MA1982.1,-,1.39e-07,AluSx1,Alu,SINE
chr2,74700684,74700699,MA1982.1,-,1.39e-07,AluSc8,Alu,SINE
chrX,93667489,93667504,MA1982.1,-,1.39e-07,AluSc8,Alu,SINE
chr15,84106680,84106695,MA1982.1,-,1.41e-07,L2a,L2,LINE
chr20,60279828,60279843,MA1982.1,-,1.45e-07,MER20,hAT-Charlie,DNA
chr4,16796642,16796657,MA1982.1,-,1.49e-07,L2b,L2,LINE
chr3,44976690,44976705,MA1982.1,+,1.49e-07,LTR56,ERV1,LTR
chr15,69475775,69475790,MA1982.1,+,1.49e-07,LTR56,ERV1,LTR
chr14,102201749,102201764,MA1982.1,+,1.49e-07,LTR56,ERV1,LTR
chr11,106043022,106043037,MA1982.1,+,1.49e-07,LTR56,ERV1,LTR
chr1,114093875,114093890,MA1982.1,+,1.49e-07,MIRb,MIR,SINE
chr9,89131707,89131722,MA1982.1,+,1.5e-07,LTR28,ERV1,LTR
chr12,114805754,114805769,MA1982.1,+,1.53e-07,Charlie4a,hAT-Charlie,DNA
chr12,123079187,123079202,MA1982.1,-,1.53e-07,MER5A,hAT-Charlie,DNA
chr7,131423141,131423156,MA1982.1,-,1.53e-07,L2c,L2,LINE
chr9,107950152,107950167,MA1982.1,-,1.65e-07,L1PA12,L1,LINE
chrX,148988911,148988926,MA1982.1,+,1.65e-07,L1PA15,L1,LINE
chr11,96205397,96205412,MA1982.1,+,1.75e-07,L1MA4A,L1,LINE
chr6,2949938,2949953,MA1982.1,+,1.86e-07,L2a,L2,LINE
chr1,4290091,4290106,MA1982.1,-,1.86e-07,MLT1C,ERVL-MaLR,LTR
chr1,14401145,14401160,MA1982.1,-,1.86e-07,MER115,hAT-Tip100,DNA
chr3,146413328,146413343,MA1982.1,-,1.86e-07,ERVL-B4-int,ERVL,LTR
chr12,71621044,71621059,MA1982.1,+,1.88e-07,L1M1,L1,LINE
chr10,81907953,81907968,MA1982.1,+,1.88e-07,L1M1,L1,LINE
chrUn_gl000220,42487,42502,MA1982.1,-,1.9e-07,L1MA3,L1,LINE
chr11,16693304,16693319,MA1982.1,+,1.9e-07,L1PREC2,L1,LINE
chrX,79329364,79329379,MA1982.1,-,1.9e-07,L1PA15,L1,LINE
chrX,85242275,85242290,MA1982.1,+,1.9e-07,L1PA14,L1,LINE
chr11,111852307,111852322,MA1982.1,-,1.9e-07,MIRb,MIR,SINE
chr11,124852726,124852741,MA1982.1,-,1.9e-07,L1PA15,L1,LINE
chr3,130272029,130272044,MA1982.1,-,1.9e-07,L1PA13,L1,LINE
chr5,147535431,147535446,MA1982.1,+,1.9e-07,L1PA13,L1,LINE
chr18,7376113,7376128,MA1982.1,-,1.93e-07,ERVL-E-int,ERVL,LTR
chr1,52005556,52005571,MA1982.1,+,1.93e-07,L2a,L2,LINE
chr10,116634614,116634629,MA1982.1,-,1.93e-07,MamRep4096,hAT,DNA
chr10,110971908,110971923,MA1982.1,-,1.95e-07,L2c,L2,LINE
chr6,157538768,157538783,MA1982.1,+,1.95e-07,MLT1D,ERVL-MaLR,LTR
chr5,78177882,78177897,MA1982.1,-,1.98e-07,MER39B,ERV1,LTR
chr12,122170986,122171001,MA1982.1,+,1.98e-07,L1ME3C,L1,LINE
chr3,138614464,138614479,MA1982.1,-,1.98e-07,AluJb,Alu,SINE
chr20,59302588,59302603,MA1982.1,-,2.07e-07,L1MEc,L1,LINE
chrX,134405059,134405074,MA1982.1,-,2.07e-07,ERVL-E-int,ERVL,LTR
chr17_ctg5_hap1,798098,798113,MA1982.1,+,2.11e-07,MIRc,MIR,SINE
chr17,44069634,44069649,MA1982.1,-,2.11e-07,MIRc,MIR,SINE
chr12,88482690,88482705,MA1982.1,+,2.13e-07,AluJr,Alu,SINE
chr1,211120257,211120272,MA1982.1,+,2.15e-07,L2c,L2,LINE
chr20,48760763,48760778,MA1982.1,-,2.19e-07,MIR3,MIR,SINE
chr3,71852613,71852628,MA1982.1,+,2.19e-07,LTR16A2,ERVL,LTR
chr7,135025912,135025927,MA1982.1,-,2.19e-07,MER115,hAT-Tip100,DNA
chr17,49966410,49966425,MA1982.1,-,2.26e-07,MLT1H1,ERVL-MaLR,LTR
chr3,126597909,126597924,MA1982.1,-,2.26e-07,MLT1G3,ERVL-MaLR,LTR
chr1,159201793,159201808,MA1982.1,-,2.26e-07,MLT1K,ERVL-MaLR,LTR
chr1,18602859,18602874,MA1982.1,-,2.3e-07,MLT1H1,ERVL-MaLR,LTR
chrX,30054974,30054989,MA1982.1,-,2.3e-07,L1MA3,L1,LINE
chr14,49718933,49718948,MA1982.1,+,2.3e-07,L1PA15,L1,LINE
chr3,123410758,123410773,MA1982.1,+,2.36e-07,MIR3,MIR,SINE
chr2,10815445,10815460,MA1982.1,+,2.44e-07,MLT1E2,ERVL-MaLR,LTR
chr8,134393189,134393204,MA1982.1,+,2.44e-07,L1MC1,L1,LINE
chr3,185904877,185904892,MA1982.1,-,2.44e-07,L2,L2,LINE
chr12,20831164,20831179,MA1982.1,-,2.47e-07,L1MA4A,L1,LINE
chr8,21006335,21006350,MA1982.1,+,2.47e-07,L1MA4A,L1,LINE
chr14,91813711,91813726,MA1982.1,+,2.54e-07,Tigger15a,TcMar-Tigger,DNA
chr6,161377333,161377348,MA1982.1,-,2.57e-07,L2a,L2,LINE
chr3,27342552,27342567,MA1982.1,-,2.6e-07,MER91A,hAT-Tip100,DNA
chr13,68331384,68331399,MA1982.1,-,2.62e-07,L1MDb,L1,LINE
chr4,119872501,119872516,MA1982.1,-,2.62e-07,MLT1A1,ERVL-MaLR,LTR
chrX,9454389,9454404,MA1982.1,-,2.64e-07,AluJb,Alu,SINE
chr9,110645680,110645695,MA1982.1,+,2.64e-07,MER5A,hAT-Charlie,DNA
chr14,107249002,107249017,MA1982.1,-,2.69e-07,HERV3-int,ERV1,LTR
chr16,81283539,81283554,MA1982.1,+,2.7e-07,L2b,L2,LINE
chr4,12527367,12527382,MA1982.1,+,2.75e-07,L1PA13,L1,LINE
chr11,98723152,98723167,MA1982.1,+,2.75e-07,MER39B,ERV1,LTR
chr2,156605829,156605844,MA1982.1,+,2.75e-07,L1PA10,L1,LINE
chr5,40918436,40918451,MA1982.1,+,2.79e-07,AluJb,Alu,SINE
chr9,75452342,75452357,MA1982.1,-,2.79e-07,MER50,ERV1,LTR
chr12,122083374,122083389,MA1982.1,-,2.79e-07,AluJr,Alu,SINE
chr2,224053044,224053059,MA1982.1,-,2.79e-07,MER50,ERV1,LTR
chr20,4548707,4548722,MA1982.1,+,2.81e-07,LTR78,ERV1,LTR
chrX,47126578,47126593,MA1982.1,+,2.81e-07,MER30,hAT-Charlie,DNA
chr5,82999675,82999690,MA1982.1,+,2.81e-07,L1P4a,L1,LINE
chr1,96386095,96386110,MA1982.1,+,2.81e-07,MER30,hAT-Charlie,DNA
chr1,202032190,202032205,MA1982.1,+,2.81e-07,L2a,L2,LINE
chr15,69194482,69194497,MA1982.1,+,2.83e-07,AluJb,Alu,SINE
chr16,52692193,52692208,MA1982.1,+,2.84e-07,L1MA5A,L1,LINE
chr7,102615600,102615615,MA1982.1,+,2.86e-07,HERVH48-int,ERV1,LTR
chr8,54870458,54870473,MA1982.1,+,2.88e-07,AluSx1,Alu,SINE
chr9,82360878,82360893,MA1982.1,+,2.88e-07,Zaphod,hAT-Tip100,DNA
chr3,74981161,74981176,MA1982.1,+,2.91e-07,MLT1J1,ERVL-MaLR,LTR
chr17,2716903,2716918,MA1982.1,-,2.95e-07,MER20,hAT-Charlie,DNA
chr15,46234673,46234688,MA1982.1,-,2.95e-07,MER117,hAT-Charlie,DNA
chr11,57166053,57166068,MA1982.1,-,2.95e-07,MER20,hAT-Charlie,DNA
chr7,117537061,117537076,MA1982.1,-,2.95e-07,MER20,hAT-Charlie,DNA
chr12,124141977,124141992,MA1982.1,+,2.95e-07,L2a,L2,LINE
chr2,1783030,1783045,MA1982.1,-,3.01e-07,LTR56,ERV1,LTR
chr18,31069205,31069220,MA1982.1,+,3.01e-07,L1MDb,L1,LINE
chr2,114462047,114462062,MA1982.1,-,3.01e-07,LTR12C,ERV1,LTR
chr2,140178777,140178792,MA1982.1,-,3.1e-07,L2a,L2,LINE
chr19,17121430,17121445,MA1982.1,+,3.32e-07,L1MC4,L1,LINE
chr21,19175746,19175761,MA1982.1,+,3.32e-07,AluJb,Alu,SINE
chr4,137241701,137241716,MA1982.1,+,3.32e-07,L1M1,L1,LINE
chr6,19510780,19510795,MA1982.1,-,3.35e-07,L1PA13,L1,LINE
chr4,40032536,40032551,MA1982.1,-,3.35e-07,MLT1E1A,ERVL-MaLR,LTR
chr4,25464244,25464259,MA1982.1,-,3.37e-07,MLT1A0,ERVL-MaLR,LTR
chr17,33541721,33541736,MA1982.1,-,3.37e-07,HAL1,L1,LINE
chrX,33922754,33922769,MA1982.1,+,3.37e-07,LTR49-int,ERV1,LTR
chr10,64121322,64121337,MA1982.1,+,3.37e-07,MLT1A0,ERVL-MaLR,LTR
chr10,5521359,5521374,MA1982.1,-,3.39e-07,MER113,hAT-Charlie,DNA
chr21,39809802,39809817,MA1982.1,+,3.39e-07,L2a,L2,LINE
chr10,43498190,43498205,MA1982.1,+,3.39e-07,HAL1,L1,LINE
chrX,50385475,50385490,MA1982.1,-,3.39e-07,AluJr4,Alu,SINE
chr10,98866497,98866512,MA1982.1,-,3.39e-07,MIRb,MIR,SINE
chr4,5204043,5204058,MA1982.1,-,3.43e-07,THE1D-int,ERVL-MaLR,LTR
chr11,20147427,20147442,MA1982.1,+,3.43e-07,LTR16C,ERVL,LTR
chr4,42464827,42464842,MA1982.1,+,3.43e-07,THE1B-int,ERVL-MaLR,LTR
chr7,118228102,118228117,MA1982.1,-,3.43e-07,MSTB-int,ERVL-MaLR,LTR
chrY,5759722,5759737,MA1982.1,+,3.47e-07,L1PA13,L1,LINE
chrX,92030036,92030051,MA1982.1,+,3.47e-07,L1PA13,L1,LINE
chr21,30808458,30808473,MA1982.1,-,3.51e-07,MER70C,ERVL,LTR
chr1,66671486,66671501,MA1982.1,-,3.51e-07,MIRc,MIR,SINE
chr4,134511025,134511040,MA1982.1,+,3.51e-07,MER52-int,ERV1,LTR
chr8,9606465,9606480,MA1982.1,-,3.56e-07,MLT1H,ERVL-MaLR,LTR
chr6,25408208,25408223,MA1982.1,-,3.56e-07,MER5A1,hAT-Charlie,DNA
chr3,42350890,42350905,MA1982.1,-,3.56e-07,L1M1,L1,LINE
chrX,42927605,42927620,MA1982.1,+,3.56e-07,L1M1,L1,LINE
chr17,64820037,64820052,MA1982.1,+,3.56e-07,MER20,hAT-Charlie,DNA
chr3,78410616,78410631,MA1982.1,-,3.56e-07,ERVL-B4-int,ERVL,LTR
chr11,97928701,97928716,MA1982.1,+,3.56e-07,AluSz,Alu,SINE
chr13,111931716,111931731,MA1982.1,-,3.56e-07,MER20,hAT-Charlie,DNA
chr4,181770914,181770929,MA1982.1,-,3.56e-07,MER20,hAT-Charlie,DNA
chr10,28120668,28120683,MA1982.1,-,3.6e-07,LTR81,Gypsy,LTR
chr13,56821474,56821489,MA1982.1,-,3.6e-07,L1M1,L1,LINE
chr5,123061305,123061320,MA1982.1,+,3.6e-07,L1MA2,L1,LINE
chr8,10147585,10147600,MA1982.1,-,3.65e-07,MIRc,MIR,SINE
chr3,10310840,10310855,MA1982.1,-,3.65e-07,MLT1H1,ERVL-MaLR,LTR
chr8,21366831,21366846,MA1982.1,+,3.65e-07,MLT1H2,ERVL-MaLR,LTR
chr18,62803368,62803383,MA1982.1,+,3.65e-07,L1MEg,L1,LINE
chr5,147189907,147189922,MA1982.1,-,3.65e-07,MLT1H,ERVL-MaLR,LTR
chr4,15697280,15697295,MA1982.1,-,3.68e-07,HERVIP10FH-int,ERV1,LTR
chr21,45460586,45460601,MA1982.1,-,3.71e-07,AluSz6,Alu,SINE
chr3,187544433,187544448,MA1982.1,+,3.71e-07,MIR3,MIR,SINE
chr4,146662343,146662358,MA1982.1,-,3.76e-07,CR1_Mam,CR1,LINE
chr11,9811562,9811577,MA1982.1,-,3.9e-07,MER115,hAT-Tip100,DNA
chr3,15491340,15491355,MA1982.1,-,3.9e-07,MER115,hAT-Tip100,DNA
chr22,36037993,36038008,MA1982.1,+,3.9e-07,LTR27B,ERV1,LTR
chr13,43460348,43460363,MA1982.1,-,3.9e-07,MER50,ERV1,LTR
chr7,80251621,80251636,MA1982.1,+,3.9e-07,LTR27,ERV1,LTR
chr3,84124902,84124917,MA1982.1,+,3.9e-07,MER34A1,ERV1,LTR
chr6,128191371,128191386,MA1982.1,+,3.9e-07,L1MDa,L1,LINE
chr7,64631415,64631430,MA1982.1,+,3.93e-07,AluSz6,Alu,SINE
chr7,64989850,64989865,MA1982.1,-,3.93e-07,AluSz6,Alu,SINE
chr7,65142622,65142637,MA1982.1,+,3.93e-07,AluSz6,Alu,SINE
chr11,77649009,77649024,MA1982.1,-,3.93e-07,AluSz6,Alu,SINE
chr5,133206638,133206653,MA1982.1,+,3.93e-07,MLT1L,ERVL-MaLR,LTR
chr1,185118550,185118565,MA1982.1,-,3.93e-07,AluJr,Alu,SINE
chr2,47615586,47615601,MA1982.1,-,3.96e-07,LTR41,ERVL,LTR
chr16,68792939,68792954,MA1982.1,-,4.02e-07,AluSx1,Alu,SINE
chr1,16387999,16388014,MA1982.1,+,4.03e-07,LTR16A1,ERVL,LTR
chr16,50481508,50481523,MA1982.1,-,4.03e-07,AluSz,Alu,SINE
chr2,115898026,115898041,MA1982.1,-,4.07e-07,L2a,L2,LINE
chr1,11932750,11932765,MA1982.1,-,4.12e-07,MLT1C,ERVL-MaLR,LTR
chr12,96165900,96165915,MA1982.1,-,4.12e-07,AluJb,Alu,SINE
chr3,128541437,128541452,MA1982.1,+,4.12e-07,AluJo,Alu,SINE
chr6,165636024,165636039,MA1982.1,-,4.17e-07,MLT1H,ERVL-MaLR,LTR
chr20,18073787,18073802,MA1982.1,+,4.21e-07,MLT1K,ERVL-MaLR,LTR
chr15,24963807,24963822,MA1982.1,-,4.21e-07,L1PA10,L1,LINE
chr11,25709917,25709932,MA1982.1,-,4.21e-07,MIR,MIR,SINE
chr20,42500431,42500446,MA1982.1,-,4.21e-07,L1PA5,L1,LINE
chr3,81846054,81846069,MA1982.1,-,4.21e-07,L1PA4,L1,LINE
chr6,90876127,90876142,MA1982.1,+,4.21e-07,L1PA4,L1,LINE
chr13,99825328,99825343,MA1982.1,-,4.21e-07,L1PA6,L1,LINE
chr9,115485658,115485673,MA1982.1,+,4.21e-07,AluJr,Alu,SINE
chr3,150445074,150445089,MA1982.1,-,4.21e-07,LTR33,ERVL,LTR
chr4,186013700,186013715,MA1982.1,+,4.21e-07,L1ME1,L1,LINE
chr7,475753,475768,MA1982.1,+,4.26e-07,MIRb,MIR,SINE
chr3,43927964,43927979,MA1982.1,-,4.26e-07,LTR85a,Gypsy,LTR
chr4,148208258,148208273,MA1982.1,-,4.26e-07,LTR85a,Gypsy,LTR
chr20,54005243,54005258,MA1982.1,+,4.36e-07,L2a,L2,LINE
chr11,72427905,72427920,MA1982.1,-,4.36e-07,LTR87,ERVL,LTR
chr2,205294341,205294356,MA1982.1,-,4.36e-07,L2a,L2,LINE
chr12,17624470,17624485,MA1982.1,+,4.38e-07,HERVH-int,ERV1,LTR
chr20,61973241,61973256,MA1982.1,+,4.38e-07,L1MD,L1,LINE
chr10,108498335,108498350,MA1982.1,+,4.38e-07,L3,CR1,LINE
chr3,22552498,22552513,MA1982.1,+,4.53e-07,L1MA2,L1,LINE
chr2,176367187,176367202,MA1982.1,-,4.53e-07,L1MA2,L1,LINE
chr13,25924907,25924922,MA1982.1,-,4.62e-07,L1MB7,L1,LINE
chr13,33353257,33353272,MA1982.1,-,4.62e-07,L1MEg,L1,LINE
chr4,34316613,34316628,MA1982.1,+,4.62e-07,ERV3-16A3_I-int,ERVL,LTR
chr6,94767456,94767471,MA1982.1,+,4.65e-07,Kanga1a,TcMar-Tc2,DNA
chr20,1714377,1714392,MA1982.1,+,4.67e-07,LTR56,ERV1,LTR
chr17,2778901,2778916,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr1,17460845,17460860,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr22,17930521,17930536,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr22,20309632,20309647,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr21,23641722,23641737,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr22,24588294,24588309,MA1982.1,+,4.67e-07,LTR56,ERV1,LTR
chr18,34780456,34780471,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr22,35840973,35840988,MA1982.1,+,4.67e-07,MLT1J,ERVL-MaLR,LTR
chr8,39722765,39722780,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr19,46870137,46870152,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr7,48513343,48513358,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr10,72942670,72942685,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr15,95272290,95272305,MA1982.1,+,4.67e-07,MLT1J2,ERVL-MaLR,LTR
chr1,116551172,116551187,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr12,129227335,129227350,MA1982.1,+,4.67e-07,MER115,hAT-Tip100,DNA
chr8,133690403,133690418,MA1982.1,+,4.67e-07,LTR56,ERV1,LTR
chr7,152448268,152448283,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr2,162024684,162024699,MA1982.1,-,4.67e-07,LTR56,ERV1,LTR
chr10,93106551,93106566,MA1982.1,-,4.69e-07,MLT1B,ERVL-MaLR,LTR
chr12,9190918,9190933,MA1982.1,-,4.73e-07,MLT2C1,ERVL,LTR
chr13,27022346,27022361,MA1982.1,+,4.73e-07,L1MA3,L1,LINE
chrX,36043517,36043532,MA1982.1,+,4.73e-07,AluJr,Alu,SINE
chr19,39831886,39831901,MA1982.1,+,4.73e-07,L2,L2,LINE
chr2,72981843,72981858,MA1982.1,-,4.73e-07,AluJo,Alu,SINE
chr9,98378116,98378131,MA1982.1,+,4.73e-07,AluJr,Alu,SINE
chr4,186109410,186109425,MA1982.1,-,4.73e-07,FLAM_A,Alu,SINE
chr9,38385297,38385312,MA1982.1,+,4.76e-07,LTR27,ERV1,LTR
chr6,141256659,141256674,MA1982.1,-,4.76e-07,MLT1A0,ERVL-MaLR,LTR
chr3,197070171,197070186,MA1982.1,-,4.84e-07,LTR33,ERVL,LTR
chr18,70788943,70788958,MA1982.1,-,4.89e-07,MLT2A1,ERVL,LTR
chr7,79704443,79704458,MA1982.1,+,4.89e-07,AluJb,Alu,SINE
chr4,135627494,135627509,MA1982.1,-,4.89e-07,L1MC3,L1,LINE
chr5,144809385,144809400,MA1982.1,+,4.89e-07,MLT1H,ERVL-MaLR,LTR
chr7,2551809,2551824,MA1982.1,-,4.95e-07,MER20,hAT-Charlie,DNA
chr13,23319372,23319387,MA1982.1,-,4.95e-07,LTR1,ERV1,LTR
chr13,47497935,47497950,MA1982.1,-,4.95e-07,L1MDa,L1,LINE
chr13,55156424,55156439,MA1982.1,+,4.95e-07,MLT1G1-int,ERVL-MaLR,LTR
chr2,57217,57232,MA1982.1,+,4.99e-07,MER52D,ERV1,LTR
chrX,82673915,82673930,MA1982.1,+,4.99e-07,L1PA13,L1,LINE
chr11,119663634,119663649,MA1982.1,-,4.99e-07,MIRc,MIR,SINE
chr11,129912825,129912840,MA1982.1,+,4.99e-07,LTR78B,ERV1,LTR
chr7,135543319,135543334,MA1982.1,-,4.99e-07,MER52D,ERV1,LTR
chr2,193179845,193179860,MA1982.1,-,4.99e-07,MER52D,ERV1,LTR
chr8,9037990,9038005,MA1982.1,+,5.03e-07,MER91A,hAT-Tip100,DNA
chr5,122837613,122837628,MA1982.1,-,5.03e-07,Helitron3Na_Mam,Helitron,RC
chr7,126934629,126934644,MA1982.1,+,5.03e-07,L1PA16,L1,LINE
chr7,154562381,154562396,MA1982.1,+,5.03e-07,MLT1A0,ERVL-MaLR,LTR
chr12,18735935,18735950,MA1982.1,+,5.06e-07,L1PREC2,L1,LINE
chr21,44270725,44270740,MA1982.1,+,5.21e-07,MLT1F2,ERVL-MaLR,LTR
chr4,110239126,110239141,MA1982.1,+,5.21e-07,MER52-int,ERV1,LTR
chr7,118058499,118058514,MA1982.1,+,5.21e-07,Eulor6D,DNA,DNA?
chr11,134528603,134528618,MA1982.1,-,5.21e-07,L2a,L2,LINE
chr3,10522602,10522617,MA1982.1,+,5.28e-07,L2a,L2,LINE
chr5,169957486,169957501,MA1982.1,-,5.28e-07,MIRb,MIR,SINE
chr2,240886248,240886263,MA1982.1,+,5.28e-07,MIRb,MIR,SINE
chr12,21742564,21742579,MA1982.1,+,5.33e-07,L1M2,L1,LINE
chr2,120929032,120929047,MA1982.1,+,5.33e-07,HAL1,L1,LINE
chr4,147775224,147775239,MA1982.1,+,5.33e-07,LTR16C,ERVL,LTR
chr1,170264664,170264679,MA1982.1,+,5.43e-07,L1ME3C,L1,LINE
chr1,14421603,14421618,MA1982.1,-,5.47e-07,MER20,hAT-Charlie,DNA
chr14,64326792,64326807,MA1982.1,-,5.47e-07,AluSx,Alu,SINE
chr13,64499901,64499916,MA1982.1,-,5.47e-07,AluSx3,Alu,SINE
chr10,108032624,108032639,MA1982.1,+,5.47e-07,MER52-int,ERV1,LTR
chr4,172490383,172490398,MA1982.1,+,5.47e-07,MER70C,ERVL,LTR
chr11,29403018,29403033,MA1982.1,+,5.52e-07,L1M4c,L1,LINE
chr1,48797354,48797369,MA1982.1,+,5.52e-07,L1PREC2,L1,LINE
chr1,238844562,238844577,MA1982.1,+,5.52e-07,L1PREC2,L1,LINE
chr6,65173084,65173099,MA1982.1,-,5.55e-07,AluY,Alu,SINE
chr14,71087495,71087510,MA1982.1,+,5.55e-07,AluSg,Alu,SINE
chr9,99300242,99300257,MA1982.1,-,5.55e-07,AluSx1,Alu,SINE
chr3,177017239,177017254,MA1982.1,-,5.55e-07,FLAM_C,Alu,SINE
chr19,16975023,16975038,MA1982.1,+,5.59e-07,AluJb,Alu,SINE
chr1,63178944,63178959,MA1982.1,+,5.59e-07,AluJb,Alu,SINE
chr14,87154411,87154426,MA1982.1,-,5.59e-07,AluJb,Alu,SINE
chr3,135594706,135594721,MA1982.1,+,5.59e-07,AluJb,Alu,SINE
chr19,8601981,8601996,MA1982.1,-,5.63e-07,L2,L2,LINE
chr2,137782503,137782518,MA1982.1,+,5.63e-07,L2b,L2,LINE
chr5,169684317,169684332,MA1982.1,+,5.63e-07,LTR85c,Gypsy,LTR
chr11,75339615,75339630,MA1982.1,+,5.67e-07,LTR78,ERV1,LTR
chr9,101981619,101981634,MA1982.1,-,5.67e-07,MER33,hAT-Charlie,DNA
chr3,151072706,151072721,MA1982.1,+,5.73e-07,L1ME3A,L1,LINE
chr22,18963709,18963724,MA1982.1,+,5.82e-07,L2b,L2,LINE
chr22,20250077,20250092,MA1982.1,-,5.82e-07,L2b,L2,LINE
chr20,20545297,20545312,MA1982.1,-,5.82e-07,MIR3,MIR,SINE
chr14,21618353,21618368,MA1982.1,-,5.82e-07,MLT1H1,ERVL-MaLR,LTR
