CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr6,149739230,149739250,MA1973.1,+,2.78e-08,MamRep1161,TcMar,DNA
chr5,17967341,17967361,MA1973.1,-,2.96e-08,MER52A,ERV1,LTR
chr12,110916287,110916307,MA1973.1,+,3.03e-08,MLT1E2,ERVL-MaLR,LTR
chr20,17982235,17982255,MA1973.1,-,3.14e-08,MLT1H,ERVL-MaLR,LTR
chr6,152101670,152101690,MA1973.1,-,3.17e-08,MER5B,hAT-Charlie,DNA
chrX,9901604,9901624,MA1973.1,+,3.21e-08,AluJb,Alu,SINE
chr9,139255127,139255147,MA1973.1,-,3.21e-08,MER74A,ERVL,LTR
chr19,15229510,15229530,MA1973.1,+,3.25e-08,MLT1H,ERVL-MaLR,LTR
chr7,40855914,40855934,MA1973.1,-,3.25e-08,L1PA16,L1,LINE
chr11,87981845,87981865,MA1973.1,-,3.29e-08,LTR16A,ERVL,LTR
chr14,98752157,98752177,MA1973.1,+,3.33e-08,MamRep1161,TcMar,DNA
chr7,22496090,22496110,MA1973.1,+,3.4e-08,L2b,L2,LINE
chr9,38208784,38208804,MA1973.1,+,3.4e-08,MLT1H,ERVL-MaLR,LTR
chr7,148598619,148598639,MA1973.1,+,3.53e-08,MLT1H,ERVL-MaLR,LTR
chr2,236059288,236059308,MA1973.1,+,3.74e-08,MLT1H,ERVL-MaLR,LTR
chr20,37284152,37284172,MA1973.1,-,3.78e-08,L2a,L2,LINE
chr2,85091702,85091722,MA1973.1,+,3.83e-08,MIR3,MIR,SINE
chr12,106011321,106011341,MA1973.1,+,3.83e-08,MIR3,MIR,SINE
chr8,125307851,125307871,MA1973.1,+,3.83e-08,MLT1H2,ERVL-MaLR,LTR
chr12,18254590,18254610,MA1973.1,-,3.87e-08,MLT1J2,ERVL-MaLR,LTR
chrX,139051617,139051637,MA1973.1,+,3.96e-08,MLT1K,ERVL-MaLR,LTR
chr16,26835920,26835940,MA1973.1,+,4.01e-08,MER102a,hAT-Charlie,DNA
chr4,12131959,12131979,MA1973.1,+,4.1e-08,L1MA9,L1,LINE
chr20,15763164,15763184,MA1973.1,-,4.1e-08,MLT1H2,ERVL-MaLR,LTR
chr3,34066521,34066541,MA1973.1,-,4.1e-08,MLT1H,ERVL-MaLR,LTR
chr5,134955953,134955973,MA1973.1,-,4.15e-08,L1MA4A,L1,LINE
chr17,67771076,67771096,MA1973.1,-,4.2e-08,MLT1K,ERVL-MaLR,LTR
chr22,30594465,30594485,MA1973.1,-,4.25e-08,MER5B,hAT-Charlie,DNA
chr8,96690400,96690420,MA1973.1,-,4.25e-08,MER52A,ERV1,LTR
chr10,32136962,32136982,MA1973.1,-,4.3e-08,MLT1H,ERVL-MaLR,LTR
chr4,6726207,6726227,MA1973.1,+,4.4e-08,MLT1G,ERVL-MaLR,LTR
chr20,36778591,36778611,MA1973.1,+,4.4e-08,MLT1H,ERVL-MaLR,LTR
chr1,35091578,35091598,MA1973.1,+,4.45e-08,MLT1H,ERVL-MaLR,LTR
chr12,120674809,120674829,MA1973.1,-,4.45e-08,AluJo,Alu,SINE
chr11,122391828,122391848,MA1973.1,-,4.45e-08,L2,L2,LINE
chr3,16378642,16378662,MA1973.1,+,4.55e-08,MLT1H,ERVL-MaLR,LTR
chr7,75317290,75317310,MA1973.1,+,4.55e-08,L2c,L2,LINE
chr2,114813577,114813597,MA1973.1,+,4.55e-08,MLT1H2,ERVL-MaLR,LTR
chr6,13080117,13080137,MA1973.1,+,4.82e-08,MIR3,MIR,SINE
chr10,124634408,124634428,MA1973.1,+,4.82e-08,MER30,hAT-Charlie,DNA
chr11,62696900,62696920,MA1973.1,+,4.88e-08,MIRb,MIR,SINE
chr11,67568217,67568237,MA1973.1,-,4.93e-08,LTR33A_,ERVL,LTR
chr16,57321460,57321480,MA1973.1,-,5.04e-08,L2a,L2,LINE
chr13,30259661,30259681,MA1973.1,+,5.16e-08,MLT1H,ERVL-MaLR,LTR
chr12,102350568,102350588,MA1973.1,-,5.16e-08,MIRb,MIR,SINE
chr5,34719446,34719466,MA1973.1,-,5.22e-08,MLT1G1,ERVL-MaLR,LTR
chr4,59325263,59325283,MA1973.1,+,5.22e-08,HERV9-int,ERV1,LTR
chr2,119778223,119778243,MA1973.1,+,5.28e-08,FordPrefect,hAT-Tip100,DNA
chr4,148266121,148266141,MA1973.1,+,5.28e-08,MLT1H,ERVL-MaLR,LTR
chr3,156372102,156372122,MA1973.1,-,5.28e-08,L2a,L2,LINE
chr1,183764743,183764763,MA1973.1,-,5.28e-08,L2b,L2,LINE
chrX,20902424,20902444,MA1973.1,-,5.34e-08,L1M3e,L1,LINE
chr7,135101608,135101628,MA1973.1,+,5.34e-08,MER20B,hAT-Charlie,DNA
chr13,30131577,30131597,MA1973.1,-,5.4e-08,Tigger3b,TcMar-Tigger,DNA
chr10,81810941,81810961,MA1973.1,+,5.46e-08,AluJb,Alu,SINE
chrX,101161637,101161657,MA1973.1,+,5.46e-08,L1M3e,L1,LINE
chr16,24062830,24062850,MA1973.1,-,5.53e-08,MER74A,ERVL,LTR
chr13,80365810,80365830,MA1973.1,-,5.59e-08,L1MA8,L1,LINE
chr3,23637929,23637949,MA1973.1,+,5.65e-08,MLT1H,ERVL-MaLR,LTR
chr10,15086298,15086318,MA1973.1,-,5.72e-08,L1MEg,L1,LINE
chr1,50655344,50655364,MA1973.1,+,5.72e-08,MamRep1161,TcMar,DNA
chr18,27989196,27989216,MA1973.1,+,5.98e-08,LTR76,ERV1,LTR
chr14,35729956,35729976,MA1973.1,+,5.98e-08,LTR76,ERV1,LTR
chr4,41027011,41027031,MA1973.1,+,5.98e-08,LTR76,ERV1,LTR
chr13,50037609,50037629,MA1973.1,-,5.98e-08,LTR76,ERV1,LTR
chr6,137440955,137440975,MA1973.1,+,5.98e-08,LTR76,ERV1,LTR
chr17,2917391,2917411,MA1973.1,-,6.04e-08,Tigger3c,TcMar-Tigger,DNA
chr17,2917450,2917470,MA1973.1,-,6.04e-08,Tigger3c,TcMar-Tigger,DNA
chrX,37675815,37675835,MA1973.1,+,6.04e-08,MLT1H,ERVL-MaLR,LTR
chr2,118052227,118052247,MA1973.1,+,6.04e-08,ERV3-16A3_LTR,ERVL,LTR
chr2,211643612,211643632,MA1973.1,-,6.04e-08,L2c,L2,LINE
chr3,31367846,31367866,MA1973.1,-,6.11e-08,MSTA,ERVL-MaLR,LTR
chr3,33445510,33445530,MA1973.1,+,6.25e-08,AluJb,Alu,SINE
chrX,114092731,114092751,MA1973.1,-,6.32e-08,L1M5,L1,LINE
chr10,4662840,4662860,MA1973.1,+,6.46e-08,L1M3b,L1,LINE
chr1,18539062,18539082,MA1973.1,-,6.46e-08,MIRb,MIR,SINE
chr5,37831127,37831147,MA1973.1,-,6.46e-08,MamRep1161,TcMar,DNA
chr5,112960644,112960664,MA1973.1,-,6.46e-08,HERV9-int,ERV1,LTR
chr3,147945524,147945544,MA1973.1,+,6.46e-08,MLT1H2,ERVL-MaLR,LTR
chr5,77613619,77613639,MA1973.1,+,6.53e-08,L1M3e,L1,LINE
chr8,82308705,82308725,MA1973.1,-,6.53e-08,L1M3c,L1,LINE
chr3,162293245,162293265,MA1973.1,+,6.53e-08,HERV9-int,ERV1,LTR
chr10,68721303,68721323,MA1973.1,+,6.61e-08,L2a,L2,LINE
chr7,16799516,16799536,MA1973.1,-,6.68e-08,AluJr,Alu,SINE
chr2,43315507,43315527,MA1973.1,-,6.83e-08,MLT1H1,ERVL-MaLR,LTR
chr18,39381971,39381991,MA1973.1,+,6.9e-08,MLT1G3,ERVL-MaLR,LTR
chr3,58734614,58734634,MA1973.1,+,6.9e-08,MIRb,MIR,SINE
chr6,14052504,14052524,MA1973.1,+,6.98e-08,MamRep1161,TcMar,DNA
chr18,66211060,66211080,MA1973.1,+,6.98e-08,MER90a,ERV1,LTR
chr4,13835236,13835256,MA1973.1,+,7.06e-08,L3,CR1,LINE
chr1,247913550,247913570,MA1973.1,+,7.14e-08,L1M3e,L1,LINE
chrY,17504685,17504705,MA1973.1,-,7.22e-08,HERV9-int,ERV1,LTR
chr22,18800483,18800503,MA1973.1,+,7.22e-08,MLT1G1,ERVL-MaLR,LTR
chr22,21601707,21601727,MA1973.1,+,7.22e-08,MLT1G1,ERVL-MaLR,LTR
chrX,40404769,40404789,MA1973.1,+,7.22e-08,LTR16A,ERVL,LTR
chr20,43764559,43764579,MA1973.1,-,7.22e-08,L1M1,L1,LINE
chr1,25631578,25631598,MA1973.1,-,7.3e-08,L2c,L2,LINE
chr1,25713816,25713836,MA1973.1,+,7.3e-08,L2c,L2,LINE
chr2,159778692,159778712,MA1973.1,-,7.3e-08,LTR27,ERV1,LTR
chr1,247559874,247559894,MA1973.1,+,7.38e-08,Charlie10a,hAT-Charlie,DNA
chr18,33712246,33712266,MA1973.1,-,7.46e-08,L2b,L2,LINE
chr12,130725739,130725759,MA1973.1,-,7.46e-08,L2,L2,LINE
chr17,30516937,30516957,MA1973.1,-,7.54e-08,AluSz,Alu,SINE
chr5,71992993,71993013,MA1973.1,-,7.54e-08,MLT1H,ERVL-MaLR,LTR
chr10,78569966,78569986,MA1973.1,+,7.54e-08,MLT1G,ERVL-MaLR,LTR
chr20,4307540,4307560,MA1973.1,-,7.62e-08,MLT1H,ERVL-MaLR,LTR
chr15,51734863,51734883,MA1973.1,-,7.62e-08,L1M3e,L1,LINE
chr3,14393857,14393877,MA1973.1,+,7.71e-08,MLT1H2,ERVL-MaLR,LTR
chrX,30985672,30985692,MA1973.1,-,7.71e-08,MLT1H2,ERVL-MaLR,LTR
chr6,125772333,125772353,MA1973.1,-,7.71e-08,MER5B,hAT-Charlie,DNA
chr20,18833156,18833176,MA1973.1,+,7.88e-08,MLT1H,ERVL-MaLR,LTR
chr17,47365076,47365096,MA1973.1,-,7.88e-08,MLT1H2,ERVL-MaLR,LTR
chr14,31216628,31216648,MA1973.1,+,7.96e-08,L1MEc,L1,LINE
chr2,162156123,162156143,MA1973.1,-,7.96e-08,AluJb,Alu,SINE
chr11,12266268,12266288,MA1973.1,-,8.05e-08,L2b,L2,LINE
chr16,26114331,26114351,MA1973.1,-,8.14e-08,MLT1J1,ERVL-MaLR,LTR
chr8,75163281,75163301,MA1973.1,-,8.14e-08,MamRep605,MamRep605,Unknown
chr13,93226007,93226027,MA1973.1,+,8.14e-08,LTR41B,ERVL,LTR
chr9,132214308,132214328,MA1973.1,-,8.14e-08,L2,L2,LINE
chr7,134971847,134971867,MA1973.1,+,8.14e-08,LTR86C,ERVL,LTR
chr7,32030829,32030849,MA1973.1,+,8.41e-08,MamRep1161,TcMar,DNA
chr15,88190692,88190712,MA1973.1,+,8.41e-08,MLT1H,ERVL-MaLR,LTR
chr8,133774252,133774272,MA1973.1,+,8.41e-08,MLT1F2,ERVL-MaLR,LTR
chr7,46789969,46789989,MA1973.1,-,8.5e-08,L2b,L2,LINE
chr1,63751760,63751780,MA1973.1,+,8.5e-08,L1M3e,L1,LINE
chr5,71260886,71260906,MA1973.1,-,8.5e-08,LTR16A,ERVL,LTR
chr10,37572533,37572553,MA1973.1,-,8.6e-08,HERV9-int,ERV1,LTR
chrX,53144657,53144677,MA1973.1,-,8.69e-08,L1M3e,L1,LINE
chr5,101980521,101980541,MA1973.1,+,8.69e-08,L1MA2,L1,LINE
chr1,55174416,55174436,MA1973.1,-,8.88e-08,MIRc,MIR,SINE
chr2,67873994,67874014,MA1973.1,-,8.88e-08,LTR27B,ERV1,LTR
chr20,379523,379543,MA1973.1,+,9.07e-08,MLT1H,ERVL-MaLR,LTR
chr21,42447784,42447804,MA1973.1,+,9.17e-08,MER52A,ERV1,LTR
chr17,54107473,54107493,MA1973.1,+,9.17e-08,MER58A,hAT-Charlie,DNA
chr9,96654393,96654413,MA1973.1,-,9.17e-08,MLT1H,ERVL-MaLR,LTR
chr16,31111360,31111380,MA1973.1,-,9.27e-08,MLT1G,ERVL-MaLR,LTR
chr4,88868265,88868285,MA1973.1,-,9.27e-08,MLT1G1,ERVL-MaLR,LTR
chr12,130613850,130613870,MA1973.1,-,9.27e-08,MLT1G3,ERVL-MaLR,LTR
chr5,112848066,112848086,MA1973.1,-,9.46e-08,MLT1H2,ERVL-MaLR,LTR
chr9,1737885,1737905,MA1973.1,-,9.57e-08,LTR16A,ERVL,LTR
chr22,41049318,41049338,MA1973.1,-,9.57e-08,LTR16A1,ERVL,LTR
chr15,60351581,60351601,MA1973.1,+,9.57e-08,MLT1H,ERVL-MaLR,LTR
chr8,62800037,62800057,MA1973.1,-,9.57e-08,L1M3e,L1,LINE
chr13,76098915,76098935,MA1973.1,+,9.67e-08,MamRep1161,TcMar,DNA
chr13,79427448,79427468,MA1973.1,+,9.67e-08,L1M3e,L1,LINE
chr4,181501033,181501053,MA1973.1,+,9.67e-08,MER20,hAT-Charlie,DNA
chr1,22182488,22182508,MA1973.1,+,9.88e-08,L2a,L2,LINE
chr10,134061096,134061116,MA1973.1,-,9.88e-08,L2c,L2,LINE
chr11,97280400,97280420,MA1973.1,+,9.98e-08,L1M3e,L1,LINE
chr6,57729515,57729535,MA1973.1,+,1.01e-07,LTR81B,Gypsy,LTR
chr11,3456848,3456868,MA1973.1,-,1.02e-07,MER66B,ERV1,LTR
chr5,44983385,44983405,MA1973.1,-,1.02e-07,LTR76,ERV1,LTR
chr11,58631590,58631610,MA1973.1,-,1.02e-07,L1MA8,L1,LINE
chr15,56348031,56348051,MA1973.1,+,1.04e-07,MLT1H,ERVL-MaLR,LTR
chr8,68852598,68852618,MA1973.1,-,1.04e-07,MLT1H,ERVL-MaLR,LTR
chr9,20150211,20150231,MA1973.1,+,1.05e-07,MLT1I,ERVL-MaLR,LTR
chr15,31433239,31433259,MA1973.1,-,1.05e-07,AluSz,Alu,SINE
chr13,77270604,77270624,MA1973.1,+,1.05e-07,MLT1K,ERVL-MaLR,LTR
chr10,19940943,19940963,MA1973.1,-,1.06e-07,MLT1N2,ERVL-MaLR,LTR
chr9,1734792,1734812,MA1973.1,-,1.08e-07,LTR16A,ERVL,LTR
chr3,113171005,113171025,MA1973.1,+,1.08e-07,MamRep1161,TcMar,DNA
chr2,208647541,208647561,MA1973.1,+,1.08e-07,MLT1H,ERVL-MaLR,LTR
chr11,23224808,23224828,MA1973.1,+,1.1e-07,MER52A,ERV1,LTR
chr3,40332592,40332612,MA1973.1,-,1.1e-07,MER52A,ERV1,LTR
chr20,44023473,44023493,MA1973.1,+,1.1e-07,MER52A,ERV1,LTR
chr10,45162152,45162172,MA1973.1,-,1.1e-07,MER52A,ERV1,LTR
chr13,87731843,87731863,MA1973.1,-,1.1e-07,MER52A,ERV1,LTR
chr3,138261381,138261401,MA1973.1,-,1.1e-07,MER52A,ERV1,LTR
chr6,165332528,165332548,MA1973.1,-,1.1e-07,L1M3e,L1,LINE
chr5,171351682,171351702,MA1973.1,+,1.1e-07,LTR27B,ERV1,LTR
chr11,11323313,11323333,MA1973.1,-,1.12e-07,L2b,L2,LINE
chr10,81170624,81170644,MA1973.1,-,1.12e-07,L2b,L2,LINE
chr5,157441217,157441237,MA1973.1,-,1.12e-07,MamGypLTR3,Gypsy,LTR
chr19,39649368,39649388,MA1973.1,-,1.15e-07,L2b,L2,LINE
chr12,105347052,105347072,MA1973.1,+,1.15e-07,MamRep1161,TcMar,DNA
chr7,155921173,155921193,MA1973.1,+,1.15e-07,MamRep1161,TcMar,DNA
chr11,58844477,58844497,MA1973.1,-,1.16e-07,L1M3e,L1,LINE
chr18,77823978,77823998,MA1973.1,-,1.16e-07,PABL_A-int,ERV1,LTR
chr11,87824887,87824907,MA1973.1,-,1.16e-07,MER66C,ERV1,LTR
chr11,45285498,45285518,MA1973.1,+,1.17e-07,MIR,MIR,SINE
chr15,74204604,74204624,MA1973.1,+,1.17e-07,FLAM_A,Alu,SINE
chr12,94599245,94599265,MA1973.1,-,1.18e-07,MamRep1161,TcMar,DNA
chr5,114965465,114965485,MA1973.1,-,1.18e-07,MLT1H,ERVL-MaLR,LTR
chr5,55353691,55353711,MA1973.1,+,1.19e-07,AluJb,Alu,SINE
chr10,119530544,119530564,MA1973.1,-,1.19e-07,MamRep1161,TcMar,DNA
chr8,11904639,11904659,MA1973.1,+,1.21e-07,L1M2,L1,LINE
chr8,12151204,12151224,MA1973.1,+,1.21e-07,L1M2,L1,LINE
chr12,82142278,82142298,MA1973.1,+,1.21e-07,MLT1H,ERVL-MaLR,LTR
chr2,141405101,141405121,MA1973.1,-,1.21e-07,MER94,hAT-Blackjack,DNA
chr17,9218095,9218115,MA1973.1,+,1.23e-07,MER49,ERV1,LTR
chr4,5775121,5775141,MA1973.1,-,1.25e-07,MLT1H,ERVL-MaLR,LTR
chr4,8574287,8574307,MA1973.1,+,1.25e-07,MIRb,MIR,SINE
chr22,30659292,30659312,MA1973.1,-,1.25e-07,MIR3,MIR,SINE
chrX,122047917,122047937,MA1973.1,-,1.25e-07,L1M3e,L1,LINE
chr17,15571665,15571685,MA1973.1,-,1.26e-07,L1MEc,L1,LINE
chr17,18617255,18617275,MA1973.1,+,1.26e-07,L1MEc,L1,LINE
chrX,46987197,46987217,MA1973.1,-,1.26e-07,HERVL40-int,ERVL,LTR
chr16,78597918,78597938,MA1973.1,+,1.26e-07,MLT1H,ERVL-MaLR,LTR
chr15,89738130,89738150,MA1973.1,-,1.26e-07,MER5B,hAT-Charlie,DNA
chr1,245454345,245454365,MA1973.1,-,1.26e-07,MLT1H,ERVL-MaLR,LTR
chr16,22949468,22949488,MA1973.1,-,1.27e-07,MLT1H,ERVL-MaLR,LTR
chr6,69936721,69936741,MA1973.1,-,1.27e-07,MLT1H,ERVL-MaLR,LTR
chr4,98788184,98788204,MA1973.1,+,1.27e-07,LTR67B,ERVL,LTR
chr8,126404658,126404678,MA1973.1,-,1.27e-07,MamRep1161,TcMar,DNA
chr3,145329179,145329199,MA1973.1,-,1.27e-07,L1M3e,L1,LINE
chr5,152564754,152564774,MA1973.1,+,1.27e-07,MLT1G1,ERVL-MaLR,LTR
chr2,45052400,45052420,MA1973.1,-,1.29e-07,L4,RTE,LINE
chr14,91264462,91264482,MA1973.1,+,1.29e-07,MLT1H,ERVL-MaLR,LTR
chr4,181751147,181751167,MA1973.1,-,1.29e-07,MLT1E3,ERVL-MaLR,LTR
chr15,49644046,49644066,MA1973.1,-,1.3e-07,LTR16A,ERVL,LTR
chr16,76868885,76868905,MA1973.1,+,1.3e-07,LTR16A1,ERVL,LTR
chr11,82840077,82840097,MA1973.1,+,1.3e-07,L1M3e,L1,LINE
chr11,98724062,98724082,MA1973.1,+,1.3e-07,L1M4c,L1,LINE
chr20,17912232,17912252,MA1973.1,+,1.31e-07,MLT1H,ERVL-MaLR,LTR
chr20,39352409,39352429,MA1973.1,-,1.31e-07,L2b,L2,LINE
chr16,50646889,50646909,MA1973.1,-,1.31e-07,L2b,L2,LINE
chr1,120251317,120251337,MA1973.1,-,1.31e-07,LTR79,ERVL,LTR
chr5,173249751,173249771,MA1973.1,+,1.31e-07,MIR,MIR,SINE
chr1,226318565,226318585,MA1973.1,+,1.33e-07,MLT1F,ERVL-MaLR,LTR
chr11,2287440,2287460,MA1973.1,-,1.34e-07,LTR16B2,ERVL,LTR
chr11,30219571,30219591,MA1973.1,-,1.34e-07,MLT1H,ERVL-MaLR,LTR
chr14,67289123,67289143,MA1973.1,+,1.34e-07,MER5B,hAT-Charlie,DNA
chr10,75950567,75950587,MA1973.1,-,1.34e-07,L1ME2,L1,LINE
chr12,112972761,112972781,MA1973.1,-,1.34e-07,LTR33,ERVL,LTR
chr1,11842068,11842088,MA1973.1,-,1.35e-07,Charlie8,hAT-Charlie,DNA
chr18,13802641,13802661,MA1973.1,-,1.35e-07,MER5A,hAT-Charlie,DNA
chrX,65363731,65363751,MA1973.1,-,1.35e-07,L1M3e,L1,LINE
chr9,122313463,122313483,MA1973.1,+,1.35e-07,MIRb,MIR,SINE
chr1,23381148,23381168,MA1973.1,-,1.37e-07,AluJr4,Alu,SINE
chr4,100766534,100766554,MA1973.1,-,1.37e-07,MIRb,MIR,SINE
chr7,150158235,150158255,MA1973.1,-,1.37e-07,L1M2,L1,LINE
chr8,1614644,1614664,MA1973.1,+,1.38e-07,AluSx1,Alu,SINE
chr22,37944009,37944029,MA1973.1,-,1.38e-07,AluSq2,Alu,SINE
chr17,55273674,55273694,MA1973.1,-,1.38e-07,MLT1H,ERVL-MaLR,LTR
chr4,56832557,56832577,MA1973.1,-,1.38e-07,AluSx1,Alu,SINE
chr8,60903098,60903118,MA1973.1,-,1.38e-07,L1M3e,L1,LINE
chr6,73121440,73121460,MA1973.1,-,1.38e-07,AluJr,Alu,SINE
chr16,81340209,81340229,MA1973.1,-,1.38e-07,AluSx,Alu,SINE
chr1,174660169,174660189,MA1973.1,-,1.38e-07,AluSz,Alu,SINE
chrX,70904609,70904629,MA1973.1,-,1.4e-07,L1M3e,L1,LINE
chrX,71016640,71016660,MA1973.1,+,1.4e-07,L1M3e,L1,LINE
chr13,104284545,104284565,MA1973.1,+,1.4e-07,MLT1K,ERVL-MaLR,LTR
chr20,23543849,23543869,MA1973.1,-,1.41e-07,L1M3e,L1,LINE
chr15,50003146,50003166,MA1973.1,-,1.41e-07,L1M3e,L1,LINE
chr12,65315567,65315587,MA1973.1,-,1.41e-07,MER50B,ERV1,LTR
chr14,83122310,83122330,MA1973.1,-,1.41e-07,MLT1H,ERVL-MaLR,LTR
chr8,90486500,90486520,MA1973.1,-,1.41e-07,MLT1I,ERVL-MaLR,LTR
chr22,23846311,23846331,MA1973.1,+,1.43e-07,L2,L2,LINE
chr14,33226216,33226236,MA1973.1,-,1.43e-07,L1MA8,L1,LINE
chr11,40076381,40076401,MA1973.1,-,1.43e-07,MLT1H,ERVL-MaLR,LTR
chr18,75082045,75082065,MA1973.1,+,1.43e-07,L1MCc,L1,LINE
