CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr18,25277532,25277550,MA1719.1,-,1.52e-08,MER103C,hAT-Charlie,DNA
chr6,93906059,93906077,MA1719.1,+,1.67e-08,L1ME1,L1,LINE
chr7,113739836,113739854,MA1719.1,+,1.85e-08,L1MA9,L1,LINE
chr7,155738888,155738906,MA1719.1,-,1.87e-08,MIRb,MIR,SINE
chr19,32394182,32394200,MA1719.1,-,1.95e-08,ERV3-16A3_I-int,ERVL,LTR
chr4,11569697,11569715,MA1719.1,-,1.99e-08,MSTA,ERVL-MaLR,LTR
chr17,32263051,32263069,MA1719.1,+,2.15e-08,MIRb,MIR,SINE
chr3,131333064,131333082,MA1719.1,-,2.17e-08,L2c,L2,LINE
chr9,71306914,71306932,MA1719.1,-,2.21e-08,MIR,MIR,SINE
chr21,40283303,40283321,MA1719.1,-,2.23e-08,L3,CR1,LINE
chr12,91269330,91269348,MA1719.1,+,2.25e-08,HERVL-int,ERVL,LTR
chr1,204204792,204204810,MA1719.1,+,2.25e-08,HERVL-int,ERVL,LTR
chr22,30265730,30265748,MA1719.1,-,2.27e-08,MER103C,hAT-Charlie,DNA
chr21,47515721,47515739,MA1719.1,-,2.27e-08,ERV3-16A3_I-int,ERVL,LTR
chr13,72504345,72504363,MA1719.1,-,2.35e-08,L1MA7,L1,LINE
chr11,80614337,80614355,MA1719.1,+,2.41e-08,L1PB1,L1,LINE
chr6,2577177,2577195,MA1719.1,-,2.43e-08,L1MC3,L1,LINE
chr1,48026653,48026671,MA1719.1,+,2.46e-08,MIR3,MIR,SINE
chr8,18418984,18419002,MA1719.1,+,2.5e-08,L1MA7,L1,LINE
chr1,6276272,6276290,MA1719.1,+,2.75e-08,L1ME3A,L1,LINE
chr6,14783527,14783545,MA1719.1,-,2.78e-08,LTR12C,ERV1,LTR
chr11,58325031,58325049,MA1719.1,+,2.78e-08,L1MA9,L1,LINE
chr2,65725268,65725286,MA1719.1,-,2.78e-08,L1MA9,L1,LINE
chr2,133172871,133172889,MA1719.1,-,2.78e-08,L1MA9,L1,LINE
chr18,71783409,71783427,MA1719.1,+,2.8e-08,L1ME3D,L1,LINE
chr7,106954712,106954730,MA1719.1,+,3.04e-08,L1ME3A,L1,LINE
chr8,61803061,61803079,MA1719.1,-,3.07e-08,ERVL-E-int,ERVL,LTR
chr10,72013289,72013307,MA1719.1,+,3.07e-08,MIRc,MIR,SINE
chrX,36765321,36765339,MA1719.1,-,3.18e-08,MSTA,ERVL-MaLR,LTR
chr14,100666073,100666091,MA1719.1,-,3.18e-08,MER5A,hAT-Charlie,DNA
chr3,10246744,10246762,MA1719.1,-,3.24e-08,L1MC5,L1,LINE
chr15,26730051,26730069,MA1719.1,+,3.24e-08,L1MC3,L1,LINE
chr17,18540289,18540307,MA1719.1,-,3.27e-08,L1MD3,L1,LINE
chr1,8566773,8566791,MA1719.1,+,3.35e-08,MLT1L,ERVL-MaLR,LTR
chr11,97841966,97841984,MA1719.1,-,3.38e-08,HUERS-P3-int,ERV1,LTR
chr14,79023272,79023290,MA1719.1,-,3.53e-08,HAL1-3A_ME,L1,LINE
chr7,122649531,122649549,MA1719.1,+,3.53e-08,ERV3-16A3_I-int,ERVL,LTR
chr10,45704679,45704697,MA1719.1,+,3.56e-08,L1MC2,L1,LINE
chr11,46877921,46877939,MA1719.1,-,3.7e-08,MIRc,MIR,SINE
chr12,57227767,57227785,MA1719.1,-,3.7e-08,MER50-int,ERV1,LTR
chr5,36487766,36487784,MA1719.1,-,3.8e-08,MLT1J,ERVL-MaLR,LTR
chr2,153314430,153314448,MA1719.1,-,3.9e-08,MLT1D,ERVL-MaLR,LTR
chr3,58625231,58625249,MA1719.1,-,4.01e-08,MER115,hAT-Tip100,DNA
chr10,88473563,88473581,MA1719.1,-,4.01e-08,MIRc,MIR,SINE
chr6,75269010,75269028,MA1719.1,-,4.16e-08,HERVL-int,ERVL,LTR
chr9,108475329,108475347,MA1719.1,+,4.19e-08,MER52D,ERV1,LTR
chr15,64209171,64209189,MA1719.1,+,4.45e-08,L1MC5,L1,LINE
chrX,7193196,7193214,MA1719.1,+,4.56e-08,L1MA7,L1,LINE
chr11,80088202,80088220,MA1719.1,+,4.56e-08,L1MA7,L1,LINE
chr3,114758652,114758670,MA1719.1,+,4.56e-08,L1MA7,L1,LINE
chr3,138733793,138733811,MA1719.1,-,4.56e-08,L1MA7,L1,LINE
chr2,173166230,173166248,MA1719.1,-,4.56e-08,L1MA9,L1,LINE
chrX,111830666,111830684,MA1719.1,+,4.73e-08,L1PBa1,L1,LINE
chr18,14033205,14033223,MA1719.1,-,4.77e-08,LTR45,ERV1,LTR
chr1,200334008,200334026,MA1719.1,-,4.77e-08,MER5A,hAT-Charlie,DNA
chr16,51838214,51838232,MA1719.1,+,4.82e-08,MamRep605,MamRep605,Unknown
chr5,168113811,168113829,MA1719.1,+,4.86e-08,MIRc,MIR,SINE
chr2,135033241,135033259,MA1719.1,-,4.92e-08,AluJo,Alu,SINE
chr1,160839128,160839146,MA1719.1,+,4.92e-08,MLT1I,ERVL-MaLR,LTR
chr17,6485138,6485156,MA1719.1,-,5.01e-08,L1MC4,L1,LINE
chr7,27933103,27933121,MA1719.1,+,5.01e-08,L2b,L2,LINE
chr2,242885365,242885383,MA1719.1,-,5.01e-08,MLT1E2,ERVL-MaLR,LTR
chr3,13499404,13499422,MA1719.1,+,5.05e-08,L1MA9,L1,LINE
chr8,62444237,62444255,MA1719.1,-,5.05e-08,L1MA9,L1,LINE
chr18,69466825,69466843,MA1719.1,-,5.05e-08,L1MA9,L1,LINE
chr6,84782635,84782653,MA1719.1,-,5.05e-08,L1PB1,L1,LINE
chr9,91505149,91505167,MA1719.1,+,5.05e-08,L1MA9,L1,LINE
chr4,180868553,180868571,MA1719.1,+,5.05e-08,L1MA9,L1,LINE
chr3,190668685,190668703,MA1719.1,-,5.05e-08,L1MA9,L1,LINE
chr1,211814585,211814603,MA1719.1,-,5.05e-08,L1MA9,L1,LINE
chrX,41688515,41688533,MA1719.1,-,5.15e-08,L1ME3A,L1,LINE
chr19,11247374,11247392,MA1719.1,-,5.19e-08,LTR33A_,ERVL,LTR
chr5,35507408,35507426,MA1719.1,-,5.24e-08,L1PA13,L1,LINE
chr9,113352995,113353013,MA1719.1,-,5.33e-08,L1MD2,L1,LINE
chr7,37804529,37804547,MA1719.1,+,5.38e-08,L1PA8,L1,LINE
chr20,46249320,46249338,MA1719.1,-,5.38e-08,L1MC4,L1,LINE
chr1,191204493,191204511,MA1719.1,+,5.38e-08,HERVL-int,ERVL,LTR
chr18,69321760,69321778,MA1719.1,+,5.63e-08,L1MA8,L1,LINE
chr14,83781738,83781756,MA1719.1,+,5.63e-08,MSTB2,ERVL-MaLR,LTR
chr7,125915752,125915770,MA1719.1,-,5.63e-08,THE1D-int,ERVL-MaLR,LTR
chr2,4105377,4105395,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr10,16212907,16212925,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr10,16492485,16492503,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr2,17086313,17086331,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chrY,17092535,17092553,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr5,19761137,19761155,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr5,20824445,20824463,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr3,22066563,22066581,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr4,22342797,22342815,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr13,23504816,23504834,MA1719.1,-,5.72e-08,ERVL-B4-int,ERVL,LTR
chr20,24921924,24921942,MA1719.1,-,5.72e-08,ERVL-B4-int,ERVL,LTR
chr13,24926761,24926779,MA1719.1,-,5.72e-08,ERVL-B4-int,ERVL,LTR
chr3,28486008,28486026,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr9,32146421,32146439,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr5,34379718,34379736,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr13,41447803,41447821,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr20,43770581,43770599,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr18,44358852,44358870,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr12,44437218,44437236,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr11,44437671,44437689,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr22,45956968,45956986,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr12,47126962,47126980,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr1,56256170,56256188,MA1719.1,-,5.72e-08,ERVL-int,ERVL,LTR
chr2,56845278,56845296,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr20,57332813,57332831,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr14,58188410,58188428,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr16,60881995,60882013,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr5,61399050,61399068,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr13,69795738,69795756,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr5,71193277,71193295,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr12,82285062,82285080,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chrX,86127604,86127622,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr1,89364742,89364760,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr1,93081052,93081070,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr14,93824945,93824963,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr1,94631743,94631761,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr9,96732718,96732736,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr13,98245099,98245117,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr12,103457201,103457219,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr1,106296552,106296570,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr1,108565096,108565114,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr10,109421268,109421286,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr4,115066970,115066988,MA1719.1,+,5.72e-08,ERVL-B4-int,ERVL,LTR
chrX,120584202,120584220,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chrX,123295868,123295886,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr2,127408963,127408981,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chrX,127550625,127550643,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chr7,129089476,129089494,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr7,136263163,136263181,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr6,141016544,141016562,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr2,147306340,147306358,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr3,147847271,147847289,MA1719.1,+,5.72e-08,HERVL-int,ERVL,LTR
chrX,154621438,154621456,MA1719.1,-,5.72e-08,HERVL-int,ERVL,LTR
chr2,25137563,25137581,MA1719.1,+,5.77e-08,MIR3,MIR,SINE
chrX,46320887,46320905,MA1719.1,-,5.77e-08,LTR87,ERVL,LTR
chrX,108199925,108199943,MA1719.1,+,5.77e-08,THE1D-int,ERVL-MaLR,LTR
chr14,88335078,88335096,MA1719.1,-,5.82e-08,ERV3-16A3_I-int,ERVL,LTR
chr3,98981778,98981796,MA1719.1,-,5.88e-08,HERVL-int,ERVL,LTR
chr8,3932516,3932534,MA1719.1,+,5.93e-08,L2b,L2,LINE
chr1,22733651,22733669,MA1719.1,+,5.93e-08,MIRb,MIR,SINE
chr20,55819679,55819697,MA1719.1,+,5.93e-08,MIRb,MIR,SINE
chr5,100512549,100512567,MA1719.1,+,5.93e-08,MSTA-int,ERVL-MaLR,LTR
chr13,58011946,58011964,MA1719.1,-,6.02e-08,L1PBa1,L1,LINE
chr6,113349744,113349762,MA1719.1,-,6.02e-08,L1PBa1,L1,LINE
chr8,76043188,76043206,MA1719.1,+,6.07e-08,THE1D-int,ERVL-MaLR,LTR
chr2,98278621,98278639,MA1719.1,+,6.13e-08,MER20,hAT-Charlie,DNA
chr12,22716752,22716770,MA1719.1,+,6.22e-08,ERVL-B4-int,ERVL,LTR
chr5,62280684,62280702,MA1719.1,-,6.22e-08,L1MC1,L1,LINE
chr1,89908196,89908214,MA1719.1,-,6.22e-08,HERVL-int,ERVL,LTR
chr10,91962470,91962488,MA1719.1,+,6.22e-08,L1PA10,L1,LINE
chr5,119332201,119332219,MA1719.1,-,6.22e-08,ERV3-16A3_I-int,ERVL,LTR
chr3,194857198,194857216,MA1719.1,+,6.22e-08,MIRc,MIR,SINE
chr9,23593573,23593591,MA1719.1,-,6.28e-08,MIRb,MIR,SINE
chr10,33090863,33090881,MA1719.1,-,6.28e-08,HERVL-int,ERVL,LTR
chr14,42924789,42924807,MA1719.1,+,6.28e-08,HERVL-int,ERVL,LTR
chr5,43113212,43113230,MA1719.1,-,6.28e-08,LTR12,ERV1,LTR
chrX,72270297,72270315,MA1719.1,-,6.28e-08,HERVL-int,ERVL,LTR
chr5,109543866,109543884,MA1719.1,-,6.28e-08,HERVL-int,ERVL,LTR
chr4,125393261,125393279,MA1719.1,+,6.28e-08,HERVL-int,ERVL,LTR
chr6,164885465,164885483,MA1719.1,-,6.28e-08,ERVL-B4-int,ERVL,LTR
chr11,32556399,32556417,MA1719.1,-,6.33e-08,L1ME1,L1,LINE
chr4,78556036,78556054,MA1719.1,-,6.5e-08,HERVL18-int,ERVL,LTR
chr6,153677558,153677576,MA1719.1,+,6.56e-08,MER61-int,ERV1,LTR
chr6,104078446,104078464,MA1719.1,-,6.62e-08,L1MA7,L1,LINE
chr8,135842367,135842385,MA1719.1,+,6.62e-08,UCON8,UCON8,Unknown
chr15,24453530,24453548,MA1719.1,-,6.69e-08,LTR49-int,ERV1,LTR
chr3,110841223,110841241,MA1719.1,-,6.75e-08,HAL1,L1,LINE
chr12,79893147,79893165,MA1719.1,-,6.81e-08,HERVL-int,ERVL,LTR
chr4,104199279,104199297,MA1719.1,-,6.81e-08,ERVL-B4-int,ERVL,LTR
chr10,28052986,28053004,MA1719.1,+,6.86e-08,L1MA9,L1,LINE
chr12,65308090,65308108,MA1719.1,+,6.86e-08,L1MA9,L1,LINE
chr10,89783917,89783935,MA1719.1,+,6.86e-08,L1MA9,L1,LINE
chr1,100075385,100075403,MA1719.1,-,6.92e-08,L1MD3,L1,LINE
chr11,45402956,45402974,MA1719.1,-,7.04e-08,L2c,L2,LINE
chr4,41569176,41569194,MA1719.1,+,7.16e-08,MIR,MIR,SINE
chr19,44563002,44563020,MA1719.1,-,7.29e-08,MER70-int,ERVL,LTR
chr11,74257361,74257379,MA1719.1,+,7.41e-08,HERV16-int,ERVL,LTR
chr10,59266718,59266736,MA1719.1,+,7.47e-08,MER52A,ERV1,LTR
chr9,86789479,86789497,MA1719.1,-,7.47e-08,MLT1J,ERVL-MaLR,LTR
chr1,151524461,151524479,MA1719.1,-,7.47e-08,L1ME3A,L1,LINE
chr1,2918122,2918140,MA1719.1,-,7.53e-08,ERVL-B4-int,ERVL,LTR
chr20,5275895,5275913,MA1719.1,-,7.53e-08,MIR,MIR,SINE
chr22,26716833,26716851,MA1719.1,+,7.6e-08,MER20,hAT-Charlie,DNA
chr12,133445598,133445616,MA1719.1,+,7.6e-08,L1MB8,L1,LINE
chr3,139852142,139852160,MA1719.1,-,7.78e-08,MSTB,ERVL-MaLR,LTR
chr9,131377669,131377687,MA1719.1,-,7.9e-08,Charlie1a,hAT-Charlie,DNA
chr9,27665953,27665971,MA1719.1,-,7.97e-08,L1MC4a,L1,LINE
chr1,246450789,246450807,MA1719.1,+,7.97e-08,MIR,MIR,SINE
chrX,50801042,50801060,MA1719.1,-,8.09e-08,ERV3-16A3_I-int,ERVL,LTR
chr7,4894507,4894525,MA1719.1,-,8.22e-08,L1ME3D,L1,LINE
chr5,45225958,45225976,MA1719.1,+,8.22e-08,LTR12E,ERV1,LTR
chrX,95219685,95219703,MA1719.1,-,8.22e-08,HERVL-int,ERVL,LTR
chr14,27779183,27779201,MA1719.1,+,8.36e-08,MER51-int,ERV1,LTR
chr18,76209900,76209918,MA1719.1,+,8.64e-08,L1MC3,L1,LINE
chrX,98187994,98188012,MA1719.1,+,8.64e-08,MSTB-int,ERVL-MaLR,LTR
chr2,211691735,211691753,MA1719.1,-,8.72e-08,L1PB3,L1,LINE
chr11,29600093,29600111,MA1719.1,-,8.94e-08,MamRep38,hAT,DNA
chr14,68120931,68120949,MA1719.1,-,8.94e-08,AluJo,Alu,SINE
chr14,93086178,93086196,MA1719.1,-,8.94e-08,MER61-int,ERV1,LTR
chr4,123407080,123407098,MA1719.1,-,8.94e-08,HUERS-P1-int,ERV1,LTR
chr3,125871041,125871059,MA1719.1,+,8.94e-08,LTR16A1,ERVL,LTR
chrX,142748762,142748780,MA1719.1,-,9.02e-08,L1MA8,L1,LINE
chr16,48606338,48606356,MA1719.1,+,9.1e-08,HAL1,L1,LINE
chr2,127579641,127579659,MA1719.1,+,9.1e-08,L1MA7,L1,LINE
chr20,9941348,9941366,MA1719.1,+,9.16e-08,L1PA7,L1,LINE
chr1,59279481,59279499,MA1719.1,+,9.24e-08,L2c,L2,LINE
chr6,112114093,112114111,MA1719.1,+,9.24e-08,L1ME3A,L1,LINE
chr1,201007955,201007973,MA1719.1,+,9.24e-08,MIRc,MIR,SINE
chr13,29391942,29391960,MA1719.1,+,9.32e-08,LTR78B,ERV1,LTR
chr13,41038185,41038203,MA1719.1,+,9.32e-08,MLT1C,ERVL-MaLR,LTR
chr2,11540105,11540123,MA1719.1,-,9.47e-08,ERV3-16A3_I-int,ERVL,LTR
chr6,154427565,154427583,MA1719.1,-,9.64e-08,MER41-int,ERV1,LTR
chr6,25601248,25601266,MA1719.1,-,9.79e-08,L1MA4,L1,LINE
chr1,39784967,39784985,MA1719.1,+,9.79e-08,MER5A,hAT-Charlie,DNA
chr13,68989071,68989089,MA1719.1,-,9.87e-08,L1MC4,L1,LINE
chr4,182456285,182456303,MA1719.1,-,9.87e-08,LTR78B,ERV1,LTR
chr6,130905952,130905970,MA1719.1,-,9.95e-08,L3,CR1,LINE
chr1,170300832,170300850,MA1719.1,-,9.95e-08,MIRb,MIR,SINE
chr9,83079258,83079276,MA1719.1,-,1e-07,L1MB8,L1,LINE
chr7,153040858,153040876,MA1719.1,+,1.01e-07,L1MC4,L1,LINE
chr7,153041906,153041924,MA1719.1,-,1.01e-07,L1MC4,L1,LINE
chr9,2265720,2265738,MA1719.1,-,1.03e-07,L1MEg,L1,LINE
chrX,10158112,10158130,MA1719.1,+,1.03e-07,L1MA7,L1,LINE
chr13,70078982,70079000,MA1719.1,-,1.03e-07,HERVL-int,ERVL,LTR
chr20,17410458,17410476,MA1719.1,-,1.04e-07,L1ME3A,L1,LINE
chr7,108273594,108273612,MA1719.1,-,1.04e-07,L1MA7,L1,LINE
chr19,24119701,24119719,MA1719.1,-,1.05e-07,SVA_D,SVA_D,SVA
chr11,113159861,113159879,MA1719.1,-,1.05e-07,MLT1N2,ERVL-MaLR,LTR
chr5,141186479,141186497,MA1719.1,+,1.05e-07,MER91A,hAT-Tip100,DNA
chrX,131042274,131042292,MA1719.1,+,1.06e-07,MER52C,ERV1,LTR
chr7,43045358,43045376,MA1719.1,-,1.07e-07,HAL1,L1,LINE
chr12,52744224,52744242,MA1719.1,-,1.08e-07,MIR3,MIR,SINE
chr16,87601938,87601956,MA1719.1,-,1.08e-07,L1ME3A,L1,LINE
chr3,1199310,1199328,MA1719.1,-,1.1e-07,L1MA2,L1,LINE
chr11,61115287,61115305,MA1719.1,+,1.1e-07,MIR,MIR,SINE
chr7,102627145,102627163,MA1719.1,+,1.1e-07,MamGypLTR1b,Gypsy,LTR
chrX,148972106,148972124,MA1719.1,-,1.1e-07,MSTA,ERVL-MaLR,LTR
chr9_gl000200_random,69956,69974,MA1719.1,-,1.11e-07,MIR3,MIR,SINE
chr9,40991442,40991460,MA1719.1,-,1.11e-07,MIR3,MIR,SINE
chr9,41837888,41837906,MA1719.1,+,1.11e-07,MIR3,MIR,SINE
chr9,43363032,43363050,MA1719.1,-,1.11e-07,MIRc,MIR,SINE
chr9,44521960,44521978,MA1719.1,-,1.11e-07,MIR3,MIR,SINE
chr9,46960832,46960850,MA1719.1,-,1.11e-07,MIR3,MIR,SINE
chr9,66021480,66021498,MA1719.1,-,1.11e-07,MIR3,MIR,SINE
chr6,123769533,123769551,MA1719.1,+,1.12e-07,L1PB1,L1,LINE
chr19,10925277,10925295,MA1719.1,-,1.14e-07,L1MA4,L1,LINE
chr1,29723637,29723655,MA1719.1,-,1.14e-07,MIR3,MIR,SINE
chr11,57906369,57906387,MA1719.1,-,1.14e-07,L1MA7,L1,LINE
chr5,2568992,2569010,MA1719.1,-,1.16e-07,LTR33,ERVL,LTR
chr19,14575801,14575819,MA1719.1,+,1.16e-07,L1ME3,L1,LINE
chr22,45179542,45179560,MA1719.1,-,1.17e-07,MLT1D,ERVL-MaLR,LTR
chr3,11280367,11280385,MA1719.1,-,1.18e-07,L1MB7,L1,LINE
chr6,99812856,99812874,MA1719.1,+,1.18e-07,L1MC4a,L1,LINE
chr16,3203446,3203464,MA1719.1,+,1.19e-07,L1MC5,L1,LINE
chr19,33190506,33190524,MA1719.1,-,1.19e-07,HERV9-int,ERV1,LTR
chr7,41796446,41796464,MA1719.1,-,1.19e-07,PABL_A-int,ERV1,LTR
chr12,15544499,15544517,MA1719.1,-,1.2e-07,ERVL-E-int,ERVL,LTR
chr17,12270869,12270887,MA1719.1,+,1.21e-07,L1MA9,L1,LINE
chr1,57036971,57036989,MA1719.1,-,1.21e-07,MIR,MIR,SINE
chr18,73337007,73337025,MA1719.1,+,1.21e-07,MLT1C,ERVL-MaLR,LTR
chr10,87339271,87339289,MA1719.1,-,1.21e-07,MLT2D,ERVL,LTR
chr10,1879246,1879264,MA1719.1,-,1.23e-07,L1MA8,L1,LINE
chr10,12883505,12883523,MA1719.1,+,1.23e-07,MLT1B,ERVL-MaLR,LTR
chr11,26030148,26030166,MA1719.1,-,1.24e-07,L1MD1,L1,LINE
chr14,104934980,104934998,MA1719.1,-,1.25e-07,ERVL-B4-int,ERVL,LTR
chr10,107914607,107914625,MA1719.1,-,1.26e-07,L1MA9,L1,LINE
chr4,63289272,63289290,MA1719.1,-,1.27e-07,HERVL-int,ERVL,LTR
chr3,146655780,146655798,MA1719.1,+,1.27e-07,HERVL-int,ERVL,LTR
chr6,154883199,154883217,MA1719.1,+,1.27e-07,ERVL-B4-int,ERVL,LTR
chr10,23407107,23407125,MA1719.1,+,1.28e-07,Charlie1a,hAT-Charlie,DNA
chr8,101227378,101227396,MA1719.1,-,1.28e-07,L1MA5A,L1,LINE
chr8,145291154,145291172,MA1719.1,-,1.28e-07,L1MC4,L1,LINE
chr8,145460207,145460225,MA1719.1,-,1.28e-07,L1MC4,L1,LINE
chr1,36428769,36428787,MA1719.1,+,1.31e-07,L1ME5,L1,LINE
chr14,54024135,54024153,MA1719.1,+,1.31e-07,HERVL-int,ERVL,LTR
chr12,76229389,76229407,MA1719.1,+,1.31e-07,MER20,hAT-Charlie,DNA
chr1,188309605,188309623,MA1719.1,-,1.31e-07,HERVL-int,ERVL,LTR
chr17,15643013,15643031,MA1719.1,+,1.33e-07,L1MC3,L1,LINE
chr19,27883528,27883546,MA1719.1,-,1.33e-07,LTR12C,ERV1,LTR
chr5,82093372,82093390,MA1719.1,+,1.33e-07,L1MC5,L1,LINE
chr10,73809451,73809469,MA1719.1,+,1.34e-07,MLT1C,ERVL-MaLR,LTR
chr4,170995767,170995785,MA1719.1,+,1.34e-07,MamRep38,hAT,DNA
chr3,55295428,55295446,MA1719.1,+,1.36e-07,HERVL-int,ERVL,LTR
chr15,74555223,74555241,MA1719.1,-,1.36e-07,MIRc,MIR,SINE
chr5,135837284,135837302,MA1719.1,-,1.36e-07,L1PB1,L1,LINE
chr13,90857062,90857080,MA1719.1,+,1.36e-07,L1ME1,L1,LINE
chr12,33909348,33909366,MA1719.1,-,1.38e-07,L1MC4,L1,LINE
chr6,37495763,37495781,MA1719.1,-,1.38e-07,MIRc,MIR,SINE
chrX,65706401,65706419,MA1719.1,-,1.39e-07,HERVL-int,ERVL,LTR
chrX,108658341,108658359,MA1719.1,+,1.39e-07,L1ME2,L1,LINE
chr2,130155791,130155809,MA1719.1,+,1.39e-07,ERVL-B4-int,ERVL,LTR
chr4,18876730,18876748,MA1719.1,-,1.4e-07,MER41-int,ERV1,LTR
chr2,156264933,156264951,MA1719.1,+,1.4e-07,MER41-int,ERV1,LTR
chr20,46452518,46452536,MA1719.1,-,1.41e-07,X1_LINE,CR1,LINE
chr4,7327369,7327387,MA1719.1,+,1.42e-07,L3,CR1,LINE
