CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr2,108396459,108396486,MA1976.1,+,1.33e-08,FLAM_A,Alu,SINE
chrY,8048374,8048401,MA1976.1,-,1.35e-08,LTR19-int,ERV1,LTR
chr14,72456920,72456947,MA1976.1,-,1.36e-08,MSTB2,ERVL-MaLR,LTR
chrY,341223,341250,MA1976.1,+,1.37e-08,L1MB3,L1,LINE
chrX,391223,391250,MA1976.1,+,1.37e-08,L1MB3,L1,LINE
chr19,4489905,4489932,MA1976.1,-,1.37e-08,L1MB7,L1,LINE
chr11,92196793,92196820,MA1976.1,-,1.37e-08,MER5A,hAT-Charlie,DNA
chr14,45741180,45741207,MA1976.1,-,1.38e-08,L1MC1,L1,LINE
chr13,108211300,108211327,MA1976.1,+,1.38e-08,MLT2B1,ERVL,LTR
chr2,242132308,242132335,MA1976.1,+,1.38e-08,L1MB3,L1,LINE
chrX,105104548,105104575,MA1976.1,-,1.4e-08,L1MB7,L1,LINE
chr2,183561437,183561464,MA1976.1,+,1.4e-08,L1MC1,L1,LINE
chr16,27054463,27054490,MA1976.1,-,1.41e-08,L1MA1,L1,LINE
chr2,35965229,35965256,MA1976.1,+,1.42e-08,L1PA11,L1,LINE
chr20,46691578,46691605,MA1976.1,-,1.42e-08,MLT1I,ERVL-MaLR,LTR
chr9,135377873,135377900,MA1976.1,-,1.43e-08,L1MB3,L1,LINE
chr12,123531147,123531174,MA1976.1,-,1.45e-08,L1MB7,L1,LINE
chr5,134811457,134811484,MA1976.1,+,1.45e-08,L1MB3,L1,LINE
chr1,2394732,2394759,MA1976.1,+,1.46e-08,MIR3,MIR,SINE
chr20,20144403,20144430,MA1976.1,-,1.46e-08,L1PA8,L1,LINE
chr4,6724537,6724564,MA1976.1,-,1.47e-08,L1MB3,L1,LINE
chr7,9645326,9645353,MA1976.1,-,1.47e-08,L1PA8,L1,LINE
chr3,13572603,13572630,MA1976.1,+,1.47e-08,L1MB3,L1,LINE
chr13,100082390,100082417,MA1976.1,-,1.47e-08,L1MB3,L1,LINE
chr21,32647288,32647315,MA1976.1,+,1.49e-08,AluSx1,Alu,SINE
chr17,41303103,41303130,MA1976.1,+,1.5e-08,LTR88b,Gypsy,LTR
chr7,39900108,39900135,MA1976.1,-,1.51e-08,AluJr,Alu,SINE
chr9,37621559,37621586,MA1976.1,+,1.53e-08,LTR78,ERV1,LTR
chr5,180408827,180408854,MA1976.1,-,1.53e-08,LTR25-int,ERV1,LTR
chr10,86287106,86287133,MA1976.1,-,1.54e-08,HERV17-int,ERV1,LTR
chr16,32887534,32887561,MA1976.1,-,1.6e-08,L1MB3,L1,LINE
chr16,33787761,33787788,MA1976.1,+,1.6e-08,L1MB3,L1,LINE
chrX,152963267,152963294,MA1976.1,+,1.6e-08,L1MB3,L1,LINE
chr7,3975842,3975869,MA1976.1,+,1.61e-08,L1MB3,L1,LINE
chr12,4895997,4896024,MA1976.1,-,1.61e-08,MLT1J2,ERVL-MaLR,LTR
chr8,5364910,5364937,MA1976.1,-,1.61e-08,L1ME1,L1,LINE
chr6,6371259,6371286,MA1976.1,+,1.61e-08,L1MB3,L1,LINE
chr19,7408222,7408249,MA1976.1,+,1.61e-08,L1MB3,L1,LINE
chr11,67990951,67990978,MA1976.1,+,1.61e-08,L1MB3,L1,LINE
chr19,2614448,2614475,MA1976.1,-,1.63e-08,L1MB5,L1,LINE
chr10,132399415,132399442,MA1976.1,-,1.63e-08,L1MA3,L1,LINE
chr13,46554876,46554903,MA1976.1,+,1.64e-08,L1MD2,L1,LINE
chrY,7203281,7203308,MA1976.1,+,1.66e-08,L1MB3,L1,LINE
chrX,54829802,54829829,MA1976.1,+,1.66e-08,LTR85c,Gypsy,LTR
chr4,115934223,115934250,MA1976.1,+,1.66e-08,L1MA3,L1,LINE
chr6,107758898,107758925,MA1976.1,-,1.7e-08,MER8,TcMar-Tigger,DNA
chr11,121995138,121995165,MA1976.1,-,1.72e-08,L1PA10,L1,LINE
chr22,45264182,45264209,MA1976.1,+,1.73e-08,AluSx1,Alu,SINE
chr14,56580949,56580976,MA1976.1,+,1.73e-08,L1MB1,L1,LINE
chr2,56009653,56009680,MA1976.1,+,1.75e-08,AluSg,Alu,SINE
chr7,3936995,3937022,MA1976.1,-,1.76e-08,L1MB3,L1,LINE
chr13,77505959,77505986,MA1976.1,+,1.76e-08,L1PA8,L1,LINE
chr8,123583161,123583188,MA1976.1,-,1.76e-08,L1PA7,L1,LINE
chr4,90206354,90206381,MA1976.1,+,1.81e-08,L1PA6,L1,LINE
chr10,30830965,30830992,MA1976.1,-,1.86e-08,L3,CR1,LINE
chr12,34560163,34560190,MA1976.1,+,1.91e-08,GSATII,centr,Satellite
chr11,118369334,118369361,MA1976.1,-,1.94e-08,L1MC1,L1,LINE
chr4,182078418,182078445,MA1976.1,+,1.94e-08,AluSx,Alu,SINE
chr2,139720668,139720695,MA1976.1,+,1.96e-08,MSTA,ERVL-MaLR,LTR
chr1,229331655,229331682,MA1976.1,+,1.96e-08,L1MB8,L1,LINE
chr11,14026808,14026835,MA1976.1,-,1.99e-08,MER20,hAT-Charlie,DNA
chr19,34429471,34429498,MA1976.1,-,1.99e-08,L1MB3,L1,LINE
chr19,11412937,11412964,MA1976.1,-,2.03e-08,L1MB3,L1,LINE
chr5,34368046,34368073,MA1976.1,-,2.03e-08,AluSq2,Alu,SINE
chr6,135544372,135544399,MA1976.1,-,2.03e-08,AluJb,Alu,SINE
chr22,50643491,50643518,MA1976.1,+,2.05e-08,L1MB1,L1,LINE
chr4,94544446,94544473,MA1976.1,-,2.05e-08,L1PA7,L1,LINE
chr7,122727318,122727345,MA1976.1,+,2.05e-08,L1PA7,L1,LINE
chr1,237234938,237234965,MA1976.1,-,2.05e-08,MER52A,ERV1,LTR
chrX,153407245,153407272,MA1976.1,-,2.1e-08,L1MB1,L1,LINE
chr13,56565070,56565097,MA1976.1,-,2.12e-08,L1PA8,L1,LINE
chr21,44433813,44433840,MA1976.1,-,2.14e-08,L1MB3,L1,LINE
chr14,88140356,88140383,MA1976.1,-,2.16e-08,L1MC1,L1,LINE
chr3,12985518,12985545,MA1976.1,+,2.18e-08,MIR3,MIR,SINE
chr19,7803072,7803099,MA1976.1,+,2.2e-08,L1MB3,L1,LINE
chrX,71343266,71343293,MA1976.1,-,2.24e-08,L2c,L2,LINE
chr8,31862012,31862039,MA1976.1,+,2.26e-08,L1MC2,L1,LINE
chr16,1333353,1333380,MA1976.1,-,2.27e-08,L1MB8,L1,LINE
chr5,34653821,34653848,MA1976.1,+,2.27e-08,AluJb,Alu,SINE
chr8,57796045,57796072,MA1976.1,+,2.27e-08,L1PB1,L1,LINE
chr21,26982936,26982963,MA1976.1,-,2.29e-08,MLT1I,ERVL-MaLR,LTR
chr6,87416124,87416151,MA1976.1,-,2.29e-08,L1PA10,L1,LINE
chrX,117731609,117731636,MA1976.1,+,2.34e-08,MER5C,hAT-Charlie,DNA
chr3,100401619,100401646,MA1976.1,+,2.38e-08,MER52D,ERV1,LTR
chr5,96681474,96681501,MA1976.1,-,2.4e-08,L1MA1,L1,LINE
chr6,419869,419896,MA1976.1,-,2.42e-08,L1MB3,L1,LINE
chr17,39418418,39418445,MA1976.1,+,2.42e-08,L1PA8,L1,LINE
chr12,27385852,27385879,MA1976.1,-,2.44e-08,L1MA2,L1,LINE
chr15,79245198,79245225,MA1976.1,-,2.44e-08,L1MB5,L1,LINE
chr16,86174579,86174606,MA1976.1,-,2.44e-08,MSTB,ERVL-MaLR,LTR
chr10,86411935,86411962,MA1976.1,-,2.44e-08,L1PA7,L1,LINE
chr2,86860314,86860341,MA1976.1,-,2.44e-08,MER45C,hAT-Tip100,DNA
chr11,1510419,1510446,MA1976.1,-,2.46e-08,L1MC3,L1,LINE
chr1,96220220,96220247,MA1976.1,+,2.46e-08,MER52D,ERV1,LTR
chr1,187114159,187114186,MA1976.1,-,2.46e-08,L1MC1,L1,LINE
chr4,189118063,189118090,MA1976.1,+,2.46e-08,LTR1,ERV1,LTR
chr10,2292295,2292322,MA1976.1,-,2.5e-08,L1MC1,L1,LINE
chr5,66364339,66364366,MA1976.1,-,2.5e-08,THE1D,ERVL-MaLR,LTR
chr3,116538634,116538661,MA1976.1,-,2.5e-08,Tigger2a,TcMar-Tigger,DNA
chr1,167668773,167668800,MA1976.1,-,2.5e-08,MLT1C,ERVL-MaLR,LTR
chr21,45323114,45323141,MA1976.1,+,2.55e-08,L1MB3,L1,LINE
chrX,58029484,58029511,MA1976.1,+,2.55e-08,L1P3,L1,LINE
chr10,62490053,62490080,MA1976.1,-,2.55e-08,AluJo,Alu,SINE
chrX,153000381,153000408,MA1976.1,-,2.55e-08,L1MB7,L1,LINE
chr12,34515582,34515609,MA1976.1,-,2.57e-08,GSATII,centr,Satellite
chr14,102234440,102234467,MA1976.1,-,2.57e-08,MER20,hAT-Charlie,DNA
chr10,34801350,34801377,MA1976.1,-,2.59e-08,L1MC5,L1,LINE
chr6,44300303,44300330,MA1976.1,-,2.59e-08,L1MB3,L1,LINE
chr6,21249039,21249066,MA1976.1,-,2.64e-08,L1MC5,L1,LINE
chr7,157557247,157557274,MA1976.1,+,2.64e-08,L1MB4,L1,LINE
chr2,26870485,26870512,MA1976.1,+,2.66e-08,LTR81C,Gypsy,LTR
chr9,28951375,28951402,MA1976.1,+,2.66e-08,LTR50,ERVL,LTR
chr4,146324777,146324804,MA1976.1,+,2.68e-08,L1PA6,L1,LINE
chr19,4562201,4562228,MA1976.1,-,2.71e-08,L1MB3,L1,LINE
chr19,4563675,4563702,MA1976.1,-,2.71e-08,L1MB3,L1,LINE
chr3,120174070,120174097,MA1976.1,+,2.71e-08,AluJb,Alu,SINE
chr11,3565001,3565028,MA1976.1,-,2.73e-08,L1PB1,L1,LINE
chr4,4072553,4072580,MA1976.1,-,2.73e-08,L1PB1,L1,LINE
chr8,6989021,6989048,MA1976.1,+,2.73e-08,L1PB3,L1,LINE
chr4,9573381,9573408,MA1976.1,+,2.73e-08,L1PB1,L1,LINE
chr8,12420007,12420034,MA1976.1,-,2.73e-08,L1PB1,L1,LINE
chr11,67685213,67685240,MA1976.1,-,2.73e-08,L1PB1,L1,LINE
chr3,75583393,75583420,MA1976.1,-,2.73e-08,L1PB1,L1,LINE
chr10,88839047,88839074,MA1976.1,+,2.73e-08,AluJo,Alu,SINE
chr3,125522577,125522604,MA1976.1,+,2.73e-08,L1PB1,L1,LINE
chr3,7947850,7947877,MA1976.1,-,2.75e-08,L1P3,L1,LINE
chr5,16574785,16574812,MA1976.1,-,2.75e-08,MER5A,hAT-Charlie,DNA
chr10,88298226,88298253,MA1976.1,-,2.75e-08,LTR12F,ERV1,LTR
chr1,6145715,6145742,MA1976.1,+,2.8e-08,MIR3,MIR,SINE
chr19,13290040,13290067,MA1976.1,-,2.8e-08,L1MB7,L1,LINE
chr1,93760178,93760205,MA1976.1,+,2.8e-08,L1MA3,L1,LINE
chr5,126818795,126818822,MA1976.1,-,2.8e-08,L1MA5A,L1,LINE
chr8,38619801,38619828,MA1976.1,-,2.83e-08,L1MB4,L1,LINE
chr19,51077821,51077848,MA1976.1,+,2.83e-08,MSTB,ERVL-MaLR,LTR
chr16,19100658,19100685,MA1976.1,-,2.85e-08,MLT1K,ERVL-MaLR,LTR
chr15,77559329,77559356,MA1976.1,+,2.85e-08,L1PA5,L1,LINE
chr21,41495046,41495073,MA1976.1,+,2.87e-08,L1MB3,L1,LINE
chr16,80923842,80923869,MA1976.1,+,2.87e-08,L1MC1,L1,LINE
chr3,39801839,39801866,MA1976.1,-,2.9e-08,L1ME2,L1,LINE
chr19,34234017,34234044,MA1976.1,-,2.92e-08,HERV16-int,ERVL,LTR
chr9,116942256,116942283,MA1976.1,-,2.92e-08,AluSz,Alu,SINE
chr19,1459027,1459054,MA1976.1,-,2.95e-08,L1MB3,L1,LINE
chr7,80139428,80139455,MA1976.1,-,2.97e-08,L1MA8,L1,LINE
chr8,26532838,26532865,MA1976.1,-,3e-08,L1MB3,L1,LINE
chr10,79358742,79358769,MA1976.1,+,3e-08,MIRc,MIR,SINE
chr2,3137347,3137374,MA1976.1,+,3.03e-08,L1MB3,L1,LINE
chr21,43257623,43257650,MA1976.1,+,3.03e-08,L1MB3,L1,LINE
chr11,64186274,64186301,MA1976.1,+,3.03e-08,L1MB3,L1,LINE
chr4,76152552,76152579,MA1976.1,+,3.03e-08,L1PA7,L1,LINE
chr13,86006258,86006285,MA1976.1,+,3.03e-08,MER52A,ERV1,LTR
chr12,132594300,132594327,MA1976.1,-,3.03e-08,L1MB3,L1,LINE
chr10,26277125,26277152,MA1976.1,+,3.05e-08,L1PB1,L1,LINE
chr12,34757384,34757411,MA1976.1,+,3.05e-08,GSATII,centr,Satellite
chr12,51266955,51266982,MA1976.1,+,3.05e-08,L1PB1,L1,LINE
chrX,141064163,141064190,MA1976.1,-,3.05e-08,L1PB1,L1,LINE
chr4,148316558,148316585,MA1976.1,+,3.05e-08,L1PB1,L1,LINE
chr4,411646,411673,MA1976.1,+,3.1e-08,MER21C,ERVL,LTR
chr11,10637326,10637353,MA1976.1,+,3.1e-08,L1PA5,L1,LINE
chrX,68074937,68074964,MA1976.1,+,3.1e-08,L4,RTE,LINE
chr3,126813186,126813213,MA1976.1,-,3.1e-08,L1MB2,L1,LINE
chr20,23082128,23082155,MA1976.1,+,3.13e-08,L1MD1,L1,LINE
chr11,71832977,71833004,MA1976.1,-,3.16e-08,L1MB3,L1,LINE
chrX,150013717,150013744,MA1976.1,+,3.16e-08,L1MB5,L1,LINE
chr12,31275511,31275538,MA1976.1,-,3.18e-08,SATR1,Satellite,Satellite
chr7,67431082,67431109,MA1976.1,+,3.18e-08,MLT1A0,ERVL-MaLR,LTR
chr12,8505197,8505224,MA1976.1,-,3.21e-08,L1PB1,L1,LINE
chr3,10431264,10431291,MA1976.1,+,3.24e-08,L1MB3,L1,LINE
chr18,74143511,74143538,MA1976.1,+,3.24e-08,MSTB,ERVL-MaLR,LTR
chr7,158340010,158340037,MA1976.1,-,3.24e-08,L1MB3,L1,LINE
chr5,138767054,138767081,MA1976.1,-,3.27e-08,L1MB7,L1,LINE
chr2,170743256,170743283,MA1976.1,-,3.27e-08,L3,CR1,LINE
chr9,124289715,124289742,MA1976.1,+,3.3e-08,MER52D,ERV1,LTR
chr7,89525928,89525955,MA1976.1,-,3.32e-08,L1PA4,L1,LINE
chr4,31546278,31546305,MA1976.1,-,3.35e-08,MLT1A0,ERVL-MaLR,LTR
chr17,51274889,51274916,MA1976.1,-,3.35e-08,L1PA16,L1,LINE
chr5,67404399,67404426,MA1976.1,+,3.35e-08,L1PA6,L1,LINE
chr10,72968166,72968193,MA1976.1,+,3.35e-08,L1MB7,L1,LINE
chr2,151649125,151649152,MA1976.1,+,3.35e-08,L1PA8A,L1,LINE
chr5,59813053,59813080,MA1976.1,+,3.38e-08,MER52A,ERV1,LTR
chr7,77774187,77774214,MA1976.1,-,3.44e-08,L1PA8A,L1,LINE
chr12,2262643,2262670,MA1976.1,-,3.47e-08,L1MB3,L1,LINE
chr11,2295492,2295519,MA1976.1,-,3.47e-08,L1MB3,L1,LINE
chr14,53584300,53584327,MA1976.1,+,3.5e-08,L1PA8,L1,LINE
chrX,86934231,86934258,MA1976.1,-,3.5e-08,MSTD-int,ERVL-MaLR,LTR
chr3,87955841,87955868,MA1976.1,-,3.5e-08,L1PB1,L1,LINE
chr12,133445429,133445456,MA1976.1,+,3.5e-08,L1MB8,L1,LINE
chr12,133445507,133445534,MA1976.1,+,3.5e-08,L1MB8,L1,LINE
chr12,133445663,133445690,MA1976.1,+,3.5e-08,L1MB8,L1,LINE
chr12,133445702,133445729,MA1976.1,+,3.5e-08,L1MB8,L1,LINE
chr12,133445780,133445807,MA1976.1,+,3.5e-08,L1MB8,L1,LINE
chr12,34752692,34752719,MA1976.1,+,3.53e-08,GSATII,centr,Satellite
chr12,66885245,66885272,MA1976.1,+,3.53e-08,L1PA11,L1,LINE
chr11,87673384,87673411,MA1976.1,+,3.53e-08,L1MA7,L1,LINE
chr5,103735474,103735501,MA1976.1,+,3.53e-08,L1PA7,L1,LINE
chr7,150734192,150734219,MA1976.1,-,3.56e-08,L1MB3,L1,LINE
chr21,46531274,46531301,MA1976.1,-,3.59e-08,L1MC1,L1,LINE
chr1,246448416,246448443,MA1976.1,-,3.59e-08,L1PB1,L1,LINE
chr6,153287634,153287661,MA1976.1,-,3.62e-08,L1PA7,L1,LINE
chr14,97467392,97467419,MA1976.1,-,3.65e-08,MER52A,ERV1,LTR
chrX,152726868,152726895,MA1976.1,+,3.65e-08,L1MC1,L1,LINE
chr20,9596060,9596087,MA1976.1,+,3.68e-08,L1MC1,L1,LINE
chr5,87830168,87830195,MA1976.1,+,3.68e-08,L1MB2,L1,LINE
chr2,238778096,238778123,MA1976.1,-,3.71e-08,L1MB3,L1,LINE
chr1,180338428,180338455,MA1976.1,-,3.74e-08,MER115,hAT-Tip100,DNA
chr6,66641488,66641515,MA1976.1,-,3.77e-08,MER52A,ERV1,LTR
chr17,67797077,67797104,MA1976.1,+,3.77e-08,MER52D,ERV1,LTR
chr13,29377933,29377960,MA1976.1,-,3.8e-08,L1MB3,L1,LINE
chr18,23770115,23770142,MA1976.1,+,3.84e-08,L1MA2,L1,LINE
chr2,218410890,218410917,MA1976.1,-,3.84e-08,MER20,hAT-Charlie,DNA
chrY,993786,993813,MA1976.1,+,3.87e-08,L1MB2,L1,LINE
chrX,1043786,1043813,MA1976.1,+,3.87e-08,L1MB2,L1,LINE
chrY,1056166,1056193,MA1976.1,+,3.87e-08,L1MB2,L1,LINE
chrX,1106166,1106193,MA1976.1,+,3.87e-08,L1MB2,L1,LINE
chr9,67788632,67788659,MA1976.1,+,3.87e-08,SST1,centr,Satellite
chr3,4844903,4844930,MA1976.1,-,3.9e-08,MSTA,ERVL-MaLR,LTR
chr3,50910248,50910275,MA1976.1,-,3.9e-08,L1MA2,L1,LINE
chr1,227279003,227279030,MA1976.1,+,3.9e-08,MSTB,ERVL-MaLR,LTR
chr14,38931074,38931101,MA1976.1,-,3.94e-08,L1PA11,L1,LINE
chr11,117080650,117080677,MA1976.1,+,3.94e-08,L1MD2,L1,LINE
chr2,16471793,16471820,MA1976.1,-,3.97e-08,MER21B,ERVL,LTR
chr10,33501429,33501456,MA1976.1,+,3.97e-08,L1MB2,L1,LINE
chr18,28424396,28424423,MA1976.1,-,4e-08,L1PA8,L1,LINE
