CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr6_mann_hap4,70536,70548,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr6_dbb_hap3,70549,70561,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr18,71566,71578,MA1125.1,+,3.67e-07,AluSp,Alu,SINE
chr10,72175,72187,MA1125.1,-,3.67e-07,AluSg4,Alu,SINE
chr11,72981,72993,MA1125.1,+,3.67e-07,L1M2,L1,LINE
chr6,74054,74066,MA1125.1,+,3.67e-07,L1MC5,L1,LINE
chr19,75141,75153,MA1125.1,-,3.67e-07,L1PA6,L1,LINE
chr16,75416,75428,MA1125.1,-,3.67e-07,AluSg7,Alu,SINE
chr4,77029,77041,MA1125.1,-,3.67e-07,L1M3a,L1,LINE
chr8,81804,81816,MA1125.1,+,3.67e-07,L1M4c,L1,LINE
chr11,83257,83269,MA1125.1,+,3.67e-07,L1PA7,L1,LINE
chrUn_gl000216,86527,86539,MA1125.1,-,3.67e-07,AluJo,Alu,SINE
chr6_ssto_hap7,93960,93972,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr1_gl000191_random,94994,95006,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr4,95674,95686,MA1125.1,+,3.67e-07,MER61-int,ERV1,LTR
chr8,98842,98854,MA1125.1,-,3.67e-07,SVA_F,SVA_F,SVA
chr4,99019,99031,MA1125.1,-,3.67e-07,AluSg,Alu,SINE
chr6,102527,102539,MA1125.1,+,3.67e-07,L1PA7,L1,LINE
chrUn_gl000216,103602,103614,MA1125.1,+,3.67e-07,FAM,Alu,SINE
chr7,106400,106412,MA1125.1,+,3.67e-07,L1MB7,L1,LINE
chr6_ssto_hap7,107903,107915,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr4_ctg9_hap1,109330,109342,MA1125.1,-,3.67e-07,LTR10D,ERV1,LTR
chr4_ctg9_hap1,110507,110519,MA1125.1,-,3.67e-07,MER102b,hAT-Charlie,DNA
chrUn_gl000221,111262,111274,MA1125.1,-,3.67e-07,MamGypLTR1c,Gypsy,LTR
chr8,112694,112706,MA1125.1,+,3.67e-07,L1PA7,L1,LINE
chrUn_gl000212,113651,113663,MA1125.1,+,3.67e-07,MER20B,hAT-Charlie,DNA
chr18,114256,114268,MA1125.1,-,3.67e-07,L1ME2,L1,LINE
chr1_gl000192_random,115062,115074,MA1125.1,+,3.67e-07,L1MEg,L1,LINE
chr1_gl000192_random,115242,115254,MA1125.1,-,3.67e-07,AluSg,Alu,SINE
chrUn_gl000217,116125,116137,MA1125.1,-,3.67e-07,MLT1C,ERVL-MaLR,LTR
chrUn_gl000217,117527,117539,MA1125.1,-,3.67e-07,L1M4b,L1,LINE
chrUn_gl000221,120834,120846,MA1125.1,+,3.67e-07,L1PA4,L1,LINE
chr4_ctg9_hap1,121956,121968,MA1125.1,+,3.67e-07,L1PA6,L1,LINE
chr19,125651,125663,MA1125.1,+,3.67e-07,L1MC5,L1,LINE
chr7_gl000195_random,125770,125782,MA1125.1,+,3.67e-07,L1MB2,L1,LINE
chr9,128591,128603,MA1125.1,-,3.67e-07,L1PB1,L1,LINE
chrUn_gl000218,128685,128697,MA1125.1,-,3.67e-07,MamGypLTR1c,Gypsy,LTR
chrUn_gl000218,138274,138286,MA1125.1,+,3.67e-07,L1PA4,L1,LINE
chr4,140558,140570,MA1125.1,-,3.67e-07,L1MB1,L1,LINE
chr19,142613,142625,MA1125.1,+,3.67e-07,L1M2,L1,LINE
chr6_cox_hap2,143345,143357,MA1125.1,+,3.67e-07,Tigger3b,TcMar-Tigger,DNA
chrUn_gl000213,143376,143388,MA1125.1,-,3.67e-07,L1M4b,L1,LINE
chr20,143673,143685,MA1125.1,+,3.67e-07,L1PA2,L1,LINE
chr20,143673,143685,MA1125.1,+,3.67e-07,L1MC3,L1,LINE
chr20,143673,143685,MA1125.1,+,3.67e-07,L1PA2,L1,LINE
chr20,143673,143685,MA1125.1,+,3.67e-07,L1MC3,L1,LINE
chr4_gl000194_random,146384,146396,MA1125.1,-,3.67e-07,MamGypLTR1c,Gypsy,LTR
chrUn_gl000223,146565,146577,MA1125.1,-,3.67e-07,LTR23-int,ERV1,LTR
chr11,147895,147907,MA1125.1,-,3.67e-07,AluSq2,Alu,SINE
chr20,148243,148255,MA1125.1,-,3.67e-07,AluJr4,Alu,SINE
chr6_apd_hap1,148835,148847,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr6_qbl_hap6,148835,148847,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr6_mcf_hap5,148994,149006,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr1,152826,152838,MA1125.1,-,3.67e-07,AluSq2,Alu,SINE
chr19,152887,152899,MA1125.1,+,3.67e-07,L1PA7,L1,LINE
chr16,154310,154322,MA1125.1,+,3.67e-07,AluSx,Alu,SINE
chr4_gl000194_random,155983,155995,MA1125.1,+,3.67e-07,L1PA4,L1,LINE
chrUn_gl000223,165429,165441,MA1125.1,-,3.67e-07,MER76-int,ERVL,LTR
chrUn_gl000225,168694,168706,MA1125.1,-,3.67e-07,FAM,Alu,SINE
chr12,169296,169308,MA1125.1,+,3.67e-07,AluSp,Alu,SINE
chr8,172010,172022,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr12,174343,174355,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr18,174617,174629,MA1125.1,-,3.67e-07,FRAM,Alu,SINE
chr8,176874,176886,MA1125.1,-,3.67e-07,AluSx,Alu,SINE
chr4_gl000193_random,183463,183475,MA1125.1,-,3.67e-07,L1PA8,L1,LINE
chr11,183688,183700,MA1125.1,+,3.67e-07,L1MC3,L1,LINE
chrUn_gl000225,185706,185718,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr6_ssto_hap7,186358,186370,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr16,207542,207554,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr18,208009,208021,MA1125.1,-,3.67e-07,L1MD1,L1,LINE
chr10,208384,208396,MA1125.1,-,3.67e-07,Tigger1,TcMar-Tigger,DNA
chr3,210738,210750,MA1125.1,-,3.67e-07,AluSz6,Alu,SINE
chr4,216279,216291,MA1125.1,-,3.67e-07,L1MA9,L1,LINE
chr19,218201,218213,MA1125.1,-,3.67e-07,AluSq2,Alu,SINE
chr18,227311,227323,MA1125.1,+,3.67e-07,FLAM_A,Alu,SINE
chr17,227875,227887,MA1125.1,+,3.67e-07,L1ME4a,L1,LINE
chr18,229515,229527,MA1125.1,+,3.67e-07,AluSx3,Alu,SINE
chr6_qbl_hap6,231150,231162,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chr6_mann_hap4,231156,231168,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chr6_cox_hap2,244054,244066,MA1125.1,+,3.67e-07,L1MDa,L1,LINE
chr6_cox_hap2,244356,244368,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr11,244948,244960,MA1125.1,-,3.67e-07,AluSz,Alu,SINE
chr18,248761,248773,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chr10,249286,249298,MA1125.1,+,3.67e-07,L1M5,L1,LINE
chr20,250334,250346,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr18,253915,253927,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr1_gl000192_random,255460,255472,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr17_ctg5_hap1,261583,261595,MA1125.1,+,3.67e-07,L1ME3F,L1,LINE
chr3,262199,262211,MA1125.1,-,3.67e-07,MER30B,hAT-Charlie,DNA
chr11,262962,262974,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr6,263713,263725,MA1125.1,-,3.67e-07,AluSc,Alu,SINE
chr6_ssto_hap7,268660,268672,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chr16,272947,272959,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr6_cox_hap2,276123,276135,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr4_ctg9_hap1,276271,276283,MA1125.1,+,3.67e-07,Tigger1,TcMar-Tigger,DNA
chr4,281013,281025,MA1125.1,-,3.67e-07,AluSx,Alu,SINE
chr19,288457,288469,MA1125.1,-,3.67e-07,FLAM_C,Alu,SINE
chr6_mcf_hap5,289792,289804,MA1125.1,-,3.67e-07,L1M1,L1,LINE
chr6_cox_hap2,290009,290021,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chr4,293490,293502,MA1125.1,-,3.67e-07,AluSp,Alu,SINE
chr9,301983,301995,MA1125.1,+,3.67e-07,L1PA16,L1,LINE
chr10,306317,306329,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chrY,309980,309992,MA1125.1,-,3.67e-07,AluSq,Alu,SINE
chr9,311282,311294,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr12,334821,334833,MA1125.1,+,3.67e-07,AluSz6,Alu,SINE
chr10,335215,335227,MA1125.1,-,3.67e-07,AluJr,Alu,SINE
chr11,348905,348917,MA1125.1,+,3.67e-07,MER41-int,ERV1,LTR
chr17_ctg5_hap1,350936,350948,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr4,351983,351995,MA1125.1,-,3.67e-07,AluSq2,Alu,SINE
chr17_ctg5_hap1,357618,357630,MA1125.1,-,3.67e-07,AluSc8,Alu,SINE
chr6_cox_hap2,359963,359975,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chrX,359980,359992,MA1125.1,-,3.67e-07,AluSq,Alu,SINE
chr9,360319,360331,MA1125.1,+,3.67e-07,AluSz,Alu,SINE
chr4,364178,364190,MA1125.1,-,3.67e-07,L1MB2,L1,LINE
chr10,364853,364865,MA1125.1,-,3.67e-07,AluSz,Alu,SINE
chr6_cox_hap2,368461,368473,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr1,371979,371991,MA1125.1,-,3.67e-07,L1PA7,L1,LINE
chr10,386290,386302,MA1125.1,+,3.67e-07,L1MC5,L1,LINE
chrY,387861,387873,MA1125.1,-,3.67e-07,LTR6B,ERV1,LTR
chr1,401220,401232,MA1125.1,-,3.67e-07,L1M4c,L1,LINE
chr1,416314,416326,MA1125.1,-,3.67e-07,MIR,MIR,SINE
chr6_mann_hap4,423109,423121,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr6_qbl_hap6,423112,423124,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr6_dbb_hap3,423118,423130,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr6_apd_hap1,423146,423158,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr6_mcf_hap5,423253,423265,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr20,424771,424783,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chrX,437861,437873,MA1125.1,-,3.67e-07,LTR6B,ERV1,LTR
chr18,440146,440158,MA1125.1,+,3.67e-07,L1MA9,L1,LINE
chr3,445905,445917,MA1125.1,-,3.67e-07,MLT1F2,ERVL-MaLR,LTR
chr6_cox_hap2,446488,446500,MA1125.1,-,3.67e-07,AluY,Alu,SINE
chr16,459473,459485,MA1125.1,-,3.67e-07,L1MC2,L1,LINE
chr4_ctg9_hap1,459506,459518,MA1125.1,-,3.67e-07,AluJo,Alu,SINE
chr6_ssto_hap7,460592,460604,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr8,462120,462132,MA1125.1,+,3.67e-07,L1M4b,L1,LINE
chr12,466665,466677,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr20,471355,471367,MA1125.1,-,3.67e-07,AluJo,Alu,SINE
chr10,477383,477395,MA1125.1,-,3.67e-07,L1MC1,L1,LINE
chr17_ctg5_hap1,479526,479538,MA1125.1,+,3.67e-07,L1MEf,L1,LINE
chr17_ctg5_hap1,486150,486162,MA1125.1,+,3.67e-07,FLAM_A,Alu,SINE
chr12,487442,487454,MA1125.1,-,3.67e-07,AluJo,Alu,SINE
chr17_ctg5_hap1,491271,491283,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6,494445,494457,MA1125.1,-,3.67e-07,L1ME2z,L1,LINE
chr17_ctg5_hap1,496260,496272,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr18,503018,503030,MA1125.1,+,3.67e-07,L1MB3,L1,LINE
chr20,504720,504732,MA1125.1,+,3.67e-07,L1ME1,L1,LINE
chr1_gl000192_random,504865,504877,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr4,505082,505094,MA1125.1,+,3.67e-07,AluSp,Alu,SINE
chr17_ctg5_hap1,506173,506185,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr17,513208,513220,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr10,513465,513477,MA1125.1,+,3.67e-07,L1PA2,L1,LINE
chrY,515878,515890,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr18,517554,517566,MA1125.1,+,3.67e-07,Tigger3,TcMar-Tigger,DNA
chr12,520653,520665,MA1125.1,-,3.67e-07,FLAM_C,Alu,SINE
chrY,521506,521518,MA1125.1,-,3.67e-07,L1PA16,L1,LINE
chr19,530821,530833,MA1125.1,+,3.67e-07,AluSz,Alu,SINE
chr8,533709,533721,MA1125.1,+,3.67e-07,L1MB5,L1,LINE
chr6_mann_hap4,541000,541012,MA1125.1,-,3.67e-07,L1MEf,L1,LINE
chr6_dbb_hap3,541003,541015,MA1125.1,-,3.67e-07,L1MEf,L1,LINE
chr6_apd_hap1,541034,541046,MA1125.1,-,3.67e-07,L1MEf,L1,LINE
chr4,542545,542557,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr9,545742,545754,MA1125.1,-,3.67e-07,AluSz,Alu,SINE
chr18,554638,554650,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr18,564372,564384,MA1125.1,+,3.67e-07,L1ME3D,L1,LINE
chrX,565878,565890,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chrX,571506,571518,MA1125.1,-,3.67e-07,L1PA16,L1,LINE
chr3,573508,573520,MA1125.1,+,3.67e-07,L1MB3,L1,LINE
chr1,574147,574159,MA1125.1,+,3.67e-07,MIR,MIR,SINE
chr19,574250,574262,MA1125.1,+,3.67e-07,AluSx,Alu,SINE
chr8,574701,574713,MA1125.1,-,3.67e-07,MSTA,ERVL-MaLR,LTR
chr17_ctg5_hap1,574955,574967,MA1125.1,-,3.67e-07,AluSx,Alu,SINE
chr6_ssto_hap7,578505,578517,MA1125.1,-,3.67e-07,L1MEf,L1,LINE
chr18,579868,579880,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr18,583443,583455,MA1125.1,+,3.67e-07,AluSz,Alu,SINE
chr12,587413,587425,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr1,589223,589235,MA1125.1,+,3.67e-07,L1MC5,L1,LINE
chr17,598799,598811,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chrY,603975,603987,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr6_mann_hap4,612471,612483,MA1125.1,-,3.67e-07,L1MA10,L1,LINE
chr6_dbb_hap3,612477,612489,MA1125.1,-,3.67e-07,L1MA10,L1,LINE
chr6_mcf_hap5,612657,612669,MA1125.1,-,3.67e-07,L1MA10,L1,LINE
chrY,612968,612980,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr12,613442,613454,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr1,617701,617713,MA1125.1,+,3.67e-07,L1PA7,L1,LINE
chrY,623977,623989,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chrY,627216,627228,MA1125.1,-,3.67e-07,MER121,TcMar,DNA
chr17,627328,627340,MA1125.1,-,3.67e-07,AluJo,Alu,SINE
chr12,632104,632116,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr17,637432,637444,MA1125.1,-,3.67e-07,FLAM_C,Alu,SINE
chr6_cox_hap2,638581,638593,MA1125.1,-,3.67e-07,L1PA15,L1,LINE
chr9,640407,640419,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr17_ctg5_hap1,641396,641408,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr6,643606,643618,MA1125.1,+,3.67e-07,L1MEb,L1,LINE
chr18,645789,645801,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr9,646699,646711,MA1125.1,-,3.67e-07,AluSz,Alu,SINE
chr11,646983,646995,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr6_ssto_hap7,649988,650000,MA1125.1,-,3.67e-07,L1MA10,L1,LINE
chrX,653975,653987,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr7,656947,656959,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chrX,662968,662980,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr6_mann_hap4,664042,664054,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr6_mcf_hap5,664236,664248,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr6_dbb_hap3,664371,664383,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr17_ctg5_hap1,666052,666064,MA1125.1,-,3.67e-07,Tigger1,TcMar-Tigger,DNA
chr11,668815,668827,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr7,670597,670609,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr6_mann_hap4,673512,673524,MA1125.1,+,3.67e-07,L1MA10,L1,LINE
chr6_mcf_hap5,673706,673718,MA1125.1,+,3.67e-07,L1MA10,L1,LINE
chr6_dbb_hap3,673841,673853,MA1125.1,+,3.67e-07,L1MA10,L1,LINE
chrX,673977,673989,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chrX,677216,677228,MA1125.1,-,3.67e-07,MER121,TcMar,DNA
chr1,688515,688527,MA1125.1,-,3.67e-07,AluSq2,Alu,SINE
chr4,690417,690429,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr20,693843,693855,MA1125.1,-,3.67e-07,L1MEc,L1,LINE
chr11,696596,696608,MA1125.1,+,3.67e-07,AluJr4,Alu,SINE
chr17_ctg5_hap1,699701,699713,MA1125.1,-,3.67e-07,AluJr4,Alu,SINE
chr17,699831,699843,MA1125.1,+,3.67e-07,AluSg,Alu,SINE
chr6_ssto_hap7,701580,701592,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr12,701870,701882,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr9,703701,703713,MA1125.1,-,3.67e-07,AluSx,Alu,SINE
chr19,705680,705692,MA1125.1,+,3.67e-07,AluYc,Alu,SINE
chr6_ssto_hap7,711051,711063,MA1125.1,+,3.67e-07,L1MA10,L1,LINE
chr7,712679,712691,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr17_ctg5_hap1,725539,725551,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr12,730457,730469,MA1125.1,+,3.67e-07,AluJo,Alu,SINE
chr18,732432,732444,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr17,732706,732718,MA1125.1,-,3.67e-07,L1PA8,L1,LINE
chr7,735911,735923,MA1125.1,-,3.67e-07,AluSq,Alu,SINE
chr7,740301,740313,MA1125.1,+,3.67e-07,L1ME1,L1,LINE
chr18,742456,742468,MA1125.1,+,3.67e-07,FLAM_C,Alu,SINE
chr11,745818,745830,MA1125.1,-,3.67e-07,AluSz,Alu,SINE
chr7,755672,755684,MA1125.1,-,3.67e-07,AluJr,Alu,SINE
chr6_cox_hap2,756480,756492,MA1125.1,-,3.67e-07,L1MEf,L1,LINE
chr4,764845,764857,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr9,775358,775370,MA1125.1,-,3.67e-07,AluSz6,Alu,SINE
chr19,777201,777213,MA1125.1,+,3.67e-07,AluSg,Alu,SINE
chr10,781230,781242,MA1125.1,+,3.67e-07,L1PA17,L1,LINE
chr9,783343,783355,MA1125.1,+,3.67e-07,L1MA6,L1,LINE
chr16,793355,793367,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr11,798954,798966,MA1125.1,+,3.67e-07,AluSz,Alu,SINE
chr16,799175,799187,MA1125.1,+,3.67e-07,FLAM_C,Alu,SINE
chr16,806284,806296,MA1125.1,-,3.67e-07,L1ME1,L1,LINE
chr17,810589,810601,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr17,822304,822316,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr12,824692,824704,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr6_cox_hap2,827946,827958,MA1125.1,-,3.67e-07,L1MA10,L1,LINE
chr7,828301,828313,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chr18,835620,835632,MA1125.1,+,3.67e-07,L1PA2,L1,LINE
chr18,845842,845854,MA1125.1,+,3.67e-07,ALINE,RTE,LINE
chr19,860355,860367,MA1125.1,-,3.67e-07,AluSg,Alu,SINE
chr17,863030,863042,MA1125.1,+,3.67e-07,AluSq,Alu,SINE
chr17,863329,863341,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr8,870790,870802,MA1125.1,+,3.67e-07,AluJb,Alu,SINE
chr7,875131,875143,MA1125.1,-,3.67e-07,L1MC5,L1,LINE
chrY,878350,878362,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6_cox_hap2,879844,879856,MA1125.1,+,3.67e-07,AluJr,Alu,SINE
chrY,884792,884804,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chrY,885090,885102,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr6_mcf_hap5,886585,886597,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6_qbl_hap6,886715,886727,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6_dbb_hap3,886741,886753,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6_apd_hap1,886916,886928,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr6_cox_hap2,889310,889322,MA1125.1,+,3.67e-07,L1MA10,L1,LINE
chr16,899497,899509,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chr17,903145,903157,MA1125.1,-,3.67e-07,AluSg,Alu,SINE
chr12,903674,903686,MA1125.1,-,3.67e-07,L1MB8,L1,LINE
chr11,907476,907488,MA1125.1,+,3.67e-07,AluY,Alu,SINE
chr7,909839,909851,MA1125.1,+,3.67e-07,AluSx,Alu,SINE
chr11,918497,918509,MA1125.1,+,3.67e-07,AluSq2,Alu,SINE
chr18,924670,924682,MA1125.1,-,3.67e-07,AluSq,Alu,SINE
chrX,928350,928362,MA1125.1,+,3.67e-07,AluSx1,Alu,SINE
chr12,929647,929659,MA1125.1,-,3.67e-07,AluJr,Alu,SINE
chr4,931780,931792,MA1125.1,+,3.67e-07,L1MD,L1,LINE
chrX,934792,934804,MA1125.1,-,3.67e-07,AluSx1,Alu,SINE
chrX,935090,935102,MA1125.1,-,3.67e-07,AluJb,Alu,SINE
chr11,936220,936232,MA1125.1,-,3.67e-07,AluJr,Alu,SINE
chr10,938858,938870,MA1125.1,-,3.67e-07,AluSz6,Alu,SINE
