CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr6,123461901,123461916,MA1727.1,-,5.37e-08,AluSc8,Alu,SINE
chr20,32296135,32296150,MA1727.1,-,5.5e-08,AluSx,Alu,SINE
chr7,63906030,63906045,MA1727.1,-,5.5e-08,AluSx1,Alu,SINE
chr17,49229536,49229551,MA1727.1,+,6.02e-08,AluSx,Alu,SINE
chr3,45374175,45374190,MA1727.1,-,6.88e-08,MIR,MIR,SINE
chr12,102349867,102349882,MA1727.1,-,7.92e-08,MER1A,hAT-Charlie,DNA
chr9,384486,384501,MA1727.1,+,8.5e-08,MIRc,MIR,SINE
chr2,238511121,238511136,MA1727.1,+,8.5e-08,MER21A,ERVL,LTR
chr14,98207252,98207267,MA1727.1,-,8.95e-08,L1PA8A,L1,LINE
chr11,112645684,112645699,MA1727.1,-,9.38e-08,ERV3-16A3_I-int,ERVL,LTR
chr1,95134219,95134234,MA1727.1,-,9.79e-08,MER4-int,ERV1,LTR
chr1,160895333,160895348,MA1727.1,+,1.07e-07,MER50,ERV1,LTR
chr8,134805323,134805338,MA1727.1,+,1.12e-07,AluY,Alu,SINE
chr16,8562227,8562242,MA1727.1,-,1.19e-07,AluSg,Alu,SINE
chr1,120640284,120640299,MA1727.1,-,1.19e-07,AluSx,Alu,SINE
chr1,145179430,145179445,MA1727.1,+,1.19e-07,AluSx,Alu,SINE
chr4,25008687,25008702,MA1727.1,-,1.29e-07,L1ME4a,L1,LINE
chr16,81234087,81234102,MA1727.1,+,1.29e-07,MamRep1894,hAT,DNA
chr2,110579896,110579911,MA1727.1,-,1.29e-07,AluSq2,Alu,SINE
chr2,111306749,111306764,MA1727.1,+,1.29e-07,AluSq2,Alu,SINE
chr2,113161322,113161337,MA1727.1,+,1.29e-07,AluSq2,Alu,SINE
chr12,12161485,12161500,MA1727.1,+,1.31e-07,MER5B,hAT-Charlie,DNA
chr2,129637430,129637445,MA1727.1,-,1.34e-07,LTR1D,ERV1,LTR
chr1,32489966,32489981,MA1727.1,-,1.38e-07,AluJo,Alu,SINE
chr18,4834355,4834370,MA1727.1,-,1.4e-07,AluY,Alu,SINE
chr12,96039149,96039164,MA1727.1,-,1.4e-07,AluY,Alu,SINE
chr12,22520699,22520714,MA1727.1,+,1.45e-07,L1PA7,L1,LINE
chr17,2538691,2538706,MA1727.1,-,1.5e-07,AluJo,Alu,SINE
chr11,14394783,14394798,MA1727.1,-,1.5e-07,AluY,Alu,SINE
chr2,46763956,46763971,MA1727.1,-,1.5e-07,AluSx1,Alu,SINE
chr11,71052536,71052551,MA1727.1,+,1.5e-07,L2b,L2,LINE
chr13,73425689,73425704,MA1727.1,+,1.5e-07,MER52A,ERV1,LTR
chr1,105919707,105919722,MA1727.1,+,1.5e-07,L1MB3,L1,LINE
chr1,110328847,110328862,MA1727.1,-,1.5e-07,MER102b,hAT-Charlie,DNA
chr12,130565507,130565522,MA1727.1,+,1.5e-07,AluSz,Alu,SINE
chr20,23817928,23817943,MA1727.1,+,1.62e-07,L1PA6,L1,LINE
chr17,33659273,33659288,MA1727.1,-,1.62e-07,L1PA7,L1,LINE
chr3,34010494,34010509,MA1727.1,-,1.62e-07,L1PA5,L1,LINE
chr15,38433216,38433231,MA1727.1,-,1.62e-07,L1PA3,L1,LINE
chr6,46196828,46196843,MA1727.1,-,1.62e-07,L1PA5,L1,LINE
chr5,64667775,64667790,MA1727.1,+,1.62e-07,L1PA3,L1,LINE
chr6,67583980,67583995,MA1727.1,-,1.62e-07,L1PA6,L1,LINE
chr8,77812632,77812647,MA1727.1,-,1.62e-07,L1PA6,L1,LINE
chr9,79881398,79881413,MA1727.1,-,1.62e-07,L1PA7,L1,LINE
chr16,80255408,80255423,MA1727.1,+,1.62e-07,L1PA4,L1,LINE
chr5,107774707,107774722,MA1727.1,+,1.62e-07,L1PA7,L1,LINE
chrX,113067148,113067163,MA1727.1,-,1.62e-07,L1PA7,L1,LINE
chr3,118987857,118987872,MA1727.1,+,1.62e-07,L1PA8,L1,LINE
chr2,150651445,150651460,MA1727.1,-,1.62e-07,L1PA5,L1,LINE
chr5,167385806,167385821,MA1727.1,-,1.62e-07,L1PA7,L1,LINE
chr4,168780726,168780741,MA1727.1,+,1.62e-07,L1PA3,L1,LINE
chr5,179679923,179679938,MA1727.1,+,1.69e-07,ERV3-16A3_I-int,ERVL,LTR
chr19,2797473,2797488,MA1727.1,+,1.73e-07,Tigger5,TcMar-Tigger,DNA
chr20,51512133,51512148,MA1727.1,+,1.79e-07,MER45A,hAT-Tip100,DNA
chr16,67925632,67925647,MA1727.1,+,1.86e-07,AluY,Alu,SINE
chr11,119875556,119875571,MA1727.1,-,1.92e-07,MER21C,ERVL,LTR
chr7,17891964,17891979,MA1727.1,+,2.01e-07,AluSx1,Alu,SINE
chr20,19645862,19645877,MA1727.1,+,2.01e-07,MER113,hAT-Charlie,DNA
chr1,146574919,146574934,MA1727.1,+,2.01e-07,MER11D,ERVK,LTR
chr1,38696349,38696364,MA1727.1,+,2.09e-07,AluSx1,Alu,SINE
chr4,48811403,48811418,MA1727.1,+,2.09e-07,AluSx1,Alu,SINE
chr7,64705631,64705646,MA1727.1,+,2.09e-07,AluSx1,Alu,SINE
chr6,151022318,151022333,MA1727.1,+,2.09e-07,AluSx1,Alu,SINE
chrX,139885507,139885522,MA1727.1,-,2.19e-07,LTR86A1,ERVL,LTR
chr1,41272653,41272668,MA1727.1,+,2.31e-07,MER91A,hAT-Tip100,DNA
chrY,4063999,4064014,MA1727.1,-,2.41e-07,LTR12E,ERV1,LTR
chr10,598757,598772,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chrY,798719,798734,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chrX,848719,848734,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr20,2102946,2102961,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr7,2280371,2280386,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr17,2631086,2631101,MA1727.1,+,2.45e-07,AluSg,Alu,SINE
chr4,2727659,2727674,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr3,3166812,3166827,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr4,3274916,3274931,MA1727.1,-,2.45e-07,AluSx3,Alu,SINE
chr6_dbb_hap3,3802387,3802402,MA1727.1,+,2.45e-07,MER52D,ERV1,LTR
chr6_mann_hap4,3883440,3883455,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr6_ssto_hap7,3887817,3887832,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr19,4232689,4232704,MA1727.1,+,2.45e-07,AluJo,Alu,SINE
chr16,4615523,4615538,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chrY,4889537,4889552,MA1727.1,+,2.45e-07,AluSz6,Alu,SINE
chr9,5174973,5174988,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr19,5442600,5442615,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr7,5592708,5592723,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr8,7312909,7312924,MA1727.1,+,2.45e-07,AluSg4,Alu,SINE
chr5,7413441,7413456,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr6,7429361,7429376,MA1727.1,+,2.45e-07,AluSg7,Alu,SINE
chr19,7462992,7463007,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr8,7713666,7713681,MA1727.1,-,2.45e-07,AluSg4,Alu,SINE
chr19,7736455,7736470,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr18,7817006,7817021,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr5,8158284,8158299,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr8,8740631,8740646,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr19,10493313,10493328,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr18,11612003,11612018,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr18,11646222,11646237,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr17,11837796,11837811,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr19,12909749,12909764,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr1,15450223,15450238,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr16,16023855,16023870,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr1,16148240,16148255,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr5,17262989,17263004,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr21,18937086,18937101,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr13,20648405,20648420,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr6,21811627,21811642,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chrY,23034324,23034339,MA1727.1,-,2.45e-07,AluYa5,Alu,SINE
chr1,25601407,25601422,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr22,27022336,27022351,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr18,27629940,27629955,MA1727.1,+,2.45e-07,AluYa5,Alu,SINE
chr5,29365900,29365915,MA1727.1,-,2.45e-07,AluSx3,Alu,SINE
chr18,29641021,29641036,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr14,30201113,30201128,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr22,30624455,30624470,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr8,31565995,31566010,MA1727.1,-,2.45e-07,AluYa5,Alu,SINE
chr3,31975934,31975949,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr14,31994513,31994528,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr12,32545111,32545126,MA1727.1,+,2.45e-07,AluSc8,Alu,SINE
chr19,32869227,32869242,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr7,34509163,34509178,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr14,34783257,34783272,MA1727.1,+,2.45e-07,L3,CR1,LINE
chr10,35477621,35477636,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr21,35533589,35533604,MA1727.1,+,2.45e-07,AluSc,Alu,SINE
chr5,37338388,37338403,MA1727.1,+,2.45e-07,AluSg,Alu,SINE
chr19,37493637,37493652,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr21,37681648,37681663,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr15,37731780,37731795,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr8,38713032,38713047,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr17,38968945,38968960,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr19,40473727,40473742,MA1727.1,+,2.45e-07,AluSz6,Alu,SINE
chrX,40680280,40680295,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr21,41195937,41195952,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr20,43014533,43014548,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr1,44460146,44460161,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr6,45047015,45047030,MA1727.1,+,2.45e-07,AluSc8,Alu,SINE
chrX,45500431,45500446,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr17,45768765,45768780,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr22,46548957,46548972,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr1,46825256,46825271,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr10,47061726,47061741,MA1727.1,-,2.45e-07,AluSz,Alu,SINE
chr22,47141449,47141464,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr21,47751106,47751121,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr3,48349497,48349512,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr3,49117430,49117445,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr13,50201196,50201211,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr19,50233899,50233914,MA1727.1,-,2.45e-07,AluJr,Alu,SINE
chr20,50794539,50794554,MA1727.1,+,2.45e-07,AluSg,Alu,SINE
chrX,51613001,51613016,MA1727.1,-,2.45e-07,FRAM,Alu,SINE
chr19,52207019,52207034,MA1727.1,+,2.45e-07,AluJr,Alu,SINE
chr17,52914315,52914330,MA1727.1,-,2.45e-07,MER52A,ERV1,LTR
chr12,54687990,54688005,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr15,57369606,57369621,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr4,59607855,59607870,MA1727.1,+,2.45e-07,AluYa5,Alu,SINE
chr17,60668578,60668593,MA1727.1,+,2.45e-07,AluSg,Alu,SINE
chr8,61744614,61744629,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr17,61952623,61952638,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr17,61975301,61975316,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr18,63145893,63145908,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr11,64735776,64735791,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr11,65782010,65782025,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr13,67081887,67081902,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr10,70187758,70187773,MA1727.1,+,2.45e-07,AluSx3,Alu,SINE
chr14,70935337,70935352,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr13,71968186,71968201,MA1727.1,+,2.45e-07,AluSx3,Alu,SINE
chr12,72219738,72219753,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr17,74723846,74723861,MA1727.1,-,2.45e-07,AluJr,Alu,SINE
chr14,74779490,74779505,MA1727.1,-,2.45e-07,AluSg,Alu,SINE
chr7,75332050,75332065,MA1727.1,+,2.45e-07,AluJo,Alu,SINE
chr4,76427718,76427733,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr7,80586296,80586311,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr1,87228952,87228967,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr16,89931448,89931463,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chrX,91055056,91055071,MA1727.1,+,2.45e-07,AluSz6,Alu,SINE
chr14,93763702,93763717,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr4,95661747,95661762,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr10,96123711,96123726,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr11,99440078,99440093,MA1727.1,-,2.45e-07,AluSg,Alu,SINE
chr1,100226716,100226731,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr3,101579059,101579074,MA1727.1,-,2.45e-07,AluJo,Alu,SINE
chrX,102409773,102409788,MA1727.1,+,2.45e-07,AluSx3,Alu,SINE
chr8,103568709,103568724,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr10,105112904,105112919,MA1727.1,+,2.45e-07,AluJo,Alu,SINE
chr11,107478351,107478366,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr11,108687313,108687328,MA1727.1,-,2.45e-07,AluSx1,Alu,SINE
chr2,109316982,109316997,MA1727.1,+,2.45e-07,AluSz6,Alu,SINE
chr10,112482838,112482853,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr9,112586202,112586217,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr8,116396042,116396057,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr9,116622172,116622187,MA1727.1,-,2.45e-07,AluSc8,Alu,SINE
chr11,116867504,116867519,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr2,117707443,117707458,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr7,118004040,118004055,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr12,118317490,118317505,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr7,118867256,118867271,MA1727.1,-,2.45e-07,AluSz,Alu,SINE
chr8,120827117,120827132,MA1727.1,+,2.45e-07,AluSx3,Alu,SINE
chr8,125474280,125474295,MA1727.1,-,2.45e-07,AluSg4,Alu,SINE
chr12,126305335,126305350,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr7,130578111,130578126,MA1727.1,+,2.45e-07,AluSx1,Alu,SINE
chr11,134157023,134157038,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr2,136406669,136406684,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr9,140006058,140006073,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr6,144596923,144596938,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr7,144752015,144752030,MA1727.1,+,2.45e-07,AluY,Alu,SINE
chr6,150054613,150054628,MA1727.1,-,2.45e-07,AluJb,Alu,SINE
chr5,154228495,154228510,MA1727.1,+,2.45e-07,AluSx,Alu,SINE
chr7,155488187,155488202,MA1727.1,-,2.45e-07,AluSz,Alu,SINE
chr5,157093747,157093762,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr5,157142446,157142461,MA1727.1,-,2.45e-07,AluSg,Alu,SINE
chr1,171428803,171428818,MA1727.1,-,2.45e-07,AluSx,Alu,SINE
chr1,174130900,174130915,MA1727.1,-,2.45e-07,AluJr,Alu,SINE
chr3,185659199,185659214,MA1727.1,-,2.45e-07,AluY,Alu,SINE
chr1,211607365,211607380,MA1727.1,+,2.45e-07,AluJb,Alu,SINE
chr1,218469954,218469969,MA1727.1,+,2.45e-07,AluJo,Alu,SINE
chr1,242031645,242031660,MA1727.1,+,2.45e-07,AluSz,Alu,SINE
chr6,1466056,1466071,MA1727.1,+,2.57e-07,AluSx1,Alu,SINE
chr22,33943446,33943461,MA1727.1,-,2.57e-07,MER1B,hAT-Charlie,DNA
chr7,79888308,79888323,MA1727.1,-,2.57e-07,AluY,Alu,SINE
chr10,88036386,88036401,MA1727.1,-,2.57e-07,AluSx1,Alu,SINE
chr7,97921660,97921675,MA1727.1,-,2.57e-07,AluSx1,Alu,SINE
chr10,55824384,55824399,MA1727.1,-,2.61e-07,MER52A,ERV1,LTR
chr10,79545556,79545571,MA1727.1,+,2.89e-07,HAL1,L1,LINE
chr7,16587362,16587377,MA1727.1,+,2.94e-07,MER52D,ERV1,LTR
chr7,23136844,23136859,MA1727.1,+,2.94e-07,MER52A,ERV1,LTR
chr18,76927953,76927968,MA1727.1,-,2.94e-07,MER52A,ERV1,LTR
chr3,111335940,111335955,MA1727.1,+,2.94e-07,MER52A,ERV1,LTR
chr1,249157988,249158003,MA1727.1,+,2.94e-07,MER52A,ERV1,LTR
chr17,32664377,32664392,MA1727.1,-,3e-07,AluSx1,Alu,SINE
chr10,34642114,34642129,MA1727.1,+,3.07e-07,SVA_B,SVA_B,SVA
chr6,48777508,48777523,MA1727.1,+,3.07e-07,LTR84a,ERVL,LTR
chr4,139177566,139177581,MA1727.1,+,3.29e-07,MER52A,ERV1,LTR
chr19,11052152,11052167,MA1727.1,-,3.35e-07,AluY,Alu,SINE
chr6,56975751,56975766,MA1727.1,-,3.35e-07,AluSz,Alu,SINE
chr7,108855132,108855147,MA1727.1,+,3.35e-07,L1MEd,L1,LINE
chr1,222102012,222102027,MA1727.1,+,3.35e-07,L1MA3,L1,LINE
chr7,6990384,6990399,MA1727.1,-,3.48e-07,LTR2C,ERV1,LTR
chr4,9107617,9107632,MA1727.1,+,3.48e-07,LTR2C,ERV1,LTR
chr15,71870199,71870214,MA1727.1,-,3.48e-07,AluSx,Alu,SINE
chr2,135905322,135905337,MA1727.1,-,3.48e-07,AluJr,Alu,SINE
chr16,30863846,30863861,MA1727.1,-,3.54e-07,AluSx,Alu,SINE
chr15,40981578,40981593,MA1727.1,+,3.54e-07,HERVK11-int,ERVK,LTR
chr7,6041592,6041607,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr3,43468823,43468838,MA1727.1,+,3.6e-07,MER5A,hAT-Charlie,DNA
chr7,66760112,66760127,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,72512332,72512347,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,74314415,74314430,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,74710274,74710289,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,74924539,74924554,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,74952561,74952576,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,74980578,74980593,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,75139760,75139775,MA1727.1,+,3.6e-07,AluSx,Alu,SINE
chr7,76154494,76154509,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,76645635,76645650,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,76673558,76673573,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,101980036,101980051,MA1727.1,-,3.6e-07,AluSx,Alu,SINE
chr7,129218074,129218089,MA1727.1,+,3.6e-07,LTR2,ERV1,LTR
chr4,2278508,2278523,MA1727.1,+,3.65e-07,L1MB3,L1,LINE
chr5,143250506,143250521,MA1727.1,+,3.73e-07,LTR54B,ERV1,LTR
chr3,157065716,157065731,MA1727.1,+,3.73e-07,L1M2c,L1,LINE
chr17,48475084,48475099,MA1727.1,+,4.06e-07,MIR3,MIR,SINE
chr11,1242539,1242554,MA1727.1,-,4.13e-07,L1MB3,L1,LINE
chr6,41246894,41246909,MA1727.1,+,4.13e-07,MER51C,ERV1,LTR
chr16,85412191,85412206,MA1727.1,-,4.13e-07,MIR,MIR,SINE
chr2,85593115,85593130,MA1727.1,-,4.13e-07,AluSq2,Alu,SINE
chr1,22867497,22867512,MA1727.1,-,4.19e-07,L2a,L2,LINE
chr12,68017829,68017844,MA1727.1,+,4.19e-07,ERVL-int,ERVL,LTR
chr2,242578703,242578718,MA1727.1,-,4.19e-07,LTR28,ERV1,LTR
chr3,3824549,3824564,MA1727.1,-,4.31e-07,MLT2A2,ERVL,LTR
chr5,26015702,26015717,MA1727.1,+,4.31e-07,MLT2A2,ERVL,LTR
chr2,220857292,220857307,MA1727.1,-,4.31e-07,MLT1I,ERVL-MaLR,LTR
chr16,24435228,24435243,MA1727.1,+,4.47e-07,LTR54B,ERV1,LTR
chr16,68893678,68893693,MA1727.1,-,4.47e-07,L2c,L2,LINE
chr8,86404432,86404447,MA1727.1,+,4.47e-07,LTR2C,ERV1,LTR
chr3,103129271,103129286,MA1727.1,+,4.47e-07,LTR1D,ERV1,LTR
chr3,74801076,74801091,MA1727.1,-,4.55e-07,MER52A,ERV1,LTR
chr1,47812209,47812224,MA1727.1,-,4.7e-07,AluSx,Alu,SINE
chr14,90334377,90334392,MA1727.1,+,4.7e-07,Tigger16a,TcMar-Tigger,DNA
chr12,122064011,122064026,MA1727.1,+,4.85e-07,L2a,L2,LINE
chr3,60324130,60324145,MA1727.1,-,4.91e-07,AluJo,Alu,SINE
chr18,73796390,73796405,MA1727.1,-,4.91e-07,MER52A,ERV1,LTR
chr20,203777,203792,MA1727.1,+,5.02e-07,HSMAR2,TcMar-Mariner,DNA
chr4,4235697,4235712,MA1727.1,-,5.02e-07,HSMAR2,TcMar-Mariner,DNA
chr16,50919073,50919088,MA1727.1,-,5.02e-07,MER20B,hAT-Charlie,DNA
chr12,52750041,52750056,MA1727.1,-,5.02e-07,MER45C,hAT-Tip100,DNA
chr19,42920681,42920696,MA1727.1,+,5.23e-07,Tigger1,TcMar-Tigger,DNA
chr6,109140323,109140338,MA1727.1,+,5.23e-07,AluSx,Alu,SINE
chr14,23973469,23973484,MA1727.1,+,5.29e-07,AluSc8,Alu,SINE
chr8,57926948,57926963,MA1727.1,-,5.39e-07,MER52A,ERV1,LTR
chr11,28708253,28708268,MA1727.1,-,5.51e-07,Tigger2,TcMar-Tigger,DNA
chr17,29743196,29743211,MA1727.1,+,5.51e-07,MER45A,hAT-Tip100,DNA
chr7,48299327,48299342,MA1727.1,-,5.67e-07,L1PA16,L1,LINE
chr17,55575042,55575057,MA1727.1,+,5.85e-07,MER5A,hAT-Charlie,DNA
chr17,3290546,3290561,MA1727.1,-,5.97e-07,AluSx1,Alu,SINE
chr16,23503265,23503280,MA1727.1,-,5.97e-07,MIR3,MIR,SINE
chr12,46334619,46334634,MA1727.1,-,5.97e-07,AluJb,Alu,SINE
chr1,192856698,192856713,MA1727.1,-,5.97e-07,MER21C,ERVL,LTR
chr20,57492779,57492794,MA1727.1,+,6.07e-07,AluY,Alu,SINE
chr1,180696044,180696059,MA1727.1,-,6.07e-07,AluYc,Alu,SINE
