CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr7,45191595,45191607,MA1655.1,-,9.34e-08,MLT1E2,ERVL-MaLR,LTR
chr3,45229647,45229659,MA1655.1,-,9.34e-08,L2b,L2,LINE
chr12,48187985,48187997,MA1655.1,+,9.34e-08,MLT1B,ERVL-MaLR,LTR
chr11,48359126,48359138,MA1655.1,-,9.34e-08,MER66-int,ERV1,LTR
chr19,50783007,50783019,MA1655.1,-,9.34e-08,L1MB7,L1,LINE
chr3,54410842,54410854,MA1655.1,-,9.34e-08,MIR,MIR,SINE
chr6,56759149,56759161,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr14,65361613,65361625,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr3,67111449,67111461,MA1655.1,-,9.34e-08,L1M4,L1,LINE
chrX,67546874,67546886,MA1655.1,+,9.34e-08,SVA_E,SVA_E,SVA
chr10,68409505,68409517,MA1655.1,+,9.34e-08,L1MA8,L1,LINE
chr6,71035846,71035858,MA1655.1,+,9.34e-08,MER81,hAT-Blackjack,DNA
chr6,71155556,71155568,MA1655.1,-,9.34e-08,MER9a2,ERVK,LTR
chr14,83520227,83520239,MA1655.1,+,9.34e-08,MER66-int,ERV1,LTR
chr8,86871506,86871518,MA1655.1,-,9.34e-08,MER9a2,ERVK,LTR
chr3,89023197,89023209,MA1655.1,+,9.34e-08,L1MA4A,L1,LINE
chr3,89697671,89697683,MA1655.1,-,9.34e-08,L1ME3A,L1,LINE
chr12,96234369,96234381,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr13,114637222,114637234,MA1655.1,-,9.34e-08,L1MD2,L1,LINE
chr10,119599782,119599794,MA1655.1,-,9.34e-08,MER117,hAT-Charlie,DNA
chr6,124212072,124212084,MA1655.1,+,9.34e-08,L1MB4,L1,LINE
chr6,125709585,125709597,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr3,125815216,125815228,MA1655.1,+,9.34e-08,MER9a2,ERVK,LTR
chr2,125883309,125883321,MA1655.1,-,9.34e-08,L1PB1,L1,LINE
chr4,127055775,127055787,MA1655.1,+,9.34e-08,MER9a3,ERVK,LTR
chr11,129965793,129965805,MA1655.1,-,9.34e-08,L2a,L2,LINE
chr12,131548130,131548142,MA1655.1,-,9.34e-08,L1MD1,L1,LINE
chrX,134198018,134198030,MA1655.1,+,9.34e-08,MER66-int,ERV1,LTR
chr2,146596739,146596751,MA1655.1,+,9.34e-08,L1MC4,L1,LINE
chr3,158096529,158096541,MA1655.1,-,9.34e-08,L1ME1,L1,LINE
chr5,177693860,177693872,MA1655.1,-,9.34e-08,MIRb,MIR,SINE
chr2,202147411,202147423,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr1,212471913,212471925,MA1655.1,-,9.34e-08,SVA_E,SVA_E,SVA
chr2,218981220,218981232,MA1655.1,+,9.34e-08,MER9a3,ERVK,LTR
chr2,72260068,72260080,MA1655.1,+,1.25e-07,MIR3,MIR,SINE
chrX,73857453,73857465,MA1655.1,+,1.25e-07,L1PB1,L1,LINE
chr4,92667536,92667548,MA1655.1,-,1.25e-07,L1PBa1,L1,LINE
chr7,119018689,119018701,MA1655.1,-,1.25e-07,LTR17,ERV1,LTR
chr4,174020404,174020416,MA1655.1,+,1.25e-07,HERVE_a-int,ERV1,LTR
chr20,2566340,2566352,MA1655.1,-,1.62e-07,MLT1F2,ERVL-MaLR,LTR
chr10,9704007,9704019,MA1655.1,-,1.62e-07,L1MC2,L1,LINE
chr2,11705342,11705354,MA1655.1,+,1.62e-07,MIRb,MIR,SINE
chr19,15556180,15556192,MA1655.1,+,1.62e-07,MIRb,MIR,SINE
chrY,16408565,16408577,MA1655.1,-,1.62e-07,MLT1J2,ERVL-MaLR,LTR
chr4,20533086,20533098,MA1655.1,+,1.62e-07,L1MB7,L1,LINE
chr9,31273717,31273729,MA1655.1,+,1.62e-07,MSTD-int,ERVL-MaLR,LTR
chr1,32209669,32209681,MA1655.1,+,1.62e-07,L2b,L2,LINE
chr21,39880825,39880837,MA1655.1,+,1.62e-07,MLT1G3,ERVL-MaLR,LTR
chr13,40234377,40234389,MA1655.1,-,1.62e-07,FAM,Alu,SINE
chr18,40918247,40918259,MA1655.1,-,1.62e-07,LTR19B,ERV1,LTR
chr10,48450291,48450303,MA1655.1,+,1.62e-07,LTR16A,ERVL,LTR
chr22,49507760,49507772,MA1655.1,-,1.62e-07,FAM,Alu,SINE
chr10,50344918,50344930,MA1655.1,+,1.62e-07,L1ME3C,L1,LINE
chr2,54313563,54313575,MA1655.1,-,1.62e-07,MamRep1527,LTR,LTR
chr11,55268838,55268850,MA1655.1,+,1.62e-07,HERV15-int,ERV1,LTR
chr20,55439351,55439363,MA1655.1,+,1.62e-07,L1ME1,L1,LINE
chr18,56777468,56777480,MA1655.1,+,1.62e-07,MLT1K,ERVL-MaLR,LTR
chr20,57953268,57953280,MA1655.1,-,1.62e-07,L1MC4a,L1,LINE
chr18,60687370,60687382,MA1655.1,-,1.62e-07,LTR16C,ERVL,LTR
chr13,61851482,61851494,MA1655.1,+,1.62e-07,ERVL-E-int,ERVL,LTR
chr5,61886804,61886816,MA1655.1,-,1.62e-07,FAM,Alu,SINE
chr2,62493903,62493915,MA1655.1,+,1.62e-07,LTR85c,Gypsy,LTR
chr8,65090490,65090502,MA1655.1,+,1.62e-07,L1MA9,L1,LINE
chr13,66011548,66011560,MA1655.1,+,1.62e-07,L1PA6,L1,LINE
chr2,67414588,67414600,MA1655.1,-,1.62e-07,LTR85b,Gypsy,LTR
chr14,72666363,72666375,MA1655.1,-,1.62e-07,MamRep137,TcMar,DNA
chr7,73364440,73364452,MA1655.1,-,1.62e-07,FAM,Alu,SINE
chr9,73505812,73505824,MA1655.1,+,1.62e-07,HAL1,L1,LINE
chr8,74302180,74302192,MA1655.1,-,1.62e-07,MLT1A1,ERVL-MaLR,LTR
chrX,74661096,74661108,MA1655.1,-,1.62e-07,L1PB1,L1,LINE
chr10,84899489,84899501,MA1655.1,+,1.62e-07,MamGypLTR1a,Gypsy,LTR
chr16,86498942,86498954,MA1655.1,+,1.62e-07,MIR,MIR,SINE
chr16,87262367,87262379,MA1655.1,+,1.62e-07,MLT1H2,ERVL-MaLR,LTR
chr10,96571758,96571770,MA1655.1,-,1.62e-07,L1P3,L1,LINE
chr10,96727565,96727577,MA1655.1,-,1.62e-07,L1P3,L1,LINE
chr14,97459231,97459243,MA1655.1,+,1.62e-07,MIR3,MIR,SINE
chr15,98322715,98322727,MA1655.1,+,1.62e-07,L1PA15,L1,LINE
chr14,101259284,101259296,MA1655.1,+,1.62e-07,L1MEc,L1,LINE
chr12,110472291,110472303,MA1655.1,-,1.62e-07,FAM,Alu,SINE
chr11,111082401,111082413,MA1655.1,+,1.62e-07,L1MC3,L1,LINE
chr2,122928889,122928901,MA1655.1,+,1.62e-07,ERVL-E-int,ERVL,LTR
chrX,127109006,127109018,MA1655.1,+,1.62e-07,LTR57-int,ERVL,LTR
chr11,134481335,134481347,MA1655.1,+,1.62e-07,LTR16A,ERVL,LTR
chr7,158094969,158094981,MA1655.1,+,1.62e-07,LTR16A,ERVL,LTR
chr3,194972527,194972539,MA1655.1,+,1.62e-07,L1ME3C,L1,LINE
chr1,222072592,222072604,MA1655.1,+,1.62e-07,L1MC4a,L1,LINE
chr1,224964964,224964976,MA1655.1,+,1.62e-07,L1ME4a,L1,LINE
chr1,235980986,235980998,MA1655.1,+,1.62e-07,L1PA15,L1,LINE
chr2,241954362,241954374,MA1655.1,-,1.62e-07,L1MA9,L1,LINE
chr4,1862726,1862738,MA1655.1,+,2e-07,MLT1F,ERVL-MaLR,LTR
chr8,2456328,2456340,MA1655.1,+,2e-07,MLT1C,ERVL-MaLR,LTR
chr12,7735104,7735116,MA1655.1,+,2e-07,MER4B-int,ERV1,LTR
chr17,10819178,10819190,MA1655.1,+,2e-07,MER4B-int,ERV1,LTR
chr19,15209356,15209368,MA1655.1,-,2e-07,MLT1B,ERVL-MaLR,LTR
chr19,19811763,19811775,MA1655.1,-,2e-07,HERVL66-int,ERVL,LTR
chr18,23539075,23539087,MA1655.1,-,2e-07,MLT1H2,ERVL-MaLR,LTR
chr10,23750530,23750542,MA1655.1,+,2e-07,HAL1,L1,LINE
chr21,24088877,24088889,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr10,24690589,24690601,MA1655.1,+,2e-07,L1MD2,L1,LINE
chr21,25337408,25337420,MA1655.1,-,2e-07,HERVL18-int,ERVL,LTR
chr1,28015761,28015773,MA1655.1,-,2e-07,MER21-int,ERVL,LTR
chr5,30776346,30776358,MA1655.1,+,2e-07,L1PA7,L1,LINE
chr20,30839412,30839424,MA1655.1,-,2e-07,L1MD2,L1,LINE
chr13,31558189,31558201,MA1655.1,-,2e-07,L1ME1,L1,LINE
chr18,31943345,31943357,MA1655.1,+,2e-07,HAL1,L1,LINE
chr2,32609674,32609686,MA1655.1,-,2e-07,ERVL-E-int,ERVL,LTR
chr2,34013169,34013181,MA1655.1,-,2e-07,ERVL-E-int,ERVL,LTR
chr1,34053212,34053224,MA1655.1,-,2e-07,MIRb,MIR,SINE
chr7,36177592,36177604,MA1655.1,-,2e-07,MLT1C,ERVL-MaLR,LTR
chr19,38436373,38436385,MA1655.1,-,2e-07,L1M5,L1,LINE
chr7,39757621,39757633,MA1655.1,-,2e-07,MER4B-int,ERV1,LTR
chr17,40808389,40808401,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr19,44462659,44462671,MA1655.1,-,2e-07,MER4B-int,ERV1,LTR
chr7,45218531,45218543,MA1655.1,+,2e-07,HAL1,L1,LINE
chr18,47928030,47928042,MA1655.1,+,2e-07,HERVS71-int,ERV1,LTR
chr3,48154473,48154485,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr1,50796613,50796625,MA1655.1,+,2e-07,HAL1,L1,LINE
chr12,53136450,53136462,MA1655.1,+,2e-07,MER52C,ERV1,LTR
chr17,53846722,53846734,MA1655.1,+,2e-07,MLT1N2,ERVL-MaLR,LTR
chr18,55378496,55378508,MA1655.1,+,2e-07,L1MC4a,L1,LINE
chr13,56862128,56862140,MA1655.1,-,2e-07,L1PA15,L1,LINE
chr12,57583808,57583820,MA1655.1,-,2e-07,MIRc,MIR,SINE
chr1,61172418,61172430,MA1655.1,+,2e-07,L1MA3,L1,LINE
chr6,63319609,63319621,MA1655.1,-,2e-07,MER21-int,ERVL,LTR
chr5,76691781,76691793,MA1655.1,-,2e-07,MER4B-int,ERV1,LTR
chrX,87637810,87637822,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr15,89023249,89023261,MA1655.1,-,2e-07,LTR33,ERVL,LTR
chr9,90942949,90942961,MA1655.1,+,2e-07,MER4B-int,ERV1,LTR
chr4,94219537,94219549,MA1655.1,-,2e-07,MLT1A0,ERVL-MaLR,LTR
chr5,95235091,95235103,MA1655.1,+,2e-07,UCON6,UCON6,Unknown
chr8,96316656,96316668,MA1655.1,-,2e-07,LTR78,ERV1,LTR
chr1,98560348,98560360,MA1655.1,-,2e-07,LTR78,ERV1,LTR
chr12,98815981,98815993,MA1655.1,+,2e-07,HERVL18-int,ERVL,LTR
chr4,99587805,99587817,MA1655.1,-,2e-07,HERVL18-int,ERVL,LTR
chr11,100623197,100623209,MA1655.1,-,2e-07,L1PBa,L1,LINE
chr3,100899500,100899512,MA1655.1,-,2e-07,MER21-int,ERVL,LTR
chr3,100900788,100900800,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr4,101811104,101811116,MA1655.1,+,2e-07,MLT1I-int,ERVL-MaLR,LTR
chr12,105805210,105805222,MA1655.1,+,2e-07,MIRc,MIR,SINE
chr4,114696819,114696831,MA1655.1,-,2e-07,MER21B,ERVL,LTR
chr1,117247128,117247140,MA1655.1,-,2e-07,LTR82A,ERVL,LTR
chrX,118019317,118019329,MA1655.1,+,2e-07,HERVP71A-int,ERV1,LTR
chr7,130010111,130010123,MA1655.1,+,2e-07,MamGypLTR2c,Gypsy,LTR
chr9,132849020,132849032,MA1655.1,-,2e-07,MIRb,MIR,SINE
chr6,160687699,160687711,MA1655.1,+,2e-07,MER21-int,ERVL,LTR
chr6,166941306,166941318,MA1655.1,-,2e-07,L1MB8,L1,LINE
chr2,199656809,199656821,MA1655.1,+,2e-07,MLT1I,ERVL-MaLR,LTR
chr1,203325608,203325620,MA1655.1,-,2e-07,MIR,MIR,SINE
chr2,203769289,203769301,MA1655.1,+,2e-07,L1MA3,L1,LINE
chr1,232342530,232342542,MA1655.1,-,2e-07,Tigger5,TcMar-Tigger,DNA
chrUn_gl000236,33258,33270,MA1655.1,+,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr2,2127711,2127723,MA1655.1,+,2.38e-07,MLT1D,ERVL-MaLR,LTR
chr5,2727658,2727670,MA1655.1,+,2.38e-07,MIR,MIR,SINE
chr20,6046478,6046490,MA1655.1,-,2.38e-07,L2a,L2,LINE
chr1,11583231,11583243,MA1655.1,+,2.38e-07,MIRb,MIR,SINE
chrY,13578967,13578979,MA1655.1,+,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr18,13717931,13717943,MA1655.1,+,2.38e-07,MLT1E1A,ERVL-MaLR,LTR
chr22,16994946,16994958,MA1655.1,+,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr1,17286259,17286271,MA1655.1,+,2.38e-07,MIR,MIR,SINE
chr8,24033750,24033762,MA1655.1,+,2.38e-07,L2a,L2,LINE
chr22,29079275,29079287,MA1655.1,-,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr16,32325310,32325322,MA1655.1,-,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr16,32363704,32363716,MA1655.1,-,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr16,33322732,33322744,MA1655.1,-,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr16,33360906,33360918,MA1655.1,-,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr13,33594916,33594928,MA1655.1,+,2.38e-07,L2b,L2,LINE
chr5,33655438,33655450,MA1655.1,+,2.38e-07,LTR16C,ERVL,LTR
chr10,39016876,39016888,MA1655.1,+,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr22,39679019,39679031,MA1655.1,+,2.38e-07,MIRb,MIR,SINE
chr20,45997882,45997894,MA1655.1,+,2.38e-07,L2c,L2,LINE
chr15,51381073,51381085,MA1655.1,+,2.38e-07,LTR16A,ERVL,LTR
chr7,52943472,52943484,MA1655.1,-,2.38e-07,ERVL-B4-int,ERVL,LTR
chr20,60369514,60369526,MA1655.1,-,2.38e-07,LTR16C,ERVL,LTR
chr1,68617626,68617638,MA1655.1,-,2.38e-07,L2a,L2,LINE
chr2,74559032,74559044,MA1655.1,+,2.38e-07,LTR79,ERVL,LTR
chr5,82920454,82920466,MA1655.1,+,2.38e-07,ERVL-E-int,ERVL,LTR
chr15,82952634,82952646,MA1655.1,-,2.38e-07,HERVI-int,ERV1,LTR
chr15,83163822,83163834,MA1655.1,+,2.38e-07,HERVI-int,ERV1,LTR
chr15,84891038,84891050,MA1655.1,+,2.38e-07,HERVIP10F-int,ERV1,LTR
chr9,85126724,85126736,MA1655.1,-,2.38e-07,MLT1H2,ERVL-MaLR,LTR
chr15,85770143,85770155,MA1655.1,+,2.38e-07,HERVI-int,ERV1,LTR
chr10,86528367,86528379,MA1655.1,-,2.38e-07,L2a,L2,LINE
chr2,92156212,92156224,MA1655.1,+,2.38e-07,MLT1K,ERVL-MaLR,LTR
chr3,96135422,96135434,MA1655.1,-,2.38e-07,L1PA14,L1,LINE
chr10,104617447,104617459,MA1655.1,+,2.38e-07,L1MC4a,L1,LINE
chr13,111188550,111188562,MA1655.1,+,2.38e-07,MLT1C,ERVL-MaLR,LTR
chr10,118151787,118151799,MA1655.1,+,2.38e-07,HAL1,L1,LINE
chr7,120432385,120432397,MA1655.1,+,2.38e-07,L1M4,L1,LINE
chrX,120634329,120634341,MA1655.1,+,2.38e-07,MLT1E2,ERVL-MaLR,LTR
chr4,121360606,121360618,MA1655.1,+,2.38e-07,MLT1A0,ERVL-MaLR,LTR
chr9,131241977,131241989,MA1655.1,+,2.38e-07,L1M5,L1,LINE
chr4,134483776,134483788,MA1655.1,+,2.38e-07,L1ME1,L1,LINE
chr9,135884999,135885011,MA1655.1,-,2.38e-07,L2,L2,LINE
chr4,144148768,144148780,MA1655.1,-,2.38e-07,MER81,hAT-Blackjack,DNA
chr5,149468628,149468640,MA1655.1,+,2.38e-07,L1MB5,L1,LINE
chr3,156164582,156164594,MA1655.1,+,2.38e-07,L2a,L2,LINE
chr5,167597683,167597695,MA1655.1,+,2.38e-07,L2,L2,LINE
chr5,173074035,173074047,MA1655.1,-,2.38e-07,MLT1N2,ERVL-MaLR,LTR
chr4,189314022,189314034,MA1655.1,-,2.38e-07,LTR40a,ERVL,LTR
chr1,210391049,210391061,MA1655.1,+,2.38e-07,MLT1C,ERVL-MaLR,LTR
chr3,351910,351922,MA1655.1,+,2.76e-07,AluJr,Alu,SINE
chr18,1510836,1510848,MA1655.1,-,2.76e-07,L1M2,L1,LINE
chr20,2085596,2085608,MA1655.1,+,2.76e-07,AluJb,Alu,SINE
chr8,2883633,2883645,MA1655.1,+,2.76e-07,MLT1E1A,ERVL-MaLR,LTR
chr12,4171393,4171405,MA1655.1,+,2.76e-07,AluSz,Alu,SINE
chr3,4481005,4481017,MA1655.1,+,2.76e-07,AluJo,Alu,SINE
chr2,5388786,5388798,MA1655.1,+,2.76e-07,AluJb,Alu,SINE
chr19,6250843,6250855,MA1655.1,+,2.76e-07,L1MB5,L1,LINE
chr16,6636646,6636658,MA1655.1,-,2.76e-07,MLT1K,ERVL-MaLR,LTR
chr1,7219815,7219827,MA1655.1,-,2.76e-07,AluJr,Alu,SINE
chr10,7415250,7415262,MA1655.1,+,2.76e-07,MSTB1,ERVL-MaLR,LTR
chr10,8771620,8771632,MA1655.1,+,2.76e-07,MLT1K,ERVL-MaLR,LTR
chr11,9629683,9629695,MA1655.1,-,2.76e-07,AluSp,Alu,SINE
chr19,15018322,15018334,MA1655.1,-,2.76e-07,AluSx,Alu,SINE
chr16,15984652,15984664,MA1655.1,+,2.76e-07,AluJo,Alu,SINE
chr19,16691725,16691737,MA1655.1,-,2.76e-07,MLT1E2,ERVL-MaLR,LTR
chr1,17480303,17480315,MA1655.1,-,2.76e-07,AluJr,Alu,SINE
chr16,23056450,23056462,MA1655.1,-,2.76e-07,L1MB8,L1,LINE
chr22,23159127,23159139,MA1655.1,+,2.76e-07,Charlie6,hAT-Charlie,DNA
chr18,23797106,23797118,MA1655.1,+,2.76e-07,AluJb,Alu,SINE
chr16,23940247,23940259,MA1655.1,-,2.76e-07,AluSq2,Alu,SINE
chr18,24541599,24541611,MA1655.1,-,2.76e-07,AluJo,Alu,SINE
chr20,25530814,25530826,MA1655.1,+,2.76e-07,AluJb,Alu,SINE
chr3,27484366,27484378,MA1655.1,-,2.76e-07,MER61B,ERV1,LTR
chr2,30219702,30219714,MA1655.1,+,2.76e-07,L1M4,L1,LINE
chr15,31877454,31877466,MA1655.1,+,2.76e-07,LTR33B,ERVL,LTR
chrX,33930968,33930980,MA1655.1,+,2.76e-07,PABL_B-int,ERV1,LTR
chr6,34115235,34115247,MA1655.1,+,2.76e-07,MIR,MIR,SINE
chr22,35329052,35329064,MA1655.1,-,2.76e-07,LTR16A2,ERVL,LTR
chr9,35515793,35515805,MA1655.1,+,2.76e-07,AluSz6,Alu,SINE
chr21,35794720,35794732,MA1655.1,+,2.76e-07,L1MC4a,L1,LINE
chr7,36111390,36111402,MA1655.1,-,2.76e-07,MLT1L,ERVL-MaLR,LTR
chr5,37420740,37420752,MA1655.1,-,2.76e-07,AluJr4,Alu,SINE
chr14,37720480,37720492,MA1655.1,-,2.76e-07,AluJr4,Alu,SINE
chr2,37841815,37841827,MA1655.1,+,2.76e-07,LTR79,ERVL,LTR
chr21,41316868,41316880,MA1655.1,+,2.76e-07,MLT1J1,ERVL-MaLR,LTR
chr15,41337888,41337900,MA1655.1,+,2.76e-07,AluSz,Alu,SINE
chr5,43172065,43172077,MA1655.1,-,2.76e-07,FLAM_C,Alu,SINE
chr1,43508902,43508914,MA1655.1,+,2.76e-07,ERV3-16A3_I-int,ERVL,LTR
chr11,45469975,45469987,MA1655.1,+,2.76e-07,LTR78,ERV1,LTR
chr1,45686356,45686368,MA1655.1,+,2.76e-07,AluJr4,Alu,SINE
chr20,45817776,45817788,MA1655.1,-,2.76e-07,MLT1K,ERVL-MaLR,LTR
chrX,46319278,46319290,MA1655.1,-,2.76e-07,MER21C,ERVL,LTR
chr22,47109490,47109502,MA1655.1,+,2.76e-07,L1MB7,L1,LINE
chr13,47684599,47684611,MA1655.1,-,2.76e-07,HERV1_I-int,ERV1,LTR
chr2,47878204,47878216,MA1655.1,-,2.76e-07,MLT1C,ERVL-MaLR,LTR
chr12,48232825,48232837,MA1655.1,+,2.76e-07,LTR16A,ERVL,LTR
chr11,48718732,48718744,MA1655.1,+,2.76e-07,ALR/Alpha,centr,Satellite
chr14,48899498,48899510,MA1655.1,-,2.76e-07,AluJb,Alu,SINE
chr15,49247191,49247203,MA1655.1,+,2.76e-07,Tigger16b,TcMar-Tigger,DNA
chr1,50017152,50017164,MA1655.1,-,2.76e-07,L1PB1,L1,LINE
chr5,51777134,51777146,MA1655.1,+,2.76e-07,LTR16C,ERVL,LTR
chr13,51882866,51882878,MA1655.1,+,2.76e-07,Tigger8,TcMar-Tigger,DNA
chr5,52631203,52631215,MA1655.1,+,2.76e-07,LTR16A,ERVL,LTR
chr3,53881618,53881630,MA1655.1,+,2.76e-07,AluSx1,Alu,SINE
chr15,55005374,55005386,MA1655.1,-,2.76e-07,AluSp,Alu,SINE
chr2,55124693,55124705,MA1655.1,-,2.76e-07,MIRb,MIR,SINE
chr15,55703459,55703471,MA1655.1,+,2.76e-07,AluSx1,Alu,SINE
chr2,55839076,55839088,MA1655.1,-,2.76e-07,AluJo,Alu,SINE
chr7,56868269,56868281,MA1655.1,+,2.76e-07,AluJr,Alu,SINE
chr14,57191937,57191949,MA1655.1,+,2.76e-07,L2b,L2,LINE
chrX,57253765,57253777,MA1655.1,-,2.76e-07,L1PB1,L1,LINE
chr3,57830648,57830660,MA1655.1,-,2.76e-07,AluSx1,Alu,SINE
chr3,60036287,60036299,MA1655.1,-,2.76e-07,Charlie4z,hAT-Charlie,DNA
chr15,61460665,61460677,MA1655.1,-,2.76e-07,AluSz,Alu,SINE
chrX,61933503,61933515,MA1655.1,-,2.76e-07,HERVK11D-int,ERVK,LTR
chr7,63236232,63236244,MA1655.1,-,2.76e-07,AluJr,Alu,SINE
chr11,63508881,63508893,MA1655.1,-,2.76e-07,AluSz,Alu,SINE
chr7,64597020,64597032,MA1655.1,+,2.76e-07,AluSx1,Alu,SINE
chr10,64849949,64849961,MA1655.1,+,2.76e-07,AluSg4,Alu,SINE
chr7,65024245,65024257,MA1655.1,-,2.76e-07,AluSx1,Alu,SINE
chr7,65108195,65108207,MA1655.1,+,2.76e-07,AluSx1,Alu,SINE
chr15,66640129,66640141,MA1655.1,-,2.76e-07,AluSz,Alu,SINE
chr13,67562240,67562252,MA1655.1,-,2.76e-07,AluJo,Alu,SINE
chr11,68586755,68586767,MA1655.1,-,2.76e-07,AluSx1,Alu,SINE
chr2,69123248,69123260,MA1655.1,-,2.76e-07,L1PB1,L1,LINE
chr16,69248953,69248965,MA1655.1,-,2.76e-07,AluSx,Alu,SINE
chr17,74337528,74337540,MA1655.1,-,2.76e-07,AluJb,Alu,SINE
chr7,75878907,75878919,MA1655.1,+,2.76e-07,L3,CR1,LINE
chr6,76700268,76700280,MA1655.1,+,2.76e-07,AluJo,Alu,SINE
chr3,78458951,78458963,MA1655.1,+,2.76e-07,FLAM_C,Alu,SINE
chr6,79105258,79105270,MA1655.1,-,2.76e-07,LTR16A,ERVL,LTR
chr12,79906356,79906368,MA1655.1,+,2.76e-07,FordPrefect_a,hAT-Tip100,DNA
chr7,82680014,82680026,MA1655.1,+,2.76e-07,AluSq2,Alu,SINE
chr4,84297777,84297789,MA1655.1,+,2.76e-07,AluSx1,Alu,SINE
chr12,84522510,84522522,MA1655.1,+,2.76e-07,MER52A,ERV1,LTR
chr6,86724890,86724902,MA1655.1,+,2.76e-07,AluJb,Alu,SINE
chrX,87853380,87853392,MA1655.1,-,2.76e-07,MSTA,ERVL-MaLR,LTR
chr16,89884325,89884337,MA1655.1,+,2.76e-07,AluJo,Alu,SINE
chr12,92761108,92761120,MA1655.1,-,2.76e-07,Zaphod,hAT-Tip100,DNA
chrX,94959944,94959956,MA1655.1,+,2.76e-07,L1M1,L1,LINE
chr7,95063466,95063478,MA1655.1,+,2.76e-07,AluJo,Alu,SINE
chr10,95601582,95601594,MA1655.1,-,2.76e-07,AluJr,Alu,SINE
chr2,97307434,97307446,MA1655.1,-,2.76e-07,AluSz6,Alu,SINE
chr12,97501324,97501336,MA1655.1,-,2.76e-07,L1PBa,L1,LINE
chr7,98617819,98617831,MA1655.1,+,2.76e-07,L1M4c,L1,LINE
chr5,104487218,104487230,MA1655.1,-,2.76e-07,AluSz,Alu,SINE
