CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr6,77634483,77634497,MA1726.1,+,2.57e-08,MSTA-int,ERVL-MaLR,LTR
chr16,87502397,87502411,MA1726.1,+,2.57e-08,MER20,hAT-Charlie,DNA
chr10,106847770,106847784,MA1726.1,-,2.57e-08,L2c,L2,LINE
chr1,115551060,115551074,MA1726.1,-,2.57e-08,HERVL-int,ERVL,LTR
chr10,130230377,130230391,MA1726.1,+,2.57e-08,Charlie8,hAT-Charlie,DNA
chrX,140044433,140044447,MA1726.1,+,2.57e-08,ERV3-16A3_I-int,ERVL,LTR
chr5,144858983,144858997,MA1726.1,+,2.57e-08,L2b,L2,LINE
chrX,154327512,154327526,MA1726.1,-,2.57e-08,MLT1J,ERVL-MaLR,LTR
chr6,167233191,167233205,MA1726.1,-,2.57e-08,L1MC4,L1,LINE
chr4,1415700,1415714,MA1726.1,-,2.81e-08,L1MD,L1,LINE
chr19,5155873,5155887,MA1726.1,+,2.81e-08,MER58A,hAT-Charlie,DNA
chrY,5677922,5677936,MA1726.1,-,2.81e-08,HERV4_I-int,ERV1,LTR
chr4,36745630,36745644,MA1726.1,+,2.81e-08,L1MC,L1,LINE
chr18,75328952,75328966,MA1726.1,-,2.81e-08,L1MDa,L1,LINE
chrX,91948101,91948115,MA1726.1,-,2.81e-08,HERV4_I-int,ERV1,LTR
chr3,96213054,96213068,MA1726.1,-,2.81e-08,L1PA15,L1,LINE
chr2,122929496,122929510,MA1726.1,+,2.81e-08,ERVL-E-int,ERVL,LTR
chr2,130984256,130984270,MA1726.1,+,2.81e-08,L1M6,L1,LINE
chr6,159604641,159604655,MA1726.1,-,2.81e-08,L2,L2,LINE
chr2,177258490,177258504,MA1726.1,-,2.81e-08,MamRep1161,TcMar,DNA
chr22,27566953,27566967,MA1726.1,+,2.97e-08,MER5A1,hAT-Charlie,DNA
chr1,15296840,15296854,MA1726.1,-,3.16e-08,MLT1H2,ERVL-MaLR,LTR
chr16,19947432,19947446,MA1726.1,+,3.16e-08,L2a,L2,LINE
chr10,48394050,48394064,MA1726.1,-,3.16e-08,MER57E2,ERV1,LTR
chr1,112994514,112994528,MA1726.1,-,3.16e-08,HAL1,L1,LINE
chr11,45817067,45817081,MA1726.1,+,3.44e-08,MLT1K,ERVL-MaLR,LTR
chr2,104292225,104292239,MA1726.1,-,3.44e-08,L2a,L2,LINE
chr8,133587804,133587818,MA1726.1,-,3.44e-08,L2c,L2,LINE
chr14,23219705,23219719,MA1726.1,-,3.73e-08,LTR50,ERVL,LTR
chrX,26797938,26797952,MA1726.1,-,3.73e-08,HUERS-P3b-int,ERV1,LTR
chr12,63144958,63144972,MA1726.1,+,3.73e-08,Plat_L3,CR1,LINE
chr1,114189820,114189834,MA1726.1,-,3.73e-08,L2c,L2,LINE
chr19,50972381,50972395,MA1726.1,+,3.92e-08,L2a,L2,LINE
chrX,51561596,51561610,MA1726.1,+,3.92e-08,HERVL74-int,ERVL,LTR
chr14,102198382,102198396,MA1726.1,+,3.92e-08,Arthur1A,hAT-Tip100,DNA
chr12,109995377,109995391,MA1726.1,-,3.92e-08,MER5A1,hAT-Charlie,DNA
chr3,132583151,132583165,MA1726.1,-,3.92e-08,L1MD2,L1,LINE
chr3,177947248,177947262,MA1726.1,-,3.92e-08,L1MB3,L1,LINE
chr4,182735681,182735695,MA1726.1,+,3.92e-08,L1MEe,L1,LINE
chr1,213472280,213472294,MA1726.1,-,3.92e-08,MLT1G,ERVL-MaLR,LTR
chr16,3012342,3012356,MA1726.1,+,4.16e-08,MIR,MIR,SINE
chr1,6498409,6498423,MA1726.1,-,4.16e-08,MIRb,MIR,SINE
chr4,11160081,11160095,MA1726.1,+,4.16e-08,L1ME3B,L1,LINE
chr4,119805106,119805120,MA1726.1,-,4.16e-08,LTR40c,ERVL,LTR
chr2,239474163,239474177,MA1726.1,-,4.16e-08,MER5B,hAT-Charlie,DNA
chr1,24644290,24644304,MA1726.1,-,4.39e-08,L2a,L2,LINE
chr2,26422819,26422833,MA1726.1,+,4.39e-08,MLT1H,ERVL-MaLR,LTR
chr3,42713376,42713390,MA1726.1,+,4.39e-08,MLT2B2,ERVL,LTR
chr13,44916479,44916493,MA1726.1,+,4.39e-08,MLT2B3,ERVL,LTR
chr15,50133541,50133555,MA1726.1,+,4.39e-08,HERVK22-int,ERVK,LTR
chr8,52307664,52307678,MA1726.1,+,4.39e-08,Arthur1,hAT-Tip100,DNA
chr12,52606374,52606388,MA1726.1,+,4.39e-08,L3b,CR1,LINE
chr18,53931730,53931744,MA1726.1,+,4.39e-08,MLT2B2,ERVL,LTR
chr8,53974504,53974518,MA1726.1,-,4.39e-08,MER67B,ERV1,LTR
chr13,57504858,57504872,MA1726.1,-,4.39e-08,LTR50,ERVL,LTR
chr14,65714191,65714205,MA1726.1,-,4.39e-08,MLT2B1,ERVL,LTR
chr7,70147715,70147729,MA1726.1,-,4.39e-08,MLT1G1,ERVL-MaLR,LTR
chr6,113803318,113803332,MA1726.1,+,4.39e-08,MLT1-int,ERVL-MaLR,LTR
chrX,119939055,119939069,MA1726.1,+,4.39e-08,Charlie15a,hAT-Charlie,DNA
chr6,142805448,142805462,MA1726.1,-,4.39e-08,MLT2B1,ERVL,LTR
chr12,26079212,26079226,MA1726.1,+,4.63e-08,LTR79,ERVL,LTR
chrX,67728010,67728024,MA1726.1,-,4.63e-08,AluJb,Alu,SINE
chr1,57545287,57545301,MA1726.1,+,4.78e-08,L2b,L2,LINE
chr3,159573258,159573272,MA1726.1,-,4.78e-08,Charlie7a,hAT-Charlie,DNA
chr17,12518342,12518356,MA1726.1,+,5.02e-08,Charlie15a,hAT-Charlie,DNA
chr3,13618299,13618313,MA1726.1,-,5.02e-08,L2a,L2,LINE
chrX,42025871,42025885,MA1726.1,-,5.02e-08,L1PA13,L1,LINE
chrX,46980125,46980139,MA1726.1,+,5.02e-08,L1MEc,L1,LINE
chr13,59079592,59079606,MA1726.1,-,5.02e-08,LTR12E,ERV1,LTR
chr13,107954545,107954559,MA1726.1,+,5.02e-08,MSTC,ERVL-MaLR,LTR
chr4,129237133,129237147,MA1726.1,+,5.02e-08,L2c,L2,LINE
chr4,132452066,132452080,MA1726.1,+,5.02e-08,L1MEg1,L1,LINE
chr2,143018532,143018546,MA1726.1,-,5.02e-08,L1PA16,L1,LINE
chr5,174903660,174903674,MA1726.1,+,5.02e-08,MLT1H,ERVL-MaLR,LTR
chr2,240249097,240249111,MA1726.1,+,5.02e-08,Charlie22a,hAT-Charlie,DNA
chr2,242578594,242578608,MA1726.1,-,5.02e-08,LTR28,ERV1,LTR
chr21,34111411,34111425,MA1726.1,-,5.31e-08,MER105,DNA,DNA
chr19,44132243,44132257,MA1726.1,-,5.31e-08,L2c,L2,LINE
chr3,66424659,66424673,MA1726.1,+,5.31e-08,Tigger1,TcMar-Tigger,DNA
chr13,77963062,77963076,MA1726.1,-,5.31e-08,L2c,L2,LINE
chr7,154703294,154703308,MA1726.1,+,5.31e-08,MLT1F2,ERVL-MaLR,LTR
chr2,163165730,163165744,MA1726.1,-,5.31e-08,MLT1B-int,ERVL-MaLR,LTR
chr1,176964689,176964703,MA1726.1,-,5.31e-08,L2c,L2,LINE
chr20,22630173,22630187,MA1726.1,-,6.07e-08,LTR16C,ERVL,LTR
chrX,62025025,62025039,MA1726.1,-,6.07e-08,ALR/Alpha,centr,Satellite
chr1,64181179,64181193,MA1726.1,-,6.07e-08,MLT1H1,ERVL-MaLR,LTR
chr8,77418340,77418354,MA1726.1,-,6.07e-08,ERV3-16A3_I-int,ERVL,LTR
chr8,122179672,122179686,MA1726.1,+,6.07e-08,MLT1G,ERVL-MaLR,LTR
chr1,16365666,16365680,MA1726.1,+,6.26e-08,LTR16A1,ERVL,LTR
chr1,16388162,16388176,MA1726.1,+,6.26e-08,LTR16A1,ERVL,LTR
chr19,24088488,24088502,MA1726.1,+,6.26e-08,LTR22A,ERVK,LTR
chr12,34581270,34581284,MA1726.1,-,6.26e-08,LTR6A,ERV1,LTR
chr15,38994698,38994712,MA1726.1,+,6.26e-08,LTR22A,ERVK,LTR
chr8,54207302,54207316,MA1726.1,+,6.26e-08,LTR16A,ERVL,LTR
chr12,60997431,60997445,MA1726.1,-,6.26e-08,MER11B,ERVK,LTR
chr13,61728297,61728311,MA1726.1,+,6.26e-08,MLT1D,ERVL-MaLR,LTR
chr20,62035522,62035536,MA1726.1,+,6.26e-08,L2b,L2,LINE
chr6,160458915,160458929,MA1726.1,-,6.26e-08,MLT1J2,ERVL-MaLR,LTR
chr4,12277361,12277375,MA1726.1,-,6.74e-08,ALR/Alpha,centr,Satellite
chr8,43517649,43517663,MA1726.1,+,6.74e-08,ALR/Alpha,centr,Satellite
chr8,47271786,47271800,MA1726.1,-,6.74e-08,ALR/Alpha,centr,Satellite
chr13,96395544,96395558,MA1726.1,-,6.74e-08,MER57D,ERV1,LTR
chr17,6935176,6935190,MA1726.1,-,7.13e-08,MSTC-int,ERVL-MaLR,LTR
chr4,17696474,17696488,MA1726.1,-,7.13e-08,L2a,L2,LINE
chr7,34424093,34424107,MA1726.1,-,7.13e-08,MER4B-int,ERV1,LTR
chr1,36977930,36977944,MA1726.1,-,7.13e-08,MLT1J,ERVL-MaLR,LTR
chr21,40535532,40535546,MA1726.1,+,7.13e-08,L2,L2,LINE
chr11,44152642,44152656,MA1726.1,-,7.13e-08,HAL1,L1,LINE
chr15,53745234,53745248,MA1726.1,-,7.13e-08,MER117,hAT-Charlie,DNA
chr8,54049555,54049569,MA1726.1,-,7.13e-08,HERV9-int,ERV1,LTR
chr14,75846158,75846172,MA1726.1,+,7.13e-08,MSTD-int,ERVL-MaLR,LTR
chr11,105885052,105885066,MA1726.1,+,7.13e-08,MER57F,ERV1,LTR
chr4,131144968,131144982,MA1726.1,-,7.13e-08,L1MA4,L1,LINE
chr7,147231337,147231351,MA1726.1,+,7.13e-08,MER20,hAT-Charlie,DNA
chr12,10285108,10285122,MA1726.1,-,7.41e-08,MER67B,ERV1,LTR
chr6,63821264,63821278,MA1726.1,-,7.41e-08,L1MA3,L1,LINE
chr13,84728334,84728348,MA1726.1,-,7.41e-08,L1PA15-16,L1,LINE
chrX,86731396,86731410,MA1726.1,-,7.41e-08,L1M1,L1,LINE
chr4,150664069,150664083,MA1726.1,-,7.41e-08,MIRc,MIR,SINE
chr3,182323434,182323448,MA1726.1,-,7.41e-08,MIRb,MIR,SINE
chr7,1769002,1769016,MA1726.1,-,7.8e-08,MLT1G3,ERVL-MaLR,LTR
chr9,3745245,3745259,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr17,5859283,5859297,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr6,6330260,6330274,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr17,7768744,7768758,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr17,10672326,10672340,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr5,11282125,11282139,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr20,17799197,17799211,MA1726.1,-,7.8e-08,MER115,hAT-Tip100,DNA
chr11,19413913,19413927,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr1,19626987,19627001,MA1726.1,+,7.8e-08,MLT1G3,ERVL-MaLR,LTR
chr16,20727190,20727204,MA1726.1,-,7.8e-08,MLT1H,ERVL-MaLR,LTR
chr4,25080346,25080360,MA1726.1,+,7.8e-08,MLT1H2,ERVL-MaLR,LTR
chr1,26132029,26132043,MA1726.1,-,7.8e-08,L2b,L2,LINE
chr9,27302351,27302365,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr17,32144792,32144806,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr19,36416589,36416603,MA1726.1,+,7.8e-08,MLT1F,ERVL-MaLR,LTR
chr3,36590417,36590431,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chrX,39433382,39433396,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chrX,40248184,40248198,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr7,40927521,40927535,MA1726.1,-,7.8e-08,L2,L2,LINE
chr3,42420622,42420636,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr4,42517768,42517782,MA1726.1,+,7.8e-08,L2a,L2,LINE
chrX,44570710,44570724,MA1726.1,-,7.8e-08,MLT1G,ERVL-MaLR,LTR
chr21,45599712,45599726,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr3,46049869,46049883,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr18,49242244,49242258,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr10,49923287,49923301,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr5,56157917,56157931,MA1726.1,-,7.8e-08,MLT1H2,ERVL-MaLR,LTR
chr19,57478177,57478191,MA1726.1,-,7.8e-08,L2a,L2,LINE
chr14,57728375,57728389,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr11,69549317,69549331,MA1726.1,-,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr3,72241921,72241935,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr4,77137014,77137028,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr4,79614276,79614290,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr9,81505685,81505699,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr8,82206620,82206634,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr12,89737226,89737240,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr9,92933566,92933580,MA1726.1,+,7.8e-08,MLT1F,ERVL-MaLR,LTR
chr8,93633894,93633908,MA1726.1,+,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr13,95378908,95378922,MA1726.1,+,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr15,100922258,100922272,MA1726.1,+,7.8e-08,LTR50,ERVL,LTR
chr11,105912450,105912464,MA1726.1,+,7.8e-08,MLT1H,ERVL-MaLR,LTR
chr7,106130268,106130282,MA1726.1,-,7.8e-08,MLT1H,ERVL-MaLR,LTR
chr2,106425851,106425865,MA1726.1,-,7.8e-08,MLT1B,ERVL-MaLR,LTR
chr7,127926026,127926040,MA1726.1,-,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr3,132849175,132849189,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr7,155235888,155235902,MA1726.1,+,7.8e-08,MLT1C,ERVL-MaLR,LTR
chr4,169966047,169966061,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr2,173209063,173209077,MA1726.1,-,7.8e-08,MLT1G1,ERVL-MaLR,LTR
chr1,228412641,228412655,MA1726.1,-,7.8e-08,MLT1H1,ERVL-MaLR,LTR
chr8,27786063,27786077,MA1726.1,-,8.08e-08,MIR,MIR,SINE
chr10,27888028,27888042,MA1726.1,-,8.08e-08,L1ME1,L1,LINE
chr7,40854597,40854611,MA1726.1,-,8.08e-08,L1PA16,L1,LINE
chr6,92272151,92272165,MA1726.1,+,8.08e-08,L1PA16,L1,LINE
chr12,123275584,123275598,MA1726.1,-,8.08e-08,L2,L2,LINE
chr9,123807831,123807845,MA1726.1,+,8.08e-08,L3,CR1,LINE
chrX,140472136,140472150,MA1726.1,+,8.08e-08,L1MA7,L1,LINE
chr2,164829819,164829833,MA1726.1,-,8.08e-08,Arthur1B,hAT-Tip100,DNA
chr5,180351485,180351499,MA1726.1,+,8.08e-08,L1M3b,L1,LINE
chr2,203582553,203582567,MA1726.1,-,8.08e-08,L1MA3,L1,LINE
chr10,2014776,2014790,MA1726.1,-,8.47e-08,MLT1H2,ERVL-MaLR,LTR
chr12,2527121,2527135,MA1726.1,-,8.47e-08,L2a,L2,LINE
chr1,5912467,5912481,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr20,11826970,11826984,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr17,14704566,14704580,MA1726.1,+,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr20,14777795,14777809,MA1726.1,+,8.47e-08,L2b,L2,LINE
chr21,15807923,15807937,MA1726.1,-,8.47e-08,MLT1H2,ERVL-MaLR,LTR
chr18,22332573,22332587,MA1726.1,-,8.47e-08,HERVL40-int,ERVL,LTR
chr4,25159036,25159050,MA1726.1,+,8.47e-08,MLT1F1,ERVL-MaLR,LTR
chr22,27888714,27888728,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr16,28562920,28562934,MA1726.1,+,8.47e-08,L1ME5,L1,LINE
chr10,30221213,30221227,MA1726.1,+,8.47e-08,MLT1H2,ERVL-MaLR,LTR
chr22,43065502,43065516,MA1726.1,-,8.47e-08,MLT1G1,ERVL-MaLR,LTR
chr10,46044858,46044872,MA1726.1,-,8.47e-08,MLT1H2,ERVL-MaLR,LTR
chr19,49214724,49214738,MA1726.1,+,8.47e-08,MLT1H1,ERVL-MaLR,LTR
chr14,50487079,50487093,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr14,66644830,66644844,MA1726.1,-,8.47e-08,MLT1H1,ERVL-MaLR,LTR
chr16,69991853,69991867,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
chr16,70214757,70214771,MA1726.1,-,8.47e-08,MLT1H,ERVL-MaLR,LTR
