CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chrX,138564488,138564502,MA1652.1,-,6.62e-09,L1MA1,L1,LINE
chr7,144773867,144773881,MA1652.1,-,6.62e-09,L1PB1,L1,LINE
chr7,158319404,158319418,MA1652.1,+,6.62e-09,MLT1B,ERVL-MaLR,LTR
chr6,159432292,159432306,MA1652.1,+,6.62e-09,L1M6,L1,LINE
chr1,161712328,161712342,MA1652.1,+,6.62e-09,L1MA2,L1,LINE
chr5,172061545,172061559,MA1652.1,+,6.62e-09,MIR,MIR,SINE
chr2,177794080,177794094,MA1652.1,-,6.62e-09,L1PREC2,L1,LINE
chr5,180146243,180146257,MA1652.1,+,6.62e-09,MLT1B,ERVL-MaLR,LTR
chr2,200270817,200270831,MA1652.1,+,6.62e-09,MER2,TcMar-Tigger,DNA
chr2,221278273,221278287,MA1652.1,-,6.62e-09,L1MEc,L1,LINE
chr4,6895795,6895809,MA1652.1,+,9.48e-09,L1MC5,L1,LINE
chr15,25840072,25840086,MA1652.1,+,9.48e-09,MER1B,hAT-Charlie,DNA
chr20,31006401,31006415,MA1652.1,-,9.48e-09,L1MB7,L1,LINE
chr8,34574555,34574569,MA1652.1,-,9.48e-09,L1PA15,L1,LINE
chr22,44035361,44035375,MA1652.1,-,9.48e-09,L1MEf,L1,LINE
chr1,47914515,47914529,MA1652.1,+,9.48e-09,MIR3,MIR,SINE
chr8,57067392,57067406,MA1652.1,+,9.48e-09,L1MEb,L1,LINE
chr14,62476375,62476389,MA1652.1,+,9.48e-09,LTR50,ERVL,LTR
chr9,74823402,74823416,MA1652.1,-,9.48e-09,HAL1,L1,LINE
chr15,84222446,84222460,MA1652.1,-,9.48e-09,L1MEe,L1,LINE
chr7,120949381,120949395,MA1652.1,-,9.48e-09,MLT1C,ERVL-MaLR,LTR
chr5,125756769,125756783,MA1652.1,+,9.48e-09,L1MB4,L1,LINE
chr10,135042212,135042226,MA1652.1,+,9.48e-09,L1MC3,L1,LINE
chr2,5344988,5345002,MA1652.1,+,1.18e-08,MLT1L,ERVL-MaLR,LTR
chr10,13245294,13245308,MA1652.1,-,1.18e-08,MLT1D,ERVL-MaLR,LTR
chr11,13431556,13431570,MA1652.1,+,1.18e-08,L1PB2,L1,LINE
chr20,25556516,25556530,MA1652.1,-,1.18e-08,L1MC4,L1,LINE
chr3,31150114,31150128,MA1652.1,-,1.18e-08,L1PB2,L1,LINE
chrX,35328252,35328266,MA1652.1,+,1.18e-08,L1MA3,L1,LINE
chr13,39653532,39653546,MA1652.1,+,1.18e-08,L1PA17,L1,LINE
chr19,40235935,40235949,MA1652.1,+,1.18e-08,L1PA17,L1,LINE
chr22,42920278,42920292,MA1652.1,+,1.18e-08,MLT1C,ERVL-MaLR,LTR
chr12,79151900,79151914,MA1652.1,+,1.18e-08,L1PB4,L1,LINE
chr12,85388990,85389004,MA1652.1,+,1.18e-08,HAL1-3A_ME,L1,LINE
chr15,85580157,85580171,MA1652.1,+,1.18e-08,LTR78,ERV1,LTR
chrX,94051499,94051513,MA1652.1,-,1.18e-08,L1MA5,L1,LINE
chr6,101531857,101531871,MA1652.1,+,1.18e-08,MER67D,ERV1,LTR
chrX,116957136,116957150,MA1652.1,-,1.18e-08,L1PB3,L1,LINE
chr1,118306252,118306266,MA1652.1,-,1.18e-08,L1PA17,L1,LINE
chr8,131089397,131089411,MA1652.1,-,1.18e-08,MIRb,MIR,SINE
chr6,167464779,167464793,MA1652.1,-,1.18e-08,LTR8A,ERV1,LTR
chr1,182671521,182671535,MA1652.1,+,1.18e-08,L1PA16,L1,LINE
chr16,2594574,2594588,MA1652.1,-,1.34e-08,L1MC4,L1,LINE
chrX,17375608,17375622,MA1652.1,-,1.34e-08,L1PB3,L1,LINE
chr7,21932471,21932485,MA1652.1,-,1.34e-08,L1ME3,L1,LINE
chr22,23921897,23921911,MA1652.1,+,1.34e-08,MER96B,hAT,DNA
chr17,27576101,27576115,MA1652.1,-,1.34e-08,MIRc,MIR,SINE
chr22,37754188,37754202,MA1652.1,-,1.34e-08,L3,CR1,LINE
chr13,49621128,49621142,MA1652.1,-,1.34e-08,L1PB1,L1,LINE
chr20,60686975,60686989,MA1652.1,+,1.34e-08,AluJb,Alu,SINE
chr17,63952754,63952768,MA1652.1,+,1.34e-08,L1PB1,L1,LINE
chr6,76793718,76793732,MA1652.1,-,1.34e-08,THE1C,ERVL-MaLR,LTR
chr7,82256323,82256337,MA1652.1,+,1.34e-08,L1PB4,L1,LINE
chr3,86054991,86055005,MA1652.1,-,1.34e-08,L1MA1,L1,LINE
chr1,87012341,87012355,MA1652.1,+,1.34e-08,L1PB1,L1,LINE
chr1,97670877,97670891,MA1652.1,-,1.34e-08,L1MC2,L1,LINE
chr1,101471469,101471483,MA1652.1,+,1.34e-08,THE1C,ERVL-MaLR,LTR
chr14,106281413,106281427,MA1652.1,+,1.34e-08,L1PB3,L1,LINE
chr2,123572328,123572342,MA1652.1,+,1.34e-08,L1PB1,L1,LINE
chrX,137015377,137015391,MA1652.1,-,1.34e-08,L1PB1,L1,LINE
chr9,139860426,139860440,MA1652.1,+,1.34e-08,L1MC3,L1,LINE
chr3,161138338,161138352,MA1652.1,-,1.34e-08,L1PB1,L1,LINE
chr1,180715394,180715408,MA1652.1,-,1.34e-08,L1PB3,L1,LINE
chr2,241027106,241027120,MA1652.1,-,1.34e-08,LTR19B,ERV1,LTR
chr7,14828938,14828952,MA1652.1,-,1.63e-08,L1MD1,L1,LINE
chr14,34542296,34542310,MA1652.1,+,1.63e-08,L1MC4,L1,LINE
chr3,45909097,45909111,MA1652.1,+,1.63e-08,AluJb,Alu,SINE
chr14,84065000,84065014,MA1652.1,-,1.63e-08,L1MC2,L1,LINE
chr1,88831445,88831459,MA1652.1,-,1.63e-08,HAL1b,L1,LINE
chr5,96794765,96794779,MA1652.1,-,1.63e-08,LTR84b,ERVL,LTR
chr12,97791446,97791460,MA1652.1,+,1.63e-08,L1PA16,L1,LINE
chr4,110599996,110600010,MA1652.1,-,1.63e-08,SVA_A,SVA_A,SVA
chrX,116684974,116684988,MA1652.1,+,1.63e-08,MLT1D,ERVL-MaLR,LTR
chr3,134036046,134036060,MA1652.1,-,1.63e-08,MIRc,MIR,SINE
chr1,216992096,216992110,MA1652.1,-,1.63e-08,L1PA11,L1,LINE
chr4,6167668,6167682,MA1652.1,-,1.82e-08,MLT1D,ERVL-MaLR,LTR
chr10,7845303,7845317,MA1652.1,-,1.82e-08,MER2,TcMar-Tigger,DNA
chr20,8359741,8359755,MA1652.1,-,1.82e-08,L1PA8A,L1,LINE
chr21,21570782,21570796,MA1652.1,+,1.82e-08,L1MCc,L1,LINE
chr7,28029909,28029923,MA1652.1,+,1.82e-08,L1PA5,L1,LINE
chr13,28278994,28279008,MA1652.1,+,1.82e-08,L1MB2,L1,LINE
chr2,35243500,35243514,MA1652.1,+,1.82e-08,L1PA4,L1,LINE
chr3,35302192,35302206,MA1652.1,+,1.82e-08,L1PA4,L1,LINE
chr3,35311508,35311522,MA1652.1,+,1.82e-08,L1PA5,L1,LINE
chr12,94456132,94456146,MA1652.1,+,1.82e-08,L1MB3,L1,LINE
chr12,126886795,126886809,MA1652.1,-,1.82e-08,L1PB1,L1,LINE
chr6,137251272,137251286,MA1652.1,-,1.82e-08,L1MCb,L1,LINE
chr4,149740051,149740065,MA1652.1,+,1.82e-08,L1PA5,L1,LINE
chr2,215065293,215065307,MA1652.1,+,1.82e-08,AluSg7,Alu,SINE
chr1,242537108,242537122,MA1652.1,+,1.82e-08,L1PA5,L1,LINE
chr7,37535132,37535146,MA1652.1,+,2.05e-08,L1PB1,L1,LINE
chr7,40665066,40665080,MA1652.1,-,2.05e-08,LTR85b,Gypsy,LTR
chr14,44126703,44126717,MA1652.1,+,2.05e-08,L1PA10,L1,LINE
chr10,53530312,53530326,MA1652.1,+,2.05e-08,MER1B,hAT-Charlie,DNA
chr4,71258804,71258818,MA1652.1,+,2.05e-08,L1PA16,L1,LINE
chr17,71550587,71550601,MA1652.1,+,2.05e-08,MLT1B,ERVL-MaLR,LTR
chr15,89045292,89045306,MA1652.1,-,2.05e-08,L1PB3,L1,LINE
chr3,114483921,114483935,MA1652.1,+,2.05e-08,Tigger15a,TcMar-Tigger,DNA
chr9,137843835,137843849,MA1652.1,-,2.05e-08,L1MB8,L1,LINE
chr3,145733391,145733405,MA1652.1,-,2.05e-08,HAL1-3A_ME,L1,LINE
chr7,149865271,149865285,MA1652.1,+,2.05e-08,MER1A,hAT-Charlie,DNA
chr7,153496129,153496143,MA1652.1,-,2.05e-08,MER1A,hAT-Charlie,DNA
chr2,197680959,197680973,MA1652.1,+,2.05e-08,MamGypLTR1b,Gypsy,LTR
chr4,222020,222034,MA1652.1,-,2.63e-08,L1MA3,L1,LINE
chr4,407034,407048,MA1652.1,-,2.63e-08,L1MA3,L1,LINE
chr20,1414584,1414598,MA1652.1,+,2.63e-08,MER1A,hAT-Charlie,DNA
chr9,2417053,2417067,MA1652.1,-,2.63e-08,HAL1,L1,LINE
chr1,4062925,4062939,MA1652.1,+,2.63e-08,MLT1D,ERVL-MaLR,LTR
chr9,5433078,5433092,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr9,5433957,5433971,MA1652.1,+,2.63e-08,SVA_F,SVA_F,SVA
chr10,5737658,5737672,MA1652.1,+,2.63e-08,HAL1,L1,LINE
chr3,5873154,5873168,MA1652.1,-,2.63e-08,L1MA3,L1,LINE
chr18,10506335,10506349,MA1652.1,-,2.63e-08,SVA_B,SVA_B,SVA
chr3,10958689,10958703,MA1652.1,+,2.63e-08,L3,CR1,LINE
chr19,13364918,13364932,MA1652.1,-,2.63e-08,MIRb,MIR,SINE
chr18,14222946,14222960,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr18,14223855,14223869,MA1652.1,+,2.63e-08,SVA_F,SVA_F,SVA
chr21,15308092,15308106,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr21,19391657,19391671,MA1652.1,+,2.63e-08,L1MA3,L1,LINE
chr13,19411035,19411049,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chrX,20633736,20633750,MA1652.1,+,2.63e-08,L1MA3,L1,LINE
chr3,21094656,21094670,MA1652.1,+,2.63e-08,L1PA15,L1,LINE
chr2,25758034,25758048,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr16,27687758,27687772,MA1652.1,-,2.63e-08,MLT1D-int,ERVL-MaLR,LTR
chr2,30043143,30043157,MA1652.1,+,2.63e-08,MLT1F1,ERVL-MaLR,LTR
chr3,30703231,30703245,MA1652.1,+,2.63e-08,L3,CR1,LINE
chr5,32039981,32039995,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr5,32040740,32040754,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr20,32547830,32547844,MA1652.1,+,2.63e-08,HAL1b,L1,LINE
chr10,32795127,32795141,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr4,41493803,41493817,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr12,42247598,42247612,MA1652.1,-,2.63e-08,L1PB2,L1,LINE
chr10,43738600,43738614,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr4,45210076,45210090,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr1,45571314,45571328,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr1,45571582,45571596,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr1,47355636,47355650,MA1652.1,+,2.63e-08,L1MB5,L1,LINE
chr1,47543609,47543623,MA1652.1,-,2.63e-08,L1MB5,L1,LINE
chr8,53485521,53485535,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr5,54058577,54058591,MA1652.1,-,2.63e-08,MLT1D,ERVL-MaLR,LTR
chr13,54109920,54109934,MA1652.1,-,2.63e-08,L1MEf,L1,LINE
chr7,54511797,54511811,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr16,56023283,56023297,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr12,56888645,56888659,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr6,57176134,57176148,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr5,57860253,57860267,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr18,61557322,61557336,MA1652.1,+,2.63e-08,MIRb,MIR,SINE
chr20,62058113,62058127,MA1652.1,-,2.63e-08,MLT1-int,ERVL-MaLR,LTR
chr13,68450541,68450555,MA1652.1,+,2.63e-08,MLT1D,ERVL-MaLR,LTR
chr10,69763250,69763264,MA1652.1,-,2.63e-08,L1MA3,L1,LINE
chrX,70895577,70895591,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr5,71052894,71052908,MA1652.1,+,2.63e-08,L1MA2,L1,LINE
chr2,71728702,71728716,MA1652.1,-,2.63e-08,L1MB3,L1,LINE
chrX,72287828,72287842,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chrX,72288211,72288225,MA1652.1,+,2.63e-08,SVA_F,SVA_F,SVA
chrX,74555370,74555384,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr2,75016862,75016876,MA1652.1,-,2.63e-08,LTR33C,ERVL,LTR
chr18,75410526,75410540,MA1652.1,-,2.63e-08,L1ME2,L1,LINE
chr11,75645414,75645428,MA1652.1,+,2.63e-08,L1MA3,L1,LINE
chrX,84874320,84874334,MA1652.1,+,2.63e-08,L1PREC2,L1,LINE
chr7,87675001,87675015,MA1652.1,-,2.63e-08,L1MA8,L1,LINE
chr16,88582463,88582477,MA1652.1,-,2.63e-08,MIRb,MIR,SINE
chr11,90520658,90520672,MA1652.1,+,2.63e-08,L1MA9,L1,LINE
chr4,92089222,92089236,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr8,94846836,94846850,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr9,101226574,101226588,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr14,101891450,101891464,MA1652.1,-,2.63e-08,MLT1E1A-int,ERVL-MaLR,LTR
chrX,105099494,105099508,MA1652.1,-,2.63e-08,L3,CR1,LINE
chr7,106086002,106086016,MA1652.1,-,2.63e-08,L1MA3,L1,LINE
chr1,107809157,107809171,MA1652.1,-,2.63e-08,MSTA,ERVL-MaLR,LTR
chr9,111948309,111948323,MA1652.1,+,2.63e-08,MER117,hAT-Charlie,DNA
chr1,115903403,115903417,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr11,116393129,116393143,MA1652.1,+,2.63e-08,L1MD,L1,LINE
chr10,121544359,121544373,MA1652.1,-,2.63e-08,L1MB8,L1,LINE
chr2,125833892,125833906,MA1652.1,-,2.63e-08,MLT1B,ERVL-MaLR,LTR
chr9,128202653,128202667,MA1652.1,-,2.63e-08,MIR,MIR,SINE
chr6,128782896,128782910,MA1652.1,-,2.63e-08,L1MB7,L1,LINE
chrX,144092420,144092434,MA1652.1,+,2.63e-08,L1MA3,L1,LINE
chrX,145888474,145888488,MA1652.1,+,2.63e-08,L1MB2,L1,LINE
chrX,145899062,145899076,MA1652.1,-,2.63e-08,L1MB2,L1,LINE
chr6,158770802,158770816,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr6,158771067,158771081,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr1,163469008,163469022,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr6,170256899,170256913,MA1652.1,-,2.63e-08,SVA_A,SVA_A,SVA
chr5,176410853,176410867,MA1652.1,+,2.63e-08,SVA_A,SVA_A,SVA
chr1,187584931,187584945,MA1652.1,+,2.63e-08,SVA_F,SVA_F,SVA
chr4,188727480,188727494,MA1652.1,+,2.63e-08,L1MA3,L1,LINE
chr6_mann_hap4,423249,423263,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_qbl_hap6,423252,423266,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_dbb_hap3,423258,423272,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_apd_hap1,423286,423300,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_mcf_hap5,423393,423407,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_ssto_hap7,460732,460746,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr6_cox_hap2,638721,638735,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr7,4134753,4134767,MA1652.1,-,2.82e-08,LTR39,ERV1,LTR
chr3,4737231,4737245,MA1652.1,-,2.82e-08,L1ME3B,L1,LINE
chr18,4843870,4843884,MA1652.1,+,2.82e-08,LTR8A,ERV1,LTR
chr10,4869663,4869677,MA1652.1,-,2.82e-08,L1MA7,L1,LINE
chr18,5860833,5860847,MA1652.1,+,2.82e-08,L1MA2,L1,LINE
chr21,17065149,17065163,MA1652.1,-,2.82e-08,LTR39,ERV1,LTR
chr5,18546819,18546833,MA1652.1,-,2.82e-08,LTR8A,ERV1,LTR
chr4,21676934,21676948,MA1652.1,+,2.82e-08,L1MA1,L1,LINE
chrX,28063171,28063185,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr6,29119844,29119858,MA1652.1,-,2.82e-08,L1PA15,L1,LINE
chr7,29585480,29585494,MA1652.1,+,2.82e-08,L1MA2,L1,LINE
chr3,29611942,29611956,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr9,30797333,30797347,MA1652.1,-,2.82e-08,MLT1H2-int,ERVL-MaLR,LTR
chr15,53317752,53317766,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr20,61711448,61711462,MA1652.1,+,2.82e-08,MLT1C,ERVL-MaLR,LTR
chr13,61804715,61804729,MA1652.1,-,2.82e-08,SATR1,Satellite,Satellite
chr2,64132430,64132444,MA1652.1,+,2.82e-08,L1ME1,L1,LINE
chr18,70961013,70961027,MA1652.1,+,2.82e-08,L1MA1,L1,LINE
chr9,78410513,78410527,MA1652.1,-,2.82e-08,L1MA1,L1,LINE
chr10,87096007,87096021,MA1652.1,+,2.82e-08,L1MA1,L1,LINE
chr4,98212874,98212888,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr13,105449909,105449923,MA1652.1,+,2.82e-08,L1PA10,L1,LINE
chr12,111529565,111529579,MA1652.1,-,2.82e-08,MLT1C,ERVL-MaLR,LTR
chr4,116087443,116087457,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr12,126130666,126130680,MA1652.1,+,2.82e-08,MLT1E2-int,ERVL-MaLR,LTR
chr12,128215123,128215137,MA1652.1,+,2.82e-08,L1MA2,L1,LINE
chr2,134829303,134829317,MA1652.1,-,2.82e-08,L1ME3E,L1,LINE
chrX,138413394,138413408,MA1652.1,+,2.82e-08,L1MA1,L1,LINE
chrX,144715565,144715579,MA1652.1,+,2.82e-08,L1MA2,L1,LINE
chr5,145542762,145542776,MA1652.1,-,2.82e-08,Tigger1,TcMar-Tigger,DNA
chr2,179158492,179158506,MA1652.1,-,2.82e-08,L1MA2,L1,LINE
chr1,247396771,247396785,MA1652.1,+,2.82e-08,L1MA1,L1,LINE
chr16,511274,511288,MA1652.1,-,3.01e-08,MER1B,hAT-Charlie,DNA
