CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chrY,18078804,18078816,MA0528.2,+,2.56e-08,L1MA4,L1,LINE
chr1,18400989,18401001,MA0528.2,+,2.56e-08,L1MB2,L1,LINE
chrY,18976645,18976657,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr3,19051208,19051220,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr6,19624571,19624583,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr11,19918784,19918796,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr19,20430839,20430851,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr12,20437208,20437220,MA0528.2,-,2.56e-08,L1MC1,L1,LINE
chr18,20693486,20693498,MA0528.2,-,2.56e-08,L1MB3,L1,LINE
chr12,20804847,20804859,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr7,21663438,21663450,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr9,21791178,21791190,MA0528.2,+,2.56e-08,MER21B,ERVL,LTR
chr3,22181112,22181124,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr14,22255459,22255471,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr3,22596667,22596679,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr2,22712488,22712500,MA0528.2,+,2.56e-08,L1PA15,L1,LINE
chr9,22726001,22726013,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr19,23802306,23802318,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr6,24089074,24089086,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr19,24596717,24596729,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chrX,25120568,25120580,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chrX,25957786,25957798,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chrX,26360686,26360698,MA0528.2,-,2.56e-08,L1PA15,L1,LINE
chr9,26557524,26557536,MA0528.2,+,2.56e-08,L1MA10,L1,LINE
chr5,26614797,26614809,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr14,26765079,26765091,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr15,27740270,27740282,MA0528.2,-,2.56e-08,L1MB2,L1,LINE
chrX,28112627,28112639,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr4,28161394,28161406,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr2,28252226,28252238,MA0528.2,-,2.56e-08,L1MB2,L1,LINE
chr9,28481766,28481778,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr14,28542961,28542973,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr14,28663519,28663531,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr14,28781861,28781873,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr19,29299545,29299557,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr21,29506112,29506124,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr17,30138373,30138385,MA0528.2,+,2.56e-08,L1MB3,L1,LINE
chr13,30245717,30245729,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr7,30316543,30316555,MA0528.2,+,2.56e-08,AluSx,Alu,SINE
chr5,30660691,30660703,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr1,31215261,31215273,MA0528.2,-,2.56e-08,MIR3,MIR,SINE
chr21,31231534,31231546,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr3,31818270,31818282,MA0528.2,+,2.56e-08,L1MB5,L1,LINE
chr13,31920499,31920511,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr8,32046332,32046344,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr6,32658904,32658916,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr18,33486253,33486265,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr6,33615296,33615308,MA0528.2,-,2.56e-08,L1MB3,L1,LINE
chr16,34772528,34772540,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr22,35141775,35141787,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr3,35188284,35188296,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr19,35281500,35281512,MA0528.2,+,2.56e-08,L1MA7,L1,LINE
chr3,36140843,36140855,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr10,36288281,36288293,MA0528.2,-,2.56e-08,Charlie1a,hAT-Charlie,DNA
chr22,36350219,36350231,MA0528.2,+,2.56e-08,L1ME4a,L1,LINE
chr9,36777443,36777455,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr6,37777634,37777646,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr8,37964106,37964118,MA0528.2,-,2.56e-08,AluSx1,Alu,SINE
chr3,38078941,38078953,MA0528.2,-,2.56e-08,MER115,hAT-Tip100,DNA
chr5,38224872,38224884,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr12,38606979,38606991,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr22,38900994,38901006,MA0528.2,-,2.56e-08,AluSp,Alu,SINE
chr10,38923448,38923460,MA0528.2,+,2.56e-08,L1MA8,L1,LINE
chrX,39051561,39051573,MA0528.2,-,2.56e-08,L1ME2,L1,LINE
chr21,39120000,39120012,MA0528.2,+,2.56e-08,MLT1D,ERVL-MaLR,LTR
chr17,39257026,39257038,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr2,40108161,40108173,MA0528.2,+,2.56e-08,L1MB5,L1,LINE
chr14,40166939,40166951,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chrX,40576260,40576272,MA0528.2,+,2.56e-08,L1MA4,L1,LINE
chr22,40958643,40958655,MA0528.2,+,2.56e-08,HAL1-3A_ME,L1,LINE
chr15,41090536,41090548,MA0528.2,+,2.56e-08,L1MB3,L1,LINE
chr17,42128845,42128857,MA0528.2,+,2.56e-08,AluSx,Alu,SINE
chr11,42450963,42450975,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr17,42604850,42604862,MA0528.2,+,2.56e-08,L1MB7,L1,LINE
chr10,42782917,42782929,MA0528.2,-,2.56e-08,L1MA8,L1,LINE
chr11,43178479,43178491,MA0528.2,-,2.56e-08,SATR1,Satellite,Satellite
chr14,43293683,43293695,MA0528.2,+,2.56e-08,THE1B-int,ERVL-MaLR,LTR
chr10,43387429,43387441,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr1,43657320,43657332,MA0528.2,-,2.56e-08,L1MB7,L1,LINE
chr13,43676669,43676681,MA0528.2,+,2.56e-08,AluSp,Alu,SINE
chr2,43770151,43770163,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr6,44179629,44179641,MA0528.2,-,2.56e-08,AluSx,Alu,SINE
chr6,44722025,44722037,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr6,44745409,44745421,MA0528.2,-,2.56e-08,L1MC4a,L1,LINE
chr4,44887459,44887471,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr1,45132379,45132391,MA0528.2,+,2.56e-08,L1MB7,L1,LINE
chr19,45550892,45550904,MA0528.2,+,2.56e-08,L1MB2,L1,LINE
chrX,45756338,45756350,MA0528.2,-,2.56e-08,AluSz,Alu,SINE
chr5,46030774,46030786,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr21,46051830,46051842,MA0528.2,+,2.56e-08,L1MB3,L1,LINE
chr15,46292283,46292295,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr1,47259405,47259417,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr6,47713004,47713016,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chrX,47764467,47764479,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr6,48303136,48303148,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr13,48533634,48533646,MA0528.2,+,2.56e-08,LOR1-int,ERV1,LTR
chr12,48940807,48940819,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr11,48952563,48952575,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr19,49320515,49320527,MA0528.2,-,2.56e-08,AluSz,Alu,SINE
chr18,49806364,49806376,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr18,49833703,49833715,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr5,50626764,50626776,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chrX,51039874,51039886,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chrX,51285078,51285090,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr12,52017543,52017555,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr4,54067336,54067348,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr13,54311537,54311549,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr6,55404508,55404520,MA0528.2,+,2.56e-08,L1PA13,L1,LINE
chr6,55451337,55451349,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr14,55790807,55790819,MA0528.2,-,2.56e-08,L1MB7,L1,LINE
chr7,56102962,56102974,MA0528.2,+,2.56e-08,AluSx,Alu,SINE
chr17,56210425,56210437,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chrX,56547939,56547951,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr17,56861847,56861859,MA0528.2,-,2.56e-08,L1M4,L1,LINE
chr14,56882605,56882617,MA0528.2,+,2.56e-08,HERV16-int,ERVL,LTR
chrX,57595223,57595235,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr11,57761779,57761791,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr18,58122571,58122583,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chrX,58543065,58543077,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr18,58859346,58859358,MA0528.2,-,2.56e-08,L1PA16,L1,LINE
chr3,59160070,59160082,MA0528.2,-,2.56e-08,L1MA3,L1,LINE
chr11,59443637,59443649,MA0528.2,+,2.56e-08,MER21A,ERVL,LTR
chr1,59927643,59927655,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr16,60255801,60255813,MA0528.2,-,2.56e-08,AluSc8,Alu,SINE
chr3,60946239,60946251,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr13,61239727,61239739,MA0528.2,-,2.56e-08,L1PA16,L1,LINE
chr18,61401603,61401615,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr4,61883354,61883366,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr5,62246274,62246286,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr14,62453314,62453326,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr6,62706683,62706695,MA0528.2,-,2.56e-08,L3,CR1,LINE
chr14,62751359,62751371,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr10,62882116,62882128,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr10,63141290,63141302,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr5,63602656,63602668,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chrX,63717235,63717247,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chrX,63791734,63791746,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr12,64312034,64312046,MA0528.2,-,2.56e-08,MIR,MIR,SINE
chr7,64721953,64721965,MA0528.2,+,2.56e-08,AluSx1,Alu,SINE
chr14,64733600,64733612,MA0528.2,-,2.56e-08,Tigger13a,TcMar-Tigger,DNA
chr16,65074464,65074476,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr17,65656076,65656088,MA0528.2,-,2.56e-08,AluSz6,Alu,SINE
chr2,65980259,65980271,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chrX,66413509,66413521,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr14,66650594,66650606,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr10,66838012,66838024,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr4,67539702,67539714,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr5,67590643,67590655,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chrX,67597417,67597429,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr18,67647337,67647349,MA0528.2,-,2.56e-08,HAL1,L1,LINE
chr14,68655061,68655073,MA0528.2,-,2.56e-08,HAL1-3A_ME,L1,LINE
chr12,69390816,69390828,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr4,69440658,69440670,MA0528.2,-,2.56e-08,Harlequin-int,ERV1,LTR
chr2,70414090,70414102,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr2,71728711,71728723,MA0528.2,-,2.56e-08,L1MB3,L1,LINE
chr16,72328608,72328620,MA0528.2,-,2.56e-08,L1MB5,L1,LINE
chr9,73329560,73329572,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr9,73347553,73347565,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr18,73702199,73702211,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr1,74087019,74087031,MA0528.2,+,2.56e-08,L1PA11,L1,LINE
chr4,74190886,74190898,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr8,74775668,74775680,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr15,74959774,74959786,MA0528.2,+,2.56e-08,L1MC3,L1,LINE
chr18,75038440,75038452,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr6,75116862,75116874,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr14,75193454,75193466,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chrX,75277247,75277259,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr1,75313050,75313062,MA0528.2,+,2.56e-08,L1MB2,L1,LINE
chrX,75411905,75411917,MA0528.2,-,2.56e-08,L1MA1,L1,LINE
chrX,75525707,75525719,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chrX,76137137,76137149,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr3,76447481,76447493,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr13,76789026,76789038,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr17,77638640,77638652,MA0528.2,-,2.56e-08,L1MB3,L1,LINE
chr6,77754678,77754690,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr6,77792336,77792348,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr15,77804595,77804607,MA0528.2,+,2.56e-08,L1MB3,L1,LINE
chr17,78102934,78102946,MA0528.2,-,2.56e-08,L1MB7,L1,LINE
chr5,78218027,78218039,MA0528.2,+,2.56e-08,L1M1,L1,LINE
chr8,78381272,78381284,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr10,78467397,78467409,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr7,78756261,78756273,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr7,79008421,79008433,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr1,79977087,79977099,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr9,80093088,80093100,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr16,80216555,80216567,MA0528.2,+,2.56e-08,L1MA9,L1,LINE
chr16,80259586,80259598,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr10,80366072,80366084,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr4,80508754,80508766,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chrX,81692418,81692430,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr6,81996952,81996964,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr10,82240541,82240553,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr16,82545389,82545401,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr2,82942152,82942164,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr10,83414240,83414252,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr9,83444846,83444858,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr13,83954614,83954626,MA0528.2,-,2.56e-08,HAL1-3A_ME,L1,LINE
chr9,85366900,85366912,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr15,85419102,85419114,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr1,85566661,85566673,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr7,85809273,85809285,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr9,85922558,85922570,MA0528.2,+,2.56e-08,L1MB7,L1,LINE
chr5,86354954,86354966,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr7,86674929,86674941,MA0528.2,+,2.56e-08,L1PA2,L1,LINE
chr11,87329187,87329199,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr12,87370135,87370147,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr7,87680871,87680883,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr7,87696706,87696718,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr8,87710014,87710026,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr14,88509519,88509531,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr5,88533958,88533970,MA0528.2,-,2.56e-08,AluSx1,Alu,SINE
chrX,88797559,88797571,MA0528.2,+,2.56e-08,L1MC2,L1,LINE
chr7,89599956,89599968,MA0528.2,-,2.56e-08,L1MA9,L1,LINE
chrX,89895455,89895467,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr11,89919340,89919352,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr11,90006574,90006586,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chrX,90315371,90315383,MA0528.2,+,2.56e-08,HERVL-int,ERVL,LTR
chr1,90427272,90427284,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr8,90831742,90831754,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr1,90875449,90875461,MA0528.2,-,2.56e-08,L1MC1,L1,LINE
chr13,90977533,90977545,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr11,91652015,91652027,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr2,92060466,92060478,MA0528.2,+,2.56e-08,L1MA8,L1,LINE
chr12,92102198,92102210,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr8,92353360,92353372,MA0528.2,-,2.56e-08,L1PA2,L1,LINE
chr15,92531492,92531504,MA0528.2,+,2.56e-08,AluJb,Alu,SINE
chr4,92628386,92628398,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr7,92648980,92648992,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr9,92806775,92806787,MA0528.2,+,2.56e-08,L1MB3,L1,LINE
chr14,93300688,93300700,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr5,93371559,93371571,MA0528.2,+,2.56e-08,L1PA7,L1,LINE
chr8,93393793,93393805,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr13,94015532,94015544,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr7,95923597,95923609,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr13,96226124,96226136,MA0528.2,-,2.56e-08,L1PA6,L1,LINE
chr8,96454952,96454964,MA0528.2,+,2.56e-08,L1PA11,L1,LINE
chrX,96774805,96774817,MA0528.2,-,2.56e-08,AluSg4,Alu,SINE
chr5,96859411,96859423,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr11,96911304,96911316,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr13,96926233,96926245,MA0528.2,-,2.56e-08,HAL1-3A_ME,L1,LINE
chr8,97513615,97513627,MA0528.2,-,2.56e-08,AluSz,Alu,SINE
chr10,97940246,97940258,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr9,99185746,99185758,MA0528.2,-,2.56e-08,AluJr,Alu,SINE
chr8,99524344,99524356,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr6,99973534,99973546,MA0528.2,-,2.56e-08,L1MB4,L1,LINE
chr11,100194362,100194374,MA0528.2,-,2.56e-08,L1ME3A,L1,LINE
chr13,100590990,100591002,MA0528.2,+,2.56e-08,L1MC1,L1,LINE
chr8,101870537,101870549,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr9,102009799,102009811,MA0528.2,+,2.56e-08,L1PA3,L1,LINE
chr4,102292711,102292723,MA0528.2,-,2.56e-08,L1MA1,L1,LINE
chr5,102330670,102330682,MA0528.2,-,2.56e-08,L3,CR1,LINE
chr6,102458234,102458246,MA0528.2,-,2.56e-08,L1MC1,L1,LINE
chr4,103705921,103705933,MA0528.2,-,2.56e-08,Charlie5,hAT-Charlie,DNA
chrX,103706168,103706180,MA0528.2,-,2.56e-08,L1MB3,L1,LINE
chr12,104001309,104001321,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr9,104568560,104568572,MA0528.2,+,2.56e-08,L1MA4,L1,LINE
chr9,104679131,104679143,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr1,104705900,104705912,MA0528.2,+,2.56e-08,L1MA2,L1,LINE
chr5,106550661,106550673,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr14,107205202,107205214,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr11,107623095,107623107,MA0528.2,-,2.56e-08,L1PA12,L1,LINE
chr6,107926250,107926262,MA0528.2,-,2.56e-08,LTR85b,Gypsy,LTR
chr2,108203629,108203641,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chrX,108335264,108335276,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr7,109122452,109122464,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr12,109259254,109259266,MA0528.2,-,2.56e-08,AluSx,Alu,SINE
chr10,109457268,109457280,MA0528.2,-,2.56e-08,HAL1-3A_ME,L1,LINE
chrX,109813394,109813406,MA0528.2,-,2.56e-08,L1MA7,L1,LINE
chr8,110912493,110912505,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr3,111461302,111461314,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr9,111547437,111547449,MA0528.2,+,2.56e-08,L1MCc,L1,LINE
chr13,111786294,111786306,MA0528.2,-,2.56e-08,L1PA5,L1,LINE
chr7,112592818,112592830,MA0528.2,-,2.56e-08,L1PA11,L1,LINE
chr11,112767665,112767677,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr10,113402842,113402854,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr13,113601207,113601219,MA0528.2,+,2.56e-08,L1MDa,L1,LINE
chrX,114476259,114476271,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr7,115570585,115570597,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr6,115768361,115768373,MA0528.2,+,2.56e-08,L1PA5,L1,LINE
chr10,116173870,116173882,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
chr2,116797097,116797109,MA0528.2,+,2.56e-08,L1PA4,L1,LINE
chr5,117041392,117041404,MA0528.2,-,2.56e-08,L1PA4,L1,LINE
chr3,117054074,117054086,MA0528.2,-,2.56e-08,L1PA3,L1,LINE
