CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr5,55930458,55930473,MA1588.1,-,1.05e-07,L1ME4a,L1,LINE
chr3,171510999,171511014,MA1588.1,+,1.05e-07,MER63D,hAT-Blackjack,DNA
chr3,127058518,127058533,MA1588.1,+,1.05e-07,MIRc,MIR,SINE
chr4,179872233,179872248,MA1588.1,+,1.05e-07,L1M4b,L1,LINE
chr19,23701122,23701137,MA1588.1,-,1.08e-07,LTR23,ERV1,LTR
chr3,32124811,32124826,MA1588.1,-,1.09e-07,MLT1J,ERVL-MaLR,LTR
chr2,238614805,238614820,MA1588.1,-,1.1e-07,MLT1E1,ERVL-MaLR,LTR
chr13,21199307,21199322,MA1588.1,+,1.13e-07,MIRb,MIR,SINE
chr18,51306325,51306340,MA1588.1,+,1.13e-07,L2a,L2,LINE
chr5,10157914,10157929,MA1588.1,-,1.15e-07,MSTD-int,ERVL-MaLR,LTR
chr2,14799773,14799788,MA1588.1,-,1.15e-07,L1MEf,L1,LINE
chr10,17408974,17408989,MA1588.1,-,1.16e-07,LTR33,ERVL,LTR
chrX,137513747,137513762,MA1588.1,+,1.19e-07,MSTA-int,ERVL-MaLR,LTR
chr3,170940989,170941004,MA1588.1,+,1.25e-07,L2c,L2,LINE
chrX,31589934,31589949,MA1588.1,-,1.29e-07,MER20,hAT-Charlie,DNA
chr18,32120792,32120807,MA1588.1,-,1.29e-07,L4,RTE,LINE
chrX,42463356,42463371,MA1588.1,-,1.3e-07,MER5A,hAT-Charlie,DNA
chr7,14319158,14319173,MA1588.1,+,1.36e-07,L1PA3,L1,LINE
chr18,31281988,31282003,MA1588.1,-,1.36e-07,L1M4b,L1,LINE
chr18,54834903,54834918,MA1588.1,+,1.36e-07,L3,CR1,LINE
chr4,146934297,146934312,MA1588.1,+,1.36e-07,MER103C,hAT-Charlie,DNA
chr13,36945138,36945153,MA1588.1,-,1.38e-07,MER5A,hAT-Charlie,DNA
chr1,116419975,116419990,MA1588.1,+,1.38e-07,L3,CR1,LINE
chr15,46361582,46361597,MA1588.1,-,1.43e-07,MER57A-int,ERV1,LTR
chr5,130013558,130013573,MA1588.1,+,1.43e-07,L1MC4,L1,LINE
chr9,25847128,25847143,MA1588.1,+,1.44e-07,L1MEd,L1,LINE
chr11,45130359,45130374,MA1588.1,-,1.44e-07,Charlie16a,hAT-Charlie,DNA
chr6,161014131,161014146,MA1588.1,-,1.49e-07,L1MEf,L1,LINE
chr9,37606426,37606441,MA1588.1,+,1.52e-07,MER94,hAT-Blackjack,DNA
chr6,163977023,163977038,MA1588.1,+,1.52e-07,MIR,MIR,SINE
chr5,40096658,40096673,MA1588.1,-,1.54e-07,MER57F,ERV1,LTR
chr12,126376987,126377002,MA1588.1,+,1.54e-07,MLT1E,ERVL-MaLR,LTR
chr2,226392854,226392869,MA1588.1,-,1.54e-07,MLT1E1,ERVL-MaLR,LTR
chr10,33909273,33909288,MA1588.1,-,1.6e-07,Charlie18a,hAT-Charlie,DNA
chr3,168757582,168757597,MA1588.1,+,1.62e-07,L2b,L2,LINE
chr5,84505454,84505469,MA1588.1,+,1.63e-07,MER34,ERV1,LTR
chr15,46305621,46305636,MA1588.1,-,1.68e-07,L1MA4A,L1,LINE
chr6,140103370,140103385,MA1588.1,-,1.68e-07,MER20B,hAT-Charlie,DNA
chr1,188061798,188061813,MA1588.1,+,1.7e-07,LTR16C,ERVL,LTR
chr10,110810100,110810115,MA1588.1,+,1.71e-07,MIR,MIR,SINE
chr4,37557748,37557763,MA1588.1,+,1.74e-07,L2b,L2,LINE
chr17,54629927,54629942,MA1588.1,-,1.74e-07,MLT1H1,ERVL-MaLR,LTR
chr13,106230475,106230490,MA1588.1,-,1.74e-07,MLT1A0-int,ERVL-MaLR,LTR
chr14,27953551,27953566,MA1588.1,-,1.76e-07,L1M5,L1,LINE
chrX,107851008,107851023,MA1588.1,-,1.76e-07,L1MC4a,L1,LINE
chr1,225843530,225843545,MA1588.1,-,1.76e-07,MER130,MER130,Unknown?
chr6,68535499,68535514,MA1588.1,+,1.76e-07,LTR12C,ERV1,LTR
chrX,128962100,128962115,MA1588.1,+,1.78e-07,Charlie4z,hAT-Charlie,DNA
chr21,42821545,42821560,MA1588.1,-,1.82e-07,MER21C,ERVL,LTR
chr6,87686301,87686316,MA1588.1,+,1.82e-07,Charlie24,hAT-Charlie,DNA
chrY,2987755,2987770,MA1588.1,-,1.85e-07,L1M4c,L1,LINE
chr12,78463185,78463200,MA1588.1,-,1.85e-07,L1ME4a,L1,LINE
chr14,83886390,83886405,MA1588.1,-,1.85e-07,MER20,hAT-Charlie,DNA
chr11,86221737,86221752,MA1588.1,-,1.85e-07,MER20,hAT-Charlie,DNA
chrX,88718509,88718524,MA1588.1,-,1.85e-07,L1ME3E,L1,LINE
chr1,95577715,95577730,MA1588.1,-,1.85e-07,MER20,hAT-Charlie,DNA
chr12,125401462,125401477,MA1588.1,+,1.85e-07,MER20,hAT-Charlie,DNA
chr17_gl000203_random,14211,14226,MA1588.1,-,1.87e-07,LFSINE_Vert,SINE,SINE
chr5,3476016,3476031,MA1588.1,+,1.87e-07,L1ME3,L1,LINE
chr17,21686049,21686064,MA1588.1,+,1.87e-07,LFSINE_Vert,SINE,SINE
chr1,56120047,56120062,MA1588.1,-,1.87e-07,L2,L2,LINE
chr2,237174868,237174883,MA1588.1,+,1.88e-07,MLT1L,ERVL-MaLR,LTR
chr18,39153870,39153885,MA1588.1,-,1.9e-07,MER5B,hAT-Charlie,DNA
chrX,110706092,110706107,MA1588.1,+,1.9e-07,L1MB3,L1,LINE
chr15,40233313,40233328,MA1588.1,-,1.92e-07,MER21C,ERVL,LTR
chr12,33710795,33710810,MA1588.1,-,1.95e-07,L4,RTE,LINE
chrX,67128401,67128416,MA1588.1,+,1.97e-07,L2a,L2,LINE
chr3,153161943,153161958,MA1588.1,+,1.99e-07,LTR45C,ERV1,LTR
chr3,87913079,87913094,MA1588.1,-,2e-07,MLT1D,ERVL-MaLR,LTR
chr8,20643135,20643150,MA1588.1,+,2.03e-07,MLT1I,ERVL-MaLR,LTR
chr19,22206085,22206100,MA1588.1,-,2.03e-07,HERVL-int,ERVL,LTR
chr19,23194800,23194815,MA1588.1,-,2.03e-07,HERVL-int,ERVL,LTR
chr8,53482009,53482024,MA1588.1,-,2.03e-07,HERVL-int,ERVL,LTR
chr12,66244700,66244715,MA1588.1,-,2.03e-07,Plat_L3,CR1,LINE
chr7,109434709,109434724,MA1588.1,-,2.03e-07,HERVL-int,ERVL,LTR
chr5,132349741,132349756,MA1588.1,-,2.03e-07,L1MC4,L1,LINE
chr5,159877505,159877520,MA1588.1,-,2.03e-07,MLT1A,ERVL-MaLR,LTR
chrY,17762297,17762312,MA1588.1,-,2.07e-07,MamGypLTR2c,Gypsy,LTR
chr11,115532481,115532496,MA1588.1,-,2.07e-07,MIRb,MIR,SINE
chr2,162809693,162809708,MA1588.1,-,2.07e-07,Tigger12,TcMar-Tigger,DNA
chr7,111075987,111076002,MA1588.1,-,2.08e-07,HERVL32-int,ERVL,LTR
chr9,138745858,138745873,MA1588.1,-,2.08e-07,L1ME3C,L1,LINE
chr3,24066497,24066512,MA1588.1,-,2.1e-07,L3,CR1,LINE
chr16,35124074,35124089,MA1588.1,+,2.13e-07,L1ME2,L1,LINE
chr2,88589350,88589365,MA1588.1,+,2.13e-07,L1MEf,L1,LINE
chr3,119504826,119504841,MA1588.1,-,2.13e-07,L1MC,L1,LINE
chr4,52812706,52812721,MA1588.1,+,2.14e-07,MSTA-int,ERVL-MaLR,LTR
chr6,87887383,87887398,MA1588.1,+,2.14e-07,MIR,MIR,SINE
chr2,138537810,138537825,MA1588.1,+,2.14e-07,HERV35I-int,ERV1,LTR
chr16,29284437,29284452,MA1588.1,-,2.15e-07,MER5A,hAT-Charlie,DNA
chr16,88280188,88280203,MA1588.1,-,2.15e-07,MER5A,hAT-Charlie,DNA
chr2,238614877,238614892,MA1588.1,-,2.15e-07,MLT1E,ERVL-MaLR,LTR
chr3,83645470,83645485,MA1588.1,+,2.19e-07,THE1B-int,ERVL-MaLR,LTR
chr8,17687887,17687902,MA1588.1,+,2.21e-07,L1ME2z,L1,LINE
chr10,38568115,38568130,MA1588.1,-,2.24e-07,MER4A,ERV1,LTR
chr1,242482899,242482914,MA1588.1,+,2.24e-07,MER4A,ERV1,LTR
chr4,142218088,142218103,MA1588.1,+,2.26e-07,L2c,L2,LINE
chr22,35282552,35282567,MA1588.1,+,2.3e-07,Charlie24,hAT-Charlie,DNA
chr1,228839714,228839729,MA1588.1,+,2.3e-07,MER4A1_,ERV1,LTR
chr10,4775420,4775435,MA1588.1,+,2.32e-07,MLT1H2,ERVL-MaLR,LTR
chr14,67718696,67718711,MA1588.1,+,2.32e-07,MER21C,ERVL,LTR
chr12,125220502,125220517,MA1588.1,+,2.32e-07,MER5A1,hAT-Charlie,DNA
chr1,242821024,242821039,MA1588.1,+,2.32e-07,MER21C,ERVL,LTR
chr3,2608232,2608247,MA1588.1,-,2.34e-07,L2a,L2,LINE
chr10,18366249,18366264,MA1588.1,+,2.35e-07,LTR37B,ERV1,LTR
chr21,21461877,21461892,MA1588.1,-,2.37e-07,L1ME1,L1,LINE
chr3,25413814,25413829,MA1588.1,-,2.37e-07,MER20,hAT-Charlie,DNA
chr14,62783179,62783194,MA1588.1,+,2.37e-07,MER20,hAT-Charlie,DNA
chr16,75488123,75488138,MA1588.1,-,2.37e-07,MER20,hAT-Charlie,DNA
chr12,101140375,101140390,MA1588.1,+,2.37e-07,MER20,hAT-Charlie,DNA
chr10,129693730,129693745,MA1588.1,-,2.37e-07,L1MEc,L1,LINE
chr1,86223096,86223111,MA1588.1,+,2.38e-07,L1MC,L1,LINE
chr5,79851037,79851052,MA1588.1,-,2.45e-07,MamRep605,MamRep605,Unknown
chr11,118019445,118019460,MA1588.1,-,2.45e-07,X7A_LINE,CR1,LINE
chr3,29289427,29289442,MA1588.1,-,2.49e-07,LTR33A_,ERVL,LTR
chr2,32419395,32419410,MA1588.1,+,2.49e-07,MamRep434,TcMar-Tigger,DNA
chr7,82206608,82206623,MA1588.1,+,2.49e-07,MER21C,ERVL,LTR
chr7,150041392,150041407,MA1588.1,-,2.49e-07,Charlie5,hAT-Charlie,DNA
chr9,95626453,95626468,MA1588.1,+,2.5e-07,MLT1J,ERVL-MaLR,LTR
chr7,3564820,3564835,MA1588.1,+,2.52e-07,MER2,TcMar-Tigger,DNA
chr2,4454986,4455001,MA1588.1,+,2.52e-07,MLT1E3,ERVL-MaLR,LTR
chr1,31038515,31038530,MA1588.1,+,2.52e-07,MER65-int,ERV1,LTR
chr2,197254959,197254974,MA1588.1,-,2.52e-07,MIR,MIR,SINE
chr1,30287798,30287813,MA1588.1,-,2.54e-07,L1ME1,L1,LINE
chr7,147468287,147468302,MA1588.1,+,2.66e-07,L1M5,L1,LINE
chr16,9355340,9355355,MA1588.1,+,2.7e-07,MER5A,hAT-Charlie,DNA
chr18,22142151,22142166,MA1588.1,+,2.7e-07,MIR3,MIR,SINE
chr1,115584111,115584126,MA1588.1,+,2.7e-07,L1MA4,L1,LINE
chrX,74899992,74900007,MA1588.1,-,2.73e-07,L1MB3,L1,LINE
chr17,53034098,53034113,MA1588.1,-,2.77e-07,LTR72,ERV1,LTR
chr3,140798523,140798538,MA1588.1,-,2.77e-07,L2b,L2,LINE
chr13,45795263,45795278,MA1588.1,+,2.8e-07,L2a,L2,LINE
chrX,131263004,131263019,MA1588.1,+,2.81e-07,Charlie2b,hAT-Charlie,DNA
chr7,141353837,141353852,MA1588.1,-,2.81e-07,Charlie2b,hAT-Charlie,DNA
chr10,98617235,98617250,MA1588.1,+,2.88e-07,L2,L2,LINE
chr11,65918565,65918580,MA1588.1,+,2.95e-07,L1ME2,L1,LINE
chr1,158080437,158080452,MA1588.1,-,2.95e-07,LTR37A,ERV1,LTR
chr9,74202026,74202041,MA1588.1,-,2.97e-07,MLT1E3,ERVL-MaLR,LTR
chr21,45973529,45973544,MA1588.1,+,2.98e-07,L1M6,L1,LINE
chr4,65264580,65264595,MA1588.1,+,3.04e-07,MSTA-int,ERVL-MaLR,LTR
chr13,91555183,91555198,MA1588.1,+,3.04e-07,FRAM,Alu,SINE
chr19,16647857,16647872,MA1588.1,+,3.07e-07,L2c,L2,LINE
chr18,66280059,66280074,MA1588.1,-,3.07e-07,MER67C,ERV1,LTR
chr8,121539557,121539572,MA1588.1,+,3.07e-07,MLT1H-int,ERVL-MaLR,LTR
chr3,127416511,127416526,MA1588.1,+,3.07e-07,MLT1J,ERVL-MaLR,LTR
chr2,237222521,237222536,MA1588.1,+,3.11e-07,L1MD2,L1,LINE
chr7,10040208,10040223,MA1588.1,+,3.14e-07,L2,L2,LINE
chr5,18545289,18545304,MA1588.1,-,3.14e-07,MER67C,ERV1,LTR
chr12,98284381,98284396,MA1588.1,-,3.14e-07,L1ME1,L1,LINE
chr9,9246206,9246221,MA1588.1,+,3.18e-07,MER31-int,ERV1,LTR
chr4,16670872,16670887,MA1588.1,-,3.18e-07,MIRb,MIR,SINE
chr9,39436861,39436876,MA1588.1,-,3.18e-07,LTR1D,ERV1,LTR
chr9,39966103,39966118,MA1588.1,-,3.18e-07,LTR1D,ERV1,LTR
chr9,41581879,41581894,MA1588.1,-,3.18e-07,LTR1D,ERV1,LTR
chr3,25174112,25174127,MA1588.1,-,3.23e-07,MIRb,MIR,SINE
chr13,28063505,28063520,MA1588.1,+,3.25e-07,MIRb,MIR,SINE
chr16,65380622,65380637,MA1588.1,+,3.25e-07,L3,CR1,LINE
chr7,45996227,45996242,MA1588.1,+,3.32e-07,L1MDb,L1,LINE
chr4,159835928,159835943,MA1588.1,-,3.35e-07,MIRc,MIR,SINE
chr20,49786412,49786427,MA1588.1,-,3.37e-07,L1MEf,L1,LINE
chr6,25694045,25694060,MA1588.1,+,3.39e-07,MIRb,MIR,SINE
chr11,20838128,20838143,MA1588.1,-,3.43e-07,L1PA16,L1,LINE
chr11,84266161,84266176,MA1588.1,-,3.43e-07,L2a,L2,LINE
chr6,56721464,56721479,MA1588.1,+,3.46e-07,L1MC4,L1,LINE
chr17,61088261,61088276,MA1588.1,-,3.46e-07,MER21C,ERVL,LTR
chr12,117178494,117178509,MA1588.1,-,3.46e-07,MIR3,MIR,SINE
chr17,75836328,75836343,MA1588.1,-,3.48e-07,MIRc,MIR,SINE
chr12,81116346,81116361,MA1588.1,-,3.48e-07,MLT1H1,ERVL-MaLR,LTR
chr10,84311477,84311492,MA1588.1,-,3.48e-07,L1ME3B,L1,LINE
chr2,100861576,100861591,MA1588.1,-,3.48e-07,MLT1H1,ERVL-MaLR,LTR
chr7,106092239,106092254,MA1588.1,-,3.48e-07,MER4-int,ERV1,LTR
chr3,122623967,122623982,MA1588.1,+,3.48e-07,L1ME3B,L1,LINE
chr6,142259333,142259348,MA1588.1,+,3.48e-07,L1MEc,L1,LINE
chr7,7248671,7248686,MA1588.1,-,3.52e-07,L1MB3,L1,LINE
chr14,50086501,50086516,MA1588.1,-,3.52e-07,LTR23,ERV1,LTR
chr18,61204212,61204227,MA1588.1,+,3.52e-07,L1M5,L1,LINE
chr15,90665677,90665692,MA1588.1,+,3.52e-07,LTR23,ERV1,LTR
chr1,50037847,50037862,MA1588.1,-,3.56e-07,L1PB4,L1,LINE
chr17,3350576,3350591,MA1588.1,-,3.59e-07,L2a,L2,LINE
chr5,93494119,93494134,MA1588.1,+,3.59e-07,MER20B,hAT-Charlie,DNA
chr4,98371501,98371516,MA1588.1,-,3.59e-07,L2b,L2,LINE
chr6,106692535,106692550,MA1588.1,+,3.59e-07,L2c,L2,LINE
chrX,141314868,141314883,MA1588.1,-,3.59e-07,MER41B,ERV1,LTR
chr4,25230209,25230224,MA1588.1,+,3.62e-07,L1MEf,L1,LINE
chr7,81264341,81264356,MA1588.1,+,3.63e-07,L1ME2,L1,LINE
chr6,85571982,85571997,MA1588.1,-,3.63e-07,MER20,hAT-Charlie,DNA
chr1,25636212,25636227,MA1588.1,+,3.67e-07,MIRb,MIR,SINE
chr1,25709195,25709210,MA1588.1,-,3.67e-07,MIRb,MIR,SINE
chr15,57853267,57853282,MA1588.1,-,3.67e-07,MER5A,hAT-Charlie,DNA
chr10,81723211,81723226,MA1588.1,-,3.67e-07,L1ME4a,L1,LINE
chr10,84891532,84891547,MA1588.1,+,3.67e-07,L1MD1,L1,LINE
chr8,113136904,113136919,MA1588.1,+,3.67e-07,L2,L2,LINE
chr2,120389581,120389596,MA1588.1,+,3.7e-07,L1MB1,L1,LINE
chr8,89551921,89551936,MA1588.1,-,3.75e-07,MLT1E2-int,ERVL-MaLR,LTR
chr10,115316129,115316144,MA1588.1,+,3.75e-07,MER102b,hAT-Charlie,DNA
chr10,120469002,120469017,MA1588.1,-,3.75e-07,MIRb,MIR,SINE
chr10,132147769,132147784,MA1588.1,+,3.75e-07,Charlie7,hAT-Charlie,DNA
chr7,615145,615160,MA1588.1,-,3.79e-07,MLT1F1,ERVL-MaLR,LTR
chr5,58528380,58528395,MA1588.1,+,3.79e-07,L1MA4A,L1,LINE
chr12,74012141,74012156,MA1588.1,+,3.79e-07,L1MEa,L1,LINE
chr3,74938191,74938206,MA1588.1,-,3.79e-07,L1MD2,L1,LINE
chr11,10313825,10313840,MA1588.1,+,3.79e-07,L1MC4,L1,LINE
chr20,31187802,31187817,MA1588.1,+,3.84e-07,MIR,MIR,SINE
chr16,70836107,70836122,MA1588.1,+,3.84e-07,MLT1E1,ERVL-MaLR,LTR
chr7,71851560,71851575,MA1588.1,+,3.84e-07,L1MC3,L1,LINE
chr11,122114911,122114926,MA1588.1,+,3.84e-07,AluJr,Alu,SINE
chr6,127539909,127539924,MA1588.1,-,3.84e-07,MLT1E1A,ERVL-MaLR,LTR
chr3,193904427,193904442,MA1588.1,+,3.84e-07,MLT1E3,ERVL-MaLR,LTR
chr1,205518204,205518219,MA1588.1,-,3.86e-07,MER4C,ERV1,LTR
chr12,19889124,19889139,MA1588.1,+,3.88e-07,L4,RTE,LINE
chr2,33610624,33610639,MA1588.1,-,3.88e-07,MIRc,MIR,SINE
chr10,122616780,122616795,MA1588.1,+,3.88e-07,MER82,TcMar-Tigger,DNA
chr3,24482841,24482856,MA1588.1,-,3.9e-07,MLT1E1A,ERVL-MaLR,LTR
chr6,128649283,128649298,MA1588.1,-,3.9e-07,LTR41B,ERVL,LTR
chr11,131499897,131499912,MA1588.1,-,3.9e-07,MLT1J,ERVL-MaLR,LTR
chr15,34083887,34083902,MA1588.1,-,3.91e-07,L2a,L2,LINE
chr13,36927563,36927578,MA1588.1,-,4e-07,MER90a,ERV1,LTR
chr11,83140989,83141004,MA1588.1,+,4.05e-07,MLT1J,ERVL-MaLR,LTR
chr7,13653337,13653352,MA1588.1,+,4.11e-07,L1PB4,L1,LINE
chrY,3024538,3024553,MA1588.1,-,4.11e-07,MST-int,ERVL-MaLR,LTR
chrX,88755620,88755635,MA1588.1,-,4.11e-07,MST-int,ERVL-MaLR,LTR
chr5,30106133,30106148,MA1588.1,+,4.16e-07,LTR1D,ERV1,LTR
chr13,55194216,55194231,MA1588.1,-,4.16e-07,L1M4,L1,LINE
chr3,148139466,148139481,MA1588.1,+,4.16e-07,L1MEf,L1,LINE
chrY,4461852,4461867,MA1588.1,-,4.18e-07,L1M2,L1,LINE
chrX,90274021,90274036,MA1588.1,-,4.18e-07,L1M2,L1,LINE
chr2,129655019,129655034,MA1588.1,-,4.18e-07,MLT1E3,ERVL-MaLR,LTR
chr15,80162781,80162796,MA1588.1,+,4.21e-07,L1M6,L1,LINE
chr14,79192323,79192338,MA1588.1,-,4.23e-07,MIR,MIR,SINE
chr2,98615203,98615218,MA1588.1,+,4.24e-07,MER5A,hAT-Charlie,DNA
chr4,72829148,72829163,MA1588.1,-,4.27e-07,L1M5,L1,LINE
chr5,139767289,139767304,MA1588.1,-,4.27e-07,Charlie1a,hAT-Charlie,DNA
chr6,87492003,87492018,MA1588.1,-,4.31e-07,MER5A,hAT-Charlie,DNA
chr1,230765528,230765543,MA1588.1,-,4.35e-07,L2c,L2,LINE
chr7,2170736,2170751,MA1588.1,+,4.39e-07,LTR24B,ERV1,LTR
chr6,97706050,97706065,MA1588.1,-,4.45e-07,L1MC4a,L1,LINE
chr1_gl000192_random,281495,281510,MA1588.1,+,4.47e-07,MLT1E3,ERVL-MaLR,LTR
chr20,24423976,24423991,MA1588.1,-,4.47e-07,MLT1E3,ERVL-MaLR,LTR
chr16,71071310,71071325,MA1588.1,+,4.47e-07,MLT1E3,ERVL-MaLR,LTR
chrX,50766438,50766453,MA1588.1,-,4.5e-07,LTR49-int,ERV1,LTR
chr6,51810594,51810609,MA1588.1,-,4.5e-07,MIRb,MIR,SINE
chr4,115022807,115022822,MA1588.1,-,4.5e-07,LTR33A_,ERVL,LTR
chr8,123727571,123727586,MA1588.1,+,4.5e-07,L3,CR1,LINE
chr14,29143799,29143814,MA1588.1,-,4.55e-07,LTR80A,ERVL,LTR
chr15,84078480,84078495,MA1588.1,-,4.55e-07,L1MC4,L1,LINE
chr10,25396701,25396716,MA1588.1,+,4.58e-07,MER5B,hAT-Charlie,DNA
chr11,37273259,37273274,MA1588.1,+,4.58e-07,L1MEc,L1,LINE
chr8,80098078,80098093,MA1588.1,-,4.65e-07,ERVL-E-int,ERVL,LTR
chr4,132758564,132758579,MA1588.1,+,4.65e-07,Arthur1A,hAT-Tip100,DNA
chr6,85957430,85957445,MA1588.1,-,4.67e-07,L1PA16,L1,LINE
chr7,86561377,86561392,MA1588.1,+,4.71e-07,MLT1K,ERVL-MaLR,LTR
chr13,41102069,41102084,MA1588.1,+,4.72e-07,L1MC3,L1,LINE
chr1,27317312,27317327,MA1588.1,+,4.75e-07,MIRb,MIR,SINE
chr3,44187685,44187700,MA1588.1,-,4.75e-07,LTR16C,ERVL,LTR
chr5,172998639,172998654,MA1588.1,+,4.75e-07,MSTB1,ERVL-MaLR,LTR
chr6,57697968,57697983,MA1588.1,-,4.77e-07,MLT1N2,ERVL-MaLR,LTR
chrX,10965886,10965901,MA1588.1,+,4.79e-07,MLT1L,ERVL-MaLR,LTR
chr2,75359201,75359216,MA1588.1,+,4.87e-07,BLACKJACK,hAT-Blackjack,DNA
