CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr20,20711211,20711225,MA1656.1,-,6.02e-08,MLT1H,ERVL-MaLR,LTR
chr2,34852392,34852406,MA1656.1,+,6.02e-08,MLT1G1,ERVL-MaLR,LTR
chr22,46713536,46713550,MA1656.1,-,6.02e-08,L1MEc,L1,LINE
chr1,85559615,85559629,MA1656.1,-,6.02e-08,MIRb,MIR,SINE
chr10,90023334,90023348,MA1656.1,+,6.02e-08,Arthur1A,hAT-Tip100,DNA
chr12,118399523,118399537,MA1656.1,+,6.02e-08,MLT1H2,ERVL-MaLR,LTR
chr3,131115120,131115134,MA1656.1,-,6.02e-08,MLT1H,ERVL-MaLR,LTR
chr3,181738577,181738591,MA1656.1,-,6.02e-08,MER5A,hAT-Charlie,DNA
chr14,50285637,50285651,MA1656.1,+,6.31e-08,HAL1,L1,LINE
chr1,194909741,194909755,MA1656.1,-,6.31e-08,MER76,ERVL,LTR
chr6,8176957,8176971,MA1656.1,-,6.5e-08,MER5B,hAT-Charlie,DNA
chr18,23235516,23235530,MA1656.1,+,6.5e-08,L2b,L2,LINE
chr13,39656440,39656454,MA1656.1,+,6.5e-08,MER41-int,ERV1,LTR
chr10,125975569,125975583,MA1656.1,-,6.5e-08,MLT1K,ERVL-MaLR,LTR
chr10,132761321,132761335,MA1656.1,-,6.5e-08,LTR16A1,ERVL,LTR
chr16,2990201,2990215,MA1656.1,-,7.41e-08,MLT1F1,ERVL-MaLR,LTR
chr19,15572754,15572768,MA1656.1,-,7.41e-08,MIRb,MIR,SINE
chrX,19987771,19987785,MA1656.1,+,7.41e-08,L2c,L2,LINE
chr19,33363323,33363337,MA1656.1,-,7.41e-08,MER34C2,ERV1,LTR
chr19,39002524,39002538,MA1656.1,-,7.41e-08,L2b,L2,LINE
chr5,41683507,41683521,MA1656.1,-,7.41e-08,LTR27,ERV1,LTR
chr12,45311109,45311123,MA1656.1,+,7.41e-08,MIRb,MIR,SINE
chr8,59028486,59028500,MA1656.1,+,7.41e-08,MIR,MIR,SINE
chr12,65914504,65914518,MA1656.1,+,7.41e-08,L2a,L2,LINE
chr17,76138309,76138323,MA1656.1,-,7.41e-08,MER5B,hAT-Charlie,DNA
chr15,79967716,79967730,MA1656.1,+,7.41e-08,MLT1H1,ERVL-MaLR,LTR
chr11,103626525,103626539,MA1656.1,-,7.41e-08,L2a,L2,LINE
chr12,113289900,113289914,MA1656.1,-,7.41e-08,MLT1H2,ERVL-MaLR,LTR
chr11,117512669,117512683,MA1656.1,-,7.41e-08,MIRc,MIR,SINE
chr8,142282709,142282723,MA1656.1,+,7.41e-08,L2,L2,LINE
chr5,172878761,172878775,MA1656.1,-,7.41e-08,MIR,MIR,SINE
chr1,199515048,199515062,MA1656.1,+,7.41e-08,ERV3-16A3_I-int,ERVL,LTR
chr7,52499035,52499049,MA1656.1,-,8.07e-08,LTR12C,ERV1,LTR
chr2,64496954,64496968,MA1656.1,+,8.07e-08,Tigger2a,TcMar-Tigger,DNA
chr2,82645224,82645238,MA1656.1,-,8.07e-08,Tigger2a,TcMar-Tigger,DNA
chrX,87432056,87432070,MA1656.1,-,8.07e-08,L1M1,L1,LINE
chr15,89871032,89871046,MA1656.1,+,8.07e-08,Tigger2a,TcMar-Tigger,DNA
chr6,89992039,89992053,MA1656.1,-,8.07e-08,LTR81,Gypsy,LTR
chr4,6573526,6573540,MA1656.1,-,8.54e-08,MLT1G,ERVL-MaLR,LTR
chr15,20235116,20235130,MA1656.1,+,8.54e-08,L1PA13,L1,LINE
chr15,21241848,21241862,MA1656.1,+,8.54e-08,L1PA13,L1,LINE
chr11,36998429,36998443,MA1656.1,+,8.54e-08,MLT1G1,ERVL-MaLR,LTR
chr22,39577989,39578003,MA1656.1,+,8.54e-08,MLT1G1,ERVL-MaLR,LTR
chr22,40589457,40589471,MA1656.1,-,8.54e-08,L2a,L2,LINE
chr6,49722052,49722066,MA1656.1,-,8.54e-08,L1PREC2,L1,LINE
chrX,67254786,67254800,MA1656.1,+,8.54e-08,L1MA4A,L1,LINE
chr9,93917642,93917656,MA1656.1,-,8.54e-08,MLT1G,ERVL-MaLR,LTR
chr14,106420108,106420122,MA1656.1,+,8.54e-08,L1PA13,L1,LINE
chr8,144515656,144515670,MA1656.1,-,8.54e-08,MLT1G3,ERVL-MaLR,LTR
chr6,2361111,2361125,MA1656.1,-,9.11e-08,MLT1A0,ERVL-MaLR,LTR
chr20,21643456,21643470,MA1656.1,-,9.11e-08,L2a,L2,LINE
chr1,43716362,43716376,MA1656.1,-,9.11e-08,LOR1-int,ERV1,LTR
chr2,49024949,49024963,MA1656.1,-,9.11e-08,L3,CR1,LINE
chr10,55898111,55898125,MA1656.1,+,9.11e-08,LOR1-int,ERV1,LTR
chr9,11963566,11963580,MA1656.1,+,9.58e-08,MER89,ERV1,LTR
chr1,17678831,17678845,MA1656.1,-,9.58e-08,L2,L2,LINE
chr18,37178327,37178341,MA1656.1,+,9.58e-08,Tigger2,TcMar-Tigger,DNA
chr17,52605770,52605784,MA1656.1,+,9.58e-08,MER65B,ERV1,LTR
chr13,81561412,81561426,MA1656.1,-,9.58e-08,L2a,L2,LINE
chr4,3399468,3399482,MA1656.1,-,1.02e-07,L2,L2,LINE
chr16,55902360,55902374,MA1656.1,+,1.02e-07,L2c,L2,LINE
chr8,35690944,35690958,MA1656.1,+,1.04e-07,Tigger1,TcMar-Tigger,DNA
chr11,89976624,89976638,MA1656.1,-,1.04e-07,LTR16A,ERVL,LTR
chr2,187076526,187076540,MA1656.1,-,1.04e-07,L1MC1,L1,LINE
chr13,44643622,44643636,MA1656.1,+,1.15e-07,L1MEg,L1,LINE
chr19,51318853,51318867,MA1656.1,-,1.15e-07,MLT1K,ERVL-MaLR,LTR
chr16,58249942,58249956,MA1656.1,+,1.15e-07,HAL1,L1,LINE
chr18,65673397,65673411,MA1656.1,-,1.15e-07,MLT1E1,ERVL-MaLR,LTR
chr8,73821977,73821991,MA1656.1,-,1.15e-07,L2c,L2,LINE
chr18,74660735,74660749,MA1656.1,-,1.15e-07,MER77,ERVL,LTR
chr2,82846927,82846941,MA1656.1,+,1.15e-07,LOR1-int,ERV1,LTR
chr6,110762661,110762675,MA1656.1,+,1.15e-07,HSMAR2,TcMar-Mariner,DNA
chr1,118675001,118675015,MA1656.1,-,1.15e-07,L2c,L2,LINE
chr6,162963889,162963903,MA1656.1,-,1.15e-07,L3,CR1,LINE
chr4,173185065,173185079,MA1656.1,-,1.15e-07,L1MEd,L1,LINE
chr1,174258949,174258963,MA1656.1,-,1.15e-07,L1MA9,L1,LINE
chr17,14192631,14192645,MA1656.1,-,1.17e-07,MLT1H2,ERVL-MaLR,LTR
chr9,73282179,73282193,MA1656.1,-,1.17e-07,HAL1,L1,LINE
chr1,86403441,86403455,MA1656.1,+,1.17e-07,ERV3-16A3_I-int,ERVL,LTR
chr3,174523924,174523938,MA1656.1,-,1.17e-07,LTR16A,ERVL,LTR
chr1,10902864,10902878,MA1656.1,+,1.2e-07,L2a,L2,LINE
chrX,29411603,29411617,MA1656.1,-,1.2e-07,MIR,MIR,SINE
chr10,118229319,118229333,MA1656.1,-,1.2e-07,L2b,L2,LINE
chr4,3857738,3857752,MA1656.1,+,1.24e-07,L2a,L2,LINE
chr8,24986744,24986758,MA1656.1,+,1.24e-07,L1PA13,L1,LINE
chr16,26829110,26829124,MA1656.1,+,1.24e-07,MIR,MIR,SINE
chr22,41669212,41669226,MA1656.1,+,1.24e-07,MIRb,MIR,SINE
chr20,42743971,42743985,MA1656.1,+,1.24e-07,LTR16A1,ERVL,LTR
chr8,61269242,61269256,MA1656.1,+,1.24e-07,AluJr,Alu,SINE
chr17,64967912,64967926,MA1656.1,-,1.24e-07,L2b,L2,LINE
chr7,130015772,130015786,MA1656.1,-,1.24e-07,MLT1K,ERVL-MaLR,LTR
chr3,194921716,194921730,MA1656.1,+,1.24e-07,MER5B,hAT-Charlie,DNA
chr18,33845977,33845991,MA1656.1,-,1.27e-07,L1ME4a,L1,LINE
chr21,38049055,38049069,MA1656.1,+,1.27e-07,HAL1,L1,LINE
chr3,42473997,42474011,MA1656.1,+,1.27e-07,MLT1H1,ERVL-MaLR,LTR
chr5,97824623,97824637,MA1656.1,+,1.27e-07,ERV3-16A3_I-int,ERVL,LTR
chr6,123444752,123444766,MA1656.1,+,1.27e-07,MLT1G3,ERVL-MaLR,LTR
chr7,124068693,124068707,MA1656.1,+,1.27e-07,L1PA17,L1,LINE
chr5,125202708,125202722,MA1656.1,-,1.27e-07,MER34A,ERV1,LTR
chr8,142234440,142234454,MA1656.1,-,1.36e-07,L1MEf,L1,LINE
chr2,4148990,4149004,MA1656.1,-,1.42e-07,L1MEf,L1,LINE
chr13,88898720,88898734,MA1656.1,-,1.42e-07,L1MCc,L1,LINE
chrX,106660087,106660101,MA1656.1,-,1.42e-07,LTR53,ERVL,LTR
chr7,114764837,114764851,MA1656.1,+,1.42e-07,MLT1A,ERVL-MaLR,LTR
chr1,164178837,164178851,MA1656.1,+,1.42e-07,ERVL-B4-int,ERVL,LTR
chr17,57441910,57441924,MA1656.1,+,1.52e-07,MIR,MIR,SINE
chr8,60889845,60889859,MA1656.1,+,1.52e-07,L2,L2,LINE
chr9,136471151,136471165,MA1656.1,+,1.52e-07,L2,L2,LINE
chr3,166889488,166889502,MA1656.1,-,1.52e-07,MER77B,ERVL,LTR
chr1,28829739,28829753,MA1656.1,+,1.59e-07,L2,L2,LINE
chr20,40725690,40725704,MA1656.1,+,1.59e-07,Charlie15a,hAT-Charlie,DNA
chr10,60922365,60922379,MA1656.1,-,1.59e-07,L1PB4,L1,LINE
chr9,86959701,86959715,MA1656.1,+,1.59e-07,MER4E1,ERV1,LTR
chr1,110272704,110272718,MA1656.1,-,1.59e-07,MER4A1,ERV1,LTR
chr11,129425329,129425343,MA1656.1,+,1.59e-07,MSTD-int,ERVL-MaLR,LTR
chr1,227471395,227471409,MA1656.1,+,1.59e-07,L1PA17,L1,LINE
chr7,17537373,17537387,MA1656.1,+,1.63e-07,MER5A,hAT-Charlie,DNA
chr14,42171094,42171108,MA1656.1,+,1.63e-07,MER5A1,hAT-Charlie,DNA
chr5,99303415,99303429,MA1656.1,+,1.63e-07,L1MCc,L1,LINE
chr20,54014071,54014085,MA1656.1,+,1.69e-07,L1MC3,L1,LINE
chr17,71998870,71998884,MA1656.1,-,1.69e-07,MLT1E2,ERVL-MaLR,LTR
chr5,112907296,112907310,MA1656.1,-,1.69e-07,L1PA11,L1,LINE
chrX,113222757,113222771,MA1656.1,+,1.69e-07,LOR1-int,ERV1,LTR
chr7,130817860,130817874,MA1656.1,+,1.69e-07,L3,CR1,LINE
chrX,139061094,139061108,MA1656.1,+,1.69e-07,L1MEc,L1,LINE
chr3,148041391,148041405,MA1656.1,-,1.69e-07,L1PREC2,L1,LINE
chr5,173513283,173513297,MA1656.1,+,1.69e-07,MIRb,MIR,SINE
chr16,5906797,5906811,MA1656.1,-,1.75e-07,Tigger1,TcMar-Tigger,DNA
chr1,12210876,12210890,MA1656.1,-,1.75e-07,L2b,L2,LINE
chr5,14494036,14494050,MA1656.1,+,1.75e-07,Tigger1,TcMar-Tigger,DNA
chr4,25443288,25443302,MA1656.1,-,1.75e-07,L2b,L2,LINE
chr21,41194300,41194314,MA1656.1,+,1.75e-07,L2a,L2,LINE
chr10,67322508,67322522,MA1656.1,-,1.75e-07,Tigger1,TcMar-Tigger,DNA
chr6,74825318,74825332,MA1656.1,-,1.75e-07,LTR16B,ERVL,LTR
chr10,77672212,77672226,MA1656.1,-,1.75e-07,L2c,L2,LINE
chr5,79916690,79916704,MA1656.1,-,1.75e-07,L2c,L2,LINE
chr9,122625289,122625303,MA1656.1,-,1.75e-07,MIRb,MIR,SINE
chr8,123988354,123988368,MA1656.1,-,1.75e-07,MIRb,MIR,SINE
chr2,128361954,128361968,MA1656.1,-,1.75e-07,Tigger1,TcMar-Tigger,DNA
chr9,132448282,132448296,MA1656.1,-,1.75e-07,L2b,L2,LINE
chr1,209711542,209711556,MA1656.1,+,1.75e-07,L2c,L2,LINE
chr20,38838677,38838691,MA1656.1,+,1.83e-07,L1PA17,L1,LINE
chr13,45903072,45903086,MA1656.1,-,1.83e-07,MIRb,MIR,SINE
chr13,63416344,63416358,MA1656.1,-,1.83e-07,L2,L2,LINE
chr2,170130547,170130561,MA1656.1,-,1.83e-07,MARNA,TcMar-Mariner,DNA
chr3,193905035,193905049,MA1656.1,+,1.83e-07,MLT1E3,ERVL-MaLR,LTR
chr1,12523982,12523996,MA1656.1,+,1.86e-07,MIRc,MIR,SINE
chr8,29442200,29442214,MA1656.1,+,1.86e-07,MER5A,hAT-Charlie,DNA
chr8,95817301,95817315,MA1656.1,-,1.86e-07,MER5A,hAT-Charlie,DNA
chr16,1442415,1442429,MA1656.1,+,1.88e-07,MER34A,ERV1,LTR
chr4,5113408,5113422,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr10,19258036,19258050,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr5,22668385,22668399,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr15,24086791,24086805,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr2,31914369,31914383,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chrX,32727863,32727877,MA1656.1,+,1.88e-07,L2a,L2,LINE
chr8,39450273,39450287,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr2,41727279,41727293,MA1656.1,+,1.88e-07,MER52-int,ERV1,LTR
chrX,51202894,51202908,MA1656.1,+,1.88e-07,HUERS-P3-int,ERV1,LTR
chr12,59356319,59356333,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr14,62308307,62308321,MA1656.1,-,1.88e-07,L1PA17,L1,LINE
chr7,64412964,64412978,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chr18,71491841,71491855,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr8,73178798,73178812,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chr11,74587541,74587555,MA1656.1,+,1.88e-07,HUERS-P3-int,ERV1,LTR
chrX,79457336,79457350,MA1656.1,-,1.88e-07,L1PB4,L1,LINE
chr7,88170890,88170904,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chrX,94331232,94331246,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chr9,94716786,94716800,MA1656.1,+,1.88e-07,L2c,L2,LINE
chrX,106422561,106422575,MA1656.1,-,1.88e-07,L1PB4,L1,LINE
chr7,111439434,111439448,MA1656.1,+,1.88e-07,HUERS-P3-int,ERV1,LTR
chr1,111574042,111574056,MA1656.1,+,1.88e-07,HUERS-P3-int,ERV1,LTR
chr2,118226433,118226447,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chrX,126367547,126367561,MA1656.1,+,1.88e-07,L1PA17,L1,LINE
chr2,160939740,160939754,MA1656.1,-,1.88e-07,HUERS-P3-int,ERV1,LTR
chr6,162095662,162095676,MA1656.1,-,1.88e-07,L1PA17,L1,LINE
chr3,172391852,172391866,MA1656.1,+,1.88e-07,HUERS-P3b-int,ERV1,LTR
chr2,180482508,180482522,MA1656.1,-,1.88e-07,L1PA17,L1,LINE
chr2,185651758,185651772,MA1656.1,-,1.88e-07,L1PA17,L1,LINE
chr1,189121368,189121382,MA1656.1,-,1.88e-07,L1PA17,L1,LINE
chr1,203351521,203351535,MA1656.1,-,1.88e-07,LTR78,ERV1,LTR
chr15,30642543,30642557,MA1656.1,-,1.95e-07,MLT1B,ERVL-MaLR,LTR
chr15,32472633,32472647,MA1656.1,+,1.95e-07,MLT1B,ERVL-MaLR,LTR
chr20,41867630,41867644,MA1656.1,+,1.95e-07,MLT1J2,ERVL-MaLR,LTR
chr4,57083498,57083512,MA1656.1,-,1.95e-07,MER4B,ERV1,LTR
chr3,83213097,83213111,MA1656.1,-,1.95e-07,MLT1E1A,ERVL-MaLR,LTR
chr4,102592011,102592025,MA1656.1,+,1.95e-07,MER57-int,ERV1,LTR
chr8,106090428,106090442,MA1656.1,-,1.95e-07,MLT1A,ERVL-MaLR,LTR
chr5,139314192,139314206,MA1656.1,+,1.95e-07,L1ME1,L1,LINE
chr2,153823037,153823051,MA1656.1,-,1.95e-07,HERV4_I-int,ERV1,LTR
chr2,239868665,239868679,MA1656.1,-,1.95e-07,MER52A,ERV1,LTR
chr8,10289285,10289299,MA1656.1,+,2.06e-07,MER74A,ERVL,LTR
chrX,12382656,12382670,MA1656.1,-,2.06e-07,MER74A,ERVL,LTR
chr18,23228713,23228727,MA1656.1,-,2.06e-07,ERV3-16A3_I-int,ERVL,LTR
chr1,57835762,57835776,MA1656.1,+,2.06e-07,L2c,L2,LINE
chrX,76516439,76516453,MA1656.1,+,2.06e-07,HERVE_a-int,ERV1,LTR
chr3,17805173,17805187,MA1656.1,-,2.09e-07,MLT1H,ERVL-MaLR,LTR
chr4,42033323,42033337,MA1656.1,+,2.09e-07,Cheshire,hAT-Charlie,DNA
chr12,113982472,113982486,MA1656.1,-,2.09e-07,MLT1H,ERVL-MaLR,LTR
chr12,122653489,122653503,MA1656.1,-,2.09e-07,L1MD3,L1,LINE
chr8,136931394,136931408,MA1656.1,-,2.09e-07,MLT1H,ERVL-MaLR,LTR
chr21,39962694,39962708,MA1656.1,-,2.12e-07,L2c,L2,LINE
chr2,63593424,63593438,MA1656.1,+,2.12e-07,MER106B,hAT-Charlie,DNA
chr2,72617667,72617681,MA1656.1,-,2.12e-07,L1MEc,L1,LINE
chr4,76577873,76577887,MA1656.1,+,2.12e-07,MIRb,MIR,SINE
chr9,103195596,103195610,MA1656.1,-,2.12e-07,MIR,MIR,SINE
chr12,128514067,128514081,MA1656.1,-,2.12e-07,MIR,MIR,SINE
chr1,147117725,147117739,MA1656.1,-,2.12e-07,L2a,L2,LINE
chr19,8802399,8802413,MA1656.1,-,2.18e-07,MLT1B,ERVL-MaLR,LTR
chr2,15151846,15151860,MA1656.1,+,2.18e-07,L1MA5A,L1,LINE
chr10,23670642,23670656,MA1656.1,-,2.18e-07,LTR16A,ERVL,LTR
chr22,40512923,40512937,MA1656.1,-,2.18e-07,MIR,MIR,SINE
chr6,77186299,77186313,MA1656.1,+,2.18e-07,L1PB2,L1,LINE
chr7,88946368,88946382,MA1656.1,+,2.18e-07,L1MEg,L1,LINE
chr9,89306462,89306476,MA1656.1,+,2.18e-07,L1MEe,L1,LINE
chr6,122816526,122816540,MA1656.1,+,2.18e-07,L1PA15-16,L1,LINE
chr10,130617917,130617931,MA1656.1,+,2.18e-07,MLT1C,ERVL-MaLR,LTR
chr1,191565978,191565992,MA1656.1,-,2.18e-07,MER52A,ERV1,LTR
chr2,209255881,209255895,MA1656.1,-,2.18e-07,HUERS-P3-int,ERV1,LTR
chr7,81113745,81113759,MA1656.1,+,2.24e-07,L1M3b,L1,LINE
chr5,110217514,110217528,MA1656.1,+,2.24e-07,MER57-int,ERV1,LTR
chr20,8978457,8978471,MA1656.1,+,2.38e-07,MLT1H,ERVL-MaLR,LTR
chr20,53645900,53645914,MA1656.1,-,2.38e-07,MER66-int,ERV1,LTR
chr2,78365414,78365428,MA1656.1,+,2.38e-07,THE1D-int,ERVL-MaLR,LTR
chr13,81714440,81714454,MA1656.1,+,2.38e-07,ERVL-E-int,ERVL,LTR
chr6,89162312,89162326,MA1656.1,-,2.38e-07,L1ME3E,L1,LINE
chr12,99952420,99952434,MA1656.1,-,2.38e-07,L1PA13,L1,LINE
chr1,177818506,177818520,MA1656.1,+,2.38e-07,MLT1H,ERVL-MaLR,LTR
chr16,2874413,2874427,MA1656.1,+,2.47e-07,L1ME2z,L1,LINE
chr9,5603460,5603474,MA1656.1,+,2.47e-07,L1MEe,L1,LINE
chr5,14712279,14712293,MA1656.1,+,2.47e-07,L2,L2,LINE
chr22,26534964,26534978,MA1656.1,+,2.47e-07,MIRb,MIR,SINE
chr19,28373674,28373688,MA1656.1,+,2.47e-07,HUERS-P3-int,ERV1,LTR
chr11,34926165,34926179,MA1656.1,+,2.47e-07,HUERS-P3-int,ERV1,LTR
chr19,43294791,43294805,MA1656.1,-,2.47e-07,HUERS-P3b-int,ERV1,LTR
chr19,43605580,43605594,MA1656.1,-,2.47e-07,HUERS-P3b-int,ERV1,LTR
chr19,43730645,43730659,MA1656.1,-,2.47e-07,HUERS-P3b-int,ERV1,LTR
chr19,43792522,43792536,MA1656.1,-,2.47e-07,HUERS-P3-int,ERV1,LTR
chr19,53019211,53019225,MA1656.1,+,2.47e-07,L2,L2,LINE
chr19,53204227,53204241,MA1656.1,-,2.47e-07,L2,L2,LINE
chr19,53265497,53265511,MA1656.1,-,2.47e-07,L2,L2,LINE
chr10,59100334,59100348,MA1656.1,-,2.47e-07,HUERS-P3-int,ERV1,LTR
chr12,61542777,61542791,MA1656.1,+,2.47e-07,HUERS-P3-int,ERV1,LTR
chr17,65243468,65243482,MA1656.1,+,2.47e-07,L2a,L2,LINE
chr6,67637319,67637333,MA1656.1,+,2.47e-07,HUERS-P3-int,ERV1,LTR
chr15,74096490,74096504,MA1656.1,+,2.47e-07,MIRc,MIR,SINE
chr14,81595771,81595785,MA1656.1,+,2.47e-07,L2a,L2,LINE
chr3,87014906,87014920,MA1656.1,+,2.47e-07,LTR16A,ERVL,LTR
chr2,104368464,104368478,MA1656.1,+,2.47e-07,L1MDb,L1,LINE
chr8,111844058,111844072,MA1656.1,-,2.47e-07,HUERS-P3-int,ERV1,LTR
chr4,153112043,153112057,MA1656.1,-,2.47e-07,L2b,L2,LINE
chr8,43343341,43343355,MA1656.1,-,2.5e-07,Tigger2a,TcMar-Tigger,DNA
chr2,127676913,127676927,MA1656.1,-,2.5e-07,MER21C,ERVL,LTR
chr2,24837517,24837531,MA1656.1,+,2.6e-07,MER5A,hAT-Charlie,DNA
chr5,60939597,60939611,MA1656.1,-,2.6e-07,L2,L2,LINE
chr3,172133304,172133318,MA1656.1,+,2.6e-07,MLT1F,ERVL-MaLR,LTR
chr6,6017765,6017779,MA1656.1,+,2.7e-07,MLT1A,ERVL-MaLR,LTR
chr16,6961634,6961648,MA1656.1,-,2.7e-07,MLT1C,ERVL-MaLR,LTR
chr9,14265291,14265305,MA1656.1,+,2.7e-07,MLT1A,ERVL-MaLR,LTR
chr18,20903635,20903649,MA1656.1,+,2.7e-07,MLT1A,ERVL-MaLR,LTR
chr4,33469092,33469106,MA1656.1,+,2.7e-07,LTR46,ERV1,LTR
chr10,35566064,35566078,MA1656.1,-,2.7e-07,ERV3-16A3_I-int,ERVL,LTR
chr11,36560630,36560644,MA1656.1,+,2.7e-07,MLT1B,ERVL-MaLR,LTR
chr8,37900265,37900279,MA1656.1,-,2.7e-07,MLT1B,ERVL-MaLR,LTR
chr6,51120263,51120277,MA1656.1,+,2.7e-07,L2,L2,LINE
chr4,55335183,55335197,MA1656.1,-,2.7e-07,MLT1B,ERVL-MaLR,LTR
chr10,78122375,78122389,MA1656.1,-,2.7e-07,L1PA17,L1,LINE
chr8,95659897,95659911,MA1656.1,-,2.7e-07,MLT1A,ERVL-MaLR,LTR
