CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr1,608865,608877,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_cox_hap2,650158,650170,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr19,655883,655895,MA1630.2,+,2.1e-08,L1MB7,L1,LINE
chr6,712441,712453,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr1,720960,720972,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr8,723491,723503,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr3,740123,740135,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr18,759853,759865,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr1,786170,786182,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr2,787006,787018,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr3,801779,801791,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr2,805418,805430,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr12,817234,817246,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr17_ctg5_hap1,825968,825980,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr18,835480,835492,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr7,836067,836079,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr18,836877,836889,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr16,853994,854006,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr9,857770,857782,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr19,860432,860444,MA1630.2,-,2.1e-08,AluSg,Alu,SINE
chr19,915878,915890,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6,929434,929446,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chrY,935960,935972,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr2,966098,966110,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr18,971004,971016,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr18,978118,978130,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chrX,985960,985972,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr2,988905,988917,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr1,1049538,1049550,MA1630.2,-,2.1e-08,AluSg,Alu,SINE
chr2,1067193,1067205,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr3,1083681,1083693,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr8,1095757,1095769,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr11,1112492,1112504,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr17_ctg5_hap1,1116185,1116197,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr8,1118025,1118037,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr4,1119278,1119290,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr18,1145160,1145172,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr7,1164205,1164217,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr18,1196859,1196871,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr16,1197527,1197539,MA1630.2,-,2.1e-08,L1MB7,L1,LINE
chr20,1203805,1203817,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr2,1211384,1211396,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_mann_hap4,1218474,1218486,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr20,1230643,1230655,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_qbl_hap6,1240944,1240956,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_mann_hap4,1246728,1246740,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr2,1248899,1248911,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr10,1287533,1287545,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr10,1304199,1304211,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr10,1305197,1305209,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr10,1317846,1317858,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr18,1325980,1325992,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chrY,1334474,1334486,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr9,1338176,1338188,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr10,1350131,1350143,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr6_apd_hap1,1357821,1357833,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6,1362348,1362360,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chrX,1384474,1384486,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr2,1386642,1386654,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr8,1393398,1393410,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr9,1407468,1407480,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_qbl_hap6,1410534,1410546,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_dbb_hap3,1411311,1411323,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr9,1422063,1422075,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6_apd_hap1,1423854,1423866,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6,1428986,1428998,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr3,1435097,1435109,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr18,1444514,1444526,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_ssto_hap7,1448035,1448047,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_mann_hap4,1466151,1466163,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_qbl_hap6,1476581,1476593,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6_dbb_hap3,1477344,1477356,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6_mcf_hap5,1499472,1499484,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr3,1500889,1500901,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr2,1509802,1509814,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6_ssto_hap7,1514072,1514084,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr18,1516325,1516337,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr8,1523778,1523790,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr3,1525154,1525166,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr6_mann_hap4,1532156,1532168,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr17,1545622,1545634,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr9,1569161,1569173,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr17,1605050,1605062,MA1630.2,+,2.1e-08,AluY,Alu,SINE
chr10,1605969,1605981,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_cox_hap2,1629723,1629735,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr18,1634030,1634042,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr6,1678036,1678048,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr6_qbl_hap6,1683467,1683479,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_dbb_hap3,1684219,1684231,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr9,1694401,1694413,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6_cox_hap2,1695761,1695773,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6_apd_hap1,1702196,1702208,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr11,1725360,1725372,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr20,1725522,1725534,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr2,1730206,1730218,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr2,1733336,1733348,MA1630.2,+,2.1e-08,L1PB1,L1,LINE
chr18,1733420,1733432,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_mann_hap4,1738641,1738653,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr8,1739566,1739578,MA1630.2,-,2.1e-08,L1MB8,L1,LINE
chrY,1755307,1755319,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr10,1757190,1757202,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr18,1757324,1757336,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chrY,1758607,1758619,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr18,1769978,1769990,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_mcf_hap5,1772406,1772418,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chrY,1772805,1772817,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chrX,1805307,1805319,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chrX,1808607,1808619,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chrX,1822805,1822817,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chrY,1884293,1884305,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr3,1891804,1891816,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_cox_hap2,1902575,1902587,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr9,1931234,1931246,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chrX,1934293,1934305,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr10,1952958,1952970,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr5,1971410,1971422,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr10,2001788,2001800,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr3,2050034,2050046,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr6,2070508,2070520,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr5,2095769,2095781,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr2,2098550,2098562,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr3,2102274,2102286,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr4,2114969,2114981,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr2,2142472,2142484,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr10,2167509,2167521,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr12,2188301,2188313,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr2,2208895,2208907,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr18,2210407,2210419,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr3,2233557,2233569,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr12,2239613,2239625,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr10,2244256,2244268,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chrY,2252809,2252821,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr18,2253043,2253055,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr2,2263022,2263034,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr8,2263880,2263892,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chrY,2287865,2287877,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr10,2297131,2297143,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chrX,2302809,2302821,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr12,2313965,2313977,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr4,2325414,2325426,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chrX,2337865,2337877,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr4,2351100,2351112,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr10,2411644,2411656,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6,2418150,2418162,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr9,2447654,2447666,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr11,2524776,2524788,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr18,2542349,2542361,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr11,2655543,2655555,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr8,2657553,2657565,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr5,2707767,2707779,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr3,2708421,2708433,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr9,2727289,2727301,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6,2742958,2742970,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chrY,2785980,2785992,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr2,2788729,2788741,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr7,2789151,2789163,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6,2801907,2801919,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr20,2805102,2805114,MA1630.2,+,2.1e-08,SVA_E,SVA_E,SVA
chr2,2814920,2814932,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr17,2839545,2839557,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr9,2849522,2849534,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr8,2865299,2865311,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr9,2898162,2898174,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chrX,2904872,2904884,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr6,2913393,2913405,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr10,2932796,2932808,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr5,2972133,2972145,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr19,2979815,2979827,MA1630.2,+,2.1e-08,AluSg4,Alu,SINE
chr2,2985435,2985447,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr9,2999897,2999909,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr17,3033847,3033859,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6,3039219,3039231,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr17,3050805,3050817,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr5,3053395,3053407,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chrY,3082519,3082531,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr10,3084398,3084410,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr17,3085694,3085706,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr2,3092142,3092154,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr8,3128594,3128606,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr10,3130331,3130343,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr9,3147225,3147237,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr9,3159114,3159126,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr7,3167170,3167182,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr1,3169916,3169928,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr3,3174222,3174234,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr8,3196501,3196513,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr6,3197984,3197996,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr17,3204129,3204141,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr4,3204296,3204308,MA1630.2,-,2.1e-08,L1ME1,L1,LINE
chr17,3229991,3230003,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr8,3249634,3249646,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr18,3250077,3250089,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr10,3255336,3255348,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr9,3306606,3306618,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chrY,3317449,3317461,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr5,3319532,3319544,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr17,3335511,3335523,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr10,3351735,3351747,MA1630.2,+,2.1e-08,AluSx3,Alu,SINE
chr9,3353203,3353215,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr8,3365885,3365897,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr2,3379007,3379019,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr16,3382082,3382094,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr17,3386228,3386240,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr5,3404021,3404033,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr17,3412050,3412062,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr8,3468610,3468622,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chrX,3476591,3476603,MA1630.2,+,2.1e-08,L1PA2,L1,LINE
chr20,3481339,3481351,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr20,3492898,3492910,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chrY,3499537,3499549,MA1630.2,+,2.1e-08,L1PA5,L1,LINE
chr12,3501521,3501533,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr11,3514331,3514343,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr20,3518748,3518760,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr3,3524274,3524286,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6_qbl_hap6,3573234,3573246,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_dbb_hap3,3591300,3591312,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr10,3596270,3596282,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_dbb_hap3,3605758,3605770,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr12,3608506,3608518,MA1630.2,-,2.1e-08,L1HS,L1,LINE
chr6_apd_hap1,3626758,3626770,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr2,3638724,3638736,MA1630.2,-,2.1e-08,SVA_E,SVA_E,SVA
chr6_qbl_hap6,3639354,3639366,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr6_mann_hap4,3654871,3654883,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr8,3656912,3656924,MA1630.2,-,2.1e-08,L1PA5,L1,LINE
chr6_ssto_hap7,3659827,3659839,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_mann_hap4,3669686,3669698,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_ssto_hap7,3674279,3674291,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr7,3678272,3678284,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_mcf_hap5,3691943,3691955,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_apd_hap1,3692857,3692869,MA1630.2,+,2.1e-08,L1HS,L1,LINE
chr9,3695707,3695719,MA1630.2,+,2.1e-08,L1PA4,L1,LINE
chr6_mcf_hap5,3706395,3706407,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr3,3713161,3713173,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr3,3719674,3719686,MA1630.2,-,2.1e-08,L1PA4,L1,LINE
chr11,3731051,3731063,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr18,3739632,3739644,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr20,3774390,3774402,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_cox_hap2,3782829,3782841,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr6_cox_hap2,3797287,3797299,MA1630.2,-,2.1e-08,L1PA3,L1,LINE
chr10,3813605,3813617,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
chr6_dbb_hap3,3833119,3833131,MA1630.2,+,2.1e-08,L1PA3,L1,LINE
chr6_mann_hap4,3836072,3836084,MA1630.2,-,2.1e-08,L1PA2,L1,LINE
