CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr2,55664876,55664892,MA1721.1,+,2.89e-08,MER52D,ERV1,LTR
chr2,229718146,229718162,MA1721.1,-,3.15e-08,MLT1N2,ERVL-MaLR,LTR
chr6,78739664,78739680,MA1721.1,+,3.35e-08,LTR12C,ERV1,LTR
chr2,112439570,112439586,MA1721.1,+,3.35e-08,LTR12C,ERV1,LTR
chr18,51769145,51769161,MA1721.1,-,3.57e-08,MER52A,ERV1,LTR
chr2,112828886,112828902,MA1721.1,-,3.89e-08,L1PREC2,L1,LINE
chr8,7772889,7772905,MA1721.1,-,4.02e-08,MER45R,hAT-Tip100,DNA
chrY,23734346,23734362,MA1721.1,+,4.02e-08,HERVE_a-int,ERV1,LTR
chr16,27245178,27245194,MA1721.1,-,4.02e-08,MER5A1,hAT-Charlie,DNA
chr9,34693447,34693463,MA1721.1,+,4.02e-08,MER5A,hAT-Charlie,DNA
chr17,42056538,42056554,MA1721.1,+,4.02e-08,MER5A,hAT-Charlie,DNA
chr2,43370208,43370224,MA1721.1,-,4.02e-08,MLT1N2,ERVL-MaLR,LTR
chr2,46445061,46445077,MA1721.1,-,4.02e-08,L1M1,L1,LINE
chr16,81450558,81450574,MA1721.1,+,4.02e-08,MER5A,hAT-Charlie,DNA
chr11,86462050,86462066,MA1721.1,-,4.02e-08,LTR67B,ERVL,LTR
chr15,90507682,90507698,MA1721.1,-,4.02e-08,MER5A1,hAT-Charlie,DNA
chr8,95760827,95760843,MA1721.1,+,4.02e-08,Charlie3,hAT-Charlie,DNA
chr1,109678202,109678218,MA1721.1,-,4.02e-08,MER5A,hAT-Charlie,DNA
chr10,120365951,120365967,MA1721.1,+,4.02e-08,MER5A1,hAT-Charlie,DNA
chr2,134084514,134084530,MA1721.1,-,4.02e-08,MER5A,hAT-Charlie,DNA
chr5,136977106,136977122,MA1721.1,-,4.02e-08,MER5A,hAT-Charlie,DNA
chr4,149878209,149878225,MA1721.1,-,4.02e-08,LTR67B,ERVL,LTR
chr4,150939373,150939389,MA1721.1,+,4.02e-08,LTR67B,ERVL,LTR
chr2,179965771,179965787,MA1721.1,+,4.02e-08,MER5A1,hAT-Charlie,DNA
chr2,240903910,240903926,MA1721.1,+,4.02e-08,MLT1D,ERVL-MaLR,LTR
chr2,106393561,106393577,MA1721.1,-,4.18e-08,LTR33A,ERVL,LTR
chr20,37752052,37752068,MA1721.1,-,4.85e-08,MER5A1,hAT-Charlie,DNA
chr15,64635153,64635169,MA1721.1,-,4.85e-08,MER5A,hAT-Charlie,DNA
chr18,73221114,73221130,MA1721.1,+,4.85e-08,L1PBa,L1,LINE
chr12,108058519,108058535,MA1721.1,-,4.85e-08,MER5A1,hAT-Charlie,DNA
chr8,135731687,135731703,MA1721.1,+,4.85e-08,MIR3,MIR,SINE
chr5,137224698,137224714,MA1721.1,+,4.85e-08,MIRb,MIR,SINE
chr11,8632452,8632468,MA1721.1,-,5.05e-08,MLT1N2,ERVL-MaLR,LTR
chr8,82483712,82483728,MA1721.1,-,5.21e-08,MER52D,ERV1,LTR
chr17,62256775,62256791,MA1721.1,+,5.31e-08,LTR12F,ERV1,LTR
chr12,12973502,12973518,MA1721.1,-,5.69e-08,AluSp,Alu,SINE
chr13,25081167,25081183,MA1721.1,-,5.69e-08,LTR12C,ERV1,LTR
chr3,86331532,86331548,MA1721.1,+,5.69e-08,LTR12C,ERV1,LTR
chr13,88997917,88997933,MA1721.1,-,5.69e-08,LTR12E,ERV1,LTR
chr8,97546259,97546275,MA1721.1,-,5.69e-08,LTR12C,ERV1,LTR
chrX,25190141,25190157,MA1721.1,+,6.47e-08,MER5A,hAT-Charlie,DNA
chr12,28949822,28949838,MA1721.1,-,6.47e-08,MLT1N2,ERVL-MaLR,LTR
chr5,45388599,45388615,MA1721.1,+,6.47e-08,MER5A,hAT-Charlie,DNA
chr2,64416526,64416542,MA1721.1,-,6.47e-08,MER5A,hAT-Charlie,DNA
chr17,74039420,74039436,MA1721.1,-,6.47e-08,MER5A1,hAT-Charlie,DNA
chr16,77744167,77744183,MA1721.1,+,6.47e-08,MER5A,hAT-Charlie,DNA
chr3,93979410,93979426,MA1721.1,+,6.47e-08,MER5A,hAT-Charlie,DNA
chr3,104822754,104822770,MA1721.1,+,6.47e-08,MER45R,hAT-Tip100,DNA
chrY,15229663,15229679,MA1721.1,+,6.57e-08,HERV15-int,ERV1,LTR
chr15,99990994,99991010,MA1721.1,-,6.62e-08,MER5A,hAT-Charlie,DNA
chr2,42639269,42639285,MA1721.1,+,6.69e-08,LTR67B,ERVL,LTR
chr5,108787088,108787104,MA1721.1,+,6.69e-08,MLT1N2,ERVL-MaLR,LTR
chrX,113952507,113952523,MA1721.1,-,6.69e-08,AluJb,Alu,SINE
chr6,7114707,7114723,MA1721.1,+,6.77e-08,MER20,hAT-Charlie,DNA
chr5,142374353,142374369,MA1721.1,-,6.87e-08,MIRb,MIR,SINE
chrX,23537123,23537139,MA1721.1,-,6.93e-08,L1M1,L1,LINE
chr11,119380733,119380749,MA1721.1,-,7.03e-08,MLT1N2,ERVL-MaLR,LTR
chr8,136695585,136695601,MA1721.1,-,7.03e-08,MER5A,hAT-Charlie,DNA
chr10,72519858,72519874,MA1721.1,-,7.24e-08,MER5A,hAT-Charlie,DNA
chr12,7165404,7165420,MA1721.1,-,7.29e-08,MLT1N2,ERVL-MaLR,LTR
chr11,82400524,82400540,MA1721.1,+,7.87e-08,MER5A1,hAT-Charlie,DNA
chr19,5745201,5745217,MA1721.1,-,7.99e-08,AluSx1,Alu,SINE
chr6,3608176,3608192,MA1721.1,+,8.21e-08,MER45R,hAT-Tip100,DNA
chr7,36538856,36538872,MA1721.1,+,8.21e-08,MLT1J,ERVL-MaLR,LTR
chr10,12521526,12521542,MA1721.1,-,8.25e-08,MER5A,hAT-Charlie,DNA
chr10,124467334,124467350,MA1721.1,-,8.25e-08,MER5A1,hAT-Charlie,DNA
chr5,170083507,170083523,MA1721.1,-,8.53e-08,LTR33,ERVL,LTR
chr18,10271339,10271355,MA1721.1,-,8.67e-08,L2c,L2,LINE
chrX,13980312,13980328,MA1721.1,+,8.67e-08,MER5A1,hAT-Charlie,DNA
chr2,41895846,41895862,MA1721.1,+,8.67e-08,MER5A1,hAT-Charlie,DNA
chr6,44619592,44619608,MA1721.1,-,8.67e-08,MER5A1,hAT-Charlie,DNA
chr6,49746522,49746538,MA1721.1,-,8.67e-08,MER5A,hAT-Charlie,DNA
chr1,71553408,71553424,MA1721.1,-,8.67e-08,MLT1E1A,ERVL-MaLR,LTR
chr3,101102136,101102152,MA1721.1,+,8.67e-08,MER52A,ERV1,LTR
chr10,49506323,49506339,MA1721.1,-,9.03e-08,MER45R,hAT-Tip100,DNA
chr2,70820053,70820069,MA1721.1,-,9.03e-08,LTR67B,ERVL,LTR
chr15,89200239,89200255,MA1721.1,-,9.03e-08,MER5A,hAT-Charlie,DNA
chr10,98474131,98474147,MA1721.1,-,9.03e-08,MIRb,MIR,SINE
chrX,148228274,148228290,MA1721.1,+,9.03e-08,MER52A,ERV1,LTR
chr10,22503301,22503317,MA1721.1,-,9.57e-08,AluJb,Alu,SINE
chr18,64534025,64534041,MA1721.1,+,9.57e-08,LTR12C,ERV1,LTR
chr7,2244262,2244278,MA1721.1,-,9.7e-08,L1ME1,L1,LINE
chr12,18653222,18653238,MA1721.1,+,9.7e-08,LTR12C,ERV1,LTR
chr10,95127429,95127445,MA1721.1,+,9.7e-08,LTR88b,Gypsy,LTR
chr2,186031813,186031829,MA1721.1,+,9.7e-08,L1MEf,L1,LINE
chr3,190395910,190395926,MA1721.1,+,9.7e-08,LTR12_,ERV1,LTR
chr9,11500959,11500975,MA1721.1,-,9.79e-08,LTR1,ERV1,LTR
chrY,21836837,21836853,MA1721.1,-,9.79e-08,MER1B,hAT-Charlie,DNA
chr6,71194397,71194413,MA1721.1,-,9.79e-08,MER1B,hAT-Charlie,DNA
chr16,4022773,4022789,MA1721.1,+,1.02e-07,L1ME3A,L1,LINE
chr9,32958219,32958235,MA1721.1,+,1.02e-07,L1PA6,L1,LINE
chrX,47796069,47796085,MA1721.1,+,1.02e-07,LTR19B,ERV1,LTR
chr15,29762733,29762749,MA1721.1,-,1.06e-07,MER117,hAT-Charlie,DNA
chr20,9528406,9528422,MA1721.1,+,1.08e-07,MER5A1,hAT-Charlie,DNA
chr7,16953602,16953618,MA1721.1,-,1.08e-07,L1M1,L1,LINE
chr12,18966664,18966680,MA1721.1,+,1.08e-07,ERV3-16A3_I-int,ERVL,LTR
chr7,35168588,35168604,MA1721.1,-,1.08e-07,L1MDa,L1,LINE
chr6,40971425,40971441,MA1721.1,-,1.08e-07,L3,CR1,LINE
chr20,41356976,41356992,MA1721.1,-,1.08e-07,MER5A,hAT-Charlie,DNA
chr3,60072577,60072593,MA1721.1,-,1.08e-07,MSTB1-int,ERVL-MaLR,LTR
chr14,62089577,62089593,MA1721.1,+,1.08e-07,MLT1N2,ERVL-MaLR,LTR
chr16,63713723,63713739,MA1721.1,-,1.08e-07,LTR1B,ERV1,LTR
chr12,63999067,63999083,MA1721.1,-,1.08e-07,L1MDa,L1,LINE
chr16,86383356,86383372,MA1721.1,-,1.08e-07,MER5A,hAT-Charlie,DNA
chr15,98436249,98436265,MA1721.1,+,1.08e-07,MIRb,MIR,SINE
chr2,102155047,102155063,MA1721.1,+,1.08e-07,MER58C,hAT-Charlie,DNA
chr7,102862220,102862236,MA1721.1,-,1.08e-07,L1MDa,L1,LINE
chr6,104656658,104656674,MA1721.1,-,1.08e-07,MLT2F,ERVL,LTR
chr12,110416922,110416938,MA1721.1,-,1.08e-07,L1MEf,L1,LINE
chr2,140368297,140368313,MA1721.1,-,1.08e-07,L1MA2,L1,LINE
chr3,151188534,151188550,MA1721.1,+,1.08e-07,MER57A-int,ERV1,LTR
chr2,192230760,192230776,MA1721.1,-,1.08e-07,MER5A,hAT-Charlie,DNA
chr9,92071600,92071616,MA1721.1,-,1.13e-07,AluSz,Alu,SINE
chr1,228884164,228884180,MA1721.1,-,1.13e-07,Tigger8,TcMar-Tigger,DNA
chrX,110165882,110165898,MA1721.1,-,1.15e-07,Tigger5,TcMar-Tigger,DNA
chrY,4832720,4832736,MA1721.1,-,1.17e-07,L1M1,L1,LINE
chr8,10244592,10244608,MA1721.1,-,1.17e-07,MER5A1,hAT-Charlie,DNA
chr3,18834829,18834845,MA1721.1,+,1.17e-07,MLT1D,ERVL-MaLR,LTR
chr10,32032450,32032466,MA1721.1,-,1.17e-07,MER47B,TcMar-Tigger,DNA
chr21,38432758,38432774,MA1721.1,+,1.17e-07,L1P3b,L1,LINE
chr17,72254738,72254754,MA1721.1,-,1.17e-07,MER5A,hAT-Charlie,DNA
chr16,87110909,87110925,MA1721.1,-,1.17e-07,MIR,MIR,SINE
chrX,90999232,90999248,MA1721.1,-,1.17e-07,L1M1,L1,LINE
chr14,105591392,105591408,MA1721.1,-,1.17e-07,LTR33B,ERVL,LTR
chr5,150630005,150630021,MA1721.1,-,1.17e-07,HERV4_I-int,ERV1,LTR
chr20,59451957,59451973,MA1721.1,-,1.2e-07,MER5A1,hAT-Charlie,DNA
chr18,39677352,39677368,MA1721.1,+,1.26e-07,L1MB8,L1,LINE
chrUn_gl000223,139615,139631,MA1721.1,-,1.28e-07,MER52A,ERV1,LTR
chr12,133543032,133543048,MA1721.1,+,1.28e-07,MER52A,ERV1,LTR
chr20,4071536,4071552,MA1721.1,-,1.3e-07,MLT1N2,ERVL-MaLR,LTR
chr19,16671301,16671317,MA1721.1,-,1.3e-07,L1MD2,L1,LINE
chr3,18756865,18756881,MA1721.1,+,1.3e-07,MLT1N2,ERVL-MaLR,LTR
chr10,124463951,124463967,MA1721.1,+,1.3e-07,MER5A1,hAT-Charlie,DNA
chr5,178257906,178257922,MA1721.1,-,1.3e-07,REP522,telo,Satellite
chr14,22795281,22795297,MA1721.1,+,1.31e-07,L1MEc,L1,LINE
chr21,32970220,32970236,MA1721.1,+,1.35e-07,MLT1G3,ERVL-MaLR,LTR
chr8,101432054,101432070,MA1721.1,+,1.35e-07,MLT1N2,ERVL-MaLR,LTR
chrX,44858586,44858602,MA1721.1,-,1.36e-07,LTR10F,ERV1,LTR
chr7,50156938,50156954,MA1721.1,+,1.36e-07,PRIMAX-int,ERV1,LTR
chr3,127291730,127291746,MA1721.1,+,1.36e-07,L2b,L2,LINE
chr18,10441814,10441830,MA1721.1,-,1.37e-07,MIRb,MIR,SINE
chr21,15354002,15354018,MA1721.1,-,1.37e-07,REP522,telo,Satellite
chr4,48769804,48769820,MA1721.1,+,1.37e-07,LTR67B,ERVL,LTR
chr14,107252903,107252919,MA1721.1,-,1.37e-07,HERV3-int,ERV1,LTR
chr2,58296795,58296811,MA1721.1,-,1.38e-07,L1MD2,L1,LINE
chr2,16211113,16211129,MA1721.1,+,1.4e-07,MER5A1,hAT-Charlie,DNA
chr16,22805019,22805035,MA1721.1,-,1.4e-07,MLT1N2,ERVL-MaLR,LTR
chr21,34661685,34661701,MA1721.1,-,1.4e-07,ERV3-16A3_I-int,ERVL,LTR
chr8,114204774,114204790,MA1721.1,-,1.4e-07,HAL1,L1,LINE
chr6,121238080,121238096,MA1721.1,+,1.4e-07,L1MEf,L1,LINE
chr1,180079511,180079527,MA1721.1,+,1.4e-07,MER47B,TcMar-Tigger,DNA
chr1,104502814,104502830,MA1721.1,-,1.41e-07,MER52A,ERV1,LTR
chr2,171780147,171780163,MA1721.1,-,1.41e-07,MER52A,ERV1,LTR
chr4,78427092,78427108,MA1721.1,-,1.42e-07,MLT1M,ERVL-MaLR,LTR
chr5,2038081,2038097,MA1721.1,-,1.45e-07,AluSz,Alu,SINE
chr20,56669302,56669318,MA1721.1,-,1.5e-07,MER5A,hAT-Charlie,DNA
chr8,59138002,59138018,MA1721.1,-,1.52e-07,ERV3-16A3_I-int,ERVL,LTR
chr2,118067080,118067096,MA1721.1,-,1.57e-07,L1PBa,L1,LINE
chr5,96636996,96637012,MA1721.1,+,1.6e-07,LTR12C,ERV1,LTR
chr2,164770266,164770282,MA1721.1,+,1.6e-07,LTR12C,ERV1,LTR
chr6_qbl_hap6,3712686,3712702,MA1721.1,+,1.62e-07,MER52D,ERV1,LTR
chr22,39690115,39690131,MA1721.1,-,1.64e-07,L1ME3A,L1,LINE
chr12,46482162,46482178,MA1721.1,+,1.64e-07,MLT1N2,ERVL-MaLR,LTR
chr13,93152916,93152932,MA1721.1,+,1.64e-07,L1MEf,L1,LINE
chr7,117591707,117591723,MA1721.1,+,1.64e-07,ERV3-16A3_I-int,ERVL,LTR
chr1,211110968,211110984,MA1721.1,+,1.64e-07,MLT1N2,ERVL-MaLR,LTR
chr19,48141104,48141120,MA1721.1,-,1.66e-07,L1MB7,L1,LINE
chr7,148954138,148954154,MA1721.1,+,1.66e-07,MER5A1,hAT-Charlie,DNA
chr3,166834522,166834538,MA1721.1,-,1.66e-07,MER52D,ERV1,LTR
chr16,53447166,53447182,MA1721.1,+,1.68e-07,LTR12D,ERV1,LTR
chr6,34004758,34004774,MA1721.1,+,1.71e-07,MER5A1,hAT-Charlie,DNA
chr14,102704152,102704168,MA1721.1,+,1.74e-07,HERVFH21-int,ERV1,LTR
chr3,141418871,141418887,MA1721.1,-,1.74e-07,HERVFH21-int,ERV1,LTR
chr6,132078577,132078593,MA1721.1,+,1.76e-07,AluSz6,Alu,SINE
chr1,25050941,25050957,MA1721.1,-,1.76e-07,MLT1L,ERVL-MaLR,LTR
chr6,166727468,166727484,MA1721.1,+,1.77e-07,HERV17-int,ERV1,LTR
chr3,196187253,196187269,MA1721.1,+,1.77e-07,LTR33A,ERVL,LTR
chr17,51870105,51870121,MA1721.1,+,1.81e-07,MER52A,ERV1,LTR
chr3,154455538,154455554,MA1721.1,+,1.81e-07,L1PA8,L1,LINE
chr4,3849358,3849374,MA1721.1,-,1.82e-07,MER52A,ERV1,LTR
chr9,85020126,85020142,MA1721.1,+,1.82e-07,MER5A1,hAT-Charlie,DNA
chr8,97779944,97779960,MA1721.1,-,1.84e-07,AluSx,Alu,SINE
chr20,58937808,58937824,MA1721.1,-,1.87e-07,MER5A,hAT-Charlie,DNA
chr10,54106236,54106252,MA1721.1,+,1.89e-07,MER52D,ERV1,LTR
chr14,57458553,57458569,MA1721.1,+,1.89e-07,LTR12C,ERV1,LTR
chr1,231777333,231777349,MA1721.1,-,1.89e-07,LTR12C,ERV1,LTR
chr3,123688653,123688669,MA1721.1,-,1.9e-07,MER5A,hAT-Charlie,DNA
chr2,195192007,195192023,MA1721.1,+,1.9e-07,MER52A,ERV1,LTR
chr3,51471203,51471219,MA1721.1,+,1.92e-07,AluSz,Alu,SINE
chr8,33258931,33258947,MA1721.1,-,1.93e-07,Kanga1a,TcMar-Tc2,DNA
chr8,135678395,135678411,MA1721.1,+,1.95e-07,L1MDa,L1,LINE
chr6,160418423,160418439,MA1721.1,-,1.96e-07,L1PA17,L1,LINE
chr2,194954796,194954812,MA1721.1,-,1.96e-07,LTR12C,ERV1,LTR
chr1,154740526,154740542,MA1721.1,+,1.98e-07,MIRb,MIR,SINE
chr5,180646413,180646429,MA1721.1,-,2e-07,Zaphod,hAT-Tip100,DNA
chr20,1835416,1835432,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr19,1973630,1973646,MA1721.1,-,2.04e-07,L1MEg,L1,LINE
chr6_qbl_hap6,2184788,2184804,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr8,2212659,2212675,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chrY,2250951,2250967,MA1721.1,+,2.04e-07,HAL1-2a_MD,L1,LINE
chr6_mcf_hap5,2273756,2273772,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,2300951,2300967,MA1721.1,+,2.04e-07,HAL1-2a_MD,L1,LINE
chr16,3899759,3899775,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr6,4413452,4413468,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr8,9996370,9996386,MA1721.1,+,2.04e-07,L3,CR1,LINE
chr8,10041324,10041340,MA1721.1,-,2.04e-07,HAL1-2a_MD,L1,LINE
chr2,12844067,12844083,MA1721.1,-,2.04e-07,MLT1H1,ERVL-MaLR,LTR
chrX,13874501,13874517,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr10,14424512,14424528,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr20,15181700,15181716,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr9,15185498,15185514,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr4,15502840,15502856,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr3,16221712,16221728,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,17826349,17826365,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr7,17904468,17904484,MA1721.1,+,2.04e-07,L1M1,L1,LINE
chr1,18375689,18375705,MA1721.1,-,2.04e-07,HAL1-2a_MD,L1,LINE
chr3,18823912,18823928,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr7,20582805,20582821,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chrY,21557843,21557859,MA1721.1,-,2.04e-07,L1PB1,L1,LINE
chr7,22096541,22096557,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr20,22110075,22110091,MA1721.1,+,2.04e-07,L1MA9,L1,LINE
chr12,22188581,22188597,MA1721.1,+,2.04e-07,L1M7,L1,LINE
chrX,24396183,24396199,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr18,25429823,25429839,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr3,26503654,26503670,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr13,27336332,27336348,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chr17,28728212,28728228,MA1721.1,-,2.04e-07,L1MEf,L1,LINE
chr2,29179406,29179422,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,30191811,30191827,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr20,30664546,30664562,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr7,30778236,30778252,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chr2,31896839,31896855,MA1721.1,-,2.04e-07,L1PB3,L1,LINE
chr4,34282580,34282596,MA1721.1,-,2.04e-07,L1PBb,L1,LINE
chrX,36315938,36315954,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,37283553,37283569,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr20,37501268,37501284,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr21,38341650,38341666,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr11,38723059,38723075,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr6,40249987,40250003,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,40383584,40383600,MA1721.1,-,2.04e-07,ERV3-16A3_I-int,ERVL,LTR
chr20,42010576,42010592,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr1,42167903,42167919,MA1721.1,+,2.04e-07,HAL1-2a_MD,L1,LINE
chr1,42470401,42470417,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr1,43258700,43258716,MA1721.1,+,2.04e-07,MIR3,MIR,SINE
chr6,44284185,44284201,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chrX,46250768,46250784,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr13,46491079,46491095,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr18,48294905,48294921,MA1721.1,+,2.04e-07,L1MA4A,L1,LINE
chr6,51730843,51730859,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chr6,55296844,55296860,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr20,55336460,55336476,MA1721.1,-,2.04e-07,HAL1-2a_MD,L1,LINE
chr16,55500275,55500291,MA1721.1,+,2.04e-07,MIR,MIR,SINE
chr5,59570922,59570938,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr20,60562134,60562150,MA1721.1,+,2.04e-07,L1MC4a,L1,LINE
chr3,62182564,62182580,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chr5,62640326,62640342,MA1721.1,-,2.04e-07,LTR16E1,ERVL,LTR
chr1,63562831,63562847,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr14,63769124,63769140,MA1721.1,+,2.04e-07,L1PB1,L1,LINE
chrX,67722309,67722325,MA1721.1,-,2.04e-07,MER5A1,hAT-Charlie,DNA
chr1,70145796,70145812,MA1721.1,+,2.04e-07,MER5A,hAT-Charlie,DNA
chrX,71330008,71330024,MA1721.1,+,2.04e-07,MER5A1,hAT-Charlie,DNA
chr9,71745458,71745474,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
chr2,73036209,73036225,MA1721.1,+,2.04e-07,L1MDa,L1,LINE
chr16,74499446,74499462,MA1721.1,-,2.04e-07,MER5A,hAT-Charlie,DNA
