CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr12,129343626,129343640,MA1587.1,+,9.5e-08,MER4E1,ERV1,LTR
chr2,163769909,163769923,MA1587.1,+,9.5e-08,ERV3-16A3_I-int,ERVL,LTR
chr18,4099056,4099070,MA1587.1,+,9.74e-08,MIRc,MIR,SINE
chr1,4632055,4632069,MA1587.1,-,9.74e-08,L2a,L2,LINE
chr2,21243410,21243424,MA1587.1,+,9.74e-08,L2c,L2,LINE
chr7,22581355,22581369,MA1587.1,+,9.74e-08,LTR33,ERVL,LTR
chr7,32576696,32576710,MA1587.1,-,9.74e-08,MER21C,ERVL,LTR
chr3,61533141,61533155,MA1587.1,-,9.74e-08,AluJb,Alu,SINE
chr4,107517394,107517408,MA1587.1,-,9.74e-08,MLT1K,ERVL-MaLR,LTR
chr12,118229109,118229123,MA1587.1,+,9.74e-08,L2a,L2,LINE
chr9,137605849,137605863,MA1587.1,+,9.74e-08,L2b,L2,LINE
chr6,139971796,139971810,MA1587.1,+,9.74e-08,L2a,L2,LINE
chr7,158009929,158009943,MA1587.1,+,9.74e-08,L1PA16,L1,LINE
chr1,228211907,228211921,MA1587.1,-,9.74e-08,L1MB5,L1,LINE
chr14,30855746,30855760,MA1587.1,+,1e-07,L2b,L2,LINE
chr19,17365689,17365703,MA1587.1,-,1.03e-07,L2b,L2,LINE
chr13,27233751,27233765,MA1587.1,-,1.05e-07,L2a,L2,LINE
chr10,81367801,81367815,MA1587.1,-,1.05e-07,MER52-int,ERV1,LTR
chr5,171896797,171896811,MA1587.1,-,1.05e-07,L1MDa,L1,LINE
chr1,115696983,115696997,MA1587.1,+,1.07e-07,L2c,L2,LINE
chr16,30596194,30596208,MA1587.1,+,1.1e-07,L4,RTE,LINE
chr11,91975718,91975732,MA1587.1,-,1.1e-07,L2c,L2,LINE
chr11,109634354,109634368,MA1587.1,+,1.1e-07,MIR,MIR,SINE
chr9,134561996,134562010,MA1587.1,+,1.1e-07,L2b,L2,LINE
chr11,517097,517111,MA1587.1,+,1.11e-07,SVA_A,SVA_A,SVA
chr17,2350124,2350138,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr2,3639589,3639603,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr20,5433194,5433208,MA1587.1,+,1.11e-07,SVA_A,SVA_A,SVA
chr6,5836634,5836648,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr20,9366655,9366669,MA1587.1,-,1.11e-07,SVA_A,SVA_A,SVA
chr18,18718190,18718204,MA1587.1,-,1.11e-07,SVA_A,SVA_A,SVA
chr1,24014927,24014941,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr2,26134229,26134243,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr9,26492203,26492217,MA1587.1,+,1.11e-07,SVA_A,SVA_A,SVA
chr7,27083949,27083963,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr16,31115203,31115217,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr9,35184460,35184474,MA1587.1,-,1.11e-07,SVA_A,SVA_A,SVA
chr3,41882115,41882129,MA1587.1,+,1.11e-07,SVA_A,SVA_A,SVA
chr5,43579004,43579018,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr17,45474627,45474641,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr14,46103969,46103983,MA1587.1,+,1.11e-07,SVA_B,SVA_B,SVA
chr18,47325834,47325848,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr15,49843232,49843246,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr6,51846364,51846378,MA1587.1,+,1.11e-07,SVA_E,SVA_E,SVA
chr12,66568446,66568460,MA1587.1,+,1.11e-07,SVA_A,SVA_A,SVA
chrX,71398043,71398057,MA1587.1,+,1.11e-07,SVA_E,SVA_E,SVA
chr18,76833382,76833396,MA1587.1,-,1.11e-07,SVA_B,SVA_B,SVA
chr4,77837454,77837468,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr1,112151276,112151290,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr3,117988399,117988413,MA1587.1,+,1.11e-07,LTR12C,ERV1,LTR
chrX,118495608,118495622,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr4,129005533,129005547,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr3,150539376,150539390,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr3,184722021,184722035,MA1587.1,-,1.11e-07,SVA_D,SVA_D,SVA
chr1,245938252,245938266,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr1,246526012,246526026,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr1,247383540,247383554,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr1,248839851,248839865,MA1587.1,+,1.11e-07,SVA_D,SVA_D,SVA
chr20,3105142,3105156,MA1587.1,+,1.17e-07,SVA_A,SVA_A,SVA
chr20,18356568,18356582,MA1587.1,-,1.17e-07,SVA_C,SVA_C,SVA
chr19,30440446,30440460,MA1587.1,-,1.17e-07,SVA_C,SVA_C,SVA
chr1,45547356,45547370,MA1587.1,+,1.17e-07,SVA_D,SVA_D,SVA
chr2,70494551,70494565,MA1587.1,-,1.17e-07,SVA_B,SVA_B,SVA
chr1,72787553,72787567,MA1587.1,+,1.17e-07,L1M2,L1,LINE
chr5,105194993,105195007,MA1587.1,+,1.17e-07,SVA_C,SVA_C,SVA
chr10,113534311,113534325,MA1587.1,-,1.17e-07,L2a,L2,LINE
chr8,113641028,113641042,MA1587.1,-,1.17e-07,L2c,L2,LINE
chr1,118293829,118293843,MA1587.1,+,1.17e-07,L2a,L2,LINE
chr10,119426022,119426036,MA1587.1,-,1.17e-07,L2c,L2,LINE
chr3,131289559,131289573,MA1587.1,+,1.17e-07,Charlie4z,hAT-Charlie,DNA
chr2,132978310,132978324,MA1587.1,+,1.17e-07,SVA_D,SVA_D,SVA
chr8,138157678,138157692,MA1587.1,-,1.17e-07,L2b,L2,LINE
chr1,175981509,175981523,MA1587.1,+,1.17e-07,Tigger3b,TcMar-Tigger,DNA
chr3,179769263,179769277,MA1587.1,+,1.17e-07,L2a,L2,LINE
chr1,189109373,189109387,MA1587.1,-,1.17e-07,SVA_B,SVA_B,SVA
chr19,23750925,23750939,MA1587.1,+,1.2e-07,SVA_A,SVA_A,SVA
chr12,28354714,28354728,MA1587.1,-,1.2e-07,SVA_D,SVA_D,SVA
chr11,59841160,59841174,MA1587.1,-,1.2e-07,SVA_C,SVA_C,SVA
chr16,80276688,80276702,MA1587.1,+,1.2e-07,SVA_F,SVA_F,SVA
chr6,105439641,105439655,MA1587.1,-,1.2e-07,SVA_C,SVA_C,SVA
chr12,120716570,120716584,MA1587.1,-,1.2e-07,SVA_A,SVA_A,SVA
chr3,124764145,124764159,MA1587.1,+,1.2e-07,L2c,L2,LINE
chr12,131551379,131551393,MA1587.1,-,1.2e-07,L2a,L2,LINE
chr12,131874820,131874834,MA1587.1,+,1.2e-07,LTR33,ERVL,LTR
chr5,143191732,143191746,MA1587.1,-,1.2e-07,MIR3,MIR,SINE
chr10,8756233,8756247,MA1587.1,-,1.24e-07,L2a,L2,LINE
chr18,30133803,30133817,MA1587.1,+,1.24e-07,L2c,L2,LINE
chr12,32907124,32907138,MA1587.1,+,1.24e-07,L2c,L2,LINE
chr1,69816704,69816718,MA1587.1,+,1.24e-07,L1MEf,L1,LINE
chr1,89550275,89550289,MA1587.1,-,1.24e-07,L2,L2,LINE
chr4,110655413,110655427,MA1587.1,-,1.24e-07,L2,L2,LINE
chr5,128499275,128499289,MA1587.1,-,1.24e-07,L1PA13,L1,LINE
chr12,64218,64232,MA1587.1,-,1.25e-07,SVA_E,SVA_E,SVA
chrUn_gl000220,69108,69122,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr4_gl000194_random,190231,190245,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr4,389028,389042,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17,475032,475046,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17,501450,501464,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17_ctg5_hap1,535096,535110,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr4,544954,544968,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17_ctg5_hap1,713825,713839,MA1587.1,-,1.25e-07,SVA_F,SVA_F,SVA
chr9,862255,862269,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr4,969381,969395,MA1587.1,+,1.25e-07,SVA_E,SVA_E,SVA
chr7,1187351,1187365,MA1587.1,-,1.25e-07,SVA_E,SVA_E,SVA
chr17,1307067,1307081,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_qbl_hap6,1759940,1759954,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_dbb_hap3,1760663,1760677,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_ssto_hap7,1799310,1799324,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_mann_hap4,1815091,1815105,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_mcf_hap5,1848877,1848891,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr12,1926899,1926913,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,1979087,1979101,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_qbl_hap6,2254786,2254800,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_dbb_hap3,2255750,2255764,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_apd_hap1,2273277,2273291,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr7,2307196,2307210,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr6_mann_hap4,2309778,2309792,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_qbl_hap6,2331348,2331362,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr6_dbb_hap3,2332722,2332736,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr7,2341986,2342000,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr6_mcf_hap5,2343581,2343595,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_apd_hap1,2350252,2350266,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr6_ssto_hap7,2370508,2370522,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr6_mann_hap4,2383892,2383906,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr6_mcf_hap5,2417466,2417480,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr16,2450517,2450531,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,2473547,2473561,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,2550249,2550263,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr7,2574673,2574687,MA1587.1,-,1.25e-07,SVA_E,SVA_E,SVA
chr10,2848925,2848939,MA1587.1,-,1.25e-07,SVA_E,SVA_E,SVA
chr16,2852636,2852650,MA1587.1,-,1.25e-07,SVA_F,SVA_F,SVA
chr18,2868547,2868561,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr3,2958739,2958753,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr20,3000473,3000487,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,3016654,3016668,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr4,3097007,3097021,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr6_dbb_hap3,3186233,3186247,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_qbl_hap6,3194439,3194453,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_ssto_hap7,3233356,3233370,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_mann_hap4,3243455,3243469,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,3275871,3275885,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_mcf_hap5,3280490,3280504,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,3410402,3410416,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,3468055,3468069,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr4,3541189,3541203,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_qbl_hap6,3614488,3614502,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr2,3617336,3617350,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_dbb_hap3,3632539,3632553,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr2,3664102,3664116,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr6_apd_hap1,3668006,3668020,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_mann_hap4,3696451,3696465,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_ssto_hap7,3701088,3701102,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_mcf_hap5,3733203,3733217,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,3757193,3757207,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr6_dbb_hap3,3815508,3815522,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,3824058,3824072,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr20,4012746,4012760,MA1587.1,+,1.25e-07,SVA_E,SVA_E,SVA
chr6_mann_hap4,4080429,4080443,MA1587.1,+,1.25e-07,SVA_E,SVA_E,SVA
chrY,4163288,4163302,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr6_dbb_hap3,4309622,4309636,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_apd_hap1,4315100,4315114,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_mcf_hap5,4365154,4365168,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_cox_hap2,4472548,4472562,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,4482075,4482089,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6_ssto_hap7,4508822,4508836,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr7,4663229,4663243,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr20,5007780,5007794,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr6,5038873,5038887,MA1587.1,-,1.25e-07,SVA_E,SVA_E,SVA
chr3,5156092,5156106,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr3,5284918,5284932,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr9,5432745,5432759,MA1587.1,+,1.25e-07,SVA_A,SVA_A,SVA
chr8,5582490,5582504,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr20,5620400,5620414,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr17,5624974,5624988,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr20,5682247,5682261,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr19,5701591,5701605,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr7,5776000,5776014,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr11,5955485,5955499,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr11,5981738,5981752,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr17,6129233,6129247,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr10,6249154,6249168,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,6366002,6366016,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr9,6622491,6622505,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr7,6711813,6711827,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,6776087,6776101,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr9,6807137,6807151,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr9,6949594,6949608,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr4,6979097,6979111,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr18,7203986,7204000,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr12,7353239,7353253,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,7661754,7661768,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,8012378,8012392,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr16,8164665,8164679,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17,8276741,8276755,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr17,8453255,8453269,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr3,8480987,8481001,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr1,8560519,8560533,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr12,8777204,8777218,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chrY,8786691,8786705,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr16,8827442,8827456,MA1587.1,-,1.25e-07,SVA_F,SVA_F,SVA
chr10,8910592,8910606,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr11,8999169,8999183,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr19,9593588,9593602,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr3,9601330,9601344,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr3,9633230,9633244,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr19,9790266,9790280,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17,9960360,9960374,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr3,9982105,9982119,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr20,10376180,10376194,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr18,10507160,10507174,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr2,11043747,11043761,MA1587.1,-,1.25e-07,SVA_F,SVA_F,SVA
chr2,11305895,11305909,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr18,11344293,11344307,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr1,11366389,11366403,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr19,11387915,11387929,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chr16,11430313,11430327,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr20,11494591,11494605,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr18,11959300,11959314,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr1,12069010,12069024,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr1,12102980,12102994,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr19,12472783,12472797,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr10,12562681,12562695,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr10,12565497,12565511,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr12,12568236,12568250,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr19,12578204,12578218,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr3,12891774,12891788,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,12962486,12962500,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chrX,12981010,12981024,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr18,12981456,12981470,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6,13133776,13133790,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr1,13404729,13404743,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,13433493,13433507,MA1587.1,+,1.25e-07,SVA_E,SVA_E,SVA
chr1,13625526,13625540,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr1,13654287,13654301,MA1587.1,+,1.25e-07,SVA_E,SVA_E,SVA
chr1,13721899,13721913,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr16,13983177,13983191,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr1,13984133,13984147,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr18,14011603,14011617,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr18,14383316,14383330,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chrY,14990297,14990311,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr3,15205401,15205415,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr9,15233603,15233617,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr6,15416672,15416686,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr19,15473418,15473432,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr2,15752884,15752898,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr17,15770348,15770362,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr3,15783493,15783507,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr4,15792048,15792062,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr2,15820913,15820927,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chrY,16113196,16113210,MA1587.1,-,1.25e-07,SVA_B,SVA_B,SVA
chrY,16153279,16153293,MA1587.1,+,1.25e-07,SVA_B,SVA_B,SVA
chr7,16830414,16830428,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr11,16928117,16928131,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr9,16978082,16978096,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chrX,16983986,16984000,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chrX,16987602,16987616,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr3,17022381,17022395,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chrX,17263680,17263694,MA1587.1,-,1.25e-07,SVA_C,SVA_C,SVA
chr16,17600420,17600434,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr6,17736462,17736476,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr20,17759471,17759485,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr17,17816253,17816267,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
chr22,18040569,18040583,MA1587.1,+,1.25e-07,SVA_F,SVA_F,SVA
chr20,18174799,18174813,MA1587.1,+,1.25e-07,SVA_D,SVA_D,SVA
chr17,18241135,18241149,MA1587.1,+,1.25e-07,SVA_C,SVA_C,SVA
chr22,18524906,18524920,MA1587.1,-,1.25e-07,SVA_D,SVA_D,SVA
