"","geneName","teName","coef","teName.y"
"80","ZNF496","chr1|203820699|203820826|L2b:L2:LINE|333|+",-0.896920308246634,"L2b"
"81","ZNF496","chr1|203821937|203822230|AluSx:Alu:SINE|121|-",-0.919218399106058,"AluSx"
"82","ZNF496","chr1|203895334|203895400|L4:RTE:LINE|302|-",-0.914258074825398,"L4"
"83","ZNF496","chr1|204440465|204440634|AluSq:Alu:SINE|101|+",-0.947241121239506,"AluSq"
"84","ZNF496","chr1|204543889|204544190|AluSp:Alu:SINE|77|-",-0.930810235852362,"AluSp"
"85","ZNF496","chr1|204544282|204544386|L2a:L2:LINE|225|-",-0.928964859459163,"L2a"
"86","ZNF496","chr1|204588585|204588750|MIRb:MIR:SINE|213|+",-0.884779007494761,"MIRb"
"87","ZNF496","chr1|205362565|205362762|L2c:L2:LINE|288|+",0.908159385936622,"L2c"
"88","ZNF496","chr1|206729228|206729310|L2a:L2:LINE|277|+",-0.879381726130676,"L2a"
"89","ZNF496","chr1|209131721|209132027|AluSx:Alu:SINE|116|+",0.979894206999452,"AluSx"
"90","ZNF496","chr1|209611798|209612097|AluY:Alu:SINE|104|-",0.901082456823786,"AluY"
"91","ZNF496","chr1|209704850|209705162|AluY:Alu:SINE|72|+",-0.903043021722673,"AluY"
"92","ZNF496","chr1|209707141|209707439|AluSx:Alu:SINE|138|-",-0.906095152299365,"AluSx"
"93","ZNF496","chr1|210750845|210751141|AluJb:Alu:SINE|172|+",-0.991685207035311,"AluJb"
"94","ZNF496","chr1|211021738|211022039|AluSx:Alu:SINE|120|-",-0.918175017620386,"AluSx"
"95","ZNF496","chr1|211445270|211445577|AluSx:Alu:SINE|99|+",0.909420660675045,"AluSx"
"96","ZNF496","chr1|21183659|21183974|AluJo:Alu:SINE|153|-",-0.93205757305429,"AluJo"
"97","ZNF496","chr1|213956127|213956763|MER67B:ERV1:LTR|210|+",-0.93126740397479,"MER67B"
"98","ZNF496","chr1|218067559|218067683|FRAM:Alu:SINE|97|-",-0.881610453388839,"FRAM"
"99","ZNF496","chr1|218364377|218364673|AluJo:Alu:SINE|169|+",-0.886891753986898,"AluJo"
"100","ZNF496","chr1|218629592|218629916|AluY:Alu:SINE|58|-",-0.919695677736369,"AluY"
"101","ZNF496","chr1|21934881|21935755|L1MA8:L1:LINE|232|+",-0.889030860964212,"L1MA8"
"102","ZNF496","chr1|219917057|219917356|AluY:Alu:SINE|54|+",-0.887905003795216,"AluY"
"103","ZNF496","chr1|221146508|221146803|AluSx:Alu:SINE|61|+",-0.915560821008533,"AluSx"
"104","ZNF496","chr1|221149511|221149814|AluJb:Alu:SINE|168|-",-0.970415903644545,"AluJb"
"105","ZNF496","chr1|221243618|221243926|AluSx:Alu:SINE|150|-",-0.925175831552745,"AluSx"
"106","ZNF496","chr1|221252331|221252633|AluSx:Alu:SINE|122|-",-0.919264202846861,"AluSx"
"107","ZNF496","chr1|222553860|222554159|AluSq:Alu:SINE|90|+",-0.916374211108397,"AluSq"
"108","ZNF496","chr1|223611549|223611804|L2a:L2:LINE|275|-",-0.901630167611596,"L2a"
"109","ZNF496","chr1|226779203|226779276|MADE2:Mariner:DNA|247|+",-0.884396904276397,"MADE2"
"110","ZNF496","chr1|226947953|226948094|MIR:MIR:SINE|284|+",0.942242423496818,"MIR"
"111","ZNF496","chr1|227033627|227033740|MIR:MIR:SINE|286|+",-0.91899861913804,"MIR"
"112","ZNF496","chr1|227036932|227037208|AluSx:Alu:SINE|162|-",-0.876987997965772,"AluSx"
"113","ZNF496","chr1|228829467|228829772|AluSx:Alu:SINE|102|-",-0.932436193535013,"AluSx"
"114","ZNF496","chr1|228901278|228901586|L1MEg:L1:LINE|303|+",-0.929100050770015,"L1MEg"
"115","ZNF496","chr1|229024563|229024885|AluSg:Alu:SINE|146|+",-0.906676969325047,"AluSg"
"116","ZNF496","chr1|229103543|229103842|AluSq:Alu:SINE|143|-",-0.931598300942184,"AluSq"
"117","ZNF496","chr1|229104135|229104340|AluJb:Alu:SINE|185|-",-0.894682036155425,"AluJb"
"118","ZNF496","chr1|23687680|23687983|AluSq:Alu:SINE|106|-",0.914404982403415,"AluSq"
"119","ZNF496","chr1|29673093|29673392|AluY:Alu:SINE|107|-",-0.899885426165898,"AluY"
"120","ZNF496","chr1|36935364|36935848|Tigger1:MER2_type:DNA|133|+",-0.936507555747363,"Tigger1"
"121","ZNF496","chr1|38712151|38712464|AluSx:Alu:SINE|115|-",-0.888585717914277,"AluSx"
"122","ZNF496","chr1|40253986|40254497|L1MC4:L1:LINE|235|+",-0.910403293609661,"L1MC4"
"123","ZNF496","chr1|43590523|43590837|L1MC5:L1:LINE|174|+",-0.963393955675363,"L1MC5"
"124","ZNF496","chr1|44124185|44124491|AluSc:Alu:SINE|121|-",-0.916583614829558,"AluSc"
"125","ZNF496","chr1|44420899|44421201|AluSx:Alu:SINE|134|+",0.902621166691026,"AluSx"
"126","ZNF496","chr1|44421703|44421787|MER5B:MER1_type:DNA|265|+",0.944587109933956,"MER5B"
"127","ZNF496","chr1|44421787|44422082|AluSq:Alu:SINE|112|+",0.955970715910327,"AluSq"
"128","ZNF496","chr1|44586640|44586943|AluSc:Alu:SINE|80|-",0.876489723604843,"AluSc"
"129","ZNF496","chr1|44891582|44891890|AluSp:Alu:SINE|58|-",0.94019812393559,"AluSp"
"130","ZNF496","chr1|45656985|45657276|AluSx:Alu:SINE|89|+",-0.916178903389456,"AluSx"
"131","ZNF496","chr1|45818352|45818632|AluSg:Alu:SINE|83|-",0.917906571267208,"AluSg"
"132","ZNF496","chr1|47222532|47222915|Tigger2a:MER2_type:DNA|157|+",-0.951542587673968,"Tigger2a"
"133","ZNF496","chr1|48345|48603|AluSq:Alu:SINE|133|+",-0.930487224388271,"AluSq"
"134","ZNF496","chr1|65787390|65787690|AluSx:Alu:SINE|133|-",0.955309626010956,"AluSx"
"135","ZNF496","chr1|70946150|70946410|AluSq:Alu:SINE|89|-",0.91757774321601,"AluSq"
"136","ZNF496","chr1|77839668|77839759|MER91B:Tip100:DNA|278|-",0.927856454203003,"MER91B"
"137","ZNF496","chr1|77840670|77840902|Tigger15a:TcMar:DNA|277|-",0.95987211798417,"Tigger15a"
"138","ZNF496","chr1|77841089|77841144|MIRb:MIR:SINE|189|-",0.91537600334864,"MIRb"
"139","ZNF496","chr1|81279136|81280692|MLT-int:MaLR:LTR|287|-",-0.899205250993631,"MLT-int"
"140","ZNF496","chr1|83494298|83494594|MLT1K:MaLR:LTR|293|+",0.930463519110257,"MLT1K"
"141","ZNF496","chr1|83494614|83494946|AluSx:Alu:SINE|147|+",0.945608198194402,"AluSx"
"142","ZNF496","chr1|90599557|90599631|MER31A:ERV1:LTR|162|-",-0.915172579962376,"MER31A"
"143","ZNF496","chr1|90599817|90599879|L2c:L2:LINE|263|+",-0.896070556945043,"L2c"
"144","ZNF496","chr1|90599905|90600186|AluSq:Alu:SINE|96|-",-0.893378047871466,"AluSq"
"145","ZNF496","chr1|90663300|90663625|AluJo:Alu:SINE|186|-",-0.935772968682726,"AluJo"
"146","ZNF496","chr1|90715359|90715663|AluY:Alu:SINE|101|+",-0.944070614964307,"AluY"
"147","ZNF496","chr1|90723373|90723459|LTR85a:Gypsy?:LTR|235|+",-0.928340849336517,"LTR85a"
"148","ZNF496","chr1|91078617|91078930|AluSx:Alu:SINE|128|+",-0.903206029759195,"AluSx"
"149","ZNF496","chr1|93917544|93917799|L1MC5:L1:LINE|261|+",-0.890102396104171,"L1MC5"
"150","ZNF496","chr1|93917971|93918454|L1MC5:L1:LINE|226|+",-0.877570254248886,"L1MC5"
"151","ZNF496","chr1|94773432|94773710|AluJo:Alu:SINE|181|-",-0.905289835303544,"AluJo"
"152","ZNF496","chr1|94778948|94779263|AluSx:Alu:SINE|163|-",-0.944845092370031,"AluSx"
"153","ZNF496","chr1|94908492|94908807|AluSx:Alu:SINE|90|+",-0.911092445452438,"AluSx"
"154","ZNF496","chr1|94914723|94914839|MER102c:MER1_type:DNA|287|-",-0.921989285763424,"MER102c"
"155","ZNF496","chr1|95765953|95766264|AluSq:Alu:SINE|143|-",-0.927635393304205,"AluSq"
"156","ZNF496","chr1|95766264|95766407|MIRb:MIR:SINE|298|+",-0.917903720173477,"MIRb"
"157","ZNF496","chr1|95766468|95766767|AluSx:Alu:SINE|114|+",-0.933053602869437,"AluSx"
"158","ZNF496","chr1|95854694|95854959|MER51A:ERV1:LTR|164|+",-0.904256115381168,"MER51A"
"159","ZNF496","chr1|96207950|96208045|L2c:L2:LINE|287|+",-0.914887557354269,"L2c"
"160","ZNF496","chr1|96208167|96208492|AluSx:Alu:SINE|112|-",-0.973176149553663,"AluSx"
"161","ZNF496","chr1|96208522|96208651|FLAM_A:Alu:SINE|227|-",-0.950835475859451,"FLAM_A"
"162","ZNF496","chr1|96226447|96226751|AluSp:Alu:SINE|62|+",-0.966818399667552,"AluSp"
"163","ZNF496","chr1|96251389|96251569|MIRc:MIR:SINE|287|+",-0.923426655357448,"MIRc"
"164","ZNF496","chr1|96351876|96352121|AluSx:Alu:SINE|78|-",-0.924845862474859,"AluSx"
"165","ZNF496","chr1|96505074|96505348|L2:L2:LINE|382|+",-0.900926092439776,"L2"
"166","ZNF496","chr1|96550275|96550442|MIRb:MIR:SINE|331|+",-0.91833332902815,"MIRb"
"167","ZNF496","chr1|96899503|96899806|AluSg:Alu:SINE|92|+",-0.904878639949621,"AluSg"
"168","ZNF496","chr1|97232328|97232469|L1PB2:L1:LINE|50|-",-0.964126268550765,"L1PB2"
"169","ZNF496","chr1|97291646|97291952|AluSg:Alu:SINE|98|+",-0.897505558533298,"AluSg"
"170","ZNF496","chr1|97292169|97292465|AluSx:Alu:SINE|109|+",-0.947035827532646,"AluSx"
"171","ZNF496","chr1|99587583|99587636|LTR50:ERVL:LTR|208|-",-0.900857473775003,"LTR50"
"172","ZNF496","chr1|99710138|99710451|AluJb:Alu:SINE|152|-",-0.928859860263729,"AluJb"
"173","ZNF496","chr10|101792170|101792344|AluSx:Alu:SINE|94|+",-0.945813667026511,"AluSx"
"174","ZNF496","chr10|101792357|101792606|MIRb:MIR:SINE|267|-",-0.971158649686968,"MIRb"
"175","ZNF496","chr10|102475424|102475721|AluSq:Alu:SINE|84|-",-0.948915556282372,"AluSq"
"176","ZNF496","chr10|121532354|121532656|AluY:Alu:SINE|84|-",-0.880631861470417,"AluY"
"177","ZNF496","chr10|125429854|125430079|MIR:MIR:SINE|317|+",-0.887599505514229,"MIR"
"178","ZNF496","chr10|12589025|12589328|AluSx:Alu:SINE|116|+",-0.883899657783833,"AluSx"
"179","ZNF496","chr10|127804602|127804775|L2c:L2:LINE|313|-",-0.927192736019201,"L2c"
"180","ZNF496","chr10|133137766|133139071|L1MEc:L1:LINE|250|-",-0.905595790755326,"L1MEc"
"181","ZNF496","chr10|15577922|15578109|MIRc:MIR:SINE|249|+",0.920200447313814,"MIRc"
"182","ZNF496","chr10|15638550|15639071|L1MDa:L1:LINE|209|-",-0.888685282502242,"L1MDa"
"183","ZNF496","chr10|38486808|38487246|L1MEg1:L1:LINE|398|+",-0.907490625835243,"L1MEg1"
"184","ZNF496","chr10|47802975|47803122|LTR49:ERV1:LTR|177|+",-0.92072323603865,"LTR49"
"185","ZNF496","chr10|57087249|57087541|AluSg:Alu:SINE|100|+",-0.956601234559548,"AluSg"
"186","ZNF496","chr10|61418218|61418362|MARNA:Mariner:DNA|252|+",-0.898652120105519,"MARNA"
"187","ZNF496","chr10|61418390|61418669|L2a:L2:LINE|197|+",-0.886720589186591,"L2a"
"188","ZNF496","chr10|6189541|6189598|MIR:MIR:SINE|316|-",-0.95887386622912,"MIR"
"189","ZNF496","chr10|6189749|6190047|AluY:Alu:SINE|68|-",-0.919234829591284,"AluY"
"190","ZNF496","chr10|61996055|61996143|L1ME2z:L1:LINE|171|+",-0.94199555099246,"L1ME2z"
"191","ZNF496","chr10|6369443|6369617|MER5A:MER1_type:DNA|211|+",0.931972371153336,"MER5A"
"192","ZNF496","chr10|64999333|64999497|MER5A1:MER1_type:DNA|142|+",-0.906994556137329,"MER5A1"
"193","ZNF496","chr10|65212591|65212900|AluSp:Alu:SINE|62|+",-0.920501167741786,"AluSp"
"194","ZNF496","chr10|66350890|66351216|AluJo:Alu:SINE|150|-",-0.955156265795569,"AluJo"
"195","ZNF496","chr10|79625098|79625850|L1MB7:L1:LINE|251|+",-0.887883183463691,"L1MB7"
"196","ZNF496","chr10|86690207|86690284|Tigger14a:MER2_type:DNA|195|+",-0.913899264601422,"Tigger14a"
"197","ZNF496","chr10|91383627|91383920|AluSx:Alu:SINE|128|+",0.969589961104815,"AluSx"
"198","ZNF496","chr10|93128251|93128573|MER58B:MER1_type:DNA|149|-",-0.90895675983127,"MER58B"
"199","ZNF496","chr10|94819683|94820046|MLT1A:MaLR:LTR|162|+",-0.898546988388922,"MLT1A"
"200","ZNF496","chr10|95157610|95157778|MIR:MIR:SINE|286|-",-0.895776665184034,"MIR"
"201","ZNF496","chr10|96429582|96429893|AluSp:Alu:SINE|103|+",-0.933249708470302,"AluSp"
"202","ZNF496","chr10|96439068|96439363|AluSx:Alu:SINE|139|-",-0.90109584709954,"AluSx"
"203","ZNF496","chr10|98419068|98419874|L1PA15:L1:LINE|94|-",-0.921134854194561,"L1PA15"
"204","ZNF496","chr10|98711910|98712015|MIR3:MIR:SINE|252|-",-0.88793137334647,"MIR3"
"205","ZNF496","chr10|99179028|99179347|MER46C:MER2_type:DNA|189|-",-0.886064816563934,"MER46C"
"206","ZNF496","chr10|99224209|99224525|AluJo:Alu:SINE|182|+",0.899131514362845,"AluJo"
"207","ZNF496","chr11|10180432|10180507|MIRc:MIR:SINE|307|+",-0.895226837652184,"MIRc"
"208","ZNF496","chr11|10343425|10343692|AluSx:Alu:SINE|101|+",-0.903851193839805,"AluSx"
"209","ZNF496","chr11|10413890|10414233|HAL1-3A_ME:L1:LINE|283|-",-0.902626288864741,"HAL1-3A_ME"
"210","ZNF496","chr11|10459690|10459884|Charlie8:MER1_type:DNA|191|-",-0.895435304688271,"Charlie8"
"211","ZNF496","chr11|10476354|10476568|MIR:MIR:SINE|294|-",-0.940340440703342,"MIR"
"212","ZNF496","chr11|10476659|10476939|AluSg:Alu:SINE|100|-",-0.92944588215814,"AluSg"
"213","ZNF496","chr11|10477046|10477223|AluJo:Alu:SINE|150|-",-0.934931345961484,"AluJo"
"214","ZNF496","chr11|104957542|104957856|AluJo:Alu:SINE|202|+",-0.939177114307446,"AluJo"
"215","ZNF496","chr11|106769592|106770864|Tigger1:MER2_type:DNA|126|+",-0.914990143230972,"Tigger1"
"216","ZNF496","chr11|10820023|10820317|AluSx:Alu:SINE|116|+",0.941112136674395,"AluSx"
"217","ZNF496","chr11|108471776|108471912|L2a:L2:LINE|191|-",-0.946790060250174,"L2a"
"218","ZNF496","chr11|10912565|10912906|MER58B:MER1_type:DNA|154|-",-0.921633469190358,"MER58B"
"219","ZNF496","chr11|11166151|11166459|AluJo:Alu:SINE|140|+",-0.929939692040607,"AluJo"
"220","ZNF496","chr11|11166635|11167232|L1ME1:L1:LINE|219|-",-0.924066667583682,"L1ME1"
"221","ZNF496","chr11|114117726|114117901|L2b:L2:LINE|301|-",-0.938480919120123,"L2b"
"222","ZNF496","chr11|115126002|115126236|MIRb:MIR:SINE|258|-",-0.965279205773231,"MIRb"
"223","ZNF496","chr11|115834509|115834578|L3:CR1:LINE|210|+",-0.919656586861067,"L3"
"224","ZNF496","chr11|115986119|115986432|AluSx:Alu:SINE|104|-",-0.878256435714389,"AluSx"
"225","ZNF496","chr11|115986432|115986550|MER58C:MER1_type:DNA|224|-",-0.937119354240119,"MER58C"
"226","ZNF496","chr11|116116642|116116922|AluJb:Alu:SINE|139|+",-0.94219875126627,"AluJb"
"227","ZNF496","chr11|11647590|11647722|MIR:MIR:SINE|297|-",-0.921282533456017,"MIR"
"228","ZNF496","chr11|11780328|11780622|AluSg:Alu:SINE|78|-",-0.89418913698119,"AluSg"
"229","ZNF496","chr11|11791791|11791936|FRAM:Alu:SINE|131|+",-0.890896877270684,"FRAM"
"230","ZNF496","chr11|121594258|121594676|L1ME4a:L1:LINE|291|+",-0.880401175758189,"L1ME4a"
"231","ZNF496","chr11|12225811|12225984|MIR3:MIR:SINE|288|-",0.903022965859325,"MIR3"
"232","ZNF496","chr11|122630445|122630537|L2a:L2:LINE|264|+",-0.926759563493302,"L2a"
"233","ZNF496","chr11|13373739|13373865|FLAM_C:Alu:SINE|153|+",-0.910044799544356,"FLAM_C"
"234","ZNF496","chr11|13480885|13481170|AluY:Alu:SINE|134|+",-0.92130865291927,"AluY"
"235","ZNF496","chr11|13553395|13553979|L2a:L2:LINE|256|+",0.904593449078924,"L2a"
"236","ZNF496","chr11|14892516|14892716|MIRb:MIR:SINE|305|+",-0.905599196791055,"MIRb"
"237","ZNF496","chr11|14989059|14989339|AluJo:Alu:SINE|190|-",-0.936252711111827,"AluJo"
"238","ZNF496","chr11|15543383|15543446|L2:L2:LINE|270|-",-0.931388658297433,"L2"
"239","ZNF496","chr11|16024822|16025075|MIRc:MIR:SINE|326|+",0.915814297109344,"MIRc"
"240","ZNF496","chr11|17467195|17467503|AluSg:Alu:SINE|111|+",0.971590510227534,"AluSg"
"241","ZNF496","chr11|17467504|17467605|MIR:MIR:SINE|198|+",0.89049318222856,"MIR"
"242","ZNF496","chr11|18256252|18257555|BLACKJACK:AcHobo:DNA|235|+",-0.928898425275433,"BLACKJACK"
"243","ZNF496","chr11|21198205|21198367|MIRb:MIR:SINE|312|-",-0.90130627099654,"MIRb"
"244","ZNF496","chr11|21201369|21201675|AluSg:Alu:SINE|121|-",-0.936883851172453,"AluSg"
"245","ZNF496","chr11|21201838|21202125|AluSg:Alu:SINE|112|+",-0.925550898147949,"AluSg"
"246","ZNF496","chr11|23747399|23747795|L3:CR1:LINE|318|+",0.886057801212997,"L3"
"247","ZNF496","chr11|25426881|25427155|AluJo:Alu:SINE|208|-",-0.91274050943079,"AluJo"
"248","ZNF496","chr11|258681|258983|AluSx:Alu:SINE|126|-",-0.891154490249844,"AluSx"
"249","ZNF496","chr11|259008|259268|AluJb:Alu:SINE|161|+",-0.90836161233527,"AluJb"
"250","ZNF496","chr11|34335896|34337203|L1MEf:L1:LINE|248|+",-0.956132710925268,"L1MEf"
"251","ZNF496","chr11|35206010|35206315|AluSg:Alu:SINE|82|-",-0.944346571865116,"AluSg"
"252","ZNF496","chr11|37972088|37972378|AluSx:Alu:SINE|124|+",-0.902730778076629,"AluSx"
"253","ZNF496","chr11|39123516|39124425|Tigger1:MER2_type:DNA|131|-",-0.891385616159344,"Tigger1"
"254","ZNF496","chr11|41229932|41230227|AluSx:Alu:SINE|153|-",-0.945483925385872,"AluSx"
"255","ZNF496","chr11|559292|559528|MLT1A0:MaLR:LTR|232|+",-0.932923212412535,"MLT1A0"
"256","ZNF496","chr11|5627780|5628082|AluY:Alu:SINE|79|-",-0.925789672610699,"AluY"
"257","ZNF496","chr11|59426933|59427227|AluSp:Alu:SINE|110|+",-0.888553762953906,"AluSp"
"258","ZNF496","chr11|62296663|62297091|L1MA9:L1:LINE|106|-",-0.913145474243219,"L1MA9"
"259","ZNF496","chr11|62298009|62298302|AluSg:Alu:SINE|118|-",-0.890673889422086,"AluSg"
