"","geneName","teName","coef","pvalue","padj","teName.y"
"23","ZNF263","chr21|26949405|26949702|AluSq10:Alu:SINE|84|-",-0.965230527601253,0.000424924083595409,0.0375107053248878,"AluSq10"
"24","ZNF263","chr21|34636148|34636462|AluSx1:Alu:SINE|115|-",0.955169732912904,0.00079775856842602,0.0467249587539474,"AluSx1"
"25","ZNF263","chr22|36623079|36623387|AluY:Alu:SINE|65|+",0.972389212567302,0.000239715717279177,0.0306997399163533,"AluY"
"26","ZNF263","chr3|150302317|150302596|L1M5:L1:LINE|306|-",-0.953218889635198,0.000886458472189694,0.0485381799605792,"L1M5"
"27","ZNF263","chr3|98242292|98242532|MER113:hAT-Charlie:DNA|232|+",-0.965164284892136,0.000426935554134665,0.0375574925630878,"MER113"
"28","ZNF263","chr5|137524951|137525246|AluJr:Alu:SINE|159|-",-0.953182957830322,0.000888144265001307,0.048570862708825,"AluJr"
"29","ZNF263","chr6|166782609|166782919|AluSg:Alu:SINE|107|+",-0.954262837550241,0.000838304696901372,0.0475702280860417,"AluSg"
"30","ZNF263","chr6|26394507|26395085|MLT2B3:ERVL:LTR|151|+",0.954845649031412,0.000812111381292194,0.0470112289563198,"MLT2B3"
"31","ZNF263","chr8|38130555|38130812|AluSg:Alu:SINE|113|-",-0.954065347824855,0.000847292299684266,0.0477761657418994,"AluSg"
"32","ZNF582","chr1|10518913|10519210|AluSx3:Alu:SINE|121|-",-0.954678147575801,0.000819589028264572,0.047204933766808,"AluSx3"
"33","ZNF582","chr1|160724719|160725014|AluSz:Alu:SINE|85|+",0.955364122702238,0.000789222169626487,0.0466047762943598,"AluSz"
"34","ZNF582","chr1|204525543|204525826|AluJb:Alu:SINE|162|+",0.964435457710988,0.000449440214834184,0.0381809227112054,"AluJb"
"35","ZNF582","chr1|235611245|235611555|AluSg:Alu:SINE|81|+",-0.965033308675381,0.000430929283683672,0.0376898219212508,"AluSg"
"36","ZNF582","chr1|33475104|33475330|MIRb:MIR:SINE|308|-",-0.965793899544003,0.000408044609485716,0.0369612621648276,"MIRb"
"37","ZNF582","chr11|47258037|47258263|MIR:MIR:SINE|229|+",-0.970457364853502,0.000283575510459909,0.0325509481954279,"MIR"
"38","ZNF582","chr22|24968920|24969184|AluJr:Alu:SINE|171|+",0.977044564639733,0.000151462768254889,0.0260216864211904,"AluJr"
"39","ZNF582","chr7|92166398|92166683|AluSg:Alu:SINE|98|-",-0.951770091601444,0.000955939812148218,0.0497302905477806,"AluSg"
"40","ZNF112","chr1|160184144|160184202|L3:CR1:LINE|232|-",-0.955176783432598,0.000797448002632872,0.0467249587539474,"L3"
"41","ZNF112","chr7|92087168|92087470|AluSz:Alu:SINE|116|+",-0.964341711983187,0.000452384808512249,0.0382425496867305,"AluSz"
"42","ZNF37A","chr15|41593186|41593416|AluSz6:Alu:SINE|113|-",0.968991785846269,0.00031981070427989,0.0338591816005285,"AluSz6"
"43","ZNF37A","chr19|46186106|46186521|L2b:L2:LINE|288|-",-0.988626970660726,2.63325591061382e-05,0.0152526037479028,"L2b"
"44","ZNF37A","chr2|61150589|61151523|L2a:L2:LINE|253|+",0.97769703506509,0.000140978064205165,0.0253848725069542,"L2a"
"45","ZNF37A","chr2|96851846|96851916|AluJb:Alu:SINE|114|+",0.98187223226821,8.41557891739744e-05,0.0217128969243099,"AluJb"
"46","ZNF37A","chr4|164045946|164048264|Tigger1:TcMar-Tigger:DNA|154|+",0.956639259344859,0.000734568004532167,0.0454315810467331,"Tigger1"
"47","ZNF510","chr1|247352241|247352552|AluY:Alu:SINE|93|+",-0.987759441342791,3.16302856186665e-05,0.0159904007942641,"AluY"
"48","ZNF510","chr10|6053511|6053803|AluJr:Alu:SINE|151|-",0.97496025604403,0.000188008650299141,0.0280709485930352,"AluJr"
"49","ZNF510","chr11|10528294|10528421|MIRc:MIR:SINE|299|-",0.981908332054961,8.37390728814343e-05,0.0216930410137276,"MIRc"
"50","ZNF510","chr12|133346539|133346836|AluSx1:Alu:SINE|98|+",-0.979362474115345,0.000116219620445885,0.0239817567210504,"AluSx1"
"51","ZNF510","chr12|70732893|70734669|L2a:L2:LINE|271|+",0.967908025844142,0.000348287032633889,0.0349787119253814,"L2a"
"52","ZNF510","chr14|21965661|21965970|AluSx1:Alu:SINE|71|-",-0.954481873096525,0.000828402837230976,0.0474050610601477,"AluSx1"
"53","ZNF510","chr14|76678637|76679155|L1MC4:L1:LINE|313|+",0.965123528102441,0.000428175944678591,0.0376356083126934,"L1MC4"
"54","ZNF510","chr15|41100097|41100302|MIRc:MIR:SINE|279|+",0.955053375319347,0.000802894306101281,0.0468415800692428,"MIRc"
"55","ZNF510","chr15|68585475|68585565|MER135:DNA:DNA|264|+",0.957048709990557,0.00071750923166818,0.0450859635894413,"MER135"
"56","ZNF510","chr16|11025429|11025761|AluSx1:Alu:SINE|108|+",0.960717537466848,0.000575108049317157,0.0415203323852293,"AluSx1"
"57","ZNF510","chr16|21970131|21972141|Tigger1:TcMar-Tigger:DNA|121|-",0.96549482359484,0.000416954773911746,0.0372463957740578,"Tigger1"
"58","ZNF510","chr16|70411445|70411738|AluSg:Alu:SINE|92|+",0.960993166168127,0.00056515741389506,0.0412706304719162,"AluSg"
"59","ZNF510","chr17|37920007|37920082|MIR3:MIR:SINE|192|-",0.953928513247145,0.0008535528260018,0.0478726935785984,"MIR3"
"60","ZNF510","chr17|5110791|5111100|AluSg:Alu:SINE|107|-",0.958243407998981,0.000669085483825417,0.0438712624944757,"AluSg"
"61","ZNF510","chr17|7411848|7412150|AluSq:Alu:SINE|122|+",0.969514119408711,0.000306599034149649,0.0333860791756603,"AluSq"
"62","ZNF510","chr17|74559799|74560140|AluSx:Alu:SINE|134|-",0.958659599418236,0.000652685426549118,0.043540558801326,"AluSx"
"63","ZNF510","chr19|37003346|37003821|L1ME3C:L1:LINE|257|-",-0.953398307595991,0.000878069155295719,0.048333913781011,"L1ME3C"
"64","ZNF510","chr19|39925194|39925463|AluJr:Alu:SINE|219|+",-0.966466882356164,0.000388411396238399,0.0364292723832421,"AluJr"
"65","ZNF510","chr19|57812594|57814941|L1MA5:L1:LINE|207|-",0.965993478585808,0.000402162184897889,0.036806860647999,"L1MA5"
"66","ZNF510","chr20|35221187|35221466|AluSx:Alu:SINE|113|-",0.955113364773288,0.000800244082888481,0.0468031034798011,"AluSx"
"67","ZNF510","chr20|629089|629241|MIRb:MIR:SINE|367|-",0.989982323785871,1.91883059140162e-05,0.0141096994368344,"MIRb"
"68","ZNF510","chr21|38596551|38596814|AluJb:Alu:SINE|137|+",0.982024486274557,8.24066191696112e-05,0.0215662446359,"AluJb"
"69","ZNF510","chr5|151179952|151180261|MER33:hAT-Charlie:DNA|152|-",0.968555635457714,0.000331097269280906,0.0343048250511657,"MER33"
"70","ZNF510","chr6|118017211|118022191|L1MA3:L1:LINE|109|+",0.970439960606276,0.000283990672366519,0.0325623985725655,"L1MA3"
"71","ZNF510","chr6|31501414|31501566|FAM:Alu:SINE|145|-",-0.973457022868924,0.000217332342721111,0.0296186242387997,"FAM"
"72","ZNF510","chr7|114656829|114657102|L2c:L2:LINE|409|-",0.968098286971253,0.000343183172703635,0.0347884700231037,"L2c"
"73","ZNF510","chr7|66421661|66421961|AluJr:Alu:SINE|130|-",0.955922926076995,0.000764985115867041,0.0460918931402408,"AluJr"
"74","ZNF510","chr8|30536389|30536685|AluSp:Alu:SINE|118|+",0.957961234058904,0.000680342008170207,0.0442400929494378,"AluSp"
"75","ZNF510","chr8|90946599|90946821|LTR67B:ERVL:LTR|257|+",0.979266765689904,0.000117565687845249,0.0240890663090005,"LTR67B"
"76","ZNF510","chr9|33348068|33348364|AluSg:Alu:SINE|101|+",0.95163446290336,0.000962603442134305,0.0498650262710188,"AluSg"
"77","ZNF510","chrX|24231001|24231319|AluSg7:Alu:SINE|79|-",-0.966841284200955,0.000377736975135157,0.036119179969152,"AluSg7"
"78","ZNF510","chrX|70520284|70520369|AluSg7:Alu:SINE|82|-",0.954461841953282,0.000829305485645603,0.0474266795742306,"AluSg7"
"79","ZNF510","chrX|73416211|73418390|L1MA9:L1:LINE|169|-",-0.954305314253902,0.000836379024233155,0.0475116385803011,"L1MA9"
"80","ZNF506","chr1|115248250|115248409|AluSx3:Alu:SINE|101|-",0.98919069848026,2.31968172672864e-05,0.0146826655213757,"AluSx3"
"81","ZNF506","chr1|235273099|235273424|Tigger10:TcMar-Tigger:DNA|323|-",0.969630078337274,0.000303710888788068,0.0332325371143096,"Tigger10"
"82","ZNF506","chr19|6379893|6380151|L1MEd:L1:LINE|320|+",0.954815500252149,0.000813454298149148,0.0470443422448994,"L1MEd"
"83","ZNF506","chr5|176929044|176930088|L2:L2:LINE|301|-",0.958513781288107,0.000658403959591426,0.0436967804791889,"L2"
"84","ZNF671","chr19|39105596|39106004|L2a:L2:LINE|278|-",0.969515050319324,0.000306575783568696,0.0333860791756603,"L2a"
"85","ZNF586","chr1|151024114|151024239|MER5B:hAT-Charlie:DNA|291|+",0.964487092897029,0.000447823205250751,0.0381566920084393,"MER5B"
"86","ZNF586","chr1|235273855|235273983|MIR3:MIR:SINE|352|-",0.978285314522478,0.000131906683266553,0.0250356407632316,"MIR3"
"87","ZNF586","chr1|75230665|75230858|MER5A:hAT-Charlie:DNA|313|+",0.967710422868686,0.000353635316456095,0.035203341650378,"MER5A"
"88","ZNF586","chr10|102121514|102121720|MLT1L:ERVL-MaLR:LTR|240|-",0.975960423767922,0.000169884909381127,0.0271296356483172,"MLT1L"
"89","ZNF586","chr10|1064466|1064761|AluY:Alu:SINE|44|+",0.952208621890831,0.000934581256932215,0.0493744361440508,"AluY"
"90","ZNF586","chr10|12874829|12875111|AluSc:Alu:SINE|67|+",0.975197842017136,0.000183604172435745,0.027894129360296,"AluSc"
"91","ZNF586","chr10|60157547|60157818|AluJr:Alu:SINE|170|-",0.977056291917861,0.000151270355179103,0.0260040132258027,"AluJr"
"92","ZNF586","chr11|102194505|102194671|MER104:TcMar-Tc2:DNA|273|-",0.976071015812687,0.000167947824561562,0.0269714953981593,"MER104"
"93","ZNF586","chr11|208145|208419|L2b:L2:LINE|322|+",0.956804569460818,0.000727652176536964,0.0452789383943792,"L2b"
"94","ZNF586","chr11|5718925|5719232|AluSc8:Alu:SINE|101|-",-0.984302312227401,5.8800504455922e-05,0.0193989978849486,"AluSc8"
"95","ZNF586","chr12|113447241|113447353|MER20:hAT-Charlie:DNA|135|-",0.991653679004329,1.21687772632973e-05,0.0121820604124607,"MER20"
"96","ZNF586","chr12|25360207|25360460|AluSz:Alu:SINE|107|+",0.952063733237819,0.000941606471113998,0.049489967952925,"AluSz"
"97","ZNF586","chr12|27574196|27574571|AluSz:Alu:SINE|85|+",0.957020163615195,0.000718690852931764,0.0450859635894413,"AluSz"
"98","ZNF586","chr12|69237116|69237249|L1MA5A:L1:LINE|174|+",0.972514102193477,0.000237030198201373,0.030576112053828,"L1MA5A"
"99","ZNF586","chr14|67852027|67852180|AluJr4:Alu:SINE|176|+",0.98182501849042,8.47026636995647e-05,0.0217560381990458,"AluJr4"
"100","ZNF586","chr15|25360313|25360813|MER54A:ERVL:LTR|200|+",0.960275409410357,0.000591285173722818,0.0420381764302672,"MER54A"
"101","ZNF586","chr15|68585475|68585565|MER135:DNA:DNA|264|+",0.958369768125939,0.000664080747518776,0.0437980971716782,"MER135"
"102","ZNF586","chr15|75193515|75193616|AluJb:Alu:SINE|129|+",0.979110907531365,0.000119777531862924,0.0242324440522224,"AluJb"
"103","ZNF586","chr16|75477704|75478005|AluSx1:Alu:SINE|153|+",0.954626180984378,0.000821917184795792,0.0472510594849299,"AluSx1"
"104","ZNF586","chr16|85955457|85955581|L4:RTE:LINE|271|+",0.9546227564806,0.000822070743375306,0.0472519513638648,"L4"
"105","ZNF586","chr17|15931560|15931686|MER5B:hAT-Charlie:DNA|349|+",0.955469145978569,0.000784632803381153,0.0465238406848452,"MER5B"
"106","ZNF586","chr17|38613160|38613232|L2b:L2:LINE|277|-",0.959937761590117,0.000603819038510741,0.0423150552140497,"L2b"
"107","ZNF586","chr17|76673946|76674098|MIR:MIR:SINE|250|+",-0.961953055340395,0.000531304439089908,0.0404029715886613,"MIR"
"108","ZNF586","chr17|80407875|80408171|AluJb:Alu:SINE|159|+",-0.973117366350146,0.00022431073730556,0.0299348670364461,"AluJb"
"109","ZNF586","chr18|61057344|61057606|AluSx1:Alu:SINE|111|-",0.953955184771229,0.00085233039630161,0.0478521181880794,"AluSx1"
"110","ZNF586","chr19|17935957|17936113|MIR3:MIR:SINE|294|-",-0.962858094703949,0.000500515720695662,0.0396056879870731,"MIR3"
"111","ZNF586","chr19|18478965|18479269|AluSz6:Alu:SINE|128|+",0.978449044619326,0.000129445702801606,0.0249318797642187,"AluSz6"
"112","ZNF586","chr19|38124754|38125576|L1MC5:L1:LINE|233|-",0.966265450182692,0.000394227595540749,0.0366239896484801,"L1MC5"
"113","ZNF586","chr19|42881081|42881658|L2a:L2:LINE|300|-",0.967805184015914,0.000351064484629959,0.0351061297310481,"L2a"
"114","ZNF586","chr19|4653809|4653968|AluJb:Alu:SINE|179|+",-0.967579660011936,0.00035720118115157,0.0353436539994167,"AluJb"
"115","ZNF586","chr19|50434646|50434919|AluJr:Alu:SINE|158|+",-0.973771080714427,0.000210996379137936,0.0293160115144439,"AluJr"
"116","ZNF586","chr19|6583463|6583564|MER46C:TcMar-Tigger:DNA|228|+",0.962617019931344,0.000508610433695987,0.0398038329737325,"MER46C"
"117","ZNF586","chr19|6733320|6733517|MIRb:MIR:SINE|311|+",0.956396243161759,0.000744805131772701,0.0455759095628485,"MIRb"
"118","ZNF586","chr2|136664808|136664874|AluJo:Alu:SINE|121|-",0.962670714410985,0.000506800829324057,0.0397532485993958,"AluJo"
"119","ZNF586","chr2|220077253|220077543|AluSx1:Alu:SINE|110|-",-0.983550853784178,6.60654566346284e-05,0.0201369774499421,"AluSx1"
"120","ZNF586","chr2|242384356|242384633|AluJr:Alu:SINE|177|-",0.964675490444341,0.000441952658824353,0.0380150449808517,"AluJr"
"121","ZNF586","chr2|24318027|24324128|L1PA6:L1:LINE|63|+",0.95787882024499,0.000683650686238994,0.0443666186781536,"L1PA6"
"122","ZNF586","chr2|27444454|27444924|L1MC5:L1:LINE|235|-",0.953382490633833,0.000878806836268231,0.048349599063782,"L1MC5"
"123","ZNF586","chr2|3590455|3590600|L1MC4:L1:LINE|260|+",0.958857037609961,0.000644989584980881,0.0433471083203825,"L1MC4"
"124","ZNF586","chr2|75883554|75884389|HAL1:L1:LINE|246|-",0.985866881334217,4.52639780821684e-05,0.0177276389629422,"HAL1"
"125","ZNF586","chr20|334790|334965|MIRb:MIR:SINE|281|-",0.96736461415468,0.000363111714238609,0.0355747291080128,"MIRb"
"126","ZNF586","chr20|43706038|43706327|AluSq2:Alu:SINE|104|-",0.963591563868275,0.000476359854644262,0.03894111437564,"AluSq2"
"127","ZNF586","chr3|112080630|112080745|MIRc:MIR:SINE|297|+",0.956399226663741,0.000744678941903734,0.0455759095628485,"MIRc"
"128","ZNF586","chr3|122290764|122291059|AluY:Alu:SINE|58|-",0.971994327063546,0.000248325779496869,0.0310357820763696,"AluY"
"129","ZNF586","chr3|44484930|44485262|AluY:Alu:SINE|78|+",0.956682170434246,0.00073276907434299,0.0453977136241334,"AluY"
"130","ZNF586","chr3|9432559|9432940|Tigger1:TcMar-Tigger:DNA|120|-",-0.963537721603772,0.000478108994566568,0.0389768518866225,"Tigger1"
"131","ZNF586","chr4|151192064|151198580|L1PA7:L1:LINE|84|+",0.959169733535315,0.000632911698509814,0.0430312697368116,"L1PA7"
"132","ZNF586","chr4|159588343|159588546|L1M5:L1:LINE|318|+",0.992296609674577,9.96240025694231e-06,0.0115427281666327,"L1M5"
"133","ZNF586","chr4|177250364|177250578|MIRc:MIR:SINE|322|-",0.971729790299424,0.000254195119448732,0.031289910442039,"MIRc"
"134","ZNF586","chr4|89427097|89427246|MER107:DNA:DNA|100|-",0.95317070044202,0.00088871977169176,0.0485883521483112,"MER107"
"135","ZNF586","chr5|31553340|31553497|L2a:L2:LINE|213|-",0.97803325696508,0.000135749435738935,0.0251855441727816,"L2a"
"136","ZNF586","chr6|32973299|32973352|MER5B:hAT-Charlie:DNA|297|-",0.980823668597483,9.68035924048624e-05,0.0226514794917983,"MER5B"
"137","ZNF586","chr6|38644377|38644456|MIRb:MIR:SINE|255|+",0.989449346983228,2.1837004853819e-05,0.0145955920350057,"MIRb"
"138","ZNF586","chr6|407618|407799|AluSx:Alu:SINE|127|-",0.962690940988245,0.000506120148084352,0.0397253866971005,"AluSx"
"139","ZNF586","chr6|52271355|52271660|AluJb:Alu:SINE|134|-",0.951647297458318,0.000961971689427524,0.0498650262710188,"AluJb"
"140","ZNF586","chr7|116863003|116863961|L2c:L2:LINE|296|+",0.975550190158813,0.000177186348422864,0.0274955150588558,"L2c"
"141","ZNF586","chr7|150067717|150067901|MIRc:MIR:SINE|315|+",0.967807288215999,0.000351007525018316,0.0351061297310481,"MIRc"
"142","ZNF586","chr7|150910228|150910411|MER5A:hAT-Charlie:DNA|210|+",0.964719482686554,0.000440588462275023,0.0379816281203584,"MER5A"
"143","ZNF586","chr7|66421661|66421961|AluJr:Alu:SINE|130|-",0.977221932464085,0.00014856819150011,0.0258657856229747,"AluJr"
"144","ZNF586","chr8|91057493|91063412|L1PA5:L1:LINE|70|+",0.954206135756868,0.000840879346818361,0.0476611866923477,"L1PA5"
"145","ZNF586","chr9|125671971|125672271|L1ME1:L1:LINE|250|+",0.974133091365216,0.000203831036693824,0.0289856095551659,"L1ME1"
"146","ZNF586","chr9|134399863|134400067|MER112:hAT-Charlie:DNA|297|+",0.98070929251859,9.82474440409444e-05,0.0227412656417966,"MER112"
"147","ZNF586","chr9|2040297|2040961|L4:RTE:LINE|331|-",0.963177384238303,0.000489913155457165,0.0393212474161254,"L4"
"148","ZNF586","chr9|5468621|5468804|MIRc:MIR:SINE|272|-",0.992037707414035,1.08191753722969e-05,0.0117332624994493,"MIRc"
"149","ZNF586","chr9|95049142|95049778|L1MC4a:L1:LINE|211|+",0.951685993178075,0.000960068462118387,0.0498315605564794,"L1MC4a"
"150","ZNF586","chrX|102508347|102508595|L1MEe:L1:LINE|305|+",0.970074889939139,0.000292782516015399,0.0328962179790874,"L1MEe"
"151","ZNF446","chr1|156306913|156307219|AluSx:Alu:SINE|82|+",-0.952121486891245,0.000938802440658971,0.0494365491382829,"AluSx"
"152","ZNF446","chr10|27399805|27399967|AluSx:Alu:SINE|119|-",0.973383474606492,0.0002188322938409,0.0296907152445746,"AluSx"
"153","ZNF446","chr11|94803779|94804128|L2:L2:LINE|305|-",-0.980588057044223,9.97918316624843e-05,0.0228230493512099,"L2"
"154","ZNF446","chr17|42401349|42401465|MIRb:MIR:SINE|353|-",0.968074292579913,0.000343824368623085,0.0348170158675232,"MIRb"
"155","ZNF446","chr17|79640547|79640704|LTR52:ERVL:LTR|253|-",0.977698960625174,0.00014094778380076,0.0253848725069542,"LTR52"
"156","ZNF446","chr9|115446534|115446842|AluJr:Alu:SINE|146|+",-0.956592901359396,0.000736514372873183,0.0454621216012393,"AluJr"
"157","ZNF213","chr19|13945543|13945700|AluJb:Alu:SINE|212|+",-0.980555746143212,0.000100205859289384,0.0228543189444514,"AluJb"
"158","ZNF213","chr20|57253426|57253713|AluSg:Alu:SINE|59|+",-0.974230863950157,0.00020192104550049,0.0288638696864367,"AluSg"
"159","ZNF213","chr20|628008|628491|MLT1H:ERVL-MaLR:LTR|226|+",0.955829134130273,0.000769021925915632,0.046199228573587,"MLT1H"
"160","ZNF213","chr6|26377685|26377870|MIR:MIR:SINE|315|-",0.960798129714324,0.00057218788309217,0.0414671921749223,"MIR"
"161","ZNF343","chr1|10518591|10518893|AluSx1:Alu:SINE|122|-",0.959286569738069,0.000628433591105032,0.0428888974257368,"AluSx1"
"162","ZNF343","chr1|117077303|117077871|Charlie25:hAT-Charlie:DNA|251|-",0.981466240429255,8.89276749042785e-05,0.0220992969801999,"Charlie25"
"163","ZNF343","chr1|160602644|160602809|MIR:MIR:SINE|262|+",0.952884114507489,0.000902238425986637,0.048771909558978,"MIR"
"164","ZNF343","chr1|228683711|228684803|L1MB1:L1:LINE|197|-",0.963815868541106,0.000469113913146521,0.0387427780852116,"L1MB1"
"165","ZNF343","chr1|65694617|65694856|MIRb:MIR:SINE|342|-",0.964365866899228,0.000451625000255411,0.0382181858751102,"MIRb"
"166","ZNF343","chr1|65694951|65695230|AluJr:Alu:SINE|201|+",0.969378385398107,0.00031000037934187,0.0335022569145287,"AluJr"
"167","ZNF343","chr10|103606436|103606734|AluSc8:Alu:SINE|91|+",0.961298784832128,0.00055424430812409,0.0410228439755953,"AluSc8"
"168","ZNF343","chr10|104848146|104848443|AluSp:Alu:SINE|84|-",-0.96533621748348,0.000421726466589524,0.0373802169209765,"AluSp"
"169","ZNF343","chr10|18801494|18802758|HSMAR1:TcMar-Mariner:DNA|99|-",0.97405791577982,0.000205306881697906,0.0290456712493707,"HSMAR1"
"170","ZNF343","chr10|75536011|75536137|AluJo:Alu:SINE|175|-",0.960709094012593,0.000575414498327253,0.0415240987705869,"AluJo"
"171","ZNF343","chr10|95447750|95448432|L1MC1:L1:LINE|136|+",0.97077396879344,0.000276086175383732,0.0322458084956318,"L1MC1"
"172","ZNF343","chr11|105968604|105969023|L1ME4a:L1:LINE|294|-",0.970196533241041,0.000289835315179318,0.032788746858885,"L1ME4a"
"173","ZNF343","chr11|119175340|119175634|AluSg7:Alu:SINE|88|-",0.965944883263878,0.000403589819300518,0.0368419187446894,"AluSg7"
"174","ZNF343","chr11|66276860|66277079|MIRc:MIR:SINE|306|-",0.99026870888583,1.78489295035316e-05,0.013776941211213,"MIRc"
"175","ZNF343","chr11|8018812|8019180|L1MC4a:L1:LINE|242|+",0.955589741735858,0.000779382476408149,0.0463960653618988,"L1MC4a"
"176","ZNF343","chr11|96124255|96124805|Tigger10:TcMar-Tigger:DNA|348|+",0.962230587971733,0.000521746991701156,0.0401804440975092,"Tigger10"
"177","ZNF343","chr12|120898526|120898816|AluY:Alu:SINE|72|+",0.961006021758595,0.000564695819173518,0.0412637511847728,"AluY"
"178","ZNF343","chr12|132622285|132622823|L1MB8:L1:LINE|235|-",0.971457804978521,0.000260314978045465,0.0315185360355675,"L1MB8"
"179","ZNF343","chr12|133346539|133346836|AluSx1:Alu:SINE|98|+",-0.954134311751488,0.000844147359228927,0.0476990155039857,"AluSx1"
"180","ZNF343","chr12|53858464|53858819|LFSINE_Vert:SINE:SINE|139|-",0.963299376124127,0.000485897731133382,0.0391749700754283,"LFSINE_Vert"
"181","ZNF343","chr12|69234278|69234586|AluSz:Alu:SINE|117|-",0.958355121406069,0.000664659718334923,0.0437980971716782,"AluSz"
"182","ZNF343","chr12|92950830|92951460|L2:L2:LINE|351|-",0.964272911223741,0.000454553137485611,0.0383105294223889,"L2"
"183","ZNF343","chr13|21948377|21948672|AluSx:Alu:SINE|115|-",0.954255705690462,0.000838628275311666,0.0475791093570872,"AluSx"
"184","ZNF343","chr13|39622495|39622775|L2c:L2:LINE|309|-",0.986599085882639,3.96428549190779e-05,0.0169378947153016,"L2c"
"185","ZNF343","chr14|21965661|21965970|AluSx1:Alu:SINE|71|-",-0.973769572977093,0.000211026530628433,0.0293160115144439,"AluSx1"
"186","ZNF343","chr14|23350267|23350429|MIRb:MIR:SINE|366|-",0.952860515623962,0.0009033570013441,0.0487770107371624,"MIRb"
"187","ZNF343","chr14|51188322|51188604|L3:CR1:LINE|303|+",0.960323097051513,0.000589527507978049,0.0419700835680376,"L3"
"188","ZNF343","chr14|77582032|77582327|AluSq2:Alu:SINE|85|-",0.962282219227387,0.000519980302653596,0.0401276824833886,"AluSq2"
"189","ZNF343","chr15|25360313|25360813|MER54A:ERVL:LTR|200|+",0.954592901970413,0.000823410172352153,0.0472755608328444,"MER54A"
"190","ZNF343","chr15|72497450|72497759|AluJb:Alu:SINE|162|-",0.963884044955808,0.000466924595670088,0.0386478943281417,"AluJb"
"191","ZNF343","chr15|89744031|89744326|AluSq:Alu:SINE|78|+",0.97223114445247,0.000243140528139922,0.0308088826994663,"AluSq"
"192","ZNF343","chr16|11024365|11024481|MIRc:MIR:SINE|286|-",0.957488397843522,0.000699454477250516,0.0447292049305418,"MIRc"
"193","ZNF343","chr16|19513445|19513695|MIRb:MIR:SINE|288|+",0.957205019665631,0.000711059506565494,0.0449722921544095,"MIRb"
