CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr12,84272607,84272619,MA1728.1,-,3.11e-08,Tigger13a,TcMar-Tigger,DNA
chrX,85121004,85121016,MA1728.1,-,3.11e-08,MER5B,hAT-Charlie,DNA
chr2b,92754737,92754749,MA1728.1,-,3.11e-08,L3,CR1,LINE
chr13,93211685,93211697,MA1728.1,+,3.11e-08,L2a,L2,LINE
chr1,95269052,95269064,MA1728.1,+,3.11e-08,MER63B,hAT-Blackjack,DNA
chrX,97842235,97842247,MA1728.1,+,3.11e-08,L1MEg,L1,LINE
chr15,97992355,97992367,MA1728.1,-,3.11e-08,MER91A,hAT-Tip100,DNA
chr14,98141427,98141439,MA1728.1,+,3.11e-08,MLT1J,ERVL-MaLR,LTR
chr10,98649602,98649614,MA1728.1,-,3.11e-08,L1M2a1,L1,LINE
chr14,104906063,104906075,MA1728.1,-,3.11e-08,HAL1,L1,LINE
chr3,105240853,105240865,MA1728.1,+,3.11e-08,MIRc,MIR,SINE
chr3,105245965,105245977,MA1728.1,+,3.11e-08,MIRc,MIR,SINE
chr13,106858196,106858208,MA1728.1,+,3.11e-08,LTR16B2,ERVL,LTR
chr3,107386616,107386628,MA1728.1,-,3.11e-08,L1M2,L1,LINE
chr1,107910010,107910022,MA1728.1,-,3.11e-08,L2,L2,LINE
chr7,110312278,110312290,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr11,110415942,110415954,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr13,111816947,111816959,MA1728.1,+,3.11e-08,MER51A,ERV1,LTR
chr2b,116176077,116176089,MA1728.1,-,3.11e-08,L4,RTE,LINE
chr8,118139595,118139607,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr2b,120103837,120103849,MA1728.1,+,3.11e-08,Charlie17a,hAT-Charlie,DNA
chr12,128661254,128661266,MA1728.1,-,3.11e-08,LTR16A,ERVL,LTR
chrX,129852959,129852971,MA1728.1,-,3.11e-08,LTR57,ERVL,LTR
chr4,130717281,130717293,MA1728.1,+,3.11e-08,LTR28,ERV1,LTR
chr5,131963387,131963399,MA1728.1,-,3.11e-08,L2c,L2,LINE
chr9,132208558,132208570,MA1728.1,+,3.11e-08,LTR18B,ERVL,LTR
chr7,132962492,132962504,MA1728.1,-,3.11e-08,MER21C,ERVL,LTR
chr8,133364835,133364847,MA1728.1,+,3.11e-08,MIRc,MIR,SINE
chr6,134143832,134143844,MA1728.1,+,3.11e-08,MER41-int,ERV1,LTR
chr3,138342006,138342018,MA1728.1,-,3.11e-08,MLT1J2,ERVL-MaLR,LTR
chr8,142275845,142275857,MA1728.1,+,3.11e-08,LTR84a,ERVL,LTR
chrX,143999841,143999853,MA1728.1,-,3.11e-08,MER52-int,ERV1,LTR
chr7,145340106,145340118,MA1728.1,-,3.11e-08,L1M2,L1,LINE
chrX,145788472,145788484,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr6,152195081,152195093,MA1728.1,+,3.11e-08,L1MA3,L1,LINE
chrX,153690955,153690967,MA1728.1,+,3.11e-08,L2,L2,LINE
chrX,155320968,155320980,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr3,164490412,164490424,MA1728.1,+,3.11e-08,LTR57,ERVL,LTR
chr4,170036343,170036355,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr3,170520429,170520441,MA1728.1,-,3.11e-08,LTR1B,ERV1,LTR
chr1,174859476,174859488,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr4,176566944,176566956,MA1728.1,+,3.11e-08,MSTC-int,ERVL-MaLR,LTR
chr1,183341347,183341359,MA1728.1,-,3.11e-08,L2a,L2,LINE
chr1,205041628,205041640,MA1728.1,+,3.11e-08,MSTD-int,ERVL-MaLR,LTR
chr1,212282821,212282833,MA1728.1,-,3.11e-08,L2,L2,LINE
chr1,215072544,215072556,MA1728.1,-,3.11e-08,MIRb,MIR,SINE
chr1,224812808,224812820,MA1728.1,+,3.11e-08,L2c,L2,LINE
chr2b_random,698405,698417,MA1728.1,-,6.23e-08,THE1-int,ERVL-MaLR,LTR
chr4,1229448,1229460,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr3,1842959,1842971,MA1728.1,-,6.23e-08,L2c,L2,LINE
chr7,3269754,3269766,MA1728.1,-,6.23e-08,CR1_Mam,CR1,LINE
chr2b,4326876,4326888,MA1728.1,+,6.23e-08,LTR16A,ERVL,LTR
chr5,4733872,4733884,MA1728.1,+,6.23e-08,L1PA7,L1,LINE
chr8,5418823,5418835,MA1728.1,+,6.23e-08,LTR40a,ERVL,LTR
chr13_random,7380399,7380411,MA1728.1,-,6.23e-08,L2a,L2,LINE
chr2b_random,8152845,8152857,MA1728.1,+,6.23e-08,MSTA-int,ERVL-MaLR,LTR
chr4_random,9756021,9756033,MA1728.1,-,6.23e-08,LTR54B,ERV1,LTR
chr5_random,10576075,10576087,MA1728.1,+,6.23e-08,L2,L2,LINE
chr16,11137546,11137558,MA1728.1,+,6.23e-08,MER20,hAT-Charlie,DNA
chr8_random,11656581,11656593,MA1728.1,+,6.23e-08,L1MC5,L1,LINE
chr5_random,12438781,12438793,MA1728.1,-,6.23e-08,L2a,L2,LINE
chrX,17294998,17295010,MA1728.1,+,6.23e-08,L1M3c,L1,LINE
chrX,18981762,18981774,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chrX,20357963,20357975,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr16,21396311,21396323,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr9,24213038,24213050,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr20,25228350,25228362,MA1728.1,-,6.23e-08,L1ME3A,L1,LINE
chr5,27018806,27018818,MA1728.1,+,6.23e-08,L1M1,L1,LINE
chr17,27328542,27328554,MA1728.1,+,6.23e-08,MLT1K,ERVL-MaLR,LTR
chr17,27330630,27330642,MA1728.1,+,6.23e-08,MLT1K,ERVL-MaLR,LTR
chr18,30184200,30184212,MA1728.1,+,6.23e-08,LTR16B2,ERVL,LTR
chr7,30354671,30354683,MA1728.1,+,6.23e-08,MIRb,MIR,SINE
chr19,32450322,32450334,MA1728.1,-,6.23e-08,LTR16A,ERVL,LTR
chr11,35919561,35919573,MA1728.1,-,6.23e-08,L2a,L2,LINE
chr22,41921771,41921783,MA1728.1,-,6.23e-08,MER20,hAT-Charlie,DNA
chr8,44027009,44027021,MA1728.1,+,6.23e-08,LTR21A,ERV1,LTR
chr6,44949023,44949035,MA1728.1,-,6.23e-08,L2a,L2,LINE
chr22,45385262,45385274,MA1728.1,+,6.23e-08,L1M2a1,L1,LINE
chr4,46949962,46949974,MA1728.1,+,6.23e-08,HERV9-int,ERV1,LTR
chr21,47601087,47601099,MA1728.1,+,6.23e-08,MER21A,ERVL,LTR
chr1,51788061,51788073,MA1728.1,-,6.23e-08,MSTA-int,ERVL-MaLR,LTR
chr20,53695148,53695160,MA1728.1,-,6.23e-08,MER70B,ERVL,LTR
chr20,53705800,53705812,MA1728.1,-,6.23e-08,MER70B,ERVL,LTR
chr18,56123125,56123137,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr16,61197750,61197762,MA1728.1,-,6.23e-08,MIRb,MIR,SINE
chr15,63197186,63197198,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr7,65090829,65090841,MA1728.1,+,6.23e-08,L1MA3,L1,LINE
chr14,67189422,67189434,MA1728.1,-,6.23e-08,MER5A,hAT-Charlie,DNA
chr5,68222993,68223005,MA1728.1,+,6.23e-08,L2,L2,LINE
chr4,72159244,72159256,MA1728.1,-,6.23e-08,L1PA13,L1,LINE
chr6,74046623,74046635,MA1728.1,+,6.23e-08,MER5A,hAT-Charlie,DNA
chr1,85318158,85318170,MA1728.1,+,6.23e-08,MER33,hAT-Charlie,DNA
chr2a,91279404,91279416,MA1728.1,-,6.23e-08,L2b,L2,LINE
chr4,93413428,93413440,MA1728.1,-,6.23e-08,LTR78,ERV1,LTR
chr14,98742561,98742573,MA1728.1,+,6.23e-08,L2b,L2,LINE
chr14,104481690,104481702,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr1,106354618,106354630,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr6,109460277,109460289,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr12,112820099,112820111,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr12,112823063,112823075,MA1728.1,+,6.23e-08,MER46C,TcMar-Tigger,DNA
chr13,114351761,114351773,MA1728.1,-,6.23e-08,MLT1B,ERVL-MaLR,LTR
chr6,115524578,115524590,MA1728.1,-,6.23e-08,MER74A,ERVL,LTR
chr7,116597618,116597630,MA1728.1,+,6.23e-08,THE1B-int,ERVL-MaLR,LTR
chr10,124844364,124844376,MA1728.1,+,6.23e-08,LTR16A,ERVL,LTR
chr4,126049145,126049157,MA1728.1,-,6.23e-08,MER46C,TcMar-Tigger,DNA
chr12,131739890,131739902,MA1728.1,+,6.23e-08,LTR54,ERV1,LTR
chr1,132449815,132449827,MA1728.1,-,6.23e-08,MLT-int,ERVL-MaLR,LTR
chr8,132698121,132698133,MA1728.1,+,6.23e-08,MER65B,ERV1,LTR
chr5,157177376,157177388,MA1728.1,+,6.23e-08,MER57E1,ERV1,LTR
chr6,165109536,165109548,MA1728.1,-,6.23e-08,L2a,L2,LINE
chr6,172933081,172933093,MA1728.1,-,6.23e-08,HAL1,L1,LINE
chr1,183426373,183426385,MA1728.1,-,6.23e-08,LTR16A,ERVL,LTR
chr4,192529485,192529497,MA1728.1,+,6.23e-08,LTR54B,ERV1,LTR
chr4,194208530,194208542,MA1728.1,-,6.23e-08,MER5A,hAT-Charlie,DNA
chr1,198575507,198575519,MA1728.1,+,6.23e-08,MER3,hAT-Charlie,DNA
chr1,215317449,215317461,MA1728.1,+,6.23e-08,MER57E2,ERV1,LTR
chr15_random,134550,134562,MA1728.1,-,9.34e-08,ERVL-E-int,ERVL,LTR
chr8_random,352419,352431,MA1728.1,+,9.34e-08,HERVE-int,ERV1,LTR
chr2b_random,419899,419911,MA1728.1,+,9.34e-08,LTR16B1,ERVL,LTR
chr7,677053,677065,MA1728.1,-,9.34e-08,MSTB,ERVL-MaLR,LTR
chr22_random,1149694,1149706,MA1728.1,+,9.34e-08,L2,L2,LINE
chr3,1272175,1272187,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr14_random,1324666,1324678,MA1728.1,-,9.34e-08,LTR16B2,ERVL,LTR
chr17,1717219,1717231,MA1728.1,-,9.34e-08,L2c,L2,LINE
chr20_random,1894137,1894149,MA1728.1,+,9.34e-08,MER113,hAT-Charlie,DNA
chr7,1994062,1994074,MA1728.1,-,9.34e-08,LTR50,ERVL,LTR
chr12,3258966,3258978,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr7_random,3321020,3321032,MA1728.1,-,9.34e-08,LTR12C,ERV1,LTR
chr2b_random,3476068,3476080,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr11_random,3981412,3981424,MA1728.1,+,9.34e-08,MER68,ERVL,LTR
chr11_random,3983118,3983130,MA1728.1,+,9.34e-08,MER68,ERVL,LTR
chrUn,4466846,4466858,MA1728.1,-,9.34e-08,MLT1H1,ERVL-MaLR,LTR
chrX_random,5307463,5307475,MA1728.1,+,9.34e-08,L1P4b,L1,LINE
chr4,5800499,5800511,MA1728.1,-,9.34e-08,MIR,MIR,SINE
chr3,6146986,6146998,MA1728.1,+,9.34e-08,MSTA,ERVL-MaLR,LTR
chr19,6912074,6912086,MA1728.1,-,9.34e-08,MER66B,ERV1,LTR
chr1_random,7395903,7395915,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr16,7521124,7521136,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr12,7969683,7969695,MA1728.1,-,9.34e-08,L1PB4,L1,LINE
chr4_random,8100012,8100024,MA1728.1,-,9.34e-08,MER52D,ERV1,LTR
chr2b_random,8162572,8162584,MA1728.1,+,9.34e-08,LTR16C,ERVL,LTR
chrUn,8563226,8563238,MA1728.1,-,9.34e-08,L1M3de,L1,LINE
chr2b_random,8902549,8902561,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr7,9910204,9910216,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr11,9973714,9973726,MA1728.1,-,9.34e-08,MIRc,MIR,SINE
chr7,12134557,12134569,MA1728.1,+,9.34e-08,LTR41,ERVL,LTR
chr10,12186562,12186574,MA1728.1,-,9.34e-08,MLT1A0,ERVL-MaLR,LTR
chr2b,12408246,12408258,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
chr2a,13828975,13828987,MA1728.1,-,9.34e-08,FRAM,Alu,SINE
chr16,13938703,13938715,MA1728.1,+,9.34e-08,MIRb,MIR,SINE
chr4_random,14192958,14192970,MA1728.1,+,9.34e-08,MLT1H1,ERVL-MaLR,LTR
chr1,14798300,14798312,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr22,14832095,14832107,MA1728.1,-,9.34e-08,L1M3de,L1,LINE
chr2b,16181493,16181505,MA1728.1,+,9.34e-08,L2b,L2,LINE
chr7,16687891,16687903,MA1728.1,-,9.34e-08,THE1B,ERVL-MaLR,LTR
chr17,17326759,17326771,MA1728.1,+,9.34e-08,L2a,L2,LINE
chr8,17530928,17530940,MA1728.1,-,9.34e-08,MER41B,ERV1,LTR
chr4_random,18661558,18661570,MA1728.1,-,9.34e-08,MER52A,ERV1,LTR
chr4_random,18911524,18911536,MA1728.1,+,9.34e-08,MLT2C2,ERVL,LTR
chrUn,19410028,19410040,MA1728.1,+,9.34e-08,LTR12C,ERV1,LTR
chr7,19451477,19451489,MA1728.1,-,9.34e-08,MIR,MIR,SINE
chr15,19718859,19718871,MA1728.1,+,9.34e-08,MSTB1-int,ERVL-MaLR,LTR
chr18,20711228,20711240,MA1728.1,+,9.34e-08,MER66C,ERV1,LTR
chr12,20781457,20781469,MA1728.1,+,9.34e-08,MLT1H,ERVL-MaLR,LTR
chr4_random,22304063,22304075,MA1728.1,+,9.34e-08,MLT1A,ERVL-MaLR,LTR
chr16,22339380,22339392,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
chr13,23164622,23164634,MA1728.1,-,9.34e-08,LTR12D,ERV1,LTR
chr9,23811979,23811991,MA1728.1,+,9.34e-08,MamRep38,hAT,DNA
chr10_random,26689032,26689044,MA1728.1,+,9.34e-08,MER68-int,ERVL,LTR
chr13,27284177,27284189,MA1728.1,+,9.34e-08,L1MB7,L1,LINE
chr20,27582246,27582258,MA1728.1,+,9.34e-08,MER113,hAT-Charlie,DNA
chr10_random,27954992,27955004,MA1728.1,+,9.34e-08,MSTB-int,ERVL-MaLR,LTR
chr4,28073220,28073232,MA1728.1,+,9.34e-08,MER45C,hAT-Tip100,DNA
chr1_random,28549520,28549532,MA1728.1,+,9.34e-08,AluSc,Alu,SINE
chr16,28980846,28980858,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr6,29087597,29087609,MA1728.1,+,9.34e-08,L2,L2,LINE
chr1,29488797,29488809,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr7,29595762,29595774,MA1728.1,-,9.34e-08,L2a,L2,LINE
chr22,29759909,29759921,MA1728.1,-,9.34e-08,MER66B,ERV1,LTR
chr4,29765665,29765677,MA1728.1,+,9.34e-08,MLT2C2,ERVL,LTR
chr6,32175657,32175669,MA1728.1,+,9.34e-08,L1MC4a,L1,LINE
chr8,33567457,33567469,MA1728.1,+,9.34e-08,L1M2,L1,LINE
chr22,34386042,34386054,MA1728.1,+,9.34e-08,L2b,L2,LINE
chr10_random,34901649,34901661,MA1728.1,+,9.34e-08,MER68-int,ERVL,LTR
chr19,35537611,35537623,MA1728.1,+,9.34e-08,MER66B,ERV1,LTR
chr19,35540628,35540640,MA1728.1,+,9.34e-08,MER66B,ERV1,LTR
chr7,37750496,37750508,MA1728.1,+,9.34e-08,L2,L2,LINE
chr9,38438197,38438209,MA1728.1,-,9.34e-08,L2c,L2,LINE
chrX,41397701,41397713,MA1728.1,-,9.34e-08,HERVL40-int,ERVL,LTR
chr21,42016261,42016273,MA1728.1,-,9.34e-08,MER34B,ERV1,LTR
chr3,42326282,42326294,MA1728.1,+,9.34e-08,MLT1H1,ERVL-MaLR,LTR
chr4,42645596,42645608,MA1728.1,-,9.34e-08,L2,L2,LINE
chr7,43669813,43669825,MA1728.1,+,9.34e-08,L3,CR1,LINE
chr19,47116714,47116726,MA1728.1,+,9.34e-08,L2b,L2,LINE
chr20,48746141,48746153,MA1728.1,+,9.34e-08,L1M5,L1,LINE
chr11,50592865,50592877,MA1728.1,+,9.34e-08,LTR16D,ERVL,LTR
chr13,51761700,51761712,MA1728.1,-,9.34e-08,MER52A,ERV1,LTR
chr18,51986213,51986225,MA1728.1,+,9.34e-08,MSTB2-int,ERVL-MaLR,LTR
chr5,54440332,54440344,MA1728.1,-,9.34e-08,MER4B-int,ERV1,LTR
chr15,56414819,56414831,MA1728.1,-,9.34e-08,ERVL-E-int,ERVL,LTR
chr20,57215137,57215149,MA1728.1,-,9.34e-08,MIRc,MIR,SINE
chr19,58056273,58056285,MA1728.1,+,9.34e-08,MER45C,hAT-Tip100,DNA
chr18,58091418,58091430,MA1728.1,+,9.34e-08,MLT-int,ERVL-MaLR,LTR
chr17,58187933,58187945,MA1728.1,+,9.34e-08,MER3,hAT-Charlie,DNA
chr11,58974100,58974112,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
chr3,59524221,59524233,MA1728.1,+,9.34e-08,MIRb,MIR,SINE
chr4,60053125,60053137,MA1728.1,+,9.34e-08,THE1D,ERVL-MaLR,LTR
chr3,61312387,61312399,MA1728.1,+,9.34e-08,MER41B,ERV1,LTR
chr11,63952240,63952252,MA1728.1,+,9.34e-08,L2,L2,LINE
chr10,64376254,64376266,MA1728.1,-,9.34e-08,MIRc,MIR,SINE
chr16,65073576,65073588,MA1728.1,+,9.34e-08,LTR33A,ERVL,LTR
chr13,65510220,65510232,MA1728.1,-,9.34e-08,MLT1D,ERVL-MaLR,LTR
chr13,65514663,65514675,MA1728.1,-,9.34e-08,MLT1D,ERVL-MaLR,LTR
chr4,65957255,65957267,MA1728.1,-,9.34e-08,SVA_D,SVA_D,SVA
chr8,67416754,67416766,MA1728.1,-,9.34e-08,L1P1,L1,LINE
chr10,67602240,67602252,MA1728.1,+,9.34e-08,L1MA3,L1,LINE
chr10,68329049,68329061,MA1728.1,-,9.34e-08,MER41B,ERV1,LTR
chr1,70857595,70857607,MA1728.1,-,9.34e-08,L2,L2,LINE
chrX,71317412,71317424,MA1728.1,+,9.34e-08,L1P4b,L1,LINE
chr13,74641722,74641734,MA1728.1,-,9.34e-08,BLACKJACK,hAT-Blackjack,DNA
chr2b,75726554,75726566,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr4,77062182,77062194,MA1728.1,-,9.34e-08,THE1D,ERVL-MaLR,LTR
chr5,78400350,78400362,MA1728.1,-,9.34e-08,MLT1D,ERVL-MaLR,LTR
chr4,79910794,79910806,MA1728.1,-,9.34e-08,MLT1I,ERVL-MaLR,LTR
chr15,80520594,80520606,MA1728.1,-,9.34e-08,MSTB1-int,ERVL-MaLR,LTR
chr5,81062349,81062361,MA1728.1,-,9.34e-08,MLT1F2,ERVL-MaLR,LTR
chr11,81676361,81676373,MA1728.1,+,9.34e-08,LTR78,ERV1,LTR
chr3,83741447,83741459,MA1728.1,+,9.34e-08,THE1C,ERVL-MaLR,LTR
chr11,86989379,86989391,MA1728.1,-,9.34e-08,MSTA-int,ERVL-MaLR,LTR
chr4,87797463,87797475,MA1728.1,-,9.34e-08,THE1D,ERVL-MaLR,LTR
chr4,87936420,87936432,MA1728.1,-,9.34e-08,THE1D-int,ERVL-MaLR,LTR
chr13,90641681,90641693,MA1728.1,-,9.34e-08,SVA_D,SVA_D,SVA
chr5,91380703,91380715,MA1728.1,-,9.34e-08,LTR12C,ERV1,LTR
chr7,93174098,93174110,MA1728.1,-,9.34e-08,THE1C,ERVL-MaLR,LTR
