CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr7,93645865,93645881,MA1599.1,+,7.94e-09,MER66A,ERV1,LTR
chr5,102807255,102807271,MA1599.1,+,7.94e-09,MER66B,ERV1,LTR
chr1,77596077,77596093,MA1599.1,-,8.24e-09,MIRb,MIR,SINE
chr6,172576041,172576057,MA1599.1,-,8.79e-09,MER66C,ERV1,LTR
chr6,172578280,172578296,MA1599.1,-,8.79e-09,MER66C,ERV1,LTR
chr7_random,11029817,11029833,MA1599.1,+,9.15e-09,MER66B,ERV1,LTR
chr7_random,17311363,17311379,MA1599.1,+,9.15e-09,MER66B,ERV1,LTR
chr2a,27040882,27040898,MA1599.1,-,9.15e-09,MER66B,ERV1,LTR
chr13,29904009,29904025,MA1599.1,-,9.15e-09,MER66C,ERV1,LTR
chr16,60951812,60951828,MA1599.1,-,9.15e-09,MER66B,ERV1,LTR
chr13,21010290,21010306,MA1599.1,-,9.68e-09,L1ME3B,L1,LINE
chr3,88695727,88695743,MA1599.1,-,9.68e-09,LTR25,ERV1,LTR
chr16,67951892,67951908,MA1599.1,+,9.88e-09,FordPrefect,hAT-Tip100,DNA
chr1,7837288,7837304,MA1599.1,-,1.08e-08,MER52D,ERV1,LTR
chr3_random,17063278,17063294,MA1599.1,+,1.08e-08,MIR3,MIR,SINE
chr3,180843572,180843588,MA1599.1,+,1.08e-08,MIR3,MIR,SINE
chr1,220802571,220802587,MA1599.1,-,1.11e-08,MIRc,MIR,SINE
chr2b,125613131,125613147,MA1599.1,+,1.14e-08,L2b,L2,LINE
chr2a_random,12525420,12525436,MA1599.1,-,1.18e-08,MER74A,ERVL,LTR
chr2a_random,2043141,2043157,MA1599.1,+,1.21e-08,MER66B,ERV1,LTR
chr2a,4741873,4741889,MA1599.1,+,1.21e-08,MER66B,ERV1,LTR
chr7,153581959,153581975,MA1599.1,-,1.21e-08,MER66B,ERV1,LTR
chr16,37525225,37525241,MA1599.1,-,1.27e-08,MER52C,ERV1,LTR
chr2b,123264095,123264111,MA1599.1,-,1.27e-08,LTR78,ERV1,LTR
chr13,108875527,108875543,MA1599.1,+,1.33e-08,L2a,L2,LINE
chr19_random,1609678,1609694,MA1599.1,+,1.41e-08,MER66C,ERV1,LTR
chr2a_random,6292763,6292779,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr9_random,7458332,7458348,MA1599.1,-,1.41e-08,MER66A,ERV1,LTR
chr11,10222057,10222073,MA1599.1,-,1.41e-08,MER66A,ERV1,LTR
chr4,19903001,19903017,MA1599.1,-,1.41e-08,MER41B,ERV1,LTR
chr16,21686265,21686281,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr16,21687529,21687545,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr2a,22926774,22926790,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr21,29126702,29126718,MA1599.1,+,1.41e-08,MER66C,ERV1,LTR
chr1,30928740,30928756,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr19,34290350,34290366,MA1599.1,+,1.41e-08,MER66C,ERV1,LTR
chr7,34553037,34553053,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr2a,41579818,41579834,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr8,43191863,43191879,MA1599.1,+,1.41e-08,MER66A,ERV1,LTR
chr10,43328534,43328550,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr13,46939885,46939901,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr14,53123313,53123329,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr8,64315688,64315704,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr8,65435614,65435630,MA1599.1,+,1.41e-08,L2a,L2,LINE
chr16,65615076,65615092,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr3,72460449,72460465,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr9,86362510,86362526,MA1599.1,-,1.41e-08,MER66A,ERV1,LTR
chr2b,93162134,93162150,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr1,97812376,97812392,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr3,99948868,99948884,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr2b,99966462,99966478,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr5,104853084,104853100,MA1599.1,+,1.41e-08,MER66A,ERV1,LTR
chr7,111635003,111635019,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr6,113015137,113015153,MA1599.1,+,1.41e-08,MER66A,ERV1,LTR
chrX,119188233,119188249,MA1599.1,-,1.41e-08,MER66C,ERV1,LTR
chr10,120824563,120824579,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr7,120933992,120934008,MA1599.1,-,1.41e-08,MER50-int,ERV1,LTR
chr12,126496508,126496524,MA1599.1,-,1.41e-08,MER66C,ERV1,LTR
chr12,129088809,129088825,MA1599.1,-,1.41e-08,MER66C,ERV1,LTR
chr9,130376522,130376538,MA1599.1,-,1.41e-08,MER66A,ERV1,LTR
chr1,141250563,141250579,MA1599.1,-,1.41e-08,MER66B,ERV1,LTR
chr6,153561443,153561459,MA1599.1,-,1.41e-08,MER66A,ERV1,LTR
chr6,169688209,169688225,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr3,179382013,179382029,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr1,183525637,183525653,MA1599.1,+,1.41e-08,MER66C,ERV1,LTR
chr1,226325130,226325146,MA1599.1,+,1.41e-08,MER66B,ERV1,LTR
chr15,78730066,78730082,MA1599.1,+,1.54e-08,LTR1D,ERV1,LTR
chr7,87321100,87321116,MA1599.1,+,1.6e-08,L1MA9,L1,LINE
chr9,121170931,121170947,MA1599.1,+,1.71e-08,MIRc,MIR,SINE
chr22,38484866,38484882,MA1599.1,-,1.73e-08,MIRc,MIR,SINE
chr17,21920756,21920772,MA1599.1,+,1.75e-08,L2c,L2,LINE
chr16,73295958,73295974,MA1599.1,-,1.75e-08,MIR,MIR,SINE
chr1,218832972,218832988,MA1599.1,-,1.75e-08,L2b,L2,LINE
chr17,12634482,12634498,MA1599.1,+,1.79e-08,MER66B,ERV1,LTR
chr17_random,1496250,1496266,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr17_random,1504352,1504368,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr20_random,2141909,2141925,MA1599.1,+,1.9e-08,MER66A,ERV1,LTR
chr19,3113754,3113770,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr3,5223810,5223826,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr13_random,5237062,5237078,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr19,6924848,6924864,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr7,10667912,10667928,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr11,10799140,10799156,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chrX,10903617,10903633,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr20,12914832,12914848,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr6_random,13108283,13108299,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr19,13889751,13889767,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr7,15669762,15669778,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr1_random,19872762,19872778,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr22,19981017,19981033,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr4_random,21665463,21665479,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr13,21765248,21765264,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr15,22112012,22112028,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr22,22570928,22570944,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr16,26119977,26119993,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr8,27474431,27474447,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr4,32673567,32673583,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr12,32732400,32732416,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr20,32751061,32751077,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr4,34696192,34696208,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr16,38223790,38223806,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr16,38783343,38783359,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr19,39973360,39973376,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr8,41827610,41827626,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr21,42323526,42323542,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr22,42724227,42724243,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr14,44078053,44078069,MA1599.1,+,1.9e-08,MER66C,ERV1,LTR
chr19,48711235,48711251,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr17,48948401,48948417,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr16,50201846,50201862,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr16,50998448,50998464,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr17,54140094,54140110,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr2a,54905667,54905683,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr20,55953085,55953101,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr16,57504897,57504913,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr20,57638967,57638983,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr20,59414373,59414389,MA1599.1,-,1.9e-08,MER66A,ERV1,LTR
chr20,59448880,59448896,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr20,59450589,59450605,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr17,70218740,70218756,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr7,71327596,71327612,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr16,71574065,71574081,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr10,74648235,74648251,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr3,80689824,80689840,MA1599.1,+,1.9e-08,MLT1K,ERVL-MaLR,LTR
chr12,89159236,89159252,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr3,93118212,93118228,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr10,95222488,95222504,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr2a,98107710,98107726,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr2a,99753109,99753125,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chrX,102603140,102603156,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr3,103989989,103990005,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr12,121654122,121654138,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr10,127260843,127260859,MA1599.1,-,1.9e-08,MER66C,ERV1,LTR
chr2b,131393173,131393189,MA1599.1,+,1.9e-08,MER66A,ERV1,LTR
chr9,132074928,132074944,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr2b,133004301,133004317,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr12,133233553,133233569,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chrX,141446729,141446745,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr6,144790755,144790771,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr6,163780627,163780643,MA1599.1,-,1.9e-08,MER66B,ERV1,LTR
chr5,165647091,165647107,MA1599.1,+,1.9e-08,MER66A,ERV1,LTR
chr1,210329429,210329445,MA1599.1,+,1.9e-08,MER66B,ERV1,LTR
chr12,102061844,102061860,MA1599.1,-,1.93e-08,MLT1H,ERVL-MaLR,LTR
chr2b,87297788,87297804,MA1599.1,+,1.97e-08,LTR28,ERV1,LTR
chr3,143927789,143927805,MA1599.1,-,2.05e-08,MLT1J1,ERVL-MaLR,LTR
chr19,6925987,6926003,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr9_random,12547650,12547666,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr17_random,17653191,17653207,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr9,21615316,21615332,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr7,31702813,31702829,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr17,45681403,45681419,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr19,51978095,51978111,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr19,51983643,51983659,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr7,55258927,55258943,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr20,55692280,55692296,MA1599.1,+,2.08e-08,MER66B,ERV1,LTR
chr2b,77425384,77425400,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr12,118949444,118949460,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr6,120325749,120325765,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr6,129712543,129712559,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr8,150888028,150888044,MA1599.1,-,2.08e-08,MER66B,ERV1,LTR
chr19,7919287,7919303,MA1599.1,+,2.16e-08,MER66C,ERV1,LTR
chr17,11532117,11532133,MA1599.1,+,2.16e-08,MER66A,ERV1,LTR
chr1,41302873,41302889,MA1599.1,+,2.16e-08,LOR1b,ERV1,LTR
chr15,30240020,30240036,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chr15,42301814,42301830,MA1599.1,-,2.17e-08,MER52C,ERV1,LTR
chr14,42634300,42634316,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chr15,75903976,75903992,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chrX,91824948,91824964,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chrX,91832209,91832225,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chr6,111590269,111590285,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chr5,157787288,157787304,MA1599.1,+,2.17e-08,MER52C,ERV1,LTR
chr8,2514973,2514989,MA1599.1,-,2.28e-08,MER66B,ERV1,LTR
chr18,51375383,51375399,MA1599.1,-,2.28e-08,MER66A,ERV1,LTR
chr5,82941278,82941294,MA1599.1,-,2.28e-08,MER5A,hAT-Charlie,DNA
chrX,58314611,58314627,MA1599.1,-,2.31e-08,L1MA8,L1,LINE
chr16,16537257,16537273,MA1599.1,-,2.49e-08,MER66B,ERV1,LTR
chr1_random,32179080,32179096,MA1599.1,-,2.49e-08,L2a,L2,LINE
chr11,11047454,11047470,MA1599.1,+,2.7e-08,MIR3,MIR,SINE
chr5,110155623,110155639,MA1599.1,-,2.7e-08,MER66C,ERV1,LTR
chr8_random,353477,353493,MA1599.1,+,2.78e-08,HERVE-int,ERV1,LTR
chr19_random,7599159,7599175,MA1599.1,+,2.78e-08,HERVE-int,ERV1,LTR
chr1,90340017,90340033,MA1599.1,+,2.98e-08,MER115,hAT-Tip100,DNA
chr14,105939200,105939216,MA1599.1,-,2.98e-08,LTR16C,ERVL,LTR
chr17,27928508,27928524,MA1599.1,-,3.04e-08,LTR16C,ERVL,LTR
chrUn,55908304,55908320,MA1599.1,+,3.04e-08,MLT1K,ERVL-MaLR,LTR
chr12,102634534,102634550,MA1599.1,-,3.04e-08,MLT1K,ERVL-MaLR,LTR
chr19,28277794,28277810,MA1599.1,-,3.15e-08,THE1B-int,ERVL-MaLR,LTR
chr8,83904302,83904318,MA1599.1,+,3.15e-08,L2b,L2,LINE
chr14,97373584,97373600,MA1599.1,-,3.15e-08,L2b,L2,LINE
chr16,6273386,6273402,MA1599.1,-,3.19e-08,MER66C,ERV1,LTR
chr2b,20561009,20561025,MA1599.1,+,3.19e-08,MER66B,ERV1,LTR
chr13,21768593,21768609,MA1599.1,+,3.19e-08,MER66C,ERV1,LTR
chr4,176567947,176567963,MA1599.1,+,3.19e-08,MLT-int,ERVL-MaLR,LTR
chr6,20447412,20447428,MA1599.1,+,3.3e-08,MLT1L,ERVL-MaLR,LTR
chr20,48389593,48389609,MA1599.1,-,3.41e-08,L2b,L2,LINE
chr8,22345195,22345211,MA1599.1,+,3.45e-08,MER66B,ERV1,LTR
chr19,42579059,42579075,MA1599.1,+,3.62e-08,MER66A,ERV1,LTR
chrX,50209048,50209064,MA1599.1,-,3.62e-08,MER66C,ERV1,LTR
chr10,97508397,97508413,MA1599.1,+,3.66e-08,MER115,hAT-Tip100,DNA
chr4_random,21483910,21483926,MA1599.1,+,3.79e-08,L2,L2,LINE
chr15,78493865,78493881,MA1599.1,+,3.79e-08,MIRb,MIR,SINE
chr4,133478907,133478923,MA1599.1,+,3.79e-08,L2c,L2,LINE
chr15,25771903,25771919,MA1599.1,+,3.86e-08,MER66C,ERV1,LTR
chr19,34603140,34603156,MA1599.1,+,3.86e-08,L2,L2,LINE
chr10,63361563,63361579,MA1599.1,-,3.86e-08,MIR,MIR,SINE
chr1,202683703,202683719,MA1599.1,+,3.86e-08,MIRb,MIR,SINE
chr1,36042095,36042111,MA1599.1,-,3.89e-08,LTR16A,ERVL,LTR
chr5,174106526,174106542,MA1599.1,-,3.96e-08,MIR,MIR,SINE
chr1,212570655,212570671,MA1599.1,-,3.96e-08,L2a,L2,LINE
chr5_random,735760,735776,MA1599.1,-,4.02e-08,MER66C,ERV1,LTR
chr16_random,4255366,4255382,MA1599.1,+,4.02e-08,MER66C,ERV1,LTR
chr8_random,5139955,5139971,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr16,8805860,8805876,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr16,8807587,8807603,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr17_random,10372850,10372866,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr11,11504212,11504228,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr20,16154396,16154412,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr1,17988660,17988676,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr2a,19616761,19616777,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr8,19919674,19919690,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr10_random,20232419,20232435,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr17,27992936,27992952,MA1599.1,+,4.02e-08,MER66A,ERV1,LTR
chr19,31378199,31378215,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr1_random,33180309,33180325,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr20,33308552,33308568,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr10,35352370,35352386,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr8,36675014,36675030,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr3,37130325,37130341,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr18,46712281,46712297,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr18,55722838,55722854,MA1599.1,+,4.02e-08,MER66A,ERV1,LTR
chr10,58086834,58086850,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr10,61043897,61043913,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr12,64706201,64706217,MA1599.1,+,4.02e-08,MER66A,ERV1,LTR
chr15,67298188,67298204,MA1599.1,-,4.02e-08,MER66B,ERV1,LTR
chr17,69538370,69538386,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr9,83969402,83969418,MA1599.1,-,4.02e-08,MER41B,ERV1,LTR
chr2b,87774753,87774769,MA1599.1,-,4.02e-08,MER66C,ERV1,LTR
chr8,100703166,100703182,MA1599.1,-,4.02e-08,MER66C,ERV1,LTR
chr8,103904944,103904960,MA1599.1,+,4.02e-08,MER66A,ERV1,LTR
chr11,107116765,107116781,MA1599.1,+,4.02e-08,MER66B,ERV1,LTR
chr8,133445441,133445457,MA1599.1,-,4.02e-08,MER66A,ERV1,LTR
chr6,167282415,167282431,MA1599.1,+,4.02e-08,MER66C,ERV1,LTR
chr9,116955676,116955692,MA1599.1,+,4.08e-08,MLT1J2,ERVL-MaLR,LTR
chr10_random,36832212,36832228,MA1599.1,-,4.12e-08,MER52A,ERV1,LTR
chr10,107358992,107359008,MA1599.1,-,4.12e-08,MER52A,ERV1,LTR
chr7,722497,722513,MA1599.1,-,4.36e-08,L2b,L2,LINE
chr7,722497,722513,MA1599.1,-,4.36e-08,L2b,L2,LINE
chr11,7089236,7089252,MA1599.1,-,4.36e-08,MER66B,ERV1,LTR
chr16,29948916,29948932,MA1599.1,+,4.36e-08,MER66C,ERV1,LTR
chr21,30823433,30823449,MA1599.1,+,4.36e-08,MER66B,ERV1,LTR
chr18,34103845,34103861,MA1599.1,+,4.36e-08,MER66B,ERV1,LTR
chr18,80125349,80125365,MA1599.1,+,4.36e-08,MER66C,ERV1,LTR
chrX,102610692,102610708,MA1599.1,-,4.36e-08,MER66B,ERV1,LTR
chrX_random,3688823,3688839,MA1599.1,+,4.45e-08,MER52C,ERV1,LTR
chr3,7152624,7152640,MA1599.1,-,4.45e-08,MLT1G1,ERVL-MaLR,LTR
chr17,29366765,29366781,MA1599.1,-,4.45e-08,MER66B,ERV1,LTR
chr12,32036908,32036924,MA1599.1,-,4.45e-08,MER66C,ERV1,LTR
chr2b,35078700,35078716,MA1599.1,+,4.45e-08,MamGypLTR2c,Gypsy,LTR
chr1,96836312,96836328,MA1599.1,-,4.45e-08,MER66B,ERV1,LTR
chr6,135368961,135368977,MA1599.1,+,4.45e-08,MER45C,hAT-Tip100,DNA
chrX,146822691,146822707,MA1599.1,-,4.45e-08,MER52A,ERV1,LTR
chr15,87913916,87913932,MA1599.1,-,4.49e-08,L2a,L2,LINE
chr2b,93057563,93057579,MA1599.1,-,4.59e-08,L1MD2,L1,LINE
chr4_random,16314999,16315015,MA1599.1,+,4.71e-08,MLT1H1,ERVL-MaLR,LTR
chr12,107115053,107115069,MA1599.1,-,4.83e-08,MER21C,ERVL,LTR
chr13,112076368,112076384,MA1599.1,+,4.92e-08,MER52C,ERV1,LTR
chr11_random,1946620,1946636,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chrX,2659907,2659923,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr1_random,3048914,3048930,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr16,4084084,4084100,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr19,6911980,6911996,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr6_random,8751741,8751757,MA1599.1,-,4.95e-08,MER66C,ERV1,LTR
chr11,9699227,9699243,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr1,9847708,9847724,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
chr16,9926593,9926609,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr2a_random,10979956,10979972,MA1599.1,-,4.95e-08,MER41B,ERV1,LTR
chr10,11116552,11116568,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chrUn,11326148,11326164,MA1599.1,-,4.95e-08,MER66C,ERV1,LTR
chr9_random,12737369,12737385,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr5,16401546,16401562,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr1,19819988,19820004,MA1599.1,-,4.95e-08,MER66C,ERV1,LTR
chrUn,20051195,20051211,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr8,20945861,20945877,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr3,22675309,22675325,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
chr17,24611046,24611062,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
chr1_random,26558957,26558973,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
chr20,31156790,31156806,MA1599.1,+,4.95e-08,MER66A,ERV1,LTR
chr10_random,31192254,31192270,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
chr3,31507033,31507049,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr6,33928957,33928973,MA1599.1,+,4.95e-08,MER66A,ERV1,LTR
chr20,34906194,34906210,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr6,36364940,36364956,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr17,37291059,37291075,MA1599.1,+,4.95e-08,MER66B,ERV1,LTR
chr22,41030863,41030879,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chrUn,41631981,41631997,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr21,42428916,42428932,MA1599.1,-,4.95e-08,MER66B,ERV1,LTR
chr9,55335923,55335939,MA1599.1,+,4.95e-08,MER66A,ERV1,LTR
chr13,55338912,55338928,MA1599.1,+,4.95e-08,MER66C,ERV1,LTR
