CHROM,START,END,MOTIF,STRAND,PVALUE,TE,family_id,class_id
chr7_random,8832735,8832745,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr7,8865495,8865505,MA1986.1,+,4.13e-07,HERVL32-int,ERVL,LTR
chr12_random,8944706,8944716,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr3_random,9160573,9160583,MA1986.1,-,4.13e-07,MIRb,MIR,SINE
chr1,9325996,9326006,MA1986.1,-,4.13e-07,MLT1J,ERVL-MaLR,LTR
chr4,9606300,9606310,MA1986.1,-,4.13e-07,MIRb,MIR,SINE
chr12,9807940,9807950,MA1986.1,-,4.13e-07,MLT1A0,ERVL-MaLR,LTR
chrUn,9955174,9955184,MA1986.1,-,4.13e-07,HERVIP10F-int,ERV1,LTR
chr2a_random,10019759,10019769,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr3_random,10670933,10670943,MA1986.1,+,4.13e-07,MLT1H1,ERVL-MaLR,LTR
chr6_random,10826698,10826708,MA1986.1,+,4.13e-07,L1P4e,L1,LINE
chr16,10895042,10895052,MA1986.1,-,4.13e-07,LTR16A1,ERVL,LTR
chr5,10928504,10928514,MA1986.1,+,4.13e-07,AluSx,Alu,SINE
chr11,12514483,12514493,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr19,12661489,12661499,MA1986.1,+,4.13e-07,HERVK14-int,ERVK,LTR
chr17,13230567,13230577,MA1986.1,-,4.13e-07,LTR52,ERVL,LTR
chr1_random,13254966,13254976,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr3_random,13255760,13255770,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chr11,13401510,13401520,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr2a,13657799,13657809,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr1_random,13720492,13720502,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chr6,13726193,13726203,MA1986.1,+,4.13e-07,MER58A,hAT-Charlie,DNA
chr3_random,13837457,13837467,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chr1,13854542,13854552,MA1986.1,-,4.13e-07,L4,RTE,LINE
chr20,13939552,13939562,MA1986.1,+,4.13e-07,MSTB-int,ERVL-MaLR,LTR
chr4,14060675,14060685,MA1986.1,+,4.13e-07,MLT1G,ERVL-MaLR,LTR
chr6,14274784,14274794,MA1986.1,+,4.13e-07,MLT1F,ERVL-MaLR,LTR
chr3_random,14647268,14647278,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr3_random,14648572,14648582,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr5,14661685,14661695,MA1986.1,+,4.13e-07,L1PA7,L1,LINE
chr8_random,14677213,14677223,MA1986.1,+,4.13e-07,MER61C,ERV1,LTR
chr19,14943896,14943906,MA1986.1,-,4.13e-07,MamRep38,hAT,DNA
chr8,15085658,15085668,MA1986.1,+,4.13e-07,L1MA9,L1,LINE
chr3_random,15425011,15425021,MA1986.1,-,4.13e-07,L1PA4,L1,LINE
chr11,15562433,15562443,MA1986.1,-,4.13e-07,MIRb,MIR,SINE
chr4,15626325,15626335,MA1986.1,-,4.13e-07,MER21A,ERVL,LTR
chr12,15807748,15807758,MA1986.1,-,4.13e-07,THE1D-int,ERVL-MaLR,LTR
chr5_random,15877440,15877450,MA1986.1,-,4.13e-07,MIR,MIR,SINE
chr1,15885546,15885556,MA1986.1,+,4.13e-07,L1PA6,L1,LINE
chr12,15957713,15957723,MA1986.1,+,4.13e-07,MER5A1,hAT-Charlie,DNA
chr4,16915446,16915456,MA1986.1,-,4.13e-07,L1PREC2,L1,LINE
chr5_random,17119407,17119417,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr3_random,17191792,17191802,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chr19,17305516,17305526,MA1986.1,-,4.13e-07,L3,CR1,LINE
chr3,17383009,17383019,MA1986.1,+,4.13e-07,MSTA-int,ERVL-MaLR,LTR
chr20,17536579,17536589,MA1986.1,-,4.13e-07,AluSx,Alu,SINE
chr17,17980599,17980609,MA1986.1,+,4.13e-07,MSTC-int,ERVL-MaLR,LTR
chr6,18287356,18287366,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr1,18403229,18403239,MA1986.1,-,4.13e-07,L1MEd,L1,LINE
chr7,18469653,18469663,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr20,18849818,18849828,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr18,18885237,18885247,MA1986.1,-,4.13e-07,MLT1E,ERVL-MaLR,LTR
chr16,19006822,19006832,MA1986.1,-,4.13e-07,MER5A1,hAT-Charlie,DNA
chr16,19048308,19048318,MA1986.1,-,4.13e-07,AluJb,Alu,SINE
chr20,19136568,19136578,MA1986.1,-,4.13e-07,MLT1G1,ERVL-MaLR,LTR
chr17,19177264,19177274,MA1986.1,+,4.13e-07,MIRb,MIR,SINE
chr17,19195274,19195284,MA1986.1,+,4.13e-07,MIRb,MIR,SINE
chr2b,19306599,19306609,MA1986.1,+,4.13e-07,THE1C-int,ERVL-MaLR,LTR
chr16,19336793,19336803,MA1986.1,-,4.13e-07,MER5A1,hAT-Charlie,DNA
chr13,19496200,19496210,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr20,19546250,19546260,MA1986.1,-,4.13e-07,LTR16E1,ERVL,LTR
chr2a,19727443,19727453,MA1986.1,+,4.13e-07,L1PB,L1,LINE
chr2b,19764538,19764548,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr14,19802517,19802527,MA1986.1,+,4.13e-07,AluJo,Alu,SINE
chrX,19987529,19987539,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr1_random,20168493,20168503,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr1_random,20715652,20715662,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr4_random,21380093,21380103,MA1986.1,+,4.13e-07,THE1B-int,ERVL-MaLR,LTR
chrX,21712635,21712645,MA1986.1,+,4.13e-07,LTR16C,ERVL,LTR
chr10_random,21966497,21966507,MA1986.1,+,4.13e-07,LTR16A,ERVL,LTR
chrX,22179165,22179175,MA1986.1,-,4.13e-07,MLT1H,ERVL-MaLR,LTR
chr22,22195568,22195578,MA1986.1,-,4.13e-07,MER5B,hAT-Charlie,DNA
chr9,22357626,22357636,MA1986.1,-,4.13e-07,L1PA10,L1,LINE
chrUn,22774250,22774260,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chrX,22798817,22798827,MA1986.1,-,4.13e-07,L1PBa1,L1,LINE
chr20,23283951,23283961,MA1986.1,-,4.13e-07,MER5A1,hAT-Charlie,DNA
chr9,23405786,23405796,MA1986.1,+,4.13e-07,MamRep4096,hAT,DNA
chr9,23865990,23866000,MA1986.1,+,4.13e-07,L2b,L2,LINE
chr20,23899585,23899595,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr19,23923937,23923947,MA1986.1,-,4.13e-07,HERV3-int,ERV1,LTR
chr18,24050068,24050078,MA1986.1,+,4.13e-07,L1PA7,L1,LINE
chr20,24464435,24464445,MA1986.1,-,4.13e-07,AluJo,Alu,SINE
chr18,24603784,24603794,MA1986.1,-,4.13e-07,MIR,MIR,SINE
chr2a,25336295,25336305,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr4,25493669,25493679,MA1986.1,+,4.13e-07,L1PA13,L1,LINE
chr2b,25969074,25969084,MA1986.1,+,4.13e-07,L2b,L2,LINE
chr4,26107924,26107934,MA1986.1,-,4.13e-07,L2a,L2,LINE
chr2a,26311928,26311938,MA1986.1,+,4.13e-07,LTR17,ERV1,LTR
chr11,26508781,26508791,MA1986.1,+,4.13e-07,MLT-int,ERVL-MaLR,LTR
chr2a,26747785,26747795,MA1986.1,-,4.13e-07,L1M2a1,L1,LINE
chr14,26931054,26931064,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr5,27137588,27137598,MA1986.1,-,4.13e-07,MER52A,ERV1,LTR
chr6,27420612,27420622,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr3,27682399,27682409,MA1986.1,-,4.13e-07,L1PA12,L1,LINE
chr5,28031143,28031153,MA1986.1,+,4.13e-07,MLT-int,ERVL-MaLR,LTR
chr17,28217939,28217949,MA1986.1,+,4.13e-07,MER66B,ERV1,LTR
chr21,28260026,28260036,MA1986.1,-,4.13e-07,LTR1D,ERV1,LTR
chr9,28469674,28469684,MA1986.1,+,4.13e-07,MLT1G1,ERVL-MaLR,LTR
chr1_random,28704402,28704412,MA1986.1,+,4.13e-07,L2,L2,LINE
chrX,28743104,28743114,MA1986.1,+,4.13e-07,MER5B,hAT-Charlie,DNA
chr11,28893479,28893489,MA1986.1,-,4.13e-07,MER61-int,ERV1,LTR
chr5,28893989,28893999,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr5,28896066,28896076,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr11,28897820,28897830,MA1986.1,-,4.13e-07,MER61-int,ERV1,LTR
chr9,29173174,29173184,MA1986.1,-,4.13e-07,AluSg,Alu,SINE
chr13,29180831,29180841,MA1986.1,+,4.13e-07,L1PA7,L1,LINE
chr22,29824784,29824794,MA1986.1,-,4.13e-07,MamGypLTR3,Gypsy,LTR
chrUn,30161075,30161085,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chrUn,30849634,30849644,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr10_random,31008569,31008579,MA1986.1,-,4.13e-07,L1PA4,L1,LINE
chr5,31117918,31117928,MA1986.1,+,4.13e-07,MER52A,ERV1,LTR
chr18,31186047,31186057,MA1986.1,-,4.13e-07,AluY,Alu,SINE
chrX,31222100,31222110,MA1986.1,+,4.13e-07,HERV16-int,ERVL,LTR
chr7,32549615,32549625,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr8,32993446,32993456,MA1986.1,-,4.13e-07,L1M2,L1,LINE
chr4,33082721,33082731,MA1986.1,-,4.13e-07,L1PREC2,L1,LINE
chr13,33492138,33492148,MA1986.1,+,4.13e-07,L1PA13,L1,LINE
chr8,33869839,33869849,MA1986.1,-,4.13e-07,MLT-int,ERVL-MaLR,LTR
chr13,33874018,33874028,MA1986.1,+,4.13e-07,L2a,L2,LINE
chrX,33998257,33998267,MA1986.1,-,4.13e-07,L1MA6,L1,LINE
chr19,34015865,34015875,MA1986.1,-,4.13e-07,L1ME3A,L1,LINE
chr2a,34215091,34215101,MA1986.1,-,4.13e-07,L1MD2,L1,LINE
chr19,34290369,34290379,MA1986.1,+,4.13e-07,MER66C,ERV1,LTR
chr8,34319806,34319816,MA1986.1,-,4.13e-07,MER61C,ERV1,LTR
chr22,34344395,34344405,MA1986.1,-,4.13e-07,MIRb,MIR,SINE
chrX,34404174,34404184,MA1986.1,-,4.13e-07,LSAU,Satellite,Satellite
chr2a,34550585,34550595,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr11,34602853,34602863,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chr1,34669978,34669988,MA1986.1,-,4.13e-07,L2a,L2,LINE
chr2a,34879723,34879733,MA1986.1,-,4.13e-07,L1MA5A,L1,LINE
chr7,35224830,35224840,MA1986.1,-,4.13e-07,L1PA4,L1,LINE
chr10_random,35655735,35655745,MA1986.1,+,4.13e-07,THE1D-int,ERVL-MaLR,LTR
chr4,36002687,36002697,MA1986.1,+,4.13e-07,HERVE-int,ERV1,LTR
chr16,36385298,36385308,MA1986.1,-,4.13e-07,L1PREC2,L1,LINE
chrX,36672570,36672580,MA1986.1,+,4.13e-07,MER66B,ERV1,LTR
chr2a,36724582,36724592,MA1986.1,+,4.13e-07,L2c,L2,LINE
chr7,36928555,36928565,MA1986.1,-,4.13e-07,L1PA5,L1,LINE
chr9,37192551,37192561,MA1986.1,+,4.13e-07,LTR1D,ERV1,LTR
chr10_random,37460978,37460988,MA1986.1,+,4.13e-07,HERVK14-int,ERVK,LTR
chr5,37694285,37694295,MA1986.1,+,4.13e-07,L1PA3,L1,LINE
chr22,37973023,37973033,MA1986.1,+,4.13e-07,LTR53,ERVL,LTR
chr7,37973296,37973306,MA1986.1,+,4.13e-07,MLT1H2,ERVL-MaLR,LTR
chr10,38613747,38613757,MA1986.1,+,4.13e-07,L1PA5,L1,LINE
chr2a,39240718,39240728,MA1986.1,+,4.13e-07,MER5A1,hAT-Charlie,DNA
chrX,39485114,39485124,MA1986.1,-,4.13e-07,MLT-int,ERVL-MaLR,LTR
chrX,39576260,39576270,MA1986.1,-,4.13e-07,MER115,hAT-Tip100,DNA
chr8,40100054,40100064,MA1986.1,-,4.13e-07,L1PA12,L1,LINE
chr12,40167332,40167342,MA1986.1,+,4.13e-07,L1PA13,L1,LINE
chr17,40405413,40405423,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chrUn,40459253,40459263,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chrUn,40464905,40464915,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chr12,40506253,40506263,MA1986.1,-,4.13e-07,MER61C,ERV1,LTR
chr21,40760403,40760413,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr2a,41052467,41052477,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr6,41059811,41059821,MA1986.1,-,4.13e-07,L1PREC2,L1,LINE
chr13,41116562,41116572,MA1986.1,+,4.13e-07,LTR47A,ERVL,LTR
chr20,41250798,41250808,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr7,41323928,41323938,MA1986.1,-,4.13e-07,L2a,L2,LINE
chr1,41519499,41519509,MA1986.1,+,4.13e-07,MER5A1,hAT-Charlie,DNA
chr19,41663154,41663164,MA1986.1,-,4.13e-07,AluJb,Alu,SINE
chr6,41808526,41808536,MA1986.1,+,4.13e-07,MIR,MIR,SINE
chr22,42151638,42151648,MA1986.1,+,4.13e-07,MIRc,MIR,SINE
chrX,42405012,42405022,MA1986.1,+,4.13e-07,L2,L2,LINE
chr18,42626910,42626920,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr5,43069850,43069860,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chrX,43366546,43366556,MA1986.1,+,4.13e-07,HERVFH19-int,ERV1,LTR
chr4,43543762,43543772,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr17,43683753,43683763,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr4,43980317,43980327,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chr22,44109796,44109806,MA1986.1,+,4.13e-07,MIRb,MIR,SINE
chr21,44240590,44240600,MA1986.1,+,4.13e-07,HAL1,L1,LINE
chr1,44320767,44320777,MA1986.1,-,4.13e-07,HERVK14-int,ERVK,LTR
chr20,44427049,44427059,MA1986.1,+,4.13e-07,MIR,MIR,SINE
chr4,44629259,44629269,MA1986.1,-,4.13e-07,THE1C-int,ERVL-MaLR,LTR
chr18,45075901,45075911,MA1986.1,+,4.13e-07,MER66B,ERV1,LTR
chr9,45288959,45288969,MA1986.1,+,4.13e-07,LTR12C,ERV1,LTR
chrX,46052527,46052537,MA1986.1,-,4.13e-07,LFSINE_Vert,SINE,SINE
chr6,46086774,46086784,MA1986.1,-,4.13e-07,MSTA-int,ERVL-MaLR,LTR
chr21,46284875,46284885,MA1986.1,+,4.13e-07,MER61C,ERV1,LTR
chr10,46351062,46351072,MA1986.1,-,4.13e-07,LTR16A1,ERVL,LTR
chr4,47030068,47030078,MA1986.1,+,4.13e-07,HERVH48-int,ERV1,LTR
chr16,47092260,47092270,MA1986.1,-,4.13e-07,MER61C,ERV1,LTR
chr20,47180236,47180246,MA1986.1,-,4.13e-07,MIRc,MIR,SINE
chr12,47248745,47248755,MA1986.1,+,4.13e-07,MSTB1-int,ERVL-MaLR,LTR
chr8,47763177,47763187,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr12,48152710,48152720,MA1986.1,+,4.13e-07,HERVK14-int,ERVK,LTR
chr15,48642612,48642622,MA1986.1,-,4.13e-07,AluSx,Alu,SINE
chr19,50016664,50016674,MA1986.1,+,4.13e-07,AluJb,Alu,SINE
chr10,50178693,50178703,MA1986.1,-,4.13e-07,LTR16B1,ERVL,LTR
chr16,51453970,51453980,MA1986.1,+,4.13e-07,MER52A,ERV1,LTR
chr2a,51891445,51891455,MA1986.1,+,4.13e-07,MLT1A-int,ERVL-MaLR,LTR
chr2b,51916339,51916349,MA1986.1,+,4.13e-07,LTR78,ERV1,LTR
chrX,52179447,52179457,MA1986.1,-,4.13e-07,L2c,L2,LINE
chr6,52790889,52790899,MA1986.1,-,4.13e-07,L1PB1,L1,LINE
chr17,52839331,52839341,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr11,53154516,53154526,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr10,53541423,53541433,MA1986.1,+,4.13e-07,MER52D,ERV1,LTR
chr14,55181072,55181082,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr2a,56115209,56115219,MA1986.1,+,4.13e-07,MLT1K,ERVL-MaLR,LTR
chr14,56574736,56574746,MA1986.1,+,4.13e-07,HAL1,L1,LINE
chr10,56877160,56877170,MA1986.1,-,4.13e-07,MER5B,hAT-Charlie,DNA
chr7,57003960,57003970,MA1986.1,-,4.13e-07,MLT1L,ERVL-MaLR,LTR
chr5,57573410,57573420,MA1986.1,-,4.13e-07,LTR16A,ERVL,LTR
chr2a,57581856,57581866,MA1986.1,+,4.13e-07,MER5A1,hAT-Charlie,DNA
chr1,57799616,57799626,MA1986.1,+,4.13e-07,MSTA-int,ERVL-MaLR,LTR
chr12,58049714,58049724,MA1986.1,+,4.13e-07,L1PA3,L1,LINE
chr12,58116020,58116030,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chr19,58170777,58170787,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr19,58188497,58188507,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr18,58959574,58959584,MA1986.1,+,4.13e-07,LTR78,ERV1,LTR
chr3,59100851,59100861,MA1986.1,-,4.13e-07,L1PA15,L1,LINE
chrX,59610313,59610323,MA1986.1,-,4.13e-07,L1P2,L1,LINE
chrUn,59660569,59660579,MA1986.1,-,4.13e-07,L1P1,L1,LINE
chr16,59726790,59726800,MA1986.1,-,4.13e-07,HERVIP10F-int,ERV1,LTR
chr19,60008602,60008612,MA1986.1,+,4.13e-07,HERVK14-int,ERVK,LTR
chr9,60827833,60827843,MA1986.1,-,4.13e-07,L1MCa,L1,LINE
chr4,61602462,61602472,MA1986.1,-,4.13e-07,L1M2,L1,LINE
chr2b,61701681,61701691,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr3,61968071,61968081,MA1986.1,+,4.13e-07,L1PA4,L1,LINE
chr4,62754341,62754351,MA1986.1,-,4.13e-07,MLT1G1,ERVL-MaLR,LTR
chr2b,63449291,63449301,MA1986.1,-,4.13e-07,LTR25-int,ERV1,LTR
chr5,64347149,64347159,MA1986.1,+,4.13e-07,L1PA6,L1,LINE
chr4,64803254,64803264,MA1986.1,-,4.13e-07,L1PA6,L1,LINE
chr2a,65033285,65033295,MA1986.1,-,4.13e-07,MIR,MIR,SINE
chr15,65068109,65068119,MA1986.1,+,4.13e-07,MER21-int,ERVL,LTR
chr5,65383876,65383886,MA1986.1,+,4.13e-07,MSTA-int,ERVL-MaLR,LTR
chr6,65444648,65444658,MA1986.1,+,4.13e-07,L1P1,L1,LINE
chr6,65446103,65446113,MA1986.1,+,4.13e-07,L1PA4,L1,LINE
chr16,65903268,65903278,MA1986.1,-,4.13e-07,MER5A,hAT-Charlie,DNA
chr2a,65913316,65913326,MA1986.1,-,4.13e-07,MER5B,hAT-Charlie,DNA
chr18,66561369,66561379,MA1986.1,-,4.13e-07,HERVL18-int,ERVL,LTR
chr5,67368614,67368624,MA1986.1,-,4.13e-07,MLT-int,ERVL-MaLR,LTR
chr9,67572224,67572234,MA1986.1,-,4.13e-07,LTR28,ERV1,LTR
chr9,67865817,67865827,MA1986.1,+,4.13e-07,MLT1E1A,ERVL-MaLR,LTR
chr4,68134355,68134365,MA1986.1,-,4.13e-07,L1PA13,L1,LINE
chr7,68996068,68996078,MA1986.1,-,4.13e-07,L1MCa,L1,LINE
chr9,69078853,69078863,MA1986.1,-,4.13e-07,LTR12C,ERV1,LTR
chr10,69222891,69222901,MA1986.1,+,4.13e-07,L1PA7,L1,LINE
chr2a,69861426,69861436,MA1986.1,-,4.13e-07,L4,RTE,LINE
chr3,69877792,69877802,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr16,69898342,69898352,MA1986.1,-,4.13e-07,L1PA7,L1,LINE
chr2b,70307002,70307012,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
chr15,70554508,70554518,MA1986.1,+,4.13e-07,MER21A,ERVL,LTR
chr7,70863768,70863778,MA1986.1,+,4.13e-07,AluSx,Alu,SINE
chr18,71150345,71150355,MA1986.1,+,4.13e-07,LTR16C,ERVL,LTR
chr1,71889761,71889771,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr2a,71993157,71993167,MA1986.1,-,4.13e-07,L1M3c,L1,LINE
chr15,72499160,72499170,MA1986.1,+,4.13e-07,LTR16E2,ERVL,LTR
chr6,72536618,72536628,MA1986.1,+,4.13e-07,L2a,L2,LINE
chr15,72555763,72555773,MA1986.1,-,4.13e-07,LTR16E2,ERVL,LTR
chrX,72796287,72796297,MA1986.1,-,4.13e-07,L1PA3,L1,LINE
chr2b,73051591,73051601,MA1986.1,-,4.13e-07,MER52A,ERV1,LTR
chr2b,73060912,73060922,MA1986.1,-,4.13e-07,MER52A,ERV1,LTR
chr3,73540932,73540942,MA1986.1,+,4.13e-07,MER5A,hAT-Charlie,DNA
