chr10,19452702,19454186,macs3_results/GM18558_peak_960s,3326,.,18.1821,332.656,327.678,53095
chr10,19452702,19454186,macs3_results/GM18558_peak_960t,2688,.,15.7424,268.881,264.142,54801
chr10,19452702,19454186,macs3_results/GM18558_peak_960z,2754,.,13.5928,275.493,270.73,67804
chr10,19452702,19454186,macs3_results/GM18558_peak_960n,3101,.,14.0518,310.187,305.306,38535
chr10,19452702,19454186,macs3_results/GM18558_peak_960g,3035,.,17.0897,303.503,298.646,16713
chr10,19452702,19454186,macs3_results/GM18558_peak_960j,2737,.,15.9608,273.766,269.007,24309
chr10,19452702,19454186,macs3_results/GM18558_peak_960bf,3900,.,20.2942,390.076,384.874,79712
chr10,19452702,19454186,macs3_results/GM18558_peak_960be,4263,.,21.5687,426.304,420.972,78760
chr10,19452702,19454186,macs3_results/GM18558_peak_960bd,3508,.,15.5907,350.806,345.754,77141
chr10,19452702,19454186,macs3_results/GM18558_peak_960p,3451,.,18.0714,345.179,340.144,43781
chr10,19452702,19454186,macs3_results/GM18558_peak_960c,2418,.,11.7241,241.893,237.231,6364
chr10,19452702,19454186,macs3_results/GM18558_peak_960w,4154,.,21.2045,415.495,410.193,61550
chr10,19452702,19454186,macs3_results/GM18558_peak_960bg,2921,.,14.8636,292.134,287.318,81324
chr10,19452702,19454186,macs3_results/GM18558_peak_960l,270,.,4.12609,27.0924,22.9236,32073
chr10,19452702,19454186,macs3_results/GM18558_peak_960e,1759,.,11.9188,175.985,171.474,12348
chr10,19452702,19454186,macs3_results/GM18558_peak_960q,3201,.,16.6544,320.102,315.181,47079
chr10,19452702,19454186,macs3_results/GM18558_peak_960bb,4020,.,20.6947,402.072,396.823,74155
chr10,19452702,19454186,macs3_results/GM18558_peak_960k,2459,.,14.8684,245.97,241.297,28342
chr10,19452702,19454186,macs3_results/GM18558_peak_960b,2073,.,13.2662,207.392,202.786,4120
chr10,19452702,19454186,macs3_results/GM18558_peak_960r,1770,.,11.3057,177.07,172.557,51422
chr10,19452702,19454186,macs3_results/GM18558_peak_960y,2984,.,16.9076,298.497,293.656,66954
chr10,19452702,19454186,macs3_results/GM18558_peak_960bc,4060,.,20.8404,406.089,400.826,75366
chr10,19452702,19454186,macs3_results/GM18558_peak_960i,3261,.,17.9495,326.138,321.193,22331
chr10,19452702,19454186,macs3_results/GM18558_peak_960ba,4235,.,21.4595,423.596,418.273,69552
chr10,19470299,19473319,macs3_results/GM18558_peak_960k,2459,.,14.8684,245.97,241.297,28342
chr10,19470299,19473319,macs3_results/GM18558_peak_960ba,4235,.,21.4595,423.596,418.273,69552
chr10,19470299,19473319,macs3_results/GM18558_peak_960ba,4235,.,21.4595,423.596,418.273,69552
chr10,19470299,19473319,macs3_results/GM18558_peak_960ba,4235,.,21.4595,423.596,418.273,69552
chr10,19470299,19473319,macs3_results/GM18558_peak_960b,2073,.,13.2662,207.392,202.786,4120
chr10,19470299,19473319,macs3_results/GM18558_peak_960k,2459,.,14.8684,245.97,241.297,28342
chr10,19470299,19473319,macs3_results/GM18558_peak_960k,2459,.,14.8684,245.97,241.297,28342
chr10,19470299,19473319,macs3_results/GM18558_peak_960bf,3900,.,20.2942,390.076,384.874,79712
chr10,19470299,19473319,macs3_results/GM18558_peak_960b,2073,.,13.2662,207.392,202.786,4120
chr10,19470299,19473319,macs3_results/GM18558_peak_960b,2073,.,13.2662,207.392,202.786,4120
chr10,19470299,19473319,macs3_results/GM18558_peak_960bb,4020,.,20.6947,402.072,396.823,74155
chr10,19470299,19473319,macs3_results/GM18558_peak_960r,1770,.,11.3057,177.07,172.557,51422
chr10,19470299,19473319,macs3_results/GM18558_peak_960r,1770,.,11.3057,177.07,172.557,51422
chr10,19470299,19473319,macs3_results/GM18558_peak_960r,1770,.,11.3057,177.07,172.557,51422
chr10,19470299,19473319,macs3_results/GM18558_peak_960c,2418,.,11.7241,241.893,237.231,6364
chr10,19470299,19473319,macs3_results/GM18558_peak_960c,2418,.,11.7241,241.893,237.231,6364
chr10,19470299,19473319,macs3_results/GM18558_peak_960c,2418,.,11.7241,241.893,237.231,6364
chr10,19470299,19473319,macs3_results/GM18558_peak_960bg,2921,.,14.8636,292.134,287.318,81324
chr10,19470299,19473319,macs3_results/GM18558_peak_960bg,2921,.,14.8636,292.134,287.318,81324
chr10,19470299,19473319,macs3_results/GM18558_peak_960j,2737,.,15.9608,273.766,269.007,24309
chr10,19470299,19473319,macs3_results/GM18558_peak_960j,2737,.,15.9608,273.766,269.007,24309
chr10,19470299,19473319,macs3_results/GM18558_peak_960j,2737,.,15.9608,273.766,269.007,24309
chr10,19470299,19473319,macs3_results/GM18558_peak_960z,2754,.,13.5928,275.493,270.73,67804
chr10,19470299,19473319,macs3_results/GM18558_peak_960z,2754,.,13.5928,275.493,270.73,67804
chr10,19470299,19473319,macs3_results/GM18558_peak_960z,2754,.,13.5928,275.493,270.73,67804
chr10,19470299,19473319,macs3_results/GM18558_peak_960s,3326,.,18.1821,332.656,327.678,53095
chr10,19470299,19473319,macs3_results/GM18558_peak_960s,3326,.,18.1821,332.656,327.678,53095
chr10,19470299,19473319,macs3_results/GM18558_peak_960bc,4060,.,20.8404,406.089,400.826,75366
chr10,19470299,19473319,macs3_results/GM18558_peak_960bd,3508,.,15.5907,350.806,345.754,77141
chr10,19470299,19473319,macs3_results/GM18558_peak_960n,3101,.,14.0518,310.187,305.306,38535
chr10,19470299,19473319,macs3_results/GM18558_peak_960n,3101,.,14.0518,310.187,305.306,38535
chr10,19470299,19473319,macs3_results/GM18558_peak_960n,3101,.,14.0518,310.187,305.306,38535
chr10,19470299,19473319,macs3_results/GM18558_peak_960o,3284,.,15.2908,328.409,323.453,40606
chr10,19470299,19473319,macs3_results/GM18558_peak_960o,3284,.,15.2908,328.409,323.453,40606
chr10,19470299,19473319,macs3_results/GM18558_peak_960o,3284,.,15.2908,328.409,323.453,40606
chr10,19470299,19473319,macs3_results/GM18558_peak_960a,1355,.,10.1345,135.569,131.173,1958
chr10,19470299,19473319,macs3_results/GM18558_peak_960bd,3508,.,15.5907,350.806,345.754,77141
chr10,19470299,19473319,macs3_results/GM18558_peak_960bd,3508,.,15.5907,350.806,345.754,77141
chr10,19470299,19473319,macs3_results/GM18558_peak_960m,2514,.,14.5982,251.491,246.805,35200
chr10,19470299,19473319,macs3_results/GM18558_peak_960a,1355,.,10.1345,135.569,131.173,1958
chr10,19470299,19473319,macs3_results/GM18558_peak_960a,1355,.,10.1345,135.569,131.173,1958
chr10,19470299,19473319,macs3_results/GM18558_peak_960bc,4060,.,20.8404,406.089,400.826,75366
chr10,19470299,19473319,macs3_results/GM18558_peak_960bc,4060,.,20.8404,406.089,400.826,75366
chr10,19470299,19473319,macs3_results/GM18558_peak_960q,3201,.,16.6544,320.102,315.181,47079
chr10,19470299,19473319,macs3_results/GM18558_peak_960m,2514,.,14.5982,251.491,246.805,35200
chr10,19470299,19473319,macs3_results/GM18558_peak_960m,2514,.,14.5982,251.491,246.805,35200
chr10,19470299,19473319,macs3_results/GM18558_peak_960bf,3900,.,20.2942,390.076,384.874,79712
chr10,19470299,19473319,macs3_results/GM18558_peak_960p,3451,.,18.0714,345.179,340.144,43781
chr10,19470299,19473319,macs3_results/GM18558_peak_960p,3451,.,18.0714,345.179,340.144,43781
chr10,19470299,19473319,macs3_results/GM18558_peak_960p,3451,.,18.0714,345.179,340.144,43781
chr10,19470299,19473319,macs3_results/GM18558_peak_960bf,3900,.,20.2942,390.076,384.874,79712
chr10,19470299,19473319,macs3_results/GM18558_peak_960l,270,.,4.12609,27.0924,22.9236,32073
chr10,19470299,19473319,macs3_results/GM18558_peak_960l,270,.,4.12609,27.0924,22.9236,32073
chr10,19470299,19473319,macs3_results/GM18558_peak_960l,270,.,4.12609,27.0924,22.9236,32073
chr10,19470299,19473319,macs3_results/GM18558_peak_960bb,4020,.,20.6947,402.072,396.823,74155
chr10,19470299,19473319,macs3_results/GM18558_peak_960bb,4020,.,20.6947,402.072,396.823,74155
chr10,19470299,19473319,macs3_results/GM18558_peak_960bg,2921,.,14.8636,292.134,287.318,81324
chr10,19470299,19473319,macs3_results/GM18558_peak_960q,3201,.,16.6544,320.102,315.181,47079
chr10,19470299,19473319,macs3_results/GM18558_peak_960q,3201,.,16.6544,320.102,315.181,47079
chr10,19470299,19473319,macs3_results/GM18558_peak_960x,3755,.,19.748,375.528,370.393,63439
chr10,19470299,19473319,macs3_results/GM18558_peak_960g,3035,.,17.0897,303.503,298.646,16713
chr10,19470299,19473319,macs3_results/GM18558_peak_960g,3035,.,17.0897,303.503,298.646,16713
chr10,19470299,19473319,macs3_results/GM18558_peak_960g,3035,.,17.0897,303.503,298.646,16713
chr10,19470299,19473319,macs3_results/GM18558_peak_960y,2984,.,16.9076,298.497,293.656,66954
chr10,19470299,19473319,macs3_results/GM18558_peak_960y,2984,.,16.9076,298.497,293.656,66954
chr10,19470299,19473319,macs3_results/GM18558_peak_960be,4263,.,21.5687,426.304,420.972,78760
chr10,19470299,19473319,macs3_results/GM18558_peak_960t,2688,.,15.7424,268.881,264.142,54801
chr10,19470299,19473319,macs3_results/GM18558_peak_960be,4263,.,21.5687,426.304,420.972,78760
chr10,19470299,19473319,macs3_results/GM18558_peak_960t,2688,.,15.7424,268.881,264.142,54801
chr10,19470299,19473319,macs3_results/GM18558_peak_960t,2688,.,15.7424,268.881,264.142,54801
chr10,19470299,19473319,macs3_results/GM18558_peak_960x,3755,.,19.748,375.528,370.393,63439
chr10,19470299,19473319,macs3_results/GM18558_peak_960y,2984,.,16.9076,298.497,293.656,66954
chr10,19470299,19473319,macs3_results/GM18558_peak_960x,3755,.,19.748,375.528,370.393,63439
chr10,19470299,19473319,macs3_results/GM18558_peak_960be,4263,.,21.5687,426.304,420.972,78760
chr10,19470299,19473319,macs3_results/GM18558_peak_960u,3148,.,17.4903,314.836,309.937,56744
chr10,19470299,19473319,macs3_results/GM18558_peak_960u,3148,.,17.4903,314.836,309.937,56744
chr10,19470299,19473319,macs3_results/GM18558_peak_960u,3148,.,17.4903,314.836,309.937,56744
chr10,19470299,19473319,macs3_results/GM18558_peak_960h,3423,.,16.114,342.318,337.295,19402
chr10,19470299,19473319,macs3_results/GM18558_peak_960h,3423,.,16.114,342.318,337.295,19402
chr10,19470299,19473319,macs3_results/GM18558_peak_960h,3423,.,16.114,342.318,337.295,19402
chr10,19470299,19473319,macs3_results/GM18558_peak_960e,1759,.,11.9188,175.985,171.474,12348
chr10,19470299,19473319,macs3_results/GM18558_peak_960e,1759,.,11.9188,175.985,171.474,12348
chr10,19470299,19473319,macs3_results/GM18558_peak_960e,1759,.,11.9188,175.985,171.474,12348
chr10,19470299,19473319,macs3_results/GM18558_peak_960f,3110,.,17.381,311.048,306.163,15052
chr10,19470299,19473319,macs3_results/GM18558_peak_960s,3326,.,18.1821,332.656,327.678,53095
chr10,19470299,19473319,macs3_results/GM18558_peak_960w,4154,.,21.2045,415.495,410.193,61550
chr10,19470299,19473319,macs3_results/GM18558_peak_960w,4154,.,21.2045,415.495,410.193,61550
chr10,19470299,19473319,macs3_results/GM18558_peak_960w,4154,.,21.2045,415.495,410.193,61550
chr10,19470299,19473319,macs3_results/GM18558_peak_960d,1649,.,9.82889,164.962,160.487,10503
chr10,19470299,19473319,macs3_results/GM18558_peak_960d,1649,.,9.82889,164.962,160.487,10503
chr10,19470299,19473319,macs3_results/GM18558_peak_960d,1649,.,9.82889,164.962,160.487,10503
chr10,19470299,19473319,macs3_results/GM18558_peak_960v,3834,.,20.0393,383.448,378.276,58575
chr10,19470299,19473319,macs3_results/GM18558_peak_960i,3261,.,17.9495,326.138,321.193,22331
chr10,19470299,19473319,macs3_results/GM18558_peak_960i,3261,.,17.9495,326.138,321.193,22331
chr10,19470299,19473319,macs3_results/GM18558_peak_960v,3834,.,20.0393,383.448,378.276,58575
chr10,19470299,19473319,macs3_results/GM18558_peak_960f,3110,.,17.381,311.048,306.163,15052
chr10,19470299,19473319,macs3_results/GM18558_peak_960f,3110,.,17.381,311.048,306.163,15052
chr10,19470299,19473319,macs3_results/GM18558_peak_960i,3261,.,17.9495,326.138,321.193,22331
